연도,학교,기숙사 수용률,2023기준 존재여부
2013,서강대학교 ,11.9,False
2013,서경대학교 ,0.0,False
2013,서남대학교 ,0.0,False
2013,서남대학교 _제2캠퍼스,0.0,False
2013,서울과학기술대학교 ,13.7,False
2013,서울교육대학교 ,40.8,False
2013,서울기독대학교 ,10.3,False
2013,서울대학교 ,20.9,False
2013,서울시립대학교 ,7.4,False
2013,서울신학대학교 ,12.6,False
2013,서울여자대학교 ,10.4,False
2013,서울장신대학교 ,36.4,False
2013,서울한영대학교 ,3.4,False
2013,서원대학교 ,4.9,False
2013,선문대학교 ,32.3,False
2013,성결대학교 ,2.1,False
2013,성공회대학교 ,5.9,False
2013,성균관대학교 ,21.6,False
2013,성신여자대학교 ,3.7,False
2013,세명대학교 ,41.0,False
2013,세종대학교 ,5.5,False
2013,세한대학교 ,38.5,False
2013,송원대학교 ,17.2,False
2013,수원가톨릭대학교 ,125.9,False
2013,수원대학교 ,7.7,False
2013,숙명여자대학교 ,8.5,False
2013,순복음총회신학교 ,23.8,False
2013,순천향대학교 ,25.9,False
2013,숭실대학교 ,9.8,False
2013,신경주대학교 ,13.0,False
2013,신라대학교 ,9.8,False
2013,아신대학교 ,29.7,False
2013,아주대학교 ,20.3,False
2013,안양대학교 ,0.6,False
2013,안양대학교 _제2캠퍼스,17.2,False
2013,연세대학교 ,21.6,False
2013,연세대학교(미래) _분교,54.4,False
2013,영남대학교 ,12.8,False
2013,영남신학대학교 ,46.3,False
2013,영산대학교 ,22.6,False
2013,영산대학교 _제2캠퍼스,18.7,False
2013,영산선학대학교 ,97.5,False
2013,예수대학교 ,27.7,False
2013,예원예술대학교 ,40.1,False
2013,용인대학교 ,10.5,False
2013,우석대학교 ,26.1,False
2013,우송대학교 ,24.2,False
2013,울산과학기술원 ,102.1,False
2013,울산대학교 ,13.9,False
2013,원광대학교 ,20.5,False
2013,위덕대학교 ,20.8,False
2013,유원대학교 ,39.0,False
2013,을지대학교 ,19.8,False
2013,을지대학교 _제2캠퍼스,11.3,False
2013,이화여자대학교 ,8.4,False
2013,인제대학교 ,21.3,False
2013,인제대학교 _제2캠퍼스,12.7,False
2013,인천가톨릭대학교 ,23.6,False
2013,인천대학교 ,6.2,False
2013,인하대학교 ,11.0,False
2013,장로회신학대학교 ,36.6,False
2013,전남대학교 ,19.1,False
2013,전남대학교 _제2캠퍼스,27.2,False
2013,전북대학교 ,18.9,False
2013,전주교육대학교 ,35.9,False
2013,전주대학교 ,15.7,False
2013,정석대학 ,0.0,False
2013,제주국제대학교 ,7.0,False
2013,제주대학교 ,16.3,False
2013,조선대학교 ,10.7,False
2013,중부대학교 ,20.5,False
2013,중앙대학교 ,8.7,False
2013,중앙대학교 _제2캠퍼스,31.9,False
2013,중앙승가대학교 ,120.6,False
2013,중원대학교 ,96.3,False
2013,진주교육대학교 ,29.5,False
2013,차의과학대학교 ,35.7,False
2013,창신대학교 ,64.2,False
2013,청운대학교 ,17.4,False
2013,청주교육대학교 ,45.8,False
2013,청주대학교 ,17.7,False
2013,초당대학교 ,34.4,False
2013,총신대학교 ,50.5,False
2013,추계예술대학교 ,0.0,False
2013,춘천교육대학교 ,50.2,False
2013,충남대학교 ,19.4,False
2013,충북대학교 ,15.8,False
2013,칼빈대학교 ,43.3,False
2013,평택대학교 ,21.1,False
2013,포항공과대학교 ,103.7,False
2013,한경국립대학교 ,9.9,False
2013,한국공학대학교 ,20.4,False
2013,한국과학기술원 ,84.2,False
2013,한국교원대학교 ,59.0,False
2013,한국국제대학교 ,31.0,False
2013,한국기술교육대학교 ,65.6,False
2013,한국성서대학교 ,11.5,False
2013,한국예술종합학교 ,9.0,False
2013,한국외국어대학교 ,8.1,False
2013,한국외국어대학교(용인) _분교,30.3,False
2013,한국전통문화대학교(각종) ,108.1,False
2013,한국체육대학교 ,29.0,False
2013,한국침례신학대학교 ,35.0,False
2013,한국항공대학교 ,11.3,False
2013,한남대학교 ,11.6,False
2013,한동대학교 ,75.1,False
2013,한라대학교 ,15.5,False
2013,한림대학교 ,29.6,False
2013,한북대학교 ,0.0,False
2013,한서대학교 ,23.4,False
2013,한성대학교 ,3.0,False
2013,한세대학교 ,15.7,False
2013,한신대학교 ,17.4,False
2013,한양대학교 ,10.6,False
2013,한양대학교(ERICA) _분교,26.6,False
2013,한일장신대학교 ,18.2,False
2013,한중대학교 ,34.4,False
2013,협성대학교 ,10.1,False
2013,호남대학교 ,18.6,False
2013,호남신학대학교 ,50.5,False
2013,호서대학교 ,15.9,False
2013,호원대학교 ,44.8,False
2013,홍익대학교 ,4.1,False
2013,홍익대학교(세종) _분교,20.7,False
2013,화성의과학대학교 ,0.0,False
2012,가야대학교 ,0.0,False
2012,가야대학교 _제2캠퍼스,24.8,False
2012,가천대학교 ,4.1,False
2012,가톨릭관동대학교 ,30.9,False
2012,가톨릭꽃동네대학교 ,82.2,False
2012,가톨릭대학교 ,13.3,False
2012,가톨릭대학교 _제2캠퍼스,8.3,False
2012,가톨릭대학교 _제3캠퍼스,137.9,False
2012,감리교신학대학교 ,18.9,False
2012,강남대학교 ,12.2,False
2012,강서대학교 ,6.1,False
2012,강원대학교 ,25.7,False
2012,강원대학교 _제2캠퍼스,42.3,False
2012,건국대학교 ,19.0,False
2012,건국대학교(글로컬) _분교,27.5,False
2012,건양대학교 ,30.7,False
2012,건양대학교 _제2캠퍼스,17.6,False
2012,경기대학교 ,16.8,False
2012,경남과학기술대학교 ,9.9,False
2012,경남대학교 ,10.1,False
2012,경동대학교 ,51.4,False
2012,경북대학교 ,18.5,False
2012,경상국립대학교 ,24.4,False
2012,경성대학교 ,5.6,False
2012,경운대학교 ,23.8,False
2012,경인교육대학교 ,36.6,False
2012,경인교육대학교 _제2캠퍼스,20.8,False
2012,경일대학교 ,23.0,False
2012,경희대학교 ,20.6,False
2012,계명대학교 ,9.2,False
2012,고려대학교 ,9.2,False
2012,고려대학교(세종) _분교,35.1,False
2012,고신대학교 ,28.6,False
2012,공주교육대학교 ,37.0,False
2012,광신대학교 ,23.8,False
2012,광운대학교 ,1.7,False
2012,광주가톨릭대학교 ,184.4,False
2012,광주과학기술원 ,112.3,False
2012,광주교육대학교 ,28.5,False
2012,광주대학교 ,25.6,False
2012,광주여자대학교 ,26.7,False
2012,국립강릉원주대학교 ,26.3,False
2012,국립강릉원주대학교 _제2캠퍼스,15.2,False
2012,국립경국대학교 ,30.0,False
2012,국립공주대학교 ,28.0,False
2012,국립군산대학교 ,16.3,False
2012,국립금오공과대학교 ,23.2,False
2012,국립목포대학교 ,24.0,False
2012,국립목포해양대학교 ,61.6,False
2012,국립부경대학교 ,12.0,False
2012,국립순천대학교 ,22.5,False
2012,국립창원대학교 ,18.7,False
2012,국립한국교통대학교 ,16.5,False
2012,국립한국해양대학교 ,29.0,False
2012,국립한밭대학교 ,12.9,False
2012,국민대학교 ,10.1,False
2012,극동대학교 ,10.3,False
2012,금강대학교 ,104.5,False
2012,김천대학교 ,87.0,False
2012,나사렛대학교 ,19.9,False
2012,남부대학교 ,18.3,False
2012,남서울대학교 ,12.2,False
2012,단국대학교 ,11.6,False
2012,단국대학교(천안) _분교,12.6,False
2012,대구가톨릭대학교 ,20.2,False
2012,대구경북과학기술원 ,206.3,False
2012,대구교육대학교 ,22.9,False
2012,대구대학교 ,18.5,False
2012,대구예술대학교 ,21.8,False
2012,대구외국어대학교 ,36.0,False
2012,대구한의대학교 ,19.3,False
2012,대신대학교 ,33.2,False
2012,대전가톨릭대학교 ,233.3,False
2012,대전대학교 ,13.0,False
2012,대전신학대학교 ,39.7,False
2012,대진대학교 ,16.4,False
2012,덕성여자대학교 ,8.7,False
2012,동국대학교 ,9.4,False
2012,동국대학교(WISE) _분교,21.7,False
2012,동명대학교 ,10.6,False
2012,동서대학교 ,12.8,False
2012,동신대학교 ,19.2,False
2012,동아대학교 ,7.8,False
2012,동양대학교 ,49.8,False
2012,동의대학교 ,8.3,False
2012,루터대학교 ,18.8,False
2012,명지대학교 ,28.6,False
2012,명지대학교 _제2캠퍼스,11.1,False
2012,목원대학교 ,14.3,False
2012,목포가톨릭대학교 ,54.4,False
2012,배재대학교 ,18.7,False
2012,백석대학교 ,6.1,False
2012,부산가톨릭대학교 ,16.1,False
2012,부산교육대학교 ,37.8,False
2012,부산대학교 ,16.1,False
2012,부산외국어대학교 ,11.6,False
2012,부산장신대학교 ,42.8,False
2012,삼육대학교 ,11.2,False
2012,상명대학교 ,3.1,False
2012,상명대학교(천안) _분교,16.0,False
2012,상지대학교 ,10.3,False
2012,서강대학교 ,11.8,False
2012,서남대학교 ,0.0,False
2012,서남대학교 _제2캠퍼스,0.0,False
2012,서울과학기술대학교 ,13.1,False
2012,서울교육대학교 ,36.8,False
2012,서울기독대학교 ,8.8,False
2012,서울대학교 ,20.6,False
2012,서울시립대학교 ,7.6,False
2012,서울신학대학교 ,12.8,False
2012,서울여자대학교 ,10.1,False
2012,서울장신대학교 ,35.6,False
2012,서울한영대학교 ,3.4,False
2012,서원대학교 ,4.9,False
2012,선문대학교 ,33.5,False
2012,성결대학교 ,1.9,False
2012,성공회대학교 ,6.5,False
2012,성균관대학교 ,21.6,False
2012,성신여자대학교 ,2.8,False
2012,세명대학교 ,44.0,False
2012,세종대학교 ,2.7,False
2012,세한대학교 ,42.1,False
2012,송원대학교 ,26.5,False
2012,수원가톨릭대학교 ,115.9,False
2012,수원대학교 ,7.7,False
2012,숙명여자대학교 ,9.5,False
2012,순복음총회신학교 ,30.9,False
2012,순천향대학교 ,26.2,False
2012,숭실대학교 ,9.7,False
2012,신경주대학교 ,11.2,False
2012,신라대학교 ,9.9,False
2012,아신대학교 ,29.0,False
2012,아주대학교 ,25.6,False
2012,안양대학교 ,0.6,False
2012,안양대학교 _제2캠퍼스,28.7,False
2012,연세대학교 ,19.2,False
2012,연세대학교(미래) _분교,53.6,False
2012,영남대학교 ,13.9,False
2012,영남신학대학교 ,43.3,False
2012,영산대학교 ,17.2,False
2012,영산대학교 _제2캠퍼스,12.6,False
2012,영산선학대학교 ,153.8,False
2012,예수대학교 ,27.3,False
2012,예원예술대학교 ,30.5,False
2012,용인대학교 ,10.3,False
2012,우석대학교 ,25.4,False
2012,우송대학교 ,24.3,False
2012,울산과학기술원 ,121.7,False
2012,울산대학교 ,11.5,False
2012,원광대학교 ,19.8,False
2012,위덕대학교 ,22.8,False
2012,유원대학교 ,46.1,False
2012,을지대학교 ,16.9,False
2012,을지대학교 _제2캠퍼스,10.9,False
2012,이화여자대학교 ,8.2,False
2012,인제대학교 ,21.3,False
2012,인제대학교 _제2캠퍼스,12.5,False
2012,인천가톨릭대학교 ,24.8,False
2012,인천대학교 ,6.4,False
2012,인하대학교 ,10.9,False
2012,장로회신학대학교 ,37.2,False
2012,전남대학교 ,18.9,False
2012,전남대학교 _제2캠퍼스,27.4,False
2012,전북대학교 ,18.8,False
2012,전주교육대학교 ,33.2,False
2012,전주대학교 ,15.4,False
2012,정석대학 ,0.0,False
2012,제주국제대학교 ,5.4,False
2012,제주대학교 ,16.4,False
2012,조선대학교 ,10.6,False
2012,중부대학교 ,20.5,False
2012,중앙대학교 ,9.4,False
2012,중앙대학교 _제2캠퍼스,32.4,False
2012,중앙승가대학교 ,70.4,False
2012,중원대학교 ,134.7,False
2012,진주교육대학교 ,26.5,False
2012,차의과학대학교 ,47.4,False
2012,청운대학교 ,15.3,False
2012,청주교육대학교 ,42.6,False
2012,청주대학교 ,16.7,False
2012,초당대학교 ,33.3,False
2012,총신대학교 ,52.0,False
2012,춘천교육대학교 ,47.6,False
2012,충남대학교 ,19.9,False
2012,충북대학교 ,16.2,False
2012,칼빈대학교 ,38.8,False
2012,평택대학교 ,18.2,False
2012,포항공과대학교 ,104.3,False
2012,한경국립대학교 ,9.9,False
2012,한국공학대학교 ,20.2,False
2012,한국과학기술원 ,88.2,False
2012,한국교원대학교 ,59.8,False
2012,한국국제대학교 ,30.4,False
2012,한국기술교육대학교 ,64.4,False
2012,한국성서대학교 ,11.9,False
2012,한국예술종합학교 ,9.1,False
2012,한국외국어대학교 ,8.1,False
2012,한국외국어대학교(용인) _분교,32.7,False
2012,한국전통문화대학교(각종) ,96.8,False
2012,한국체육대학교 ,29.8,False
2012,한국침례신학대학교 ,38.8,False
2012,한국항공대학교 ,11.0,False
2012,한남대학교 ,11.9,False
2012,한동대학교 ,65.9,False
2012,한라대학교 ,16.7,False
2012,한림대학교 ,30.4,False
2012,한서대학교 ,16.5,False
2012,한성대학교 ,3.2,False
2012,한세대학교 ,13.4,False
2012,한신대학교 ,17.0,False
2012,한양대학교 ,6.3,False
2012,한양대학교(ERICA) _분교,28.4,False
2012,한일장신대학교 ,16.4,False
2012,한중대학교 ,31.5,False
2012,협성대학교 ,10.4,False
2012,호남대학교 ,15.0,False
2012,호남신학대학교 ,48.8,False
2012,호서대학교 ,16.6,False
2012,호원대학교 ,47.3,False
2012,홍익대학교 ,4.2,False
2012,홍익대학교(세종) _분교,20.6,False
2011,가야대학교 ,1454.5,False
2011,가야대학교 _제2캠퍼스,25.3,False
2011,가천대학교 ,4.1,False
2011,가천의과학대학교 ,7.0,False
2011,가톨릭관동대학교 ,32.1,False
2011,가톨릭꽃동네대학교 ,86.0,False
2011,가톨릭대학교 ,13.7,False
2011,가톨릭대학교 _제2캠퍼스,8.0,False
2011,가톨릭대학교 _제3캠퍼스,134.4,False
2011,감리교신학대학교 ,18.7,False
2011,강남대학교 ,12.1,False
2011,강서대학교 ,6.4,False
2011,강원대학교 ,25.7,False
2011,강원대학교 _제2캠퍼스,40.3,False
2011,건국대학교 ,19.2,False
2011,건국대학교(글로컬) _분교,28.4,False
2011,건동대학교 ,74.5,False
2011,건양대학교 ,31.2,False
2011,건양대학교 _제2캠퍼스,19.1,False
2011,경기대학교 ,3.5,False
2011,경남과학기술대학교 ,9.6,False
2011,경남대학교 ,9.0,False
2011,경동대학교 ,50.4,False
2011,경북대학교 ,18.5,False
2011,경상국립대학교 ,24.0,False
2011,경성대학교 ,5.6,False
2011,경운대학교(산업대) ,25.2,False
2011,경인교육대학교 ,27.5,False
2011,경인교육대학교 _제2캠퍼스,25.7,False
2011,경일대학교 ,25.6,False
2011,경희대학교 ,10.1,False
2011,경희대학교 _분교,34.9,False
2011,계명대학교 ,9.2,False
2011,고려대학교 ,6.7,False
2011,고려대학교(세종) _분교,35.9,False
2011,고신대학교 ,30.1,False
2011,공주교육대학교 ,23.4,False
2011,광신대학교 ,23.2,False
2011,광운대학교 ,1.7,False
2011,광주가톨릭대학교 ,162.1,False
2011,광주과학기술원 ,100.0,False
2011,광주교육대학교 ,26.6,False
2011,광주대학교 ,27.1,False
2011,광주여자대학교 ,28.0,False
2011,국립강릉원주대학교 ,27.0,False
2011,국립강릉원주대학교 _제2캠퍼스,16.0,False
2011,국립경국대학교 ,30.1,False
2011,국립공주대학교 ,23.7,False
2011,국립군산대학교 ,16.4,False
2011,국립금오공과대학교 ,23.3,False
2011,국립목포대학교 ,24.2,False
2011,국립목포해양대학교 ,59.6,False
2011,국립부경대학교 ,11.7,False
2011,국립순천대학교 ,22.1,False
2011,국립창원대학교 ,20.4,False
2011,국립한국교통대학교 ,14.0,False
2011,국립한국해양대학교 ,29.6,False
2011,국민대학교 ,10.3,False
2011,극동대학교 ,10.5,False
2011,금강대학교 ,125.6,False
2011,김천대학교 ,110.9,False
2011,나사렛대학교 ,19.7,False
2011,남부대학교 ,20.1,False
2011,남서울대학교(산업대) ,6.4,False
2011,단국대학교 ,12.1,False
2011,단국대학교(천안) _분교,12.7,False
2011,대구가톨릭대학교 ,20.6,False
2011,대구경북과학기술원 ,304.3,False
2011,대구교육대학교 ,21.3,False
2011,대구대학교 ,18.4,False
2011,대구예술대학교 ,26.5,False
2011,대구외국어대학교 ,15.8,False
2011,대구한의대학교 ,19.0,False
2011,대신대학교 ,31.3,False
2011,대전가톨릭대학교 ,227.3,False
2011,대전대학교 ,13.3,False
2011,대전신학대학교 ,43.4,False
2011,대진대학교 ,16.2,False
2011,덕성여자대학교 ,9.2,False
2011,동국대학교 ,4.7,False
2011,동국대학교(WISE) _분교,18.6,False
2011,동명대학교 ,10.5,False
2011,동서대학교 ,14.0,False
2011,동신대학교 ,20.0,False
2011,동아대학교 ,5.9,False
2011,동양대학교 ,59.0,False
2011,동의대학교 ,8.4,False
2011,루터대학교 ,17.0,False
2011,명신대학교 ,20.1,False
2011,명지대학교 ,27.2,False
2011,명지대학교 _제2캠퍼스,12.3,False
2011,목원대학교 ,14.2,False
2011,목포가톨릭대학교 ,53.7,False
2011,배재대학교 ,18.8,False
2011,백석대학교 ,6.3,False
2011,부산가톨릭대학교 ,8.5,False
2011,부산교육대학교 ,34.7,False
2011,부산대학교 ,16.2,False
2011,부산외국어대학교 ,11.5,False
2011,부산장신대학교 ,46.4,False
2011,삼육대학교 ,11.7,False
2011,상명대학교 ,0.0,False
2011,상명대학교(천안) _분교,14.6,False
2011,상지대학교 ,9.5,False
2011,서강대학교 ,12.0,False
2011,서남대학교 ,0.0,False
2011,서남대학교 _제2캠퍼스,0.0,False
2011,서울과학기술대학교(산업대) ,11.6,False
2011,서울교육대학교 ,34.7,False
2011,서울기독대학교 ,10.7,False
2011,서울대학교 ,20.7,False
2011,서울시립대학교 ,8.6,False
2011,서울신학대학교 ,12.6,False
2011,서울여자대학교 ,10.5,False
2011,서울장신대학교 ,36.2,False
2011,서울한영대학교 ,3.9,False
2011,서원대학교 ,5.0,False
2011,선교청대학교 ,56.9,False
2011,선문대학교 ,37.1,False
2011,성결대학교 ,1.8,False
2011,성공회대학교 ,6.4,False
2011,성균관대학교 ,20.8,False
2011,성신여자대학교 ,2.3,False
2011,세명대학교 ,45.6,False
2011,세종대학교 ,1.4,False
2011,세한대학교 ,40.2,False
2011,수원가톨릭대학교 ,179.7,False
2011,수원대학교 ,7.8,False
2011,숙명여자대학교 ,8.8,False
2011,순천향대학교 ,26.4,False
2011,숭실대학교 ,9.4,False
2011,신경주대학교 ,21.7,False
2011,신라대학교 ,10.2,False
2011,아신대학교 ,30.3,False
2011,아주대학교 ,25.9,False
2011,안양대학교 ,0.6,False
2011,안양대학교 _제2캠퍼스,22.0,False
2011,연세대학교 ,19.1,False
2011,연세대학교(미래) _분교,54.2,False
2011,영남대학교 ,13.9,False
2011,영남신학대학교 ,42.7,False
2011,영산대학교 ,19.9,False
2011,영산대학교 _제2캠퍼스,14.4,False
2011,영산선학대학교 ,179.5,False
2011,예수대학교 ,27.9,False
2011,용인대학교 ,10.0,False
2011,우석대학교 ,26.1,False
2011,우송대학교 ,28.4,False
2011,울산과학기술원 ,104.7,False
2011,울산대학교 ,12.5,False
2011,원광대학교 ,19.6,False
2011,위덕대학교 ,20.0,False
2011,유원대학교 ,45.2,False
2011,을지대학교 ,20.9,False
2011,을지대학교 _제2캠퍼스,10.6,False
2011,이화여자대학교 ,7.6,False
2011,인제대학교 ,21.4,False
2011,인제대학교 _제2캠퍼스,11.2,False
2011,인천가톨릭대학교 ,29.4,False
2011,인천대학교 ,7.5,False
2011,인하대학교 ,11.0,False
2011,장로회신학대학교 ,36.8,False
2011,전남대학교 ,18.7,False
2011,전남대학교 _제2캠퍼스,26.3,False
2011,전북대학교 ,17.9,False
2011,전북대학교 _제2캠퍼스,29.5,False
2011,전주교육대학교 ,32.0,False
2011,전주대학교 ,15.8,False
2011,제주대학교 ,15.7,False
2011,조선대학교 ,10.9,False
2011,중부대학교 ,19.6,False
2011,중앙대학교 ,9.9,False
2011,중앙대학교(안성) _분교,28.0,False
2011,중앙승가대학교 ,145.9,False
2011,중원대학교 ,96.2,False
2011,진주교육대학교 ,25.3,False
2011,차의과학대학교 ,53.7,False
2011,청운대학교 ,14.9,False
2011,청주교육대학교 ,39.7,False
2011,청주대학교 ,16.4,False
2011,초당대학교(산업대) ,36.0,False
2011,총신대학교 ,52.9,False
2011,춘천교육대학교 ,43.9,False
2011,충남대학교 ,22.8,False
2011,충북대학교 ,16.4,False
2011,칼빈대학교 ,38.6,False
2011,탐라대학교 ,54.8,False
2011,평택대학교 ,19.2,False
2011,포항공과대학교 ,104.2,False
2011,한경대학교(산업대) ,9.4,False
2011,한국과학기술원 ,79.5,False
2011,한국교원대학교 ,60.7,False
2011,한국국제대학교 ,36.1,False
2011,한국기술교육대학교 ,70.7,False
2011,한국산업기술대학교(산업대) ,21.2,False
2011,한국성서대학교 ,13.9,False
2011,한국예술종합학교 ,9.1,False
2011,한국외국어대학교 ,8.4,False
2011,한국외국어대학교(용인) _분교,12.1,False
2011,한국전통문화대학교(각종) ,102.5,False
2011,한국체육대학교 ,26.1,False
2011,한국침례신학대학교 ,36.1,False
2011,한국항공대학교 ,9.9,False
2011,한남대학교 ,11.3,False
2011,한동대학교 ,65.7,False
2011,한라대학교 ,17.4,False
2011,한림대학교 ,30.1,False
2011,한민학교 ,16.1,False
2011,한밭대학교(산업대) ,13.0,False
2011,한서대학교 ,17.3,False
2011,한성대학교 ,1.9,False
2011,한세대학교 ,13.3,False
2011,한신대학교 ,17.6,False
2011,한양대학교 ,8.9,False
2011,한양대학교(ERICA) _분교,28.9,False
2011,한일장신대학교 ,13.2,False
2011,한중대학교 ,30.3,False
2011,협성대학교 ,8.9,False
2011,호남대학교 ,16.1,False
2011,호남신학대학교 ,79.8,False
2011,호서대학교 ,17.1,False
2011,호원대학교 ,44.3,False
2011,홍익대학교 ,4.3,False
2011,홍익대학교(세종) _분교,21.0,False
2010,가야대학교 ,26.7,False
2010,가야대학교 _제2캠퍼스,914.3,False
2010,가천대학교 ,4.4,False
2010,가천의과학대학교 ,7.9,False
2010,가톨릭관동대학교 ,35.9,False
2010,가톨릭꽃동네대학교 ,85.8,False
2010,가톨릭대학교 ,13.6,False
2010,가톨릭대학교 _제2캠퍼스,8.1,False
2010,가톨릭대학교 _제3캠퍼스,124.5,False
2010,감리교신학대학교 ,21.1,False
2010,강남대학교 ,12.2,False
2010,강서대학교 ,5.8,False
2010,강원대학교 ,24.7,False
2010,강원대학교 _제2캠퍼스,34.4,False
2010,건국대학교 ,20.3,False
2010,건국대학교(글로컬) _분교,29.8,False
2010,건동대학교 ,87.3,False
2010,건양대학교 ,28.5,False
2010,건양대학교 _제2캠퍼스,0.0,False
2010,경기대학교 ,3.5,False
2010,경기대학교 _제2캠퍼스,2.0,False
2010,경남대학교 ,9.1,False
2010,경동대학교 ,54.7,False
2010,경북대학교 ,18.5,False
2010,경상국립대학교 ,24.6,False
2010,경성대학교 ,5.3,False
2010,경운대학교(산업대) ,23.2,False
2010,경인교육대학교 ,31.0,False
2010,경인교육대학교 _제2캠퍼스,18.7,False
2010,경일대학교 ,21.1,False
2010,경희대학교 ,10.3,False
2010,경희대학교 _분교,35.3,False
2010,계명대학교 ,13.0,False
2010,고려대학교 ,8.8,False
2010,고려대학교(세종) _분교,35.7,False
2010,고신대학교 ,30.9,False
2010,공주교육대학교 ,39.6,False
2010,광신대학교 ,26.3,False
2010,광운대학교 ,1.8,False
2010,광주가톨릭대학교 ,138.1,False
2010,광주과학기술원 ,106.1,False
2010,광주교육대학교 ,25.5,False
2010,광주대학교 ,28.5,False
2010,광주여자대학교 ,28.1,False
2010,국립강릉원주대학교 ,27.0,False
2010,국립강릉원주대학교 _제2캠퍼스,16.0,False
2010,국립경국대학교 ,29.7,False
2010,국립공주대학교 ,23.1,False
2010,국립군산대학교 ,16.5,False
2010,국립금오공과대학교 ,24.0,False
2010,국립목포대학교 ,25.1,False
2010,국립목포해양대학교 ,61.3,False
2010,국립부경대학교 ,11.6,False
2010,국립순천대학교 ,23.2,False
2010,국립창원대학교 ,21.2,False
2010,국립한국교통대학교 ,10.7,False
2010,국립한국해양대학교 ,29.8,False
2010,국민대학교 ,6.2,False
2010,극동대학교 ,10.8,False
2010,금강대학교 ,126.6,False
2010,김천대학교 ,190.5,False
2010,나사렛대학교 ,20.4,False
2010,남부대학교 ,24.2,False
2010,남서울대학교(산업대) ,6.6,False
2010,단국대학교 ,12.8,False
2010,단국대학교(천안) _분교,13.4,False
2010,대구가톨릭대학교 ,20.1,False
2010,대구가톨릭대학교 _제2캠퍼스,94.0,False
2010,대구가톨릭대학교 _제3캠퍼스,11.6,False
2010,대구교육대학교 ,20.5,False
2010,대구대학교 ,15.6,False
2010,대구예술대학교 ,24.2,False
2010,대구외국어대학교 ,16.7,False
2010,대구한의대학교 ,4.6,False
2010,대신대학교 ,31.3,False
2010,대전가톨릭대학교 ,310.1,False
2010,대전대학교 ,13.9,False
2010,대전신학대학교 ,44.4,False
2010,대진대학교 ,15.0,False
2010,덕성여자대학교 ,5.9,False
2010,동국대학교 ,3.7,False
2010,동국대학교(WISE) _분교,18.2,False
2010,동덕여자대학교 ,0.0,False
2010,동명대학교 ,11.2,False
2010,동서대학교 ,9.7,False
2010,동신대학교 ,20.8,False
2010,동아대학교 ,5.9,False
2010,동양대학교 ,62.1,False
2010,동의대학교 ,4.6,False
2010,디지털서울문화예술대학교 ,0.0,False
2010,루터대학교 ,19.1,False
2010,명신대학교 ,15.2,False
2010,명지대학교 ,27.2,False
2010,명지대학교 _제2캠퍼스,12.9,False
2010,목원대학교 ,14.5,False
2010,목포가톨릭대학교 ,51.6,False
2010,배재대학교 ,19.1,False
2010,백석대학교 ,6.9,False
2010,부산가톨릭대학교 ,10.0,False
2010,부산교육대학교 ,32.5,False
2010,부산대학교 ,14.8,False
2010,부산외국어대학교 ,11.6,False
2010,부산장신대학교 ,48.5,False
2010,삼육대학교 ,25.5,False
2010,상명대학교(천안) _분교,17.9,False
2010,상지대학교 ,10.4,False
2010,서강대학교 ,12.5,False
2010,서경대학교 ,0.0,False
2010,서남대학교 ,40.1,False
2010,서남대학교 _제2캠퍼스,0.0,False
2010,서울과학기술대학교(산업대) ,12.6,False
2010,서울교육대학교 ,20.7,False
2010,서울기독대학교 ,11.3,False
2010,서울대학교 ,12.0,False
2010,서울시립대학교 ,6.4,False
2010,서울신학대학교 ,12.7,False
2010,서울여자대학교 ,11.0,False
2010,서울장신대학교 ,37.8,False
2010,서원대학교 ,5.1,False
2010,선교청대학교 ,77.2,False
2010,선문대학교 ,27.5,False
2010,성결대학교 ,1.7,False
2010,성공회대학교 ,0.0,False
2010,성균관대학교 ,20.2,False
2010,성신여자대학교 ,2.3,False
2010,세명대학교 ,48.9,False
2010,세종대학교 ,1.5,False
2010,세한대학교 ,41.5,False
2010,수원가톨릭대학교 ,185.7,False
2010,수원대학교 ,7.8,False
2010,숙명여자대학교 ,7.4,False
2010,순복음총회신학교 ,52.5,False
2010,순천향대학교 ,18.3,False
2010,숭실대학교 ,10.8,False
2010,신경주대학교 ,10.4,False
2010,신라대학교 ,9.8,False
2010,아신대학교 ,28.5,False
2010,아주대학교 ,22.5,False
2010,안양대학교 _제2캠퍼스,23.6,False
2010,연세대학교 ,12.5,False
2010,연세대학교(미래) _분교,55.6,False
2010,영남대학교 ,14.3,False
2010,영남신학대학교 ,41.8,False
2010,영산대학교 ,23.7,False
2010,영산대학교 _제2캠퍼스,16.7,False
2010,영산선학대학교 ,540.5,False
2010,예수대학교 ,23.4,False
2010,예원예술대학교 ,0.0,False
2010,용인대학교 ,8.7,False
2010,우석대학교 ,25.9,False
2010,우송대학교 ,24.9,False
2010,울산과학기술원 ,106.5,False
2010,울산대학교 ,12.1,False
2010,원광대학교 ,18.6,False
2010,원광디지털대학교 ,0.0,False
2010,위덕대학교 ,21.1,False
2010,유원대학교 ,54.4,False
2010,을지대학교 ,7.6,False
2010,을지대학교 _제2캠퍼스,10.7,False
2010,이화여자대학교 ,7.8,False
2010,인제대학교 ,21.4,False
2010,인제대학교 _제2캠퍼스,12.1,False
2010,인천가톨릭대학교 ,51.3,False
2010,인천대학교 ,10.1,False
