통합_대학별_취업현황,,,,,,,,,,,,,,,,,,,,,,
기준년도,학교명,졸업자,취업률(%),,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
2010,가야대학교,43,64.1,,,,,,,,,,,,,,,,,,,
,한국체육대학교,571,45.9,,,,,,,,,,,,,,,,,,,
,한국침례신학대학교,353,52.4,,,,,,,,,,,,,,,,,,,
,한국항공대학교,926,67.8,,,,,,,,,,,,,,,,,,,
,한남대학교,"2,372",52.6,,,,,,,,,,,,,,,,,,,
,한동대학교,792,55,,,,,,,,,,,,,,,,,,,
,한라대학교,762,55.7,,,,,,,,,,,,,,,,,,,
,한려대학교(산업대),182,56.7,,,,,,,,,,,,,,,,,,,
,한림대학교,"1,881",55.9,,,,,,,,,,,,,,,,,,,
,한밭대학교(산업대),"1,744",60.5,,,,,,,,,,,,,,,,,,,
,한북대학교,249,55.3,,,,,,,,,,,,,,,,,,,
,한서대학교,"1,630",60.8,,,,,,,,,,,,,,,,,,,
,한성대학교,"1,636",44.2,,,,,,,,,,,,,,,,,,,
,한세대학교,537,59.3,,,,,,,,,,,,,,,,,,,
,한신대학교,"1,042",50.7,,,,,,,,,,,,,,,,,,,
,한양대학교,"3,772",58.7,,,,,,,,,,,,,,,,,,,
,한양대학교(ERICA) _분교,"2,216",51.5,,,,,,,,,,,,,,,,,,,
,한일장신대학교,274,40.3,,,,,,,,,,,,,,,,,,,
,한중대학교,397,55.9,,,,,,,,,,,,,,,,,,,
,협성대학교,993,52.9,,,,,,,,,,,,,,,,,,,
,호남대학교,"1,546",60.9,,,,,,,,,,,,,,,,,,,
,호남신학대학교,113,9.4,,,,,,,,,,,,,,,,,,,
,호서대학교,"2,666",61.6,,,,,,,,,,,,,,,,,,,
,호원대학교,"1,109",73.1,,,,,,,,,,,,,,,,,,,
,홍익대학교,"2,289",54.5,,,,,,,,,,,,,,,,,,,
,홍익대학교(세종) _분교,"1,349",45,,,,,,,,,,,,,,,,,,,
,화성의과학대학교,141,53.3,,,,,,,,,,,,,,,,,,,
2015,가야대학교(김해),604,75.2,,,,,,,,,,,,,,,,,,,
,가천대학교,"4,171",67.9,,,,,,,,,,,,,,,,,,,
,가톨릭관동대학교,"1,902",59.8,,,,,,,,,,,,,,,,,,,
,가톨릭꽃동네대학교,115,69.4,,,,,,,,,,,,,,,,,,,
,가톨릭대학교,"1,531",61,,,,,,,,,,,,,,,,,,,
,가톨릭대학교 _제2캠퍼스,115,89.4,,,,,,,,,,,,,,,,,,,
,가톨릭대학교 _제3캠퍼스,66,0,,,,,,,,,,,,,,,,,,,
,감리교신학대학교,234,0,,,,,,,,,,,,,,,,,,,
,강남대학교,"1,702",64.9,,,,,,,,,,,,,,,,,,,
,강서대학교,279,61.2,,,,,,,,,,,,,,,,,,,
,강원대학교,"3,263",57,,,,,,,,,,,,,,,,,,,
,강원대학교 _제2캠퍼스,"1,473",64.4,,,,,,,,,,,,,,,,,,,
,건국대학교,"3,749",62.9,,,,,,,,,,,,,,,,,,,
,건국대학교(글로컬) _분교,"2,124",62.2,,,,,,,,,,,,,,,,,,,
,건양대학교,"1,047",78.7,,,,,,,,,,,,,,,,,,,
,건양대학교 _제2캠퍼스,693,86.5,,,,,,,,,,,,,,,,,,,
,경기대학교,"2,473",65.1,,,,,,,,,,,,,,,,,,,
,경기대학교 _제2캠퍼스,523,66.7,,,,,,,,,,,,,,,,,,,
,경남과학기술대학교,491,76.8,,,,,,,,,,,,,,,,,,,
,경남대학교,"3,078",60.2,,,,,,,,,,,,,,,,,,,
,경동대학교,655,73.6,,,,,,,,,,,,,,,,,,,
,경동대학교 _제3캠퍼스,58,91.4,,,,,,,,,,,,,,,,,,,
,경북대학교,"5,180",57.7,,,,,,,,,,,,,,,,,,,
,경상국립대학교,"3,280",55.1,,,,,,,,,,,,,,,,,,,
,경성대학교,"3,024",64.6,,,,,,,,,,,,,,,,,,,
,경운대학교(산업대),"1,088",68.2,,,,,,,,,,,,,,,,,,,
,경인교육대학교 _제2캠퍼스,695,87.6,,,,,,,,,,,,,,,,,,,
,경일대학교,"1,141",69.2,,,,,,,,,,,,,,,,,,,
,경희대학교,"5,569",64.1,,,,,,,,,,,,,,,,,,,
,계명대학교,"5,309",61.3,,,,,,,,,,,,,,,,,,,
,고려대학교,"4,215",72.7,,,,,,,,,,,,,,,,,,,
,고려대학교(세종) _분교,"1,357",64.9,,,,,,,,,,,,,,,,,,,
,고신대학교,798,68.3,,,,,,,,,,,,,,,,,,,
,공주교육대학교,458,85.9,,,,,,,,,,,,,,,,,,,
,광신대학교,111,60.5,,,,,,,,,,,,,,,,,,,
,광운대학교,"2,428",60.6,,,,,,,,,,,,,,,,,,,
,광주가톨릭대학교,19,0,,,,,,,,,,,,,,,,,,,
,광주과학기술원,68,16.7,,,,,,,,,,,,,,,,,,,
,광주교육대학교,413,84.1,,,,,,,,,,,,,,,,,,,
,광주대학교,"1,551",63.4,,,,,,,,,,,,,,,,,,,
,광주여자대학교,977,69.6,,,,,,,,,,,,,,,,,,,
,국립강릉원주대학교,"1,362",55,,,,,,,,,,,,,,,,,,,
,국립강릉원주대학교 _제2캠퍼스,453,59.9,,,,,,,,,,,,,,,,,,,
,국립경국대학교,"1,547",53.4,,,,,,,,,,,,,,,,,,,
,국립공주대학교,"3,220",59.1,,,,,,,,,,,,,,,,,,,
,국립군산대학교,"1,596",62.4,,,,,,,,,,,,,,,,,,,
,국립금오공과대학교,"1,339",76.1,,,,,,,,,,,,,,,,,,,
,국립목포대학교,"1,673",57.9,,,,,,,,,,,,,,,,,,,
,국립목포해양대학교,605,86.1,,,,,,,,,,,,,,,,,,,
,국립부경대학교,"3,731",60,,,,,,,,,,,,,,,,,,,
,국립순천대학교,"1,579",56.6,,,,,,,,,,,,,,,,,,,
,국립창원대학교,"1,870",63.9,,,,,,,,,,,,,,,,,,,
,국립한국교통대학교,"1,308",65.3,,,,,,,,,,,,,,,,,,,
,국립한국해양대학교,"1,547",76.2,,,,,,,,,,,,,,,,,,,
,국립한밭대학교,32,93.5,,,,,,,,,,,,,,,,,,,
,국민대학교,"3,329",63.8,,,,,,,,,,,,,,,,,,,
,극동대학교,924,66.7,,,,,,,,,,,,,,,,,,,
,금강대학교,66,49.1,,,,,,,,,,,,,,,,,,,
,김천대학교,578,75.8,,,,,,,,,,,,,,,,,,,
,나사렛대학교,"1,282",67.5,,,,,,,,,,,,,,,,,,,
,남부대학교,706,72.8,,,,,,,,,,,,,,,,,,,
,남서울대학교,6,100,,,,,,,,,,,,,,,,,,,
,남서울대학교(산업대),"2,527",68.1,,,,,,,,,,,,,,,,,,,
,단국대학교,"2,819",61,,,,,,,,,,,,,,,,,,,
,단국대학교 _제2캠퍼스,"2,771",66.2,,,,,,,,,,,,,,,,,,,
,대구가톨릭대학교,"2,630",66,,,,,,,,,,,,,,,,,,,
,대구교육대학교,475,83.4,,,,,,,,,,,,,,,,,,,
,대구대학교,"4,480",59.2,,,,,,,,,,,,,,,,,,,
,대구예술대학교,289,50,,,,,,,,,,,,,,,,,,,
,대구외국어대학교,76,67.6,,,,,,,,,,,,,,,,,,,
,대구한의대학교,"1,332",71.4,,,,,,,,,,,,,,,,,,,
,대신대학교,89,43.6,,,,,,,,,,,,,,,,,,,
,대전가톨릭대학교,13,0,,,,,,,,,,,,,,,,,,,
,대전대학교,"2,158",67.1,,,,,,,,,,,,,,,,,,,
,대전신학교,9,0,,,,,,,,,,,,,,,,,,,
,대전신학대학교,52,0,,,,,,,,,,,,,,,,,,,
,대진대학교,"1,721",65.9,,,,,,,,,,,,,,,,,,,
,덕성여자대학교,"1,634",61.9,,,,,,,,,,,,,,,,,,,
,동국대학교,"2,922",67.6,,,,,,,,,,,,,,,,,,,
,동국대학교(WISE) _분교,"1,898",63.2,,,,,,,,,,,,,,,,,,,
,동덕여자대학교,"1,724",61.8,,,,,,,,,,,,,,,,,,,
,동명대학교,"1,809",72.7,,,,,,,,,,,,,,,,,,,
,동명정보대학교,50,80,,,,,,,,,,,,,,,,,,,
,동서대학교,"2,311",69.3,,,,,,,,,,,,,,,,,,,
,동신대학교,"1,351",71.4,,,,,,,,,,,,,,,,,,,
,동아대학교,"4,946",62.6,,,,,,,,,,,,,,,,,,,
,동양대학교,868,62.3,,,,,,,,,,,,,,,,,,,
,동의대학교,"4,147",62.1,,,,,,,,,,,,,,,,,,,
,루터대학교,118,51.5,,,,,,,,,,,,,,,,,,,
,명지대학교,"1,695",65,,,,,,,,,,,,,,,,,,,
,명지대학교 _제2캠퍼스,"1,668",60.5,,,,,,,,,,,,,,,,,,,
,목원대학교,"2,041",59.8,,,,,,,,,,,,,,,,,,,
,목포가톨릭대학교,144,81.9,,,,,,,,,,,,,,,,,,,
,배재대학교,"2,190",59.7,,,,,,,,,,,,,,,,,,,
,백석대학교,"3,022",65.7,,,,,,,,,,,,,,,,,,,
,부산가톨릭대학교,"1,008",77.9,,,,,,,,,,,,,,,,,,,
,부산교육대학교,435,83.3,,,,,,,,,,,,,,,,,,,
,부산대학교,"4,505",58.6,,,,,,,,,,,,,,,,,,,
,부산외국어대학교,"1,777",62.3,,,,,,,,,,,,,,,,,,,
,부산장신대학교,71,68.3,,,,,,,,,,,,,,,,,,,
,삼육대학교,"1,393",67.1,,,,,,,,,,,,,,,,,,,
,상명대학교,"1,377",65.1,,,,,,,,,,,,,,,,,,,
,상명대학교(천안) _분교,"1,519",68.7,,,,,,,,,,,,,,,,,,,
,상지대학교,"1,789",65,,,,,,,,,,,,,,,,,,,
,서강대학교,"1,881",73.4,,,,,,,,,,,,,,,,,,,
,서경대학교,"1,377",66.9,,,,,,,,,,,,,,,,,,,
,서남대학교,240,77.2,,,,,,,,,,,,,,,,,,,
,서남대학교 _제2캠퍼스,158,62.1,,,,,,,,,,,,,,,,,,,
,서울과학기술대학교,99,85.6,,,,,,,,,,,,,,,,,,,
,서울과학기술대학교(산업대),"2,135",69.8,,,,,,,,,,,,,,,,,,,
,서울교육대학교,409,78.5,,,,,,,,,,,,,,,,,,,
,서울기독대학교,126,63,,,,,,,,,,,,,,,,,,,
,서울대학교,"3,394",70.1,,,,,,,,,,,,,,,,,,,
,서울시립대학교,"1,941",65.7,,,,,,,,,,,,,,,,,,,
,서울신학대학교,497,62.3,,,,,,,,,,,,,,,,,,,
,서울여자대학교,"1,853",60.9,,,,,,,,,,,,,,,,,,,
,서울장신대학교,101,51,,,,,,,,,,,,,,,,,,,
,서울한영대학교,166,65.1,,,,,,,,,,,,,,,,,,,
,서원대학교,"1,420",61.8,,,,,,,,,,,,,,,,,,,
,선문대학교,"2,016",69.9,,,,,,,,,,,,,,,,,,,
,성결대학교,"1,129",64,,,,,,,,,,,,,,,,,,,
,성공회대학교,512,61.9,,,,,,,,,,,,,,,,,,,
,성균관대학교,"4,193",74.8,,,,,,,,,,,,,,,,,,,
,성신여자대학교,"2,366",62.5,,,,,,,,,,,,,,,,,,,
,세명대학교,"1,743",65.8,,,,,,,,,,,,,,,,,,,
,세종대학교,"2,412",63.5,,,,,,,,,,,,,,,,,,,
,세한대학교,731,69,,,,,,,,,,,,,,,,,,,
,수원가톨릭대학교,36,0,,,,,,,,,,,,,,,,,,,
,수원대학교,"2,642",59.9,,,,,,,,,,,,,,,,,,,
,숙명여자대학교,"2,400",62.1,,,,,,,,,,,,,,,,,,,
,순복음총회신학교,33,40,,,,,,,,,,,,,,,,,,,
,순천향대학교,"2,694",66.9,,,,,,,,,,,,,,,,,,,
,숭실대학교,"2,970",66.3,,,,,,,,,,,,,,,,,,,
,신경주대학교,756,61.8,,,,,,,,,,,,,,,,,,,
,신라대학교,"2,271",62.6,,,,,,,,,,,,,,,,,,,
,신한대학교 _제2캠퍼스,29,79.3,,,,,,,,,,,,,,,,,,,
,아신대학교,155,0,,,,,,,,,,,,,,,,,,,
,아주대학교,"2,267",67.9,,,,,,,,,,,,,,,,,,,
,안양대학교,"1,089",66.1,,,,,,,,,,,,,,,,,,,
,안양대학교 _제2캠퍼스,125,61,,,,,,,,,,,,,,,,,,,
,연세대학교,"4,298",70.2,,,,,,,,,,,,,,,,,,,
,연세대학교(미래) _분교,"1,768",64.9,,,,,,,,,,,,,,,,,,,
,영남대학교,"5,589",61,,,,,,,,,,,,,,,,,,,
,영남신학대학교,115,51.9,,,,,,,,,,,,,,,,,,,
,영산대학교,658,70.3,,,,,,,,,,,,,,,,,,,
,영산대학교 _제2캠퍼스,719,67.3,,,,,,,,,,,,,,,,,,,
,영산선학대학교,12,0,,,,,,,,,,,,,,,,,,,
,예수대학교,158,80.6,,,,,,,,,,,,,,,,,,,
,예원예술대학교,127,45.5,,,,,,,,,,,,,,,,,,,
,예원예술대학교 _제2캠퍼스,93,37,,,,,,,,,,,,,,,,,,,
,용인대학교,"1,497",62,,,,,,,,,,,,,,,,,,,
,우석대학교,"1,833",62.8,,,,,,,,,,,,,,,,,,,
,우송대학교,"1,864",70.9,,,,,,,,,,,,,,,,,,,
,우송대학교(산업대),8,62.5,,,,,,,,,,,,,,,,,,,
,울산과학기술원,320,63.2,,,,,,,,,,,,,,,,,,,
,울산대학교,"3,124",65.1,,,,,,,,,,,,,,,,,,,
,원광대학교,"3,607",62.4,,,,,,,,,,,,,,,,,,,
,위덕대학교,644,68.3,,,,,,,,,,,,,,,,,,,
,유원대학교,653,69.9,,,,,,,,,,,,,,,,,,,
,을지대학교,207,88.6,,,,,,,,,,,,,,,,,,,
,을지대학교 _제2캠퍼스,"1,164",80.5,,,,,,,,,,,,,,,,,,,
,이화여자대학교,"3,322",64,,,,,,,,,,,,,,,,,,,
,인제대학교,"2,207",63.3,,,,,,,,,,,,,,,,,,,
,인제대학교 _제2캠퍼스,260,85.9,,,,,,,,,,,,,,,,,,,
,인천가톨릭대학교,21,0,,,,,,,,,,,,,,,,,,,
,인천가톨릭대학교 _제2캠퍼스,159,66,,,,,,,,,,,,,,,,,,,
,인천대학교,"2,755",69.1,,,,,,,,,,,,,,,,,,,
,인하대학교,"3,932",68.1,,,,,,,,,,,,,,,,,,,
,장로회신학대학교,177,0,,,,,,,,,,,,,,,,,,,
,전남대학교,"3,787",61,,,,,,,,,,,,,,,,,,,
,전남대학교 _제2캠퍼스,660,62.7,,,,,,,,,,,,,,,,,,,
,전북대학교,"4,134",55.8,,,,,,,,,,,,,,,,,,,
,전주교육대학교,346,80.5,,,,,,,,,,,,,,,,,,,
,전주대학교,"2,260",61.6,,,,,,,,,,,,,,,,,,,
,제주대학교,"2,201",60.2,,,,,,,,,,,,,,,,,,,
,조선대학교,"4,885",58.9,,,,,,,,,,,,,,,,,,,
,중부대학교,"1,595",64.3,,,,,,,,,,,,,,,,,,,
,중앙대학교,"3,070",69.4,,,,,,,,,,,,,,,,,,,
,중앙대학교 _제2캠퍼스,"1,948",61.7,,,,,,,,,,,,,,,,,,,
,중앙승가대학교,74,0,,,,,,,,,,,,,,,,,,,
,중원대학교,238,72.2,,,,,,,,,,,,,,,,,,,
,진주교육대학교,403,93.7,,,,,,,,,,,,,,,,,,,
,진주산업대학교(산업대),649,64.7,,,,,,,,,,,,,,,,,,,
,차의과학대학교,226,66.7,,,,,,,,,,,,,,,,,,,
,청운대학교,"1,480",69.3,,,,,,,,,,,,,,,,,,,
,청주교육대학교,343,92.9,,,,,,,,,,,,,,,,,,,
,청주대학교,"3,006",61,,,,,,,,,,,,,,,,,,,
,초당대학교,106,93.4,,,,,,,,,,,,,,,,,,,
,초당대학교(산업대),766,73.4,,,,,,,,,,,,,,,,,,,
,총신대학교,441,70.9,,,,,,,,,,,,,,,,,,,
,추계예술대학교,299,38.3,,,,,,,,,,,,,,,,,,,
,춘천교육대학교,392,86.6,,,,,,,,,,,,,,,,,,,
,충남대학교,"3,904",58.2,,,,,,,,,,,,,,,,,,,
,충북대학교,"3,320",59,,,,,,,,,,,,,,,,,,,
,칼빈대학교,108,76.9,,,,,,,,,,,,,,,,,,,
,탐라대학교,100,67.6,,,,,,,,,,,,,,,,,,,
,평택대학교,897,61.9,,,,,,,,,,,,,,,,,,,
,포항공과대학교,266,60.5,,,,,,,,,,,,,,,,,,,
,한경대학교(산업대),"1,200",63.6,,,,,,,,,,,,,,,,,,,
,한국공학대학교,1,0,,,,,,,,,,,,,,,,,,,
,한국과학기술원,915,56.3,,,,,,,,,,,,,,,,,,,
,한국교원대학교,598,51.9,,,,,,,,,,,,,,,,,,,
,한국교통대학교(산업대),749,61.9,,,,,,,,,,,,,,,,,,,
,한국국제대학교,835,65.5,,,,,,,,,,,,,,,,,,,
,한국기술교육대학교,764,86.6,,,,,,,,,,,,,,,,,,,
,한국산업기술대학교(산업대),"1,509",74.4,,,,,,,,,,,,,,,,,,,
,한국성서대학교,300,73.4,,,,,,,,,,,,,,,,,,,
,한국예술종합학교,431,53.1,,,,,,,,,,,,,,,,,,,
,한국외국어대학교,"3,849",63.1,,,,,,,,,,,,,,,,,,,
,한국전통문화대학교(일반),126,48.6,,,,,,,,,,,,,,,,,,,
,한국체육대학교,555,65.4,,,,,,,,,,,,,,,,,,,
,한국침례신학대학교,317,50.3,,,,,,,,,,,,,,,,,,,
,한국항공대학교,936,71.2,,,,,,,,,,,,,,,,,,,
,한남대학교,"2,884",62.6,,,,,,,,,,,,,,,,,,,
,한동대학교,846,64.2,,,,,,,,,,,,,,,,,,,
,한라대학교,760,68,,,,,,,,,,,,,,,,,,,
,한려대학교,176,82.4,,,,,,,,,,,,,,,,,,,
,한림대학교,"1,941",66.6,,,,,,,,,,,,,,,,,,,
,한밭대학교(산업대),"1,814",66.7,,,,,,,,,,,,,,,,,,,
,한북대학교,330,64.4,,,,,,,,,,,,,,,,,,,
,한서대학교,"1,811",70.8,,,,,,,,,,,,,,,,,,,
,한성대학교,"1,616",64.8,,,,,,,,,,,,,,,,,,,
,한세대학교,592,75.3,,,,,,,,,,,,,,,,,,,
,한신대학교,"1,128",62.2,,,,,,,,,,,,,,,,,,,
,한양대학교,"3,556",68.7,,,,,,,,,,,,,,,,,,,
,한양대학교(ERICA) _분교,"2,115",71.1,,,,,,,,,,,,,,,,,,,
,한일장신대학교,210,55.3,,,,,,,,,,,,,,,,,,,
,한중대학교,366,69.3,,,,,,,,,,,,,,,,,,,
,협성대학교,"1,097",65.2,,,,,,,,,,,,,,,,,,,
,호남대학교,"1,473",68.7,,,,,,,,,,,,,,,,,,,
,호남신학대학교,137,39.7,,,,,,,,,,,,,,,,,,,
,호서대학교,"2,848",67.9,,,,,,,,,,,,,,,,,,,
,호원대학교,"1,038",77.7,,,,,,,,,,,,,,,,,,,
,홍익대학교,"2,641",65.8,,,,,,,,,,,,,,,,,,,
,홍익대학교(세종) _분교,"1,460",67.4,,,,,,,,,,,,,,,,,,,
,화성의과학대학교,144,60.9,,,,,,,,,,,,,,,,,,,
2016,가야대학교(김해),596,74.8,,,,,,,,,,,,,,,,,,,
,가천대학교,"4,330",68.1,,,,,,,,,,,,,,,,,,,
,가톨릭관동대학교,"1,990",59.4,,,,,,,,,,,,,,,,,,,
,가톨릭꽃동네대학교,140,75,,,,,,,,,,,,,,,,,,,
,가톨릭대학교,"1,670",59.4,,,,,,,,,,,,,,,,,,,
,가톨릭대학교 _제2캠퍼스,107,86,,,,,,,,,,,,,,,,,,,
,가톨릭대학교 _제3캠퍼스,39,0,,,,,,,,,,,,,,,,,,,
,감리교신학대학교,219,0,,,,,,,,,,,,,,,,,,,
,강남대학교,"1,723",64,,,,,,,,,,,,,,,,,,,
,강서대학교,295,67.9,,,,,,,,,,,,,,,,,,,
,강원대학교,"3,365",57.4,,,,,,,,,,,,,,,,,,,
,강원대학교 _제2캠퍼스,"1,461",66.5,,,,,,,,,,,,,,,,,,,
,건국대학교,"3,809",61.7,,,,,,,,,,,,,,,,,,,
,건국대학교(글로컬) _분교,"2,081",64.2,,,,,,,,,,,,,,,,,,,
,건양대학교,"1,127",76.2,,,,,,,,,,,,,,,,,,,
,건양대학교 _제2캠퍼스,722,86.4,,,,,,,,,,,,,,,,,,,
,경기대학교,"2,971",62.6,,,,,,,,,,,,,,,,,,,
,경기대학교 _제2캠퍼스,476,61.2,,,,,,,,,,,,,,,,,,,
,경남과학기술대학교,600,71.2,,,,,,,,,,,,,,,,,,,
,경남대학교,"3,076",60.8,,,,,,,,,,,,,,,,,,,
,경동대학교,818,77.6,,,,,,,,,,,,,,,,,,,
,경동대학교 _제3캠퍼스,80,94.9,,,,,,,,,,,,,,,,,,,
,경북대학교,"5,177",56.3,,,,,,,,,,,,,,,,,,,
,경상국립대학교,"3,406",52.3,,,,,,,,,,,,,,,,,,,
,경성대학교,"3,018",62.8,,,,,,,,,,,,,,,,,,,
,경운대학교,585,82.6,,,,,,,,,,,,,,,,,,,
,경운대학교(산업대),717,72.1,,,,,,,,,,,,,,,,,,,
,경인교육대학교 _제2캠퍼스,616,87.4,,,,,,,,,,,,,,,,,,,
,경일대학교,"1,265",68.9,,,,,,,,,,,,,,,,,,,
,경희대학교,"5,439",64.3,,,,,,,,,,,,,,,,,,,
,계명대학교,"5,478",59.3,,,,,,,,,,,,,,,,,,,
,고려대학교,"4,393",73.8,,,,,,,,,,,,,,,,,,,
,고려대학교(세종) _분교,"1,503",64.2,,,,,,,,,,,,,,,,,,,
,고신대학교,788,67.9,,,,,,,,,,,,,,,,,,,
,공주교육대학교,381,85.5,,,,,,,,,,,,,,,,,,,
,광신대학교,101,58.7,,,,,,,,,,,,,,,,,,,
,광운대학교,"2,073",63.9,,,,,,,,,,,,,,,,,,,
,광주가톨릭대학교,18,0,,,,,,,,,,,,,,,,,,,
,광주과학기술원,84,20,,,,,,,,,,,,,,,,,,,
,광주교육대학교,350,87.2,,,,,,,,,,,,,,,,,,,
,광주대학교,"1,651",61.7,,,,,,,,,,,,,,,,,,,
,광주여자대학교,963,71,,,,,,,,,,,,,,,,,,,
,국립강릉원주대학교,"1,284",58.2,,,,,,,,,,,,,,,,,,,
,국립강릉원주대학교 _제2캠퍼스,492,63.5,,,,,,,,,,,,,,,,,,,
,국립경국대학교,"1,512",53,,,,,,,,,,,,,,,,,,,
,국립공주대학교,"3,343",59.7,,,,,,,,,,,,,,,,,,,
,국립군산대학교,"1,727",63.1,,,,,,,,,,,,,,,,,,,
,국립금오공과대학교,"1,466",66.9,,,,,,,,,,,,,,,,,,,
,국립목포대학교,"1,539",61.4,,,,,,,,,,,,,,,,,,,
,국립목포해양대학교,624,84.1,,,,,,,,,,,,,,,,,,,
,국립부경대학교,"4,008",59.1,,,,,,,,,,,,,,,,,,,
,국립순천대학교,"1,623",55.8,,,,,,,,,,,,,,,,,,,
,국립창원대학교,"1,982",60.4,,,,,,,,,,,,,,,,,,,
,국립한국교통대학교,"1,713",64.7,,,,,,,,,,,,,,,,,,,
,국립한국해양대학교,"1,629",71.5,,,,,,,,,,,,,,,,,,,
,국립한밭대학교,704,74.4,,,,,,,,,,,,,,,,,,,
,국민대학교,"3,538",64.1,,,,,,,,,,,,,,,,,,,
,극동대학교,952,68.6,,,,,,,,,,,,,,,,,,,
,금강대학교,68,63.3,,,,,,,,,,,,,,,,,,,
,김천대학교,765,75.5,,,,,,,,,,,,,,,,,,,
,나사렛대학교,"1,284",66.3,,,,,,,,,,,,,,,,,,,
,남부대학교,671,69.4,,,,,,,,,,,,,,,,,,,
,남서울대학교,833,73,,,,,,,,,,,,,,,,,,,
,남서울대학교(산업대),"1,483",66.8,,,,,,,,,,,,,,,,,,,
,단국대학교,"2,845",62.4,,,,,,,,,,,,,,,,,,,
,단국대학교 _제2캠퍼스,"3,149",64,,,,,,,,,,,,,,,,,,,
,대구가톨릭대학교,"3,208",63.6,,,,,,,,,,,,,,,,,,,
,대구교육대학교,395,89.6,,,,,,,,,,,,,,,,,,,
,대구대학교,"4,557",57.5,,,,,,,,,,,,,,,,,,,
,대구예술대학교,269,55,,,,,,,,,,,,,,,,,,,
,대구외국어대학교,69,63.6,,,,,,,,,,,,,,,,,,,
,대구한의대학교,"1,446",67.1,,,,,,,,,,,,,,,,,,,
,대신대학교,77,40,,,,,,,,,,,,,,,,,,,
,대전가톨릭대학교,16,0,,,,,,,,,,,,,,,,,,,
,대전대학교,"2,095",66.2,,,,,,,,,,,,,,,,,,,
,대전신학교,10,0,,,,,,,,,,,,,,,,,,,
,대전신학대학교,36,0,,,,,,,,,,,,,,,,,,,
,대진대학교,"1,770",64.8,,,,,,,,,,,,,,,,,,,
,덕성여자대학교,"1,231",61,,,,,,,,,,,,,,,,,,,
,동국대학교,"3,140",68.2,,,,,,,,,,,,,,,,,,,
,동국대학교(WISE) _분교,"1,695",62,,,,,,,,,,,,,,,,,,,
,동덕여자대학교,"1,928",64.8,,,,,,,,,,,,,,,,,,,
,동명대학교,"2,136",68.3,,,,,,,,,,,,,,,,,,,
,동서대학교,"2,376",68.5,,,,,,,,,,,,,,,,,,,
,동신대학교,"1,602",67.6,,,,,,,,,,,,,,,,,,,
,동아대학교,"4,770",59.4,,,,,,,,,,,,,,,,,,,
,동양대학교,905,66.7,,,,,,,,,,,,,,,,,,,
,동의대학교,"3,755",62.2,,,,,,,,,,,,,,,,,,,
,루터대학교,91,66.7,,,,,,,,,,,,,,,,,,,
,명지대학교,"1,645",63.3,,,,,,,,,,,,,,,,,,,
,명지대학교 _제2캠퍼스,"1,781",59.8,,,,,,,,,,,,,,,,,,,
,목원대학교,"1,931",64.1,,,,,,,,,,,,,,,,,,,
,목포가톨릭대학교,124,82.9,,,,,,,,,,,,,,,,,,,
,배재대학교,"2,112",63.2,,,,,,,,,,,,,,,,,,,
,백석대학교,"3,165",65.5,,,,,,,,,,,,,,,,,,,
,부산가톨릭대학교,"1,043",74.5,,,,,,,,,,,,,,,,,,,
,부산교육대학교,392,78.4,,,,,,,,,,,,,,,,,,,
,부산대학교,"4,636",56.7,,,,,,,,,,,,,,,,,,,
,부산외국어대학교,"1,838",61.8,,,,,,,,,,,,,,,,,,,
,부산장신대학교,61,52.2,,,,,,,,,,,,,,,,,,,
,삼육대학교,"1,348",64.9,,,,,,,,,,,,,,,,,,,
,상명대학교,"1,615",64.6,,,,,,,,,,,,,,,,,,,
,상명대학교 _제2캠퍼스,"1,483",67.1,,,,,,,,,,,,,,,,,,,
,상지대학교,"1,736",64,,,,,,,,,,,,,,,,,,,
,서강대학교,"2,276",67.1,,,,,,,,,,,,,,,,,,,
,서경대학교,"1,448",67.6,,,,,,,,,,,,,,,,,,,
,서남대학교,210,80.9,,,,,,,,,,,,,,,,,,,
,서울과학기술대학교,396,76.7,,,,,,,,,,,,,,,,,,,
,서울과학기술대학교(산업대),"1,785",66.6,,,,,,,,,,,,,,,,,,,
,서울교육대학교,372,76.4,,,,,,,,,,,,,,,,,,,
,서울기독대학교,155,49.6,,,,,,,,,,,,,,,,,,,
,서울대학교,"3,375",70.6,,,,,,,,,,,,,,,,,,,
,서울시립대학교,"2,102",68.6,,,,,,,,,,,,,,,,,,,
,서울신학대학교,597,59.5,,,,,,,,,,,,,,,,,,,
,서울여자대학교,"1,825",63.9,,,,,,,,,,,,,,,,,,,
,서울장신대학교,135,47.1,,,,,,,,,,,,,,,,,,,
,서울한영대학교,169,60.2,,,,,,,,,,,,,,,,,,,
,서원대학교,"1,331",59,,,,,,,,,,,,,,,,,,,
,선문대학교,"2,240",67.5,,,,,,,,,,,,,,,,,,,
,성결대학교,"1,256",64.1,,,,,,,,,,,,,,,,,,,
,성공회대학교,478,64,,,,,,,,,,,,,,,,,,,
,성균관대학교,"4,417",76.4,,,,,,,,,,,,,,,,,,,
,성신여자대학교,"2,409",60.4,,,,,,,,,,,,,,,,,,,
,세명대학교,"2,016",67,,,,,,,,,,,,,,,,,,,
