기준년도,학교명,졸업자,취업률
2023,동국대학교(WISE) _분교,1634,62.4
2023,동덕여자대학교,1564,65.1
2023,동명대학교,1637,61.2
2023,동서대학교,2173,61.9
2023,동신대학교,1542,69.2
2023,동아대학교,4178,60.0
2023,동양대학교,733,66.7
2023,동의대학교,3406,61.3
2023,디지털서울문화예술대학교,811,71.5
2023,루터대학교,78,63.2
2023,명지대학교,1571,70.1
2023,명지대학교 _제2캠퍼스,1992,65.6
2023,목원대학교,1469,60.1
2023,목포가톨릭대학교,116,78.4
2023,배재대학교,1592,60.3
2023,백석대학교,2817,66.9
2023,부산가톨릭대학교,945,70.9
2023,부산교육대학교,369,56.4
2023,부산대학교,4278,59.8
2023,부산디지털대학교,718,68.6
2023,부산외국어대학교,1546,58.8
2023,부산장신대학교,50,57.1
2023,사이버한국외국어대학교,1387,67.1
2023,삼육대학교,1286,69.1
2023,상명대학교,1462,62.7
2023,상명대학교 _제2캠퍼스,1369,63.1
2023,상지대학교,1242,65.2
2023,서강대학교,1886,71.3
2023,서경대학교,1362,73.4
2023,서울과학기술대학교,2163,67.2
2023,서울교육대학교,354,64.5
2023,서울기독대학교,95,58.9
2023,서울대학교,3113,71.3
2023,서울디지털대학교,3097,79.5
2023,서울사이버대학교,4157,80.3
2023,서울시립대학교,1951,67.2
2023,서울신학대학교,496,64.7
2023,서울여자대학교,1516,63.7
2023,서울장신대학교,110,56.5
2023,서울한영대학교,143,56.8
2023,서원대학교,1483,60.1
2023,선문대학교,1928,70.7
2023,성결대학교,1118,66.4
2023,성공회대학교,382,58.5
2023,성균관대학교,4122,73.8
2023,성신여자대학교,1979,60.9
2023,세명대학교,1609,64.8
2023,세종대학교,2698,65.3
2023,세종사이버대학교,2907,76.4
2023,세한대학교,760,66.4
2023,송원대학교,670,70.7
2023,수원가톨릭대학교,27,0.0
2023,수원대학교,1785,62.9
2023,숙명여자대학교,2180,64.6
2023,순복음총회신학교,31,45.5
2023,순천향대학교,2575,65.9
2023,숭실대학교,3087,70.9
2023,숭실사이버대학교,2134,77.1
2023,신경주대학교,196,61.2
2023,신라대학교,1778,59.4
2023,신한대학교,324,68.3
2023,신한대학교 _제2캠퍼스,1283,68.5
2023,아신대학교,125,0.0
2023,아주대학교,2286,70.4
2023,안양대학교,958,65.5
2023,안양대학교 _제2캠퍼스,50,51.0
2023,연세대학교,4030,71.6
2023,연세대학교(미래) _분교,1732,69.4
2023,영남대학교,4857,54.0
2023,영남신학대학교,104,52.2
2023,영산대학교(양산) _제2캠퍼스,577,70.6
2023,영산대학교(해운대),762,65.2
2023,영산선학대학교,7,0.0
2023,예수대학교,146,72.9
2023,예원예술대학교,196,62.7
2023,예원예술대학교 _제2캠퍼스,74,62.9
2023,용인대학교,1339,69.7
2023,우석대학교,1504,69.9
2023,우송대학교,1942,68.7
2023,울산과학기술원,498,66.7
2023,울산대학교,2805,57.9
2023,원광대학교,3132,62.6
2023,원광디지털대학교,1355,70.0
2023,위덕대학교,601,63.3
2023,유원대학교,799,66.0
2023,을지대학교,51,100.0
2023,을지대학교 _제2캠퍼스,838,79.0
2023,을지대학교 _제3캠퍼스,105,82.7
2023,이화여자대학교,3403,66.0
2023,인제대학교,1960,65.7
2023,인천가톨릭대학교,12,0.0
2023,인천가톨릭대학교 _제2캠퍼스,167,67.5
2023,인천대학교,2826,65.0
2023,인하대학교,3911,71.5
2023,장로회신학대학교,169,0.0
2023,전남대학교,3672,58.3
2023,전남대학교 _제2캠퍼스,532,60.0
2023,전북대학교,4070,62.8
2023,전주교육대학교,273,56.6
2023,전주대학교,2390,61.3
2023,정석대학,26,100.0
2023,제주국제대학교,162,71.3
2023,제주대학교,1911,64.5
2023,조선대학교,4167,57.8
2023,중부대학교,1644,64.6
2023,중앙대학교,4144,71.5
2023,중앙대학교 _제2캠퍼스,1075,64.9
2023,중앙승가대학교,40,0.0
2023,중원대학교,785,70.5
2023,진주교육대학교,323,58.6
2023,차의과학대학교,460,74.4
2023,창신대학교,425,69.2
2023,청운대학교,1453,69.2
2023,청주교육대학교,281,49.4
2023,청주대학교,2556,64.5
2023,초당대학교,711,72.3
2023,총신대학교,401,60.7
2023,추계예술대학교,262,62.1
2023,춘천교육대학교,321,62.2
2023,충남대학교,3474,64.1
2023,충북대학교,2987,59.7
2023,칼빈대학교,84,72.7
2023,평택대학교,847,59.8
2023,포항공과대학교,256,75.8
2023,한경국립대학교,1117,67.7
2023,한국공학대학교,1504,66.6
2023,한국과학기술원,709,70.3
2023,한국교원대학교,574,59.3
2023,한국기술교육대학교,868,80.1
2023,한국방송통신대학교,27027,74.3
2023,한국성서대학교,213,67.4
2023,한국열린사이버대학교,1664,74.9
2023,한국예술종합학교,496,61.4
2023,한국외국어대학교,3889,65.2
2023,한국전통문화대학교,134,63.0
2023,한국체육대학교,547,78.6
2023,한국침례신학대학교,269,53.9
2023,한국항공대학교,888,70.4
2023,한남대학교,2234,64.3
2023,한동대학교,771,67.6
2023,한라대학교,760,64.2
2023,한림대학교,1669,64.1
2023,한서대학교,1410,69.6
2023,한성대학교,1548,66.8
2023,한세대학교,536,73.5
2023,한신대학교,1067,59.8
2023,한양대학교,3559,71.8
2023,한양대학교(ERICA) _분교,2223,67.3
2023,한양사이버대학교,4077,81.2
2023,한일장신대학교,244,69.9
2023,협성대학교,931,61.8
2023,호남대학교,1892,65.3
2023,호남신학대학교,120,49.2
2023,호서대학교,2709,65.7
2023,호원대학교,1317,75.0
2023,홍익대학교,2888,65.5
2023,홍익대학교 _제2캠퍼스,1313,63.7
2023,화성의과학대학교,119,71.1
2023,화신사이버대학교,473,69.3
