통합_대학별_장학금,,,,,,,,,,,,,,,,,,,,,
기준연도,학교명,"재학생
(A)","재학생 1인당
장학금
(C=B/A)",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,나사렛대학교,"4,977","4,175,863.8",,,,,,,,,,,,,,,,,,
,남부대학교,"2,981","3,816,532.4",,,,,,,,,,,,,,,,,,
,남서울대학교,"9,138","3,724,523.5",,,,,,,,,,,,,,,,,,
,단국대학교,"11,336","3,127,752.2",,,,,,,,,,,,,,,,,,
,단국대학교 _제2캠퍼스,"10,903","3,217,842",,,,,,,,,,,,,,,,,,
,대구가톨릭대학교,"11,998","3,795,555.2",,,,,,,,,,,,,,,,,,
,대구경북과학기술원,735,"2,666,805.4",,,,,,,,,,,,,,,,,,
,대구교육대학교,"1,618","2,149,255.1",,,,,,,,,,,,,,,,,,
,대구대학교,"16,711","3,792,078.2",,,,,,,,,,,,,,,,,,
,대구예술대학교,930,"3,853,401.6",,,,,,,,,,,,,,,,,,
,대구한의대학교,"6,495","3,746,656.4",,,,,,,,,,,,,,,,,,
,대신대학교,406,"4,978,888.3",,,,,,,,,,,,,,,,,,
,대전가톨릭대학교,44,"5,129,203",,,,,,,,,,,,,,,,,,
,대전대학교,"8,697","3,525,271.8",,,,,,,,,,,,,,,,,,
,대전신학대학교,84,"6,490,894",,,,,,,,,,,,,,,,,,
,대진대학교,"7,219","3,902,426.1",,,,,,,,,,,,,,,,,,
,덕성여자대학교,"5,439","3,012,328.3",,,,,,,,,,,,,,,,,,
,동국대학교,"13,477","3,304,552.4",,,,,,,,,,,,,,,,,,
,동국대학교(WISE) _분교,"7,410","3,749,701.2",,,,,,,,,,,,,,,,,,
,동덕여자대학교,"6,771","3,226,655.9",,,,,,,,,,,,,,,,,,
,동명대학교,"7,540","4,086,611.3",,,,,,,,,,,,,,,,,,
,동서대학교,"9,963","3,727,860",,,,,,,,,,,,,,,,,,
,동신대학교,"6,066","4,019,620.4",,,,,,,,,,,,,,,,,,
,동아대학교,"17,853","3,419,812.5",,,,,,,,,,,,,,,,,,
,동양대학교,"3,771","3,135,534.6",,,,,,,,,,,,,,,,,,
,동의대학교,"14,514","3,707,711.1",,,,,,,,,,,,,,,,,,
,루터대학교,357,"3,909,613.9",,,,,,,,,,,,,,,,,,
,명지대학교,"5,886","3,647,036.2",,,,,,,,,,,,,,,,,,
,명지대학교 _제2캠퍼스,"7,175","3,229,072.9",,,,,,,,,,,,,,,,,,
,목원대학교,"7,356","4,009,181.3",,,,,,,,,,,,,,,,,,
,목포가톨릭대학교,502,"4,559,175.2",,,,,,,,,,,,,,,,,,
,배재대학교,"7,814","3,721,225.4",,,,,,,,,,,,,,,,,,
,백석대학교,"11,464","3,766,805.2",,,,,,,,,,,,,,,,,,
,부산가톨릭대학교,"3,802","4,102,130.1",,,,,,,,,,,,,,,,,,
,부산교육대학교,"1,520","2,056,860.1",,,,,,,,,,,,,,,,,,
,부산대학교,"19,763","2,860,249.2",,,,,,,,,,,,,,,,,,
,부산외국어대학교,"7,672","3,079,500.6",,,,,,,,,,,,,,,,,,
,부산장신대학교,217,"5,355,104.2",,,,,,,,,,,,,,,,,,
,삼육대학교,"5,368","3,953,894.6",,,,,,,,,,,,,,,,,,
,상명대학교,"6,275","3,403,334.7",,,,,,,,,,,,,,,,,,
,상명대학교 _제2캠퍼스,"5,518","3,660,405.7",,,,,,,,,,,,,,,,,,
,상지대학교,"6,614","3,165,128.1",,,,,,,,,,,,,,,,,,
,서강대학교,"7,975","2,677,445.6",,,,,,,,,,,,,,,,,,
,서경대학교,"5,997","3,367,791.5",,,,,,,,,,,,,,,,,,
,서울과학기술대학교,"10,258","3,185,980.7",,,,,,,,,,,,,,,,,,
,서울교육대학교,"1,534","1,797,022.1",,,,,,,,,,,,,,,,,,
,서울기독대학교,484,"3,530,379.4",,,,,,,,,,,,,,,,,,
,서울대학교,"16,209","3,287,549.6",,,,,,,,,,,,,,,,,,
,서울시립대학교,"8,837","1,770,081.3",,,,,,,,,,,,,,,,,,
,서울신학대학교,"2,125","4,644,607.5",,,,,,,,,,,,,,,,,,
,서울여자대학교,"6,851","3,562,074.2",,,,,,,,,,,,,,,,,,
,서울장신대학교,465,"4,730,429.4",,,,,,,,,,,,,,,,,,
,서울한영대학교,663,"3,985,245.2",,,,,,,,,,,,,,,,,,
,서원대학교,"6,502","3,736,398",,,,,,,,,,,,,,,,,,
,선문대학교,"9,002","3,972,893",,,,,,,,,,,,,,,,,,
,성결대학교,"5,263","3,460,671.2",,,,,,,,,,,,,,,,,,
,성공회대학교,"1,981","3,952,998.9",,,,,,,,,,,,,,,,,,
,성균관대학교,"18,576","3,215,651.3",,,,,,,,,,,,,,,,,,
,성신여자대학교,"8,682","3,722,274.7",,,,,,,,,,,,,,,,,,
,세명대학교,"7,479","3,789,303",,,,,,,,,,,,,,,,,,
,세종대학교,"11,554","3,199,866.1",,,,,,,,,,,,,,,,,,
,세한대학교,"3,667","3,100,279.1",,,,,,,,,,,,,,,,,,
,송원대학교,"2,888","3,896,559.8",,,,,,,,,,,,,,,,,,
,수원가톨릭대학교,120,"8,637,605.6",,,,,,,,,,,,,,,,,,
,수원대학교,"8,760","3,358,459.7",,,,,,,,,,,,,,,,,,
,숙명여자대학교,"9,909","3,300,464.2",,,,,,,,,,,,,,,,,,
,순복음총회신학교,173,"3,972,784.4",,,,,,,,,,,,,,,,,,
,순천향대학교,"10,609","4,039,826.7",,,,,,,,,,,,,,,,,,
,숭실대학교,"13,435","3,213,577.5",,,,,,,,,,,,,,,,,,
,신경주대학교,932,"3,466,509.9",,,,,,,,,,,,,,,,,,
,신라대학교,"8,395","3,418,526.7",,,,,,,,,,,,,,,,,,
,신한대학교,"1,346","3,959,890.2",,,,,,,,,,,,,,,,,,
,신한대학교 _제2캠퍼스,"4,861","3,777,242.3",,,,,,,,,,,,,,,,,,
,아신대학교,596,"5,080,426.9",,,,,,,,,,,,,,,,,,
,아주대학교,"9,288","3,133,520.6",,,,,,,,,,,,,,,,,,
,안양대학교,"4,308","3,427,075.5",,,,,,,,,,,,,,,,,,
,안양대학교 _제2캠퍼스,309,"3,089,197.6",,,,,,,,,,,,,,,,,,
,연세대학교,"18,375","3,507,514.3",,,,,,,,,,,,,,,,,,
,연세대학교(미래) _분교,"7,089","3,236,938",,,,,,,,,,,,,,,,,,
,영남대학교,"19,988","3,712,427.4",,,,,,,,,,,,,,,,,,
,영남신학대학교,449,"4,377,626.3",,,,,,,,,,,,,,,,,,
,영산대학교,"2,704","3,589,333.6",,,,,,,,,,,,,,,,,,
,영산대학교 _제2캠퍼스,"3,753","3,157,357",,,,,,,,,,,,,,,,,,
,영산선학대학교,30,"3,198,733.3",,,,,,,,,,,,,,,,,,
,예수대학교,545,"3,732,445.1",,,,,,,,,,,,,,,,,,
,예원예술대학교,"1,054","3,243,666.4",,,,,,,,,,,,,,,,,,
,예원예술대학교 _제2캠퍼스,379,"2,785,973.1",,,,,,,,,,,,,,,,,,
,용인대학교,"5,924","3,205,262.7",,,,,,,,,,,,,,,,,,
,우석대학교,"7,152","3,327,505.7",,,,,,,,,,,,,,,,,,
,우송대학교,"8,974","3,829,187.2",,,,,,,,,,,,,,,,,,
,울산과학기술원,"2,012","5,799,818.9",,,,,,,,,,,,,,,,,,
,울산대학교,"11,609","2,924,351.8",,,,,,,,,,,,,,,,,,
,원광대학교,"14,510","3,620,171.4",,,,,,,,,,,,,,,,,,
,위덕대학교,"2,829","3,944,176.8",,,,,,,,,,,,,,,,,,
,유원대학교,"3,463","4,313,559.9",,,,,,,,,,,,,,,,,,
,을지대학교,743,"3,720,461.6",,,,,,,,,,,,,,,,,,
,을지대학교 _제2캠퍼스,"3,884","3,326,970.3",,,,,,,,,,,,,,,,,,
,이화여자대학교,"15,258","3,313,495.3",,,,,,,,,,,,,,,,,,
,인제대학교,"8,940","3,431,782",,,,,,,,,,,,,,,,,,
,인천가톨릭대학교,61,"7,930,421.9",,,,,,,,,,,,,,,,,,
,인천가톨릭대학교 _제2캠퍼스,625,"3,393,814",,,,,,,,,,,,,,,,,,
,인천대학교,"11,338","3,286,733",,,,,,,,,,,,,,,,,,
,인하대학교,"16,957","3,225,074.7",,,,,,,,,,,,,,,,,,
,장로회신학대학교,641,"4,444,823.1",,,,,,,,,,,,,,,,,,
,전남대학교,"15,817","2,738,859.7",,,,,,,,,,,,,,,,,,
,전남대학교 _제2캠퍼스,"2,566","3,135,498.8",,,,,,,,,,,,,,,,,,
,전북대학교,"17,780","2,687,312.5",,,,,,,,,,,,,,,,,,
,전주교육대학교,"1,187","1,666,014.4",,,,,,,,,,,,,,,,,,
,전주대학교,"10,798","3,807,206.8",,,,,,,,,,,,,,,,,,
,정석대학,58,0,,,,,,,,,,,,,,,,,,
,제주국제대학교,898,"3,650,380.7",,,,,,,,,,,,,,,,,,
,제주대학교,"9,519","2,637,729.9",,,,,,,,,,,,,,,,,,
,조선대학교,"18,811","3,395,243.9",,,,,,,,,,,,,,,,,,
,중부대학교,"7,795","3,738,481.2",,,,,,,,,,,,,,,,,,
,중앙대학교,"18,220","3,035,046.6",,,,,,,,,,,,,,,,,,
,중앙대학교 _제2캠퍼스,"4,931","3,677,481.6",,,,,,,,,,,,,,,,,,
,중앙승가대학교,141,"2,017,457.4",,,,,,,,,,,,,,,,,,
,중원대학교,"3,795","3,787,620.5",,,,,,,,,,,,,,,,,,
,진주교육대학교,"1,324","2,374,516.7",,,,,,,,,,,,,,,,,,
,차의과학대학교,"2,190","3,587,380.7",,,,,,,,,,,,,,,,,,
,창신대학교,"1,850","4,494,540.3",,,,,,,,,,,,,,,,,,
,청운대학교,"6,067","4,270,707.5",,,,,,,,,,,,,,,,,,
,청주교육대학교,"1,189","1,732,684",,,,,,,,,,,,,,,,,,
,청주대학교,"10,677","3,439,030.5",,,,,,,,,,,,,,,,,,
,초당대학교,"3,014","3,976,431.7",,,,,,,,,,,,,,,,,,
,총신대학교,"1,641","4,248,778.2",,,,,,,,,,,,,,,,,,
,추계예술대학교,"1,066","3,365,739",,,,,,,,,,,,,,,,,,
,춘천교육대학교,"1,329","1,865,261.7",,,,,,,,,,,,,,,,,,
,충남대학교,"17,182","2,416,869.5",,,,,,,,,,,,,,,,,,
,충북대학교,"12,926","2,807,809.4",,,,,,,,,,,,,,,,,,
,칼빈대학교,550,"3,606,147.6",,,,,,,,,,,,,,,,,,
,평택대학교,"3,630","3,333,987.6",,,,,,,,,,,,,,,,,,
,포항공과대학교,"1,379","5,291,121",,,,,,,,,,,,,,,,,,
,한경국립대학교,"5,045","2,696,391.2",,,,,,,,,,,,,,,,,,
,한국공학대학교,"6,573","3,848,327.6",,,,,,,,,,,,,,,,,,
,한국과학기술원,"3,700","6,849,897.8",,,,,,,,,,,,,,,,,,
,한국교원대학교,"2,394","2,203,764.8",,,,,,,,,,,,,,,,,,
,한국국제대학교,"1,578","2,792,449.6",,,,,,,,,,,,,,,,,,
,한국기술교육대학교,"4,033","3,340,695.8",,,,,,,,,,,,,,,,,,
,한국방송통신대학교,"97,911","235,281.5",,,,,,,,,,,,,,,,,,
,한국성서대학교,"1,002","4,356,982",,,,,,,,,,,,,,,,,,
,한국예술종합학교,"2,649","1,875,786.4",,,,,,,,,,,,,,,,,,
,한국외국어대학교,"16,822","2,544,681.1",,,,,,,,,,,,,,,,,,
,한국전통문화대학교,571,"2,324,962",,,,,,,,,,,,,,,,,,
,한국체육대학교,"2,493","2,897,933",,,,,,,,,,,,,,,,,,
,한국침례신학대학교,"1,234","5,837,360.6",,,,,,,,,,,,,,,,,,
,한국항공대학교,"3,753","3,344,286.4",,,,,,,,,,,,,,,,,,
,한남대학교,"10,751","3,566,435",,,,,,,,,,,,,,,,,,
,한동대학교,"3,717","3,882,213.9",,,,,,,,,,,,,,,,,,
,한라대학교,"3,463","3,685,145.1",,,,,,,,,,,,,,,,,,
,한려대학교,367,"2,275,141.7",,,,,,,,,,,,,,,,,,
,한림대학교,"7,576","3,648,409.8",,,,,,,,,,,,,,,,,,
,한서대학교,"6,714","3,712,327.2",,,,,,,,,,,,,,,,,,
,한성대학교,"6,320","3,591,650.5",,,,,,,,,,,,,,,,,,
,한세대학교,"2,500","3,879,789.3",,,,,,,,,,,,,,,,,,
,한신대학교,"5,119","3,285,862.7",,,,,,,,,,,,,,,,,,
,한양대학교,"15,327","3,497,468.5",,,,,,,,,,,,,,,,,,
,한양대학교(ERICA) _분교,"8,994","3,789,473.1",,,,,,,,,,,,,,,,,,
,한일장신대학교,874,"4,856,363.5",,,,,,,,,,,,,,,,,,
,협성대학교,"4,041","3,924,965",,,,,,,,,,,,,,,,,,
,호남대학교,"6,848","3,376,245.3",,,,,,,,,,,,,,,,,,
,호남신학대학교,501,"4,148,083.8",,,,,,,,,,,,,,,,,,
,호서대학교,"12,163","3,494,641.7",,,,,,,,,,,,,,,,,,
,호원대학교,"5,054","4,319,986.3",,,,,,,,,,,,,,,,,,
,홍익대학교,"12,048","3,918,559.7",,,,,,,,,,,,,,,,,,
,홍익대학교 _제2캠퍼스,"5,769","4,136,888.8",,,,,,,,,,,,,,,,,,
,화성의과학대학교,539,"1,540,053.8",,,,,,,,,,,,,,,,,,
2021,가야대학교(김해),"1,962","3,710,932.7",,,,,,,,,,,,,,,,,,
,가천대학교,"18,777","3,374,647.1",,,,,,,,,,,,,,,,,,
,가톨릭관동대학교,"7,135","3,198,333.1",,,,,,,,,,,,,,,,,,
,가톨릭꽃동네대학교,421,"4,926,987.5",,,,,,,,,,,,,,,,,,
,가톨릭대학교,"6,600","3,287,368.5",,,,,,,,,,,,,,,,,,
,가톨릭대학교 _제2캠퍼스,917,"2,662,820.9",,,,,,,,,,,,,,,,,,
,가톨릭대학교 _제3캠퍼스,223,"6,182,877.6",,,,,,,,,,,,,,,,,,
,감리교신학대학교,724,"4,445,341.1",,,,,,,,,,,,,,,,,,
,강남대학교,"6,240","3,509,047.1",,,,,,,,,,,,,,,,,,
,강서대학교,"1,533","3,353,667.1",,,,,,,,,,,,,,,,,,
,강원대학교,"12,995","2,681,116.5",,,,,,,,,,,,,,,,,,
,강원대학교 _제2캠퍼스,"5,421","3,267,450.2",,,,,,,,,,,,,,,,,,
,건국대학교,"14,998","3,254,425.2",,,,,,,,,,,,,,,,,,
,건국대학교(글로컬) _분교,"6,675","3,830,639.2",,,,,,,,,,,,,,,,,,
,건양대학교,"3,170","3,830,440.5",,,,,,,,,,,,,,,,,,
,건양대학교 _제2캠퍼스,"3,434","3,471,641.2",,,,,,,,,,,,,,,,,,
,경기대학교,"11,449","3,571,006.1",,,,,,,,,,,,,,,,,,
,경기대학교 _제2캠퍼스,"2,062","3,477,801.2",,,,,,,,,,,,,,,,,,
,경남과학기술대학교,"4,511","2,606,391.5",,,,,,,,,,,,,,,,,,
,경남대학교,"10,366","3,338,288.5",,,,,,,,,,,,,,,,,,
,경동대학교,721,"4,914,836.2",,,,,,,,,,,,,,,,,,
,경동대학교 _제3캠퍼스,"3,913","3,081,085.5",,,,,,,,,,,,,,,,,,
,경동대학교 _제4캠퍼스,"2,698","3,019,652.6",,,,,,,,,,,,,,,,,,
,경북대학교,"20,603","2,655,207.2",,,,,,,,,,,,,,,,,,
,경상국립대학교,"12,978","2,636,020.8",,,,,,,,,,,,,,,,,,
,경성대학교,"11,862","3,322,074.2",,,,,,,,,,,,,,,,,,
,경운대학교,"4,213","4,470,745.5",,,,,,,,,,,,,,,,,,
,경인교육대학교,"1,281","2,115,971.1",,,,,,,,,,,,,,,,,,
,경인교육대학교 _제2캠퍼스,"1,321","2,145,444",,,,,,,,,,,,,,,,,,
,경일대학교,"6,704","3,858,175.8",,,,,,,,,,,,,,,,,,
,경희대학교,"25,384","3,026,693.4",,,,,,,,,,,,,,,,,,
,계명대학교,"20,613","3,804,096.1",,,,,,,,,,,,,,,,,,
,고려대학교,"19,094","3,414,288",,,,,,,,,,,,,,,,,,
,고려대학교(세종) _분교,"6,256","3,414,843.1",,,,,,,,,,,,,,,,,,
,고신대학교,"3,646","3,961,861.8",,,,,,,,,,,,,,,,,,
,공주교육대학교,"1,417","2,178,865.5",,,,,,,,,,,,,,,,,,
,광신대학교,459,"4,547,230.4",,,,,,,,,,,,,,,,,,
,광운대학교,"8,157","2,913,565",,,,,,,,,,,,,,,,,,
,광주가톨릭대학교,77,"16,233.8",,,,,,,,,,,,,,,,,,
,광주과학기술원,682,"6,001,570.3",,,,,,,,,,,,,,,,,,
,광주교육대학교,"1,307","3,685,586",,,,,,,,,,,,,,,,,,
,광주대학교,"6,391","3,964,296",,,,,,,,,,,,,,,,,,
,광주여자대학교,"3,719","4,339,391.8",,,,,,,,,,,,,,,,,,
,국립강릉원주대학교,"5,205","2,894,954.6",,,,,,,,,,,,,,,,,,
,국립강릉원주대학교 _제2캠퍼스,"1,986","3,004,494.8",,,,,,,,,,,,,,,,,,
,국립경국대학교,"5,117","3,178,030",,,,,,,,,,,,,,,,,,
,국립공주대학교,"12,041","2,642,428.8",,,,,,,,,,,,,,,,,,
,국립군산대학교,"6,632","2,710,526.1",,,,,,,,,,,,,,,,,,
,국립금오공과대학교,"5,145","2,809,236.5",,,,,,,,,,,,,,,,,,
,국립목포대학교,"6,369","3,285,658.5",,,,,,,,,,,,,,,,,,
,국립목포해양대학교,"2,523","2,257,108.2",,,,,,,,,,,,,,,,,,
,국립부경대학교,"14,921","2,641,364.2",,,,,,,,,,,,,,,,,,
,국립순천대학교,"6,513","2,807,408.6",,,,,,,,,,,,,,,,,,
,국립창원대학교,"7,455","2,725,561.6",,,,,,,,,,,,,,,,,,
,국립한국교통대학교,"7,802","2,940,267.4",,,,,,,,,,,,,,,,,,
,국립한국해양대학교,"6,085","2,477,154.9",,,,,,,,,,,,,,,,,,
,국립한밭대학교,"8,242","2,723,495.5",,,,,,,,,,,,,,,,,,
,국민대학교,"14,631","3,341,292.2",,,,,,,,,,,,,,,,,,
,극동대학교,"3,133","3,856,464.2",,,,,,,,,,,,,,,,,,
,금강대학교,249,"7,714,893.2",,,,,,,,,,,,,,,,,,
,김천대학교,"2,650","4,206,784",,,,,,,,,,,,,,,,,,
,나사렛대학교,"4,673","4,318,989.1",,,,,,,,,,,,,,,,,,
,남부대학교,"3,108","3,643,164.5",,,,,,,,,,,,,,,,,,
,남서울대학교,"9,116","3,794,645.9",,,,,,,,,,,,,,,,,,
,단국대학교,"11,043","3,247,170.2",,,,,,,,,,,,,,,,,,
,단국대학교 _제2캠퍼스,"10,439","3,366,461.4",,,,,,,,,,,,,,,,,,
,대구가톨릭대학교,"11,347","3,804,537",,,,,,,,,,,,,,,,,,
,대구경북과학기술원,670,"2,762,263.3",,,,,,,,,,,,,,,,,,
,대구교육대학교,"1,562","2,001,647.5",,,,,,,,,,,,,,,,,,
,대구대학교,"15,878","3,984,242.7",,,,,,,,,,,,,,,,,,
,대구예술대학교,754,"3,929,226.8",,,,,,,,,,,,,,,,,,
,대구한의대학교,"6,185","3,848,677.1",,,,,,,,,,,,,,,,,,
,대신대학교,424,"5,283,663.7",,,,,,,,,,,,,,,,,,
,대전가톨릭대학교,33,"3,457,803",,,,,,,,,,,,,,,,,,
,대전대학교,"8,380","3,567,621.3",,,,,,,,,,,,,,,,,,
,대전신학대학교,72,"6,452,348.2",,,,,,,,,,,,,,,,,,
,대진대학교,"7,068","3,696,110.7",,,,,,,,,,,,,,,,,,
,덕성여자대학교,"5,424","2,953,160.2",,,,,,,,,,,,,,,,,,
,동국대학교,"13,097","3,282,565.5",,,,,,,,,,,,,,,,,,
,동국대학교(WISE) _분교,"7,120","3,583,165.4",,,,,,,,,,,,,,,,,,
,동덕여자대학교,"6,849","3,213,287.5",,,,,,,,,,,,,,,,,,
,동명대학교,"7,397","3,983,420.1",,,,,,,,,,,,,,,,,,
,동서대학교,"9,367","3,779,942.7",,,,,,,,,,,,,,,,,,
,동신대학교,"5,844","4,062,715.4",,,,,,,,,,,,,,,,,,
,동아대학교,"17,642","3,474,696.5",,,,,,,,,,,,,,,,,,
,동양대학교,"3,551","3,449,238.2",,,,,,,,,,,,,,,,,,
,동의대학교,"14,475","3,509,890.1",,,,,,,,,,,,,,,,,,
,루터대학교,331,"4,191,147.4",,,,,,,,,,,,,,,,,,
,명지대학교,"5,783","3,472,567.8",,,,,,,,,,,,,,,,,,
,명지대학교 _제2캠퍼스,"7,615","3,182,267.8",,,,,,,,,,,,,,,,,,
,목원대학교,"6,943","3,945,235.2",,,,,,,,,,,,,,,,,,
,목포가톨릭대학교,493,"4,668,880.3",,,,,,,,,,,,,,,,,,
,배재대학교,"7,565","3,544,913.1",,,,,,,,,,,,,,,,,,
,백석대학교,"11,522","3,728,523.5",,,,,,,,,,,,,,,,,,
,부산가톨릭대학교,"3,698","4,419,252.6",,,,,,,,,,,,,,,,,,
,부산교육대학교,"1,487","2,145,356.7",,,,,,,,,,,,,,,,,,
,부산대학교,"18,909","2,796,801.2",,,,,,,,,,,,,,,,,,
,부산외국어대학교,"7,118","3,147,735.5",,,,,,,,,,,,,,,,,,
,부산장신대학교,182,"5,076,327.2",,,,,,,,,,,,,,,,,,
,삼육대학교,"5,242","3,912,563.3",,,,,,,,,,,,,,,,,,
,상명대학교,"6,199","3,441,802.3",,,,,,,,,,,,,,,,,,
,상명대학교 _제2캠퍼스,"5,340","3,708,861.7",,,,,,,,,,,,,,,,,,
,상지대학교,"6,351","3,335,386.1",,,,,,,,,,,,,,,,,,
,서강대학교,"7,643","2,693,522.5",,,,,,,,,,,,,,,,,,
,서경대학교,"6,220","3,309,068.3",,,,,,,,,,,,,,,,,,
,서울과학기술대학교,"9,786","3,192,123.8",,,,,,,,,,,,,,,,,,
,서울교육대학교,"1,513","1,697,748.2",,,,,,,,,,,,,,,,,,
,서울기독대학교,436,"3,435,834.3",,,,,,,,,,,,,,,,,,
,서울대학교,"15,548","3,078,815.9",,,,,,,,,,,,,,,,,,
,서울시립대학교,"8,702","1,801,826.4",,,,,,,,,,,,,,,,,,
,서울신학대학교,"2,093","4,763,797.6",,,,,,,,,,,,,,,,,,
,서울여자대학교,"6,692","3,481,106.5",,,,,,,,,,,,,,,,,,
,서울장신대학교,381,"4,951,651.9",,,,,,,,,,,,,,,,,,
,서울한영대학교,654,"3,855,922.6",,,,,,,,,,,,,,,,,,
,서원대학교,"6,378","3,775,729.5",,,,,,,,,,,,,,,,,,
,선문대학교,"8,919","4,063,188.7",,,,,,,,,,,,,,,,,,
,성결대학교,"5,193","3,324,951.4",,,,,,,,,,,,,,,,,,
,성공회대학교,"1,924","4,094,674.1",,,,,,,,,,,,,,,,,,
,성균관대학교,"18,014","3,165,933.7",,,,,,,,,,,,,,,,,,
,성신여자대학교,"8,837","3,551,186.1",,,,,,,,,,,,,,,,,,
,세명대학교,"6,966","3,871,584.6",,,,,,,,,,,,,,,,,,
,세종대학교,"11,326","3,193,436.5",,,,,,,,,,,,,,,,,,
,세한대학교,"3,460","3,209,784.5",,,,,,,,,,,,,,,,,,
,송원대학교,"2,912","3,937,362.7",,,,,,,,,,,,,,,,,,
,수원가톨릭대학교,125,"8,304,791.7",,,,,,,,,,,,,,,,,,
,수원대학교,"8,493","3,390,514.3",,,,,,,,,,,,,,,,,,
,숙명여자대학교,"9,704","3,464,251.4",,,,,,,,,,,,,,,,,,
,순복음총회신학교,147,"4,107,563",,,,,,,,,,,,,,,,,,
,순천향대학교,"10,376","4,025,525.3",,,,,,,,,,,,,,,,,,
,숭실대학교,"13,481","3,078,858.3",,,,,,,,,,,,,,,,,,
,신경주대학교,704,"3,466,661.4",,,,,,,,,,,,,,,,,,
,신라대학교,"7,759","3,656,229.9",,,,,,,,,,,,,,,,,,
,신한대학교,"1,319","4,175,063",,,,,,,,,,,,,,,,,,
,신한대학교 _제2캠퍼스,"4,882","4,012,536",,,,,,,,,,,,,,,,,,
,아신대학교,516,"5,505,724.4",,,,,,,,,,,,,,,,,,
,아주대학교,"9,220","3,149,467.5",,,,,,,,,,,,,,,,,,
,안양대학교,"4,180","3,413,101.9",,,,,,,,,,,,,,,,,,
,안양대학교 _제2캠퍼스,252,"2,925,289.3",,,,,,,,,,,,,,,,,,
,연세대학교,"18,214","3,565,692.7",,,,,,,,,,,,,,,,,,
,연세대학교(미래) _분교,"6,797","3,260,915.9",,,,,,,,,,,,,,,,,,
,영남대학교,"19,823","3,708,260.8",,,,,,,,,,,,,,,,,,
,영남신학대학교,434,"4,306,170.7",,,,,,,,,,,,,,,,,,
,영산대학교,"2,365","3,909,564.3",,,,,,,,,,,,,,,,,,
,영산대학교 _제2캠퍼스,"3,494","3,494,149.9",,,,,,,,,,,,,,,,,,
,영산선학대학교,33,"3,062,121.2",,,,,,,,,,,,,,,,,,
,예수대학교,538,"3,808,752.6",,,,,,,,,,,,,,,,,,
,예원예술대학교,"1,045","3,271,137",,,,,,,,,,,,,,,,,,
,예원예술대학교 _제2캠퍼스,397,"2,735,395.3",,,,,,,,,,,,,,,,,,
,용인대학교,"5,436","3,438,310.2",,,,,,,,,,,,,,,,,,
,우석대학교,"6,957","3,318,131.5",,,,,,,,,,,,,,,,,,
,우송대학교,"8,849","3,851,782.9",,,,,,,,,,,,,,,,,,
,울산과학기술원,"1,837","6,051,373.5",,,,,,,,,,,,,,,,,,
,울산대학교,"11,426","2,937,520.8",,,,,,,,,,,,,,,,,,
,원광대학교,"14,092","3,425,453.9",,,,,,,,,,,,,,,,,,
,위덕대학교,"2,654","4,194,245",,,,,,,,,,,,,,,,,,
,유원대학교,"3,206","4,267,847.8",,,,,,,,,,,,,,,,,,
,을지대학교,289,"3,928,856.6",,,,,,,,,,,,,,,,,,
,을지대학교 _제2캠퍼스,"3,679","3,464,279.5",,,,,,,,,,,,,,,,,,
,을지대학교 _제3캠퍼스,520,"3,896,761.5",,,,,,,,,,,,,,,,,,
,이화여자대학교,"15,032","3,319,625.4",,,,,,,,,,,,,,,,,,
,인제대학교,"8,263","3,508,535.8",,,,,,,,,,,,,,,,,,
,인천가톨릭대학교,67,"7,424,701.5",,,,,,,,,,,,,,,,,,
,인천가톨릭대학교 _제2캠퍼스,638,"3,014,307.7",,,,,,,,,,,,,,,,,,
,인천대학교,"11,008","3,175,316",,,,,,,,,,,,,,,,,,
,인하대학교,"16,791","3,122,474.3",,,,,,,,,,,,,,,,,,
,장로회신학대학교,616,"4,295,243.8",,,,,,,,,,,,,,,,,,
,전남대학교,"15,563","2,693,220",,,,,,,,,,,,,,,,,,
,전남대학교 _제2캠퍼스,"2,576","2,921,127.4",,,,,,,,,,,,,,,,,,
,전북대학교,"17,344","2,717,698.6",,,,,,,,,,,,,,,,,,
,전주교육대학교,"1,168","1,398,181.4",,,,,,,,,,,,,,,,,,
,전주대학교,"10,963","3,636,818.9",,,,,,,,,,,,,,,,,,
,제주국제대학교,721,"3,229,936",,,,,,,,,,,,,,,,,,
,제주대학교,"9,236","2,608,821.6",,,,,,,,,,,,,,,,,,
,조선대학교,"18,235","3,377,054.8",,,,,,,,,,,,,,,,,,
,중부대학교,"7,432","3,791,976.3",,,,,,,,,,,,,,,,,,
,중앙대학교,"17,838","3,038,468.6",,,,,,,,,,,,,,,,,,
,중앙대학교 _제2캠퍼스,"4,910","3,728,192.5",,,,,,,,,,,,,,,,,,
,중앙승가대학교,122,"2,007,422.1",,,,,,,,,,,,,,,,,,
,중원대학교,"3,651","4,299,912.5",,,,,,,,,,,,,,,,,,
,진주교육대학교,"1,318","2,263,989.1",,,,,,,,,,,,,,,,,,
,차의과학대학교,"2,145","3,792,292.1",,,,,,,,,,,,,,,,,,
,창신대학교,"1,769","4,670,582",,,,,,,,,,,,,,,,,,
,청운대학교,"5,614","4,731,534.4",,,,,,,,,,,,,,,,,,
