기준연도,학교명,재학생,1인당장학금
2020,가톨릭대학교 _제3캠퍼스,228,"6,480,386"
2020,감리교신학대학교,792,"3,893,935.9"
2020,강남대학교,"6,394","3,401,188.9"
2020,강서대학교,"1,331","3,512,466"
2020,강원대학교,"13,411","2,690,408.2"
2020,강원대학교 _제2캠퍼스,"5,576","3,117,663.6"
2020,건국대학교,"15,187","3,195,541.8"
2020,건국대학교(글로컬) _분교,"6,810","3,782,385.4"
2020,건양대학교,"3,497","3,823,433.1"
2020,건양대학교 _제2캠퍼스,"3,483","3,550,807"
2020,경기대학교,"11,487","3,553,668.4"
2020,경기대학교 _제2캠퍼스,"2,002","3,591,135.8"
2020,경남과학기술대학교,"4,797","2,806,059.7"
2020,경남대학교,"10,810","3,275,875"
2020,경동대학교,"1,201","3,489,198.9"
2020,경동대학교 _제3캠퍼스,"3,944","3,058,777.1"
2020,경동대학교 _제4캠퍼스,"2,441","3,021,008.1"
2020,경북대학교,"21,359","2,760,994.4"
2020,경상국립대학교,"13,552","2,728,093.2"
2020,경성대학교,"11,976","3,553,493.2"
2020,경운대학교,"4,182","4,358,833"
2020,경인교육대학교,"1,276","2,307,816.7"
2020,경인교육대학교 _제2캠퍼스,"1,371","2,160,924.4"
2020,경일대학교,"6,558","3,813,036"
2020,경희대학교,"25,265","3,074,537.3"
2020,계명대학교,"20,269","3,984,525"
2020,고려대학교,"20,086","3,269,430.3"
2020,고려대학교(세종) _분교,"6,187","3,542,594"
2020,고신대학교,"3,791","3,814,149.6"
2020,공주교육대학교,"1,422","2,175,974.8"
2020,광신대학교,492,"4,373,004.8"
2020,광운대학교,"7,968","3,003,454.8"
2020,광주가톨릭대학교,89,"137,640.4"
2020,광주과학기술원,698,"7,201,112.3"
2020,광주교육대학교,"1,346","3,138,603.4"
2020,광주대학교,"6,564","4,034,215.3"
2020,광주여자대학교,"3,650","4,343,980.8"
2020,국립강릉원주대학교,"5,558","2,982,597.3"
2020,국립강릉원주대학교 _제2캠퍼스,"2,000","3,099,595.4"
2020,국립경국대학교,"5,631","3,130,962.6"
2020,국립공주대학교,"12,548","2,575,135.7"
2020,국립군산대학교,"6,977","2,780,278.5"
2020,국립금오공과대학교,"5,366","2,839,812.4"
2020,국립목포대학교,"7,057","3,110,841.8"
2020,국립목포해양대학교,"2,508","2,241,982.9"
2020,국립부경대학교,"15,407","2,679,507.6"
2020,국립순천대학교,"6,716","2,870,973.8"
2020,국립창원대학교,"7,653","2,744,913.3"
2020,국립한국교통대학교,"8,032","2,863,232.5"
2020,국립한국해양대학교,"6,223","2,355,401.9"
2020,국립한밭대학교,"8,576","2,719,302.6"
2020,국민대학교,"14,816","3,419,381"
2020,극동대학교,"3,528","3,805,386.2"
2020,금강대학교,357,"6,837,425.6"
2020,김천대학교,"2,827","3,516,269.5"
2020,나사렛대학교,"4,977","4,175,863.8"
2020,남부대학교,"2,981","3,816,532.4"
2020,남서울대학교,"9,138","3,724,523.5"
2020,단국대학교,"11,336","3,127,752.2"
2020,단국대학교 _제2캠퍼스,"10,903","3,217,842"
2020,대구가톨릭대학교,"11,998","3,795,555.2"
2020,대구경북과학기술원,735,"2,666,805.4"
2020,대구교육대학교,"1,618","2,149,255.1"
2020,대구대학교,"16,711","3,792,078.2"
2020,대구예술대학교,930,"3,853,401.6"
2020,대구한의대학교,"6,495","3,746,656.4"
2020,대신대학교,406,"4,978,888.3"
2020,대전가톨릭대학교,44,"5,129,203"
2020,대전대학교,"8,697","3,525,271.8"
2020,대전신학대학교,84,"6,490,894"
2020,대진대학교,"7,219","3,902,426.1"
2020,덕성여자대학교,"5,439","3,012,328.3"
2020,동국대학교,"13,477","3,304,552.4"
2020,동국대학교(WISE) _분교,"7,410","3,749,701.2"
2020,동덕여자대학교,"6,771","3,226,655.9"
2020,동명대학교,"7,540","4,086,611.3"
2020,동서대학교,"9,963","3,727,860"
2020,동신대학교,"6,066","4,019,620.4"
2020,동아대학교,"17,853","3,419,812.5"
2020,동양대학교,"3,771","3,135,534.6"
2020,동의대학교,"14,514","3,707,711.1"
2020,루터대학교,357,"3,909,613.9"
2020,명지대학교,"5,886","3,647,036.2"
2020,명지대학교 _제2캠퍼스,"7,175","3,229,072.9"
2020,목원대학교,"7,356","4,009,181.3"
2020,목포가톨릭대학교,502,"4,559,175.2"
2020,배재대학교,"7,814","3,721,225.4"
2020,백석대학교,"11,464","3,766,805.2"
2020,부산가톨릭대학교,"3,802","4,102,130.1"
2020,부산교육대학교,"1,520","2,056,860.1"
2020,부산대학교,"19,763","2,860,249.2"
2020,부산외국어대학교,"7,672","3,079,500.6"
2020,부산장신대학교,217,"5,355,104.2"
2020,삼육대학교,"5,368","3,953,894.6"
2020,상명대학교,"6,275","3,403,334.7"
2020,상명대학교 _제2캠퍼스,"5,518","3,660,405.7"
2020,상지대학교,"6,614","3,165,128.1"
2020,서강대학교,"7,975","2,677,445.6"
2020,서경대학교,"5,997","3,367,791.5"
2020,서울과학기술대학교,"10,258","3,185,980.7"
2020,서울교육대학교,"1,534","1,797,022.1"
2020,서울기독대학교,484,"3,530,379.4"
2020,서울대학교,"16,209","3,287,549.6"
2020,서울시립대학교,"8,837","1,770,081.3"
2020,서울신학대학교,"2,125","4,644,607.5"
2020,서울여자대학교,"6,851","3,562,074.2"
2020,서울장신대학교,465,"4,730,429.4"
2020,서울한영대학교,663,"3,985,245.2"
2020,서원대학교,"6,502","3,736,398"
2020,선문대학교,"9,002","3,972,893"
2020,성결대학교,"5,263","3,460,671.2"
2020,성공회대학교,"1,981","3,952,998.9"
2020,성균관대학교,"18,576","3,215,651.3"
2020,성신여자대학교,"8,682","3,722,274.7"
2020,세명대학교,"7,479","3,789,303"
2020,세종대학교,"11,554","3,199,866.1"
2020,세한대학교,"3,667","3,100,279.1"
2020,송원대학교,"2,888","3,896,559.8"
2020,수원가톨릭대학교,120,"8,637,605.6"
2020,수원대학교,"8,760","3,358,459.7"
2020,숙명여자대학교,"9,909","3,300,464.2"
2020,순복음총회신학교,173,"3,972,784.4"
2020,순천향대학교,"10,609","4,039,826.7"
2020,숭실대학교,"13,435","3,213,577.5"
2020,신경주대학교,932,"3,466,509.9"
2020,신라대학교,"8,395","3,418,526.7"
2020,신한대학교,"1,346","3,959,890.2"
2020,신한대학교 _제2캠퍼스,"4,861","3,777,242.3"
2020,아신대학교,596,"5,080,426.9"
2020,아주대학교,"9,288","3,133,520.6"
2020,안양대학교,"4,308","3,427,075.5"
2020,안양대학교 _제2캠퍼스,309,"3,089,197.6"
2020,연세대학교,"18,375","3,507,514.3"
2020,연세대학교(미래) _분교,"7,089","3,236,938"
2020,영남대학교,"19,988","3,712,427.4"
2020,영남신학대학교,449,"4,377,626.3"
2020,영산대학교,"2,704","3,589,333.6"
2020,영산대학교 _제2캠퍼스,"3,753","3,157,357"
2020,영산선학대학교,30,"3,198,733.3"
2020,예수대학교,545,"3,732,445.1"
2020,예원예술대학교,"1,054","3,243,666.4"
2020,예원예술대학교 _제2캠퍼스,379,"2,785,973.1"
2020,용인대학교,"5,924","3,205,262.7"
2020,우석대학교,"7,152","3,327,505.7"
2020,우송대학교,"8,974","3,829,187.2"
2020,울산과학기술원,"2,012","5,799,818.9"
2020,울산대학교,"11,609","2,924,351.8"
2020,원광대학교,"14,510","3,620,171.4"
2020,위덕대학교,"2,829","3,944,176.8"
2020,유원대학교,"3,463","4,313,559.9"
2020,을지대학교,743,"3,720,461.6"
2020,을지대학교 _제2캠퍼스,"3,884","3,326,970.3"
2020,이화여자대학교,"15,258","3,313,495.3"
2020,인제대학교,"8,940","3,431,782"
2020,인천가톨릭대학교,61,"7,930,421.9"
2020,인천가톨릭대학교 _제2캠퍼스,625,"3,393,814"
2020,인천대학교,"11,338","3,286,733"
2020,인하대학교,"16,957","3,225,074.7"
2020,장로회신학대학교,641,"4,444,823.1"
2020,전남대학교,"15,817","2,738,859.7"
2020,전남대학교 _제2캠퍼스,"2,566","3,135,498.8"
2020,전북대학교,"17,780","2,687,312.5"
2020,전주교육대학교,"1,187","1,666,014.4"
2020,전주대학교,"10,798","3,807,206.8"
2020,정석대학,58,0
2020,제주국제대학교,898,"3,650,380.7"
2020,제주대학교,"9,519","2,637,729.9"
2020,조선대학교,"18,811","3,395,243.9"
2020,중부대학교,"7,795","3,738,481.2"
2020,중앙대학교,"18,220","3,035,046.6"
2020,중앙대학교 _제2캠퍼스,"4,931","3,677,481.6"
2020,중앙승가대학교,141,"2,017,457.4"
2020,중원대학교,"3,795","3,787,620.5"
2020,진주교육대학교,"1,324","2,374,516.7"
2020,차의과학대학교,"2,190","3,587,380.7"
2020,창신대학교,"1,850","4,494,540.3"
2020,청운대학교,"6,067","4,270,707.5"
2020,청주교육대학교,"1,189","1,732,684"
2020,청주대학교,"10,677","3,439,030.5"
2020,초당대학교,"3,014","3,976,431.7"
2020,총신대학교,"1,641","4,248,778.2"
2020,추계예술대학교,"1,066","3,365,739"
2020,춘천교육대학교,"1,329","1,865,261.7"
2020,충남대학교,"17,182","2,416,869.5"
2020,충북대학교,"12,926","2,807,809.4"
2020,칼빈대학교,550,"3,606,147.6"
2020,평택대학교,"3,630","3,333,987.6"
2020,포항공과대학교,"1,379","5,291,121"
2020,한경국립대학교,"5,045","2,696,391.2"
2020,한국공학대학교,"6,573","3,848,327.6"
2020,한국과학기술원,"3,700","6,849,897.8"
2020,한국교원대학교,"2,394","2,203,764.8"
2020,한국국제대학교,"1,578","2,792,449.6"
2020,한국기술교육대학교,"4,033","3,340,695.8"
2020,한국방송통신대학교,"97,911","235,281.5"
2020,한국성서대학교,"1,002","4,356,982"
2020,한국예술종합학교,"2,649","1,875,786.4"
2020,한국외국어대학교,"16,822","2,544,681.1"
2020,한국전통문화대학교,571,"2,324,962"
2020,한국체육대학교,"2,493","2,897,933"
2020,한국침례신학대학교,"1,234","5,837,360.6"
2020,한국항공대학교,"3,753","3,344,286.4"
2020,한남대학교,"10,751","3,566,435"
2020,한동대학교,"3,717","3,882,213.9"
2020,한라대학교,"3,463","3,685,145.1"
2020,한려대학교,367,"2,275,141.7"
2020,한림대학교,"7,576","3,648,409.8"
2020,한서대학교,"6,714","3,712,327.2"
2020,한성대학교,"6,320","3,591,650.5"
2020,한세대학교,"2,500","3,879,789.3"
2020,한신대학교,"5,119","3,285,862.7"
2020,한양대학교,"15,327","3,497,468.5"
2020,한양대학교(ERICA) _분교,"8,994","3,789,473.1"
2020,한일장신대학교,874,"4,856,363.5"
2020,협성대학교,"4,041","3,924,965"
2020,호남대학교,"6,848","3,376,245.3"
2020,호남신학대학교,501,"4,148,083.8"
2020,호서대학교,"12,163","3,494,641.7"
2020,호원대학교,"5,054","4,319,986.3"
2020,홍익대학교,"12,048","3,918,559.7"
2020,홍익대학교 _제2캠퍼스,"5,769","4,136,888.8"
2020,화성의과학대학교,539,"1,540,053.8"
2021,가야대학교(김해),"1,962","3,710,932.7"
2021,가천대학교,"18,777","3,374,647.1"
2021,가톨릭관동대학교,"7,135","3,198,333.1"
2021,가톨릭꽃동네대학교,421,"4,926,987.5"
2021,가톨릭대학교,"6,600","3,287,368.5"
2021,가톨릭대학교 _제2캠퍼스,917,"2,662,820.9"
2021,가톨릭대학교 _제3캠퍼스,223,"6,182,877.6"
2021,감리교신학대학교,724,"4,445,341.1"
2021,강남대학교,"6,240","3,509,047.1"
2021,강서대학교,"1,533","3,353,667.1"
2021,강원대학교,"12,995","2,681,116.5"
2021,강원대학교 _제2캠퍼스,"5,421","3,267,450.2"
2021,건국대학교,"14,998","3,254,425.2"
2021,건국대학교(글로컬) _분교,"6,675","3,830,639.2"
2021,건양대학교,"3,170","3,830,440.5"
2021,건양대학교 _제2캠퍼스,"3,434","3,471,641.2"
2021,경기대학교,"11,449","3,571,006.1"
2021,경기대학교 _제2캠퍼스,"2,062","3,477,801.2"
2021,경남과학기술대학교,"4,511","2,606,391.5"
2021,경남대학교,"10,366","3,338,288.5"
2021,경동대학교,721,"4,914,836.2"
2021,경동대학교 _제3캠퍼스,"3,913","3,081,085.5"
2021,경동대학교 _제4캠퍼스,"2,698","3,019,652.6"
2021,경북대학교,"20,603","2,655,207.2"
2021,경상국립대학교,"12,978","2,636,020.8"
2021,경성대학교,"11,862","3,322,074.2"
2021,경운대학교,"4,213","4,470,745.5"
2021,경인교육대학교,"1,281","2,115,971.1"
2021,경인교육대학교 _제2캠퍼스,"1,321","2,145,444"
2021,경일대학교,"6,704","3,858,175.8"
2021,경희대학교,"25,384","3,026,693.4"
2021,계명대학교,"20,613","3,804,096.1"
2021,고려대학교,"19,094","3,414,288"
2021,고려대학교(세종) _분교,"6,256","3,414,843.1"
2021,고신대학교,"3,646","3,961,861.8"
2021,공주교육대학교,"1,417","2,178,865.5"
2021,광신대학교,459,"4,547,230.4"
2021,광운대학교,"8,157","2,913,565"
2021,광주가톨릭대학교,77,"16,233.8"
2021,광주과학기술원,682,"6,001,570.3"
2021,광주교육대학교,"1,307","3,685,586"
2021,광주대학교,"6,391","3,964,296"
2021,광주여자대학교,"3,719","4,339,391.8"
2021,국립강릉원주대학교,"5,205","2,894,954.6"
2021,국립강릉원주대학교 _제2캠퍼스,"1,986","3,004,494.8"
2021,국립경국대학교,"5,117","3,178,030"
2021,국립공주대학교,"12,041","2,642,428.8"
2021,국립군산대학교,"6,632","2,710,526.1"
2021,국립금오공과대학교,"5,145","2,809,236.5"
2021,국립목포대학교,"6,369","3,285,658.5"
2021,국립목포해양대학교,"2,523","2,257,108.2"
2021,국립부경대학교,"14,921","2,641,364.2"
2021,국립순천대학교,"6,513","2,807,408.6"
2021,국립창원대학교,"7,455","2,725,561.6"
2021,국립한국교통대학교,"7,802","2,940,267.4"
2021,국립한국해양대학교,"6,085","2,477,154.9"
2021,국립한밭대학교,"8,242","2,723,495.5"
2021,국민대학교,"14,631","3,341,292.2"
2021,극동대학교,"3,133","3,856,464.2"
2021,금강대학교,249,"7,714,893.2"
2021,김천대학교,"2,650","4,206,784"
2021,나사렛대학교,"4,673","4,318,989.1"
2021,남부대학교,"3,108","3,643,164.5"
2021,남서울대학교,"9,116","3,794,645.9"
2021,단국대학교,"11,043","3,247,170.2"
2021,단국대학교 _제2캠퍼스,"10,439","3,366,461.4"
2021,대구가톨릭대학교,"11,347","3,804,537"
2021,대구경북과학기술원,670,"2,762,263.3"
2021,대구교육대학교,"1,562","2,001,647.5"
2021,대구대학교,"15,878","3,984,242.7"
2021,대구예술대학교,754,"3,929,226.8"
2021,대구한의대학교,"6,185","3,848,677.1"
2021,대신대학교,424,"5,283,663.7"
2021,대전가톨릭대학교,33,"3,457,803"
2021,대전대학교,"8,380","3,567,621.3"
2021,대전신학대학교,72,"6,452,348.2"
2021,대진대학교,"7,068","3,696,110.7"
2021,덕성여자대학교,"5,424","2,953,160.2"
2021,동국대학교,"13,097","3,282,565.5"
2021,동국대학교(WISE) _분교,"7,120","3,583,165.4"
2021,동덕여자대학교,"6,849","3,213,287.5"
2021,동명대학교,"7,397","3,983,420.1"
2021,동서대학교,"9,367","3,779,942.7"
2021,동신대학교,"5,844","4,062,715.4"
2021,동아대학교,"17,642","3,474,696.5"
2021,동양대학교,"3,551","3,449,238.2"
2021,동의대학교,"14,475","3,509,890.1"
2021,루터대학교,331,"4,191,147.4"
2021,명지대학교,"5,783","3,472,567.8"
2021,명지대학교 _제2캠퍼스,"7,615","3,182,267.8"
2021,목원대학교,"6,943","3,945,235.2"
2021,목포가톨릭대학교,493,"4,668,880.3"
2021,배재대학교,"7,565","3,544,913.1"
2021,백석대학교,"11,522","3,728,523.5"
2021,부산가톨릭대학교,"3,698","4,419,252.6"
2021,부산교육대학교,"1,487","2,145,356.7"
2021,부산대학교,"18,909","2,796,801.2"
2021,부산외국어대학교,"7,118","3,147,735.5"
2021,부산장신대학교,182,"5,076,327.2"
2021,삼육대학교,"5,242","3,912,563.3"
2021,상명대학교,"6,199","3,441,802.3"
2021,상명대학교 _제2캠퍼스,"5,340","3,708,861.7"
2021,상지대학교,"6,351","3,335,386.1"
2021,서강대학교,"7,643","2,693,522.5"
2021,서경대학교,"6,220","3,309,068.3"
2021,서울과학기술대학교,"9,786","3,192,123.8"
2021,서울교육대학교,"1,513","1,697,748.2"
2021,서울기독대학교,436,"3,435,834.3"
2021,서울대학교,"15,548","3,078,815.9"
2021,서울시립대학교,"8,702","1,801,826.4"
2021,서울신학대학교,"2,093","4,763,797.6"
2021,서울여자대학교,"6,692","3,481,106.5"
2021,서울장신대학교,381,"4,951,651.9"
2021,서울한영대학교,654,"3,855,922.6"
2021,서원대학교,"6,378","3,775,729.5"
2021,선문대학교,"8,919","4,063,188.7"
2021,성결대학교,"5,193","3,324,951.4"
2021,성공회대학교,"1,924","4,094,674.1"
2021,성균관대학교,"18,014","3,165,933.7"
2021,성신여자대학교,"8,837","3,551,186.1"
2021,세명대학교,"6,966","3,871,584.6"
2021,세종대학교,"11,326","3,193,436.5"
2021,세한대학교,"3,460","3,209,784.5"
2021,송원대학교,"2,912","3,937,362.7"
2021,수원가톨릭대학교,125,"8,304,791.7"
2021,수원대학교,"8,493","3,390,514.3"
2021,숙명여자대학교,"9,704","3,464,251.4"
2021,순복음총회신학교,147,"4,107,563"
2021,순천향대학교,"10,376","4,025,525.3"
2021,숭실대학교,"13,481","3,078,858.3"
2021,신경주대학교,704,"3,466,661.4"
2021,신라대학교,"7,759","3,656,229.9"
2021,신한대학교,"1,319","4,175,063"
2021,신한대학교 _제2캠퍼스,"4,882","4,012,536"
2021,아신대학교,516,"5,505,724.4"
2021,아주대학교,"9,220","3,149,467.5"
2021,안양대학교,"4,180","3,413,101.9"
2021,안양대학교 _제2캠퍼스,252,"2,925,289.3"
2021,연세대학교,"18,214","3,565,692.7"
2021,연세대학교(미래) _분교,"6,797","3,260,915.9"
2021,영남대학교,"19,823","3,708,260.8"
2021,영남신학대학교,434,"4,306,170.7"
2021,영산대학교,"2,365","3,909,564.3"
2021,영산대학교 _제2캠퍼스,"3,494","3,494,149.9"
2021,영산선학대학교,33,"3,062,121.2"
2021,예수대학교,538,"3,808,752.6"
2021,예원예술대학교,"1,045","3,271,137"
2021,예원예술대학교 _제2캠퍼스,397,"2,735,395.3"
2021,용인대학교,"5,436","3,438,310.2"
2021,우석대학교,"6,957","3,318,131.5"
2021,우송대학교,"8,849","3,851,782.9"
2021,울산과학기술원,"1,837","6,051,373.5"
2021,울산대학교,"11,426","2,937,520.8"
2021,원광대학교,"14,092","3,425,453.9"
2021,위덕대학교,"2,654","4,194,245"
2021,유원대학교,"3,206","4,267,847.8"
2021,을지대학교,289,"3,928,856.6"
2021,을지대학교 _제2캠퍼스,"3,679","3,464,279.5"
2021,을지대학교 _제3캠퍼스,520,"3,896,761.5"
2021,이화여자대학교,"15,032","3,319,625.4"
2021,인제대학교,"8,263","3,508,535.8"
2021,인천가톨릭대학교,67,"7,424,701.5"
2021,인천가톨릭대학교 _제2캠퍼스,638,"3,014,307.7"
2021,인천대학교,"11,008","3,175,316"
2021,인하대학교,"16,791","3,122,474.3"
2021,장로회신학대학교,616,"4,295,243.8"
2021,전남대학교,"15,563","2,693,220"
2021,전남대학교 _제2캠퍼스,"2,576","2,921,127.4"
2021,전북대학교,"17,344","2,717,698.6"
2021,전주교육대학교,"1,168","1,398,181.4"
2021,전주대학교,"10,963","3,636,818.9"
2021,제주국제대학교,721,"3,229,936"
2021,제주대학교,"9,236","2,608,821.6"
2021,조선대학교,"18,235","3,377,054.8"
2021,중부대학교,"7,432","3,791,976.3"
2021,중앙대학교,"17,838","3,038,468.6"
2021,중앙대학교 _제2캠퍼스,"4,910","3,728,192.5"
2021,중앙승가대학교,122,"2,007,422.1"
2021,중원대학교,"3,651","4,299,912.5"
2021,진주교육대학교,"1,318","2,263,989.1"
2021,차의과학대학교,"2,145","3,792,292.1"
2021,창신대학교,"1,769","4,670,582"
2021,청운대학교,"5,614","4,731,534.4"
2021,청주교육대학교,"1,183","1,656,902"
2021,청주대학교,"10,457","3,400,210.2"
2021,초당대학교,"3,100","3,783,844.1"
2021,총신대학교,"1,532","4,548,991.6"
2021,추계예술대학교,"1,082","2,958,144.1"
2021,춘천교육대학교,"1,303","1,984,043.4"
2021,충남대학교,"16,634","2,316,098.7"
2021,충북대학교,"12,552","2,848,088.9"
2021,칼빈대학교,485,"3,971,596.7"
2021,평택대학교,"3,484","3,343,543.9"
2021,포항공과대학교,"1,280","5,701,636.1"
2021,한경국립대학교,"4,845","2,739,357.9"
2021,한국공학대학교,"6,738","3,397,894.5"
2021,한국과학기술원,"3,523","7,016,757.8"
2021,한국교원대학교,"2,342","2,288,062.5"
2021,한국기술교육대학교,"3,882","3,467,809"
2021,한국방송통신대학교,"98,107","251,624.6"
2021,한국성서대학교,994,"4,278,437.4"
2021,한국예술종합학교,"2,564","2,092,550.7"
2021,한국외국어대학교,"16,426","2,640,784.6"
2021,한국전통문화대학교,602,"2,346,660.2"
2021,한국체육대학교,"2,385","2,965,338.7"
2021,한국침례신학대학교,"1,029","6,297,859.4"
2021,한국항공대학교,"3,669","3,361,592.7"
2021,한남대학교,"10,474","3,617,860.4"
2021,한동대학교,"3,804","3,932,495.4"
2021,한라대학교,"3,180","3,669,982.3"
2021,한림대학교,"7,549","3,565,083.5"
2021,한서대학교,"6,552","3,658,221.3"
2021,한성대학교,"6,427","3,430,007.4"
2021,한세대학교,"2,457","4,066,370.3"
2021,한신대학교,"5,181","3,234,183"
2021,한양대학교,"15,183","3,414,158.3"
2021,한양대학교(ERICA) _분교,"9,255","3,805,650.1"
2021,한일장신대학교,824,"4,856,990.9"
2021,협성대학교,"4,043","3,825,092.1"
2021,호남대학교,"6,756","3,509,054"
2021,호남신학대학교,479,"4,385,336.4"
2021,호서대학교,"11,702","3,516,573.2"
2021,호원대학교,"4,983","4,410,117.8"
2021,홍익대학교,"11,899","3,812,880.3"
2021,홍익대학교 _제2캠퍼스,"5,517","4,235,510"
2021,화성의과학대학교,450,"1,021,009.7"
2022,가야대학교(김해),"1,798","3,774,750.9"
2022,가천대학교,"19,000","3,565,844.8"
2022,가톨릭관동대학교,"6,645","3,715,715"
2022,가톨릭꽃동네대학교,395,"5,680,676.4"
2022,가톨릭대학교,"6,603","3,425,471.1"
2022,가톨릭대학교 _제2캠퍼스,905,"2,810,683.7"
2022,가톨릭대학교 _제3캠퍼스,209,"5,638,223.3"
2022,감리교신학대학교,616,"4,677,795.4"
2022,강남대학교,"6,117","3,638,262.2"
2022,강서대학교,"1,476","3,511,847.4"
2022,강원대학교,"12,862","2,838,582.8"
2022,강원대학교 _제2캠퍼스,"5,221","3,529,316.7"
2022,건국대학교,"14,770","3,450,271.2"
2022,건국대학교(글로컬) _분교,"6,528","4,162,872.7"
2022,건양대학교,"2,894","4,117,104.7"
2022,건양대학교 _제2캠퍼스,"3,457","3,736,244.3"
2022,경기대학교,"10,996","3,871,556.9"
2022,경기대학교 _제2캠퍼스,"1,932","3,617,158.3"
2022,경남과학기술대학교,"3,255","2,921,282.4"
2022,경남대학교,"9,830","3,555,427.6"
2022,경동대학교,593,"5,562,812.8"
2022,경동대학교 _제3캠퍼스,"3,766","3,667,930.9"
2022,경동대학교 _제4캠퍼스,"2,586","3,511,654"
2022,경북대학교,"20,281","2,960,376.9"
2022,경상국립대학교,"13,820","2,911,049.1"
2022,경성대학교,"11,459","3,552,840.1"
2022,경운대학교,"4,054","4,792,321.2"
2022,경인교육대학교,"1,249","2,532,793.8"
2022,경인교육대학교 _제2캠퍼스,"1,264","2,266,374.9"
2022,경일대학교,"6,658","4,392,618.4"
2022,경희대학교,"24,900","3,273,417.7"
2022,계명대학교,"20,156","4,068,575.6"
2022,고려대학교,"18,882","3,519,182.9"
2022,고려대학교(세종) _분교,"6,109","3,643,707.1"
2022,고신대학교,"3,374","4,161,363.5"
2022,공주교육대학교,"1,370","2,325,901.4"
2022,광신대학교,442,"4,924,412.2"
2022,광운대학교,"8,232","3,202,615.4"
2022,광주가톨릭대학교,60,0
2022,광주과학기술원,712,"6,409,258.6"
2022,광주교육대학교,"1,284","4,206,809.4"
2022,광주대학교,"6,179","4,233,582.9"
2022,광주여자대학교,"3,606","4,716,962.3"
2022,국립강릉원주대학교,"4,997","3,154,086.3"
2022,국립강릉원주대학교 _제2캠퍼스,"2,002","3,269,623.3"
2022,국립경국대학교,"4,795","3,431,488.7"
2022,국립공주대학교,"11,872","2,793,430"
2022,국립군산대학교,"6,207","2,919,776.4"
2022,국립금오공과대학교,"5,068","2,995,739"
2022,국립목포대학교,"6,129","3,628,123.2"
2022,국립목포해양대학교,"2,481","2,515,252.9"
2022,국립부경대학교,"14,718","2,915,728.8"
2022,국립순천대학교,"6,305","2,958,582.1"
2022,국립창원대학교,"7,239","2,934,687.2"
2022,국립한국교통대학교,"7,733","2,963,403.2"
2022,국립한국해양대학교,"6,020","2,777,533.3"
2022,국립한밭대학교,"8,002","2,888,943.9"
2022,국민대학교,"14,168","3,807,968.8"
2022,극동대학교,"2,856","4,130,164.9"
2022,금강대학교,189,"8,587,322.4"
2022,김천대학교,"2,446","4,538,808.1"
2022,나사렛대학교,"4,709","4,536,246"
2022,남부대학교,"2,944","3,842,702.1"
2022,남서울대학교,"8,948","4,095,772.1"
2022,단국대학교,"11,079","3,384,183.2"
2022,단국대학교 _제2캠퍼스,"10,287","3,670,683.7"
2022,대구가톨릭대학교,"10,984","4,168,100.5"
2022,대구경북과학기술원,746,"2,741,536.9"
2022,대구교육대학교,"1,540","2,135,893.3"
2022,대구대학교,"15,571","4,303,730.3"
2022,대구예술대학교,577,"4,040,966.7"
2022,대구한의대학교,"6,023","4,357,706.8"
2022,대신대학교,431,"5,566,530.1"
2022,대전가톨릭대학교,32,"4,203,281.2"
2022,대전대학교,"8,321","3,872,948.8"
2022,대전신학대학교,52,"5,955,579.7"
2022,대진대학교,"7,061","4,133,487.3"
2022,덕성여자대학교,"5,160","3,142,558.1"
2022,동국대학교,"12,724","3,556,377.6"
2022,동국대학교(WISE) _분교,"6,850","3,970,731.1"
2022,동덕여자대학교,"6,622","3,487,172.1"
2022,동명대학교,"6,879","4,385,063.8"
2022,동서대학교,"9,005","4,055,175"
2022,동신대학교,"5,831","4,432,337.7"
2022,동아대학교,"17,448","3,815,686.5"
2022,동양대학교,"3,668","3,915,980.3"
2022,동의대학교,"14,172","3,862,842.7"
2022,루터대학교,312,"4,267,816.8"
2022,명지대학교,"5,888","3,574,478.6"
2022,명지대학교 _제2캠퍼스,"7,343","3,421,279.3"
2022,목원대학교,"6,806","4,212,403.5"
2022,목포가톨릭대학교,493,"4,946,391.4"
2022,배재대학교,"7,531","3,716,750.6"
2022,백석대학교,"11,394","3,700,678.3"
2022,부산가톨릭대학교,"3,654","4,697,372.4"
2022,부산교육대학교,"1,444","2,321,064.2"
2022,부산대학교,"18,687","2,959,075.4"
2022,부산외국어대학교,"6,612","3,266,689.9"
2022,부산장신대학교,137,"5,902,532.8"
2022,삼육대학교,"5,198","4,161,127.2"
2022,상명대학교,"6,012","3,598,741.8"
2022,상명대학교 _제2캠퍼스,"5,425","4,024,013.4"
2022,상지대학교,"6,075","3,307,329.7"
2022,서강대학교,"7,600","2,911,339.3"
2022,서경대학교,"6,267","3,561,324.3"
2022,서울과학기술대학교,"9,792","3,180,992.5"
2022,서울교육대학교,"1,451","1,865,352.3"
2022,서울기독대학교,388,"3,539,729.4"
2022,서울대학교,"15,578","3,241,590.9"
2022,서울시립대학교,"8,352","2,137,176.7"
2022,서울신학대학교,"1,964","5,349,776.2"
2022,서울여자대학교,"6,614","3,721,606.3"
2022,서울장신대학교,320,"6,070,921"
2022,서울한영대학교,620,"4,287,963.5"
2022,서원대학교,"6,317","4,094,440.4"
2022,선문대학교,"8,868","4,394,585.5"
