기준연도,학교명,단과대학,학과,구분,학기,재학생,1인당장학금
2021,인하대학교,예술체육대학,디자인융합학과,주간,2학기,163,1836295.1
2021,인하대학교,예술체육대학,스포츠과학과,주간,2학기,241,1909154.9
2021,인하대학교,예술체육대학,연극영화학과,주간,2학기,112,2081107.0
2021,인하대학교,예술체육대학,의류디자인학과,주간,2학기,187,1467591.3
2021,인하대학교,예술체육대학,조형예술학과,주간,2학기,93,1391851.2
2021,인하대학교,의과대학,간호학과,주간,1학기,336,1285289.0
2021,인하대학교,의과대학,간호학과,주간,2학기,332,1409027.0
2021,인하대학교,의과대학,의예과,주간,1학기,104,892600.9
2021,인하대학교,의과대학,의예과,주간,2학기,103,973614.6
2021,인하대학교,의과대학,의학과,주간,1학기,198,931248.0
2021,인하대학교,의과대학,의학과,주간,2학기,197,1064421.3
2021,인하대학교,자연과학대학,물리학과,주간,1학기,166,1318565.0
2021,인하대학교,자연과학대학,물리학과,주간,2학기,148,1346306.8
2021,인하대학교,자연과학대학,생명과학과,주간,1학기,158,1502661.5
2021,인하대학교,자연과학대학,생명과학과,주간,2학기,133,1728954.6
2021,인하대학교,자연과학대학,수학과,주간,1학기,168,1124289.6
2021,인하대학교,자연과학대학,수학과,주간,2학기,132,1445014.2
2021,인하대학교,자연과학대학,식품영양학과,주간,1학기,198,1309499.8
2021,인하대학교,자연과학대학,식품영양학과,주간,2학기,180,1324308.6
2021,인하대학교,자연과학대학,통계학과,주간,1학기,154,1349403.4
2021,인하대학교,자연과학대학,통계학과,주간,2학기,147,1471309.0
2021,인하대학교,자연과학대학,해양과학과,주간,1학기,152,1385551.4
2021,인하대학교,자연과학대학,해양과학과,주간,2학기,136,1651088.6
2021,인하대학교,자연과학대학,화학과,주간,1학기,252,1343501.6
2021,인하대학교,자연과학대학,화학과,주간,2학기,207,1547395.8
2021,인하대학교,단과대구분없음,IBT학과,주간,1학기,237,1753642.5
2021,인하대학교,단과대구분없음,IBT학과,주간,2학기,258,2059773.8
2021,인하대학교,단과대구분없음,ISE학과,주간,1학기,74,2121262.2
2021,인하대학교,단과대구분없음,ISE학과,주간,2학기,102,2163652.5
2021,인하대학교,단과대구분없음,KLC학과,주간,1학기,38,2159447.4
2021,인하대학교,단과대구분없음,KLC학과,주간,2학기,37,1580623.8
2021,인하대학교,단과대구분없음,데이터사이언스학과,주간,1학기,49,2371865.1
2021,인하대학교,단과대구분없음,디자인융합학과,주간,1학기,166,1723915.6
2021,인하대학교,단과대구분없음,디자인테크놀로지학과,주간,1학기,40,1750000.0
2021,인하대학교,단과대구분없음,스마트모빌리티공학과,주간,1학기,39,2020841.0
2021,인하대학교,단과대구분없음,스포츠과학과,주간,1학기,243,1960161.5
2021,인하대학교,단과대구분없음,연극영화학과,주간,1학기,127,1966012.9
2021,인하대학교,단과대구분없음,의류디자인학과,주간,1학기,214,1323912.8
2021,인하대학교,단과대구분없음,인공지능공학과,주간,1학기,50,2163965.6
2021,인하대학교,단과대구분없음,조형예술학과,주간,1학기,102,1180251.6
2021,인하대학교,단과대구분없음,컴퓨터공학과,주간,1학기,832,1303699.0
2021,인하대학교,미래융합대학,금융투자학과,주간,1학기,149,2549047.7
2021,인하대학교,미래융합대학,금융투자학과,주간,2학기,148,2545351.4
2021,인하대학교,미래융합대학,메카트로닉스공학과,주간,1학기,197,2482990.7
2021,인하대학교,미래융합대학,메카트로닉스공학과,주간,2학기,193,2603714.0
2021,인하대학교,미래융합대학,산업경영학과,주간,1학기,188,2238635.1
2021,인하대학교,미래융합대학,산업경영학과,주간,2학기,182,2200832.4
2021,인하대학교,미래융합대학,소프트웨어융합공학과,주간,1학기,170,3138254.0
2021,인하대학교,미래융합대학,소프트웨어융합공학과,주간,2학기,159,3216874.2
2021,인하대학교,소프트웨어융합대학,데이터사이언스학과,주간,2학기,41,2318658.5
2021,인하대학교,소프트웨어융합대학,디자인테크놀로지학과,주간,2학기,36,2265073.7
2021,인하대학교,소프트웨어융합대학,스마트모빌리티공학과,주간,2학기,32,2121459.4
2021,인하대학교,소프트웨어융합대학,인공지능공학과,주간,2학기,37,2148834.1
2021,인하대학교,소프트웨어융합대학,컴퓨터공학과,주간,2학기,734,1417693.6
2021,장로회신학대학교,단과대구분없음,교회음악학과,주간,1학기,208,2080962.9
2021,장로회신학대학교,단과대구분없음,교회음악학과,주간,2학기,184,2102789.1
2021,장로회신학대학교,단과대구분없음,기독교교육과,주간,1학기,220,2059508.2
2021,장로회신학대학교,단과대구분없음,기독교교육과,주간,2학기,219,2327465.9
2021,장로회신학대학교,단과대구분없음,신학과,주간,1학기,204,2017874.2
2021,장로회신학대학교,단과대구분없음,신학과,주간,2학기,196,2304405.8
2021,전남대학교,간호대학,간호학과,주간,1학기,357,1224216.1
2021,전남대학교,간호대학,간호학과,주간,2학기,353,1362120.3
2021,전남대학교,경영대학,경영학부,주간,1학기,1308,963485.4
2021,전남대학교,경영대학,경영학부,주간,2학기,1187,1104457.0
2021,전남대학교,경영대학,경제학부,주간,1학기,555,1143346.0
2021,전남대학교,경영대학,경제학부,주간,2학기,495,1211095.5
2021,전남대학교,공과대학,건축공학전공,주간,1학기,106,1334455.0
2021,전남대학교,공과대학,건축공학전공,주간,2학기,114,1471944.1
2021,전남대학교,공과대학,건축도시설계전공(5년),주간,1학기,121,1349796.1
2021,전남대학교,공과대학,건축도시설계전공(5년),주간,2학기,151,1554067.4
2021,전남대학교,공과대학,건축학부,주간,1학기,57,1297315.8
2021,전남대학교,공과대학,고분자융합소재공학부,주간,1학기,246,1372973.9
2021,전남대학교,공과대학,고분자융합소재공학부,주간,2학기,222,1708683.7
2021,전남대학교,공과대학,기계공학부,주간,1학기,410,1294281.6
2021,전남대학교,공과대학,기계공학부,주간,2학기,352,1510174.7
2021,전남대학교,공과대학,산업공학과,주간,1학기,209,1436067.3
2021,전남대학교,공과대학,산업공학과,주간,2학기,179,1661283.0
2021,전남대학교,공과대학,생물공학과,주간,1학기,148,1376627.7
2021,전남대학교,공과대학,생물공학과,주간,2학기,134,1643821.3
2021,전남대학교,공과대학,소프트웨어공학과,주간,1학기,121,1263460.3
2021,전남대학교,공과대학,소프트웨어공학과,주간,2학기,115,1335014.5
2021,전남대학교,공과대학,신소재공학부,주간,1학기,301,1610812.4
2021,전남대학교,공과대학,신소재공학부,주간,2학기,283,1821856.0
2021,전남대학교,공과대학,에너지자원공학과,주간,1학기,136,1204680.0
2021,전남대학교,공과대학,에너지자원공학과,주간,2학기,119,1183982.9
2021,전남대학교,공과대학,전기공학과,주간,1학기,236,1532449.3
2021,전남대학교,공과대학,전기공학과,주간,2학기,216,1600225.9
2021,전남대학교,공과대학,전자공학과,주간,1학기,97,1357723.7
2021,전남대학교,공과대학,전자공학과,주간,2학기,81,1494865.1
2021,전남대학교,공과대학,전자컴퓨터공학부,주간,1학기,427,1371748.0
2021,전남대학교,공과대학,전자컴퓨터공학부,주간,2학기,395,1515978.5
2021,전남대학교,공과대학,컴퓨터정보통신공학과,주간,1학기,110,1077229.6
2021,전남대학교,공과대학,컴퓨터정보통신공학과,주간,2학기,93,1345950.5
2021,전남대학교,공과대학,토목공학과,주간,1학기,229,1001649.9
2021,전남대학교,공과대학,토목공학과,주간,2학기,213,1238881.9
2021,전남대학교,공과대학,화학공학부,주간,1학기,562,1335324.6
2021,전남대학교,공과대학,화학공학부,주간,2학기,486,1636813.5
2021,전남대학교,공과대학,환경에너지공학과,주간,1학기,154,1475654.1
2021,전남대학교,공과대학,환경에너지공학과,주간,2학기,134,1504307.4
2021,전남대학교,농업생명과학대학,농생명화학과,주간,1학기,86,1523418.8
2021,전남대학교,농업생명과학대학,농생명화학과,주간,2학기,81,1583025.1
2021,전남대학교,농업생명과학대학,농식품생명공학부,주간,1학기,161,1379587.2
2021,전남대학교,농업생명과학대학,농식품생명공학부,주간,2학기,152,1504744.6
2021,전남대학교,농업생명과학대학,농식품생명화학부,주간,1학기,122,1692483.0
2021,전남대학교,농업생명과학대학,농식품생명화학부,주간,2학기,97,1755173.1
2021,전남대학교,농업생명과학대학,농업경제학과,주간,1학기,161,1115044.7
2021,전남대학교,농업생명과학대학,농업경제학과,주간,2학기,142,1179759.8
2021,전남대학교,농업생명과학대학,동물자원학부,주간,1학기,290,1540308.4
2021,전남대학교,농업생명과학대학,동물자원학부,주간,2학기,252,1624083.2
2021,전남대학교,농업생명과학대학,바이오에너지공학과,주간,1학기,115,1091418.6
2021,전남대학교,농업생명과학대학,바이오에너지공학과,주간,2학기,109,1221067.4
2021,전남대학교,농업생명과학대학,산림자원학과,주간,1학기,78,1025897.4
2021,전남대학교,농업생명과학대학,산림자원학과,주간,2학기,78,1119780.0
2021,전남대학교,농업생명과학대학,산림자원학부,주간,1학기,69,1383718.3
2021,전남대학교,농업생명과학대학,산림자원학부,주간,2학기,62,1563261.0
2021,전남대학교,농업생명과학대학,식물생명공학부,주간,1학기,136,1658101.2
2021,전남대학교,농업생명과학대학,식물생명공학부,주간,2학기,114,1961814.6
2021,전남대학교,농업생명과학대학,원예생명공학과,주간,1학기,89,1297356.2
2021,전남대학교,농업생명과학대학,원예생명공학과,주간,2학기,83,1424704.6
2021,전남대학교,농업생명과학대학,응용생물학과,주간,1학기,82,1319008.7
2021,전남대학교,농업생명과학대학,응용생물학과,주간,2학기,83,1560501.0
2021,전남대학교,농업생명과학대학,응용식물학과,주간,1학기,86,1396163.3
2021,전남대학교,농업생명과학대학,응용식물학과,주간,2학기,82,1715849.3
2021,전남대학교,농업생명과학대학,임산공학과,주간,1학기,70,1130826.8
2021,전남대학교,농업생명과학대학,임산공학과,주간,2학기,67,1229374.2
2021,전남대학교,농업생명과학대학,조경학과,주간,1학기,142,1564363.8
2021,전남대학교,농업생명과학대학,조경학과,주간,2학기,122,1590541.1
2021,전남대학교,농업생명과학대학,지역 ・ 바이오시스템공학과,주간,1학기,143,1471793.4
2021,전남대학교,농업생명과학대학,지역 ・ 바이오시스템공학과,주간,2학기,146,1501176.2
2021,전남대학교,사범대학,가정교육과,주간,1학기,66,1362874.2
2021,전남대학교,사범대학,가정교육과,주간,2학기,58,1796503.7
2021,전남대학교,사범대학,교육학과,주간,1학기,65,1452141.5
2021,전남대학교,사범대학,교육학과,주간,2학기,58,1883579.7
2021,전남대학교,사범대학,국어교육과,주간,1학기,110,1005621.4
2021,전남대학교,사범대학,국어교육과,주간,2학기,101,1373791.9
2021,전남대학교,사범대학,물리교육과,주간,1학기,75,1369358.1
2021,전남대학교,사범대학,물리교육과,주간,2학기,70,1753999.4
2021,전남대학교,사범대학,생물교육과,주간,1학기,87,1294631.7
2021,전남대학교,사범대학,생물교육과,주간,2학기,79,1628737.0
2021,전남대학교,사범대학,수학교육과,주간,1학기,81,1205798.1
2021,전남대학교,사범대학,수학교육과,주간,2학기,72,1643737.8
2021,전남대학교,사범대학,역사교육과,주간,1학기,75,1429124.2
2021,전남대학교,사범대학,역사교육과,주간,2학기,72,1637486.9
2021,전남대학교,사범대학,영어교육과,주간,1학기,106,819622.5
2021,전남대학교,사범대학,영어교육과,주간,2학기,91,1329000.2
2021,전남대학교,사범대학,유아교육과,주간,1학기,65,988323.8
2021,전남대학교,사범대학,유아교육과,주간,2학기,61,1109582.4
2021,전남대학교,사범대학,윤리교육과,주간,1학기,68,1403441.2
2021,전남대학교,사범대학,윤리교육과,주간,2학기,66,1772347.3
2021,전남대학교,사범대학,음악교육과,주간,1학기,83,1469541.7
2021,전남대학교,사범대학,음악교육과,주간,2학기,79,1909047.5
2021,전남대학교,사범대학,지구과학교육과,주간,1학기,81,1113147.4
2021,전남대학교,사범대학,지구과학교육과,주간,2학기,81,1528114.8
2021,전남대학교,사범대학,지리교육과,주간,1학기,80,1293894.9
2021,전남대학교,사범대학,지리교육과,주간,2학기,74,1579434.3
2021,전남대학교,사범대학,체육교육과,주간,1학기,91,1378474.3
2021,전남대학교,사범대학,체육교육과,주간,2학기,87,1700475.9
2021,전남대학교,사범대학,특수교육학부,주간,1학기,192,1281465.3
2021,전남대학교,사범대학,특수교육학부,주간,2학기,175,1491003.2
