기준연도,학교명,계열,재학생,1인당장학금
2012,경운대학교(산업대),예체능계열,34,3931900
2012,경운대학교(산업대),인문사회계열,41,3525800
2012,경일대학교,공학계열,119,2524900
2012,경일대학교,공학계열,117,2338500
2012,경일대학교,자연과학계열,97,2528800
2012,경일대학교,의학계열,96,2347600
2012,경일대학교,인문사회계열,247,1636100
2012,경일대학교,공학계열,298,2617300
2012,경일대학교,예체능계열,17,1678600
2012,경일대학교,공학계열,39,2388600
2012,경일대학교,공학계열,40,2364300
2012,경일대학교,공학계열,64,2710100
2012,경일대학교,예체능계열,77,2615400
2012,경일대학교,의학계열,81,3010200
2012,경희대학교,자연과학계열,279,1954400
2012,경희대학교,자연과학계열,235,2470700
2012,경희대학교,인문사회계열,229,2755900
2012,경희대학교,예체능계열,422,5062500
2012,경희대학교,공학계열,320,3088700
2012,경희대학교,예체능계열,314,3681200
2012,경희대학교,공학계열,298,2228900
2012,경희대학교,인문사회계열,209,2238300
2012,경희대학교,자연과학계열,117,1433800
2012,경희대학교,자연과학계열,113,2111400
2012,경희대학교,공학계열,79,1778400
2012,경희대학교,인문사회계열,122,2620700
2012,경희대학교,공학계열,193,2306800
2012,경희대학교,인문사회계열,173,2575500
2012,경희대학교,공학계열,169,3428600
2012,경희대학교,예체능계열,131,2329500
2012,경희대학교,인문사회계열,148,2591700
2012,계명대학교,인문사회계열,190,2587100
2012,계명대학교,예체능계열,195,2062200
2012,계명대학교,예체능계열,197,2856100
2012,계명대학교,예체능계열,200,3322000
2012,계명대학교,예체능계열,185,2610100
2012,계명대학교,공학계열,152,2245000
2012,계명대학교,자연과학계열,159,2850400
2012,계명대학교,예체능계열,241,3223900
2012,계명대학교,인문사회계열,256,2264700
2012,계명대학교,공학계열,143,5617200
2012,계명대학교,예체능계열,13,4073500
2012,계명대학교,인문사회계열,16,2707300
2012,계명대학교,인문사회계열,40,3380700
2012,계명대학교,인문사회계열,47,3268900
2012,계명대학교,공학계열,49,2268900
2012,계명대학교,공학계열,112,3461000
2012,계명대학교,공학계열,121,7051500
2012,계명대학교,인문사회계열,122,2227700
2012,계명대학교,인문사회계열,129,2550500
2012,계명대학교,예체능계열,111,2656900
2012,계명대학교,자연과학계열,108,2637000
2012,계명대학교,예체능계열,74,2783500
2012,계명대학교,인문사회계열,78,3746300
2012,계명대학교,인문사회계열,50,2236500
2012,계명대학교,인문사회계열,105,2632800
2012,고려대학교,인문사회계열,426,2040500
2012,고려대학교,인문사회계열,413,2291100
2012,고려대학교,인문사회계열,358,2539700
2012,고려대학교,의학계열,190,2639900
2012,고려대학교,인문사회계열,185,2875100
2012,고려대학교,예체능계열,81,2579600
2012,고려대학교,공학계열,48,1754200
2012,고려대학교,인문사회계열,103,2574700
2012,고려대학교,공학계열,105,2111900
2012,고려대학교,의학계열,175,2511100
2012,고려대학교,인문사회계열,150,2794600
2012,고려대학교,공학계열,128,3349800
2012,고려대학교(세종) _분교,인문사회계열,257,2754500
2012,고려대학교(세종) _분교,인문사회계열,336,1898300
2012,고려대학교(세종) _분교,인문사회계열,102,3274800
2012,고려대학교(세종) _분교,인문사회계열,134,2297800
2012,고신대학교,인문사회계열,297,3204700
2012,고신대학교,예체능계열,29,2678900
2012,고신대학교,예체능계열,42,3500000
2012,고신대학교,인문사회계열,78,2471900
2012,광신대학교,인문사회계열,177,3616300
2012,광신대학교,인문사회계열,167,0
2012,광신대학교,공학계열,47,26500
2012,광신대학교,공학계열,86,8583300
2012,광신대학교,공학계열,72,0
2012,광신대학교,인문사회계열,67,0
2012,광신대학교,인문사회계열,61,10860700
2012,광주가톨릭대학교,인문사회계열,80,0
2012,광주과학기술원,자연과학계열,43,3385300
2012,광주대학교,의학계열,215,2982700
2012,광주대학교,예체능계열,128,4248700
2012,광주대학교,인문사회계열,15,1828100
2012,광주대학교,공학계열,14,2838500
2012,광주대학교,예체능계열,13,2968900
2012,광주대학교,공학계열,48,911000
2012,광주대학교,공학계열,53,1870500
2012,광주대학교,공학계열,88,2966900
2012,광주대학교,공학계열,74,2429500
2012,광주대학교,인문사회계열,65,2580600
2012,광주대학교,자연과학계열,64,2522800
2012,광주여자대학교,의학계열,159,3090900
2012,광주여자대학교,의학계열,132,2715200
2012,광주여자대학교,인문사회계열,107,4245000
2012,광주여자대학교,의학계열,75,3744300
2012,광주여자대학교,인문사회계열,143,3175500
2012,광주여자대학교,자연과학계열,119,2282800
2012,광주여자대학교,의학계열,112,2388400
2012,광주여자대학교,인문사회계열,110,2059200
2012,국립강릉원주대학교 _제2캠퍼스,인문사회계열,205,1891400
2012,국립강릉원주대학교 _제2캠퍼스,공학계열,146,2330900
2012,국립경국대학교,자연과학계열,128,2414400
2012,국립경국대학교,인문사회계열,137,2083800
2012,국립경국대학교,공학계열,148,2638900
2012,국립공주대학교,인문사회계열,113,2574600
2012,국립공주대학교,자연과학계열,137,2305800
2012,국립공주대학교,자연과학계열,140,2534200
2012,국립공주대학교,공학계열,107,2606400
2012,국립공주대학교,공학계열,107,2551000
2012,국립공주대학교,자연과학계열,168,2600900
2012,국립공주대학교,공학계열,35,2500500
2012,국립공주대학교,공학계열,47,2265000
2012,국립공주대학교,자연과학계열,48,3599500
2012,국립공주대학교,자연과학계열,53,0
2012,국립공주대학교,공학계열,57,635300
2012,국립공주대학교,공학계열,15,308000
2012,국립공주대학교,공학계열,10,0
2012,국립공주대학교,의학계열,60,2698300
2012,국립공주대학교,자연과학계열,75,3129100
2012,국립공주대학교,인문사회계열,72,2091300
2012,국립공주대학교,의학계열,73,2360600
2012,국립공주대학교,공학계열,74,2837100
2012,국립군산대학교,공학계열,129,2634300
2012,국립군산대학교,인문사회계열,120,2436700
2012,국립군산대학교,자연과학계열,115,2485000
2012,국립군산대학교,인문사회계열,108,2692700
2012,국립군산대학교,공학계열,108,2470000
2012,국립금오공과대학교,공학계열,147,2687000
2012,국립금오공과대학교,공학계열,115,2410600
2012,국립금오공과대학교,인문사회계열,13,777300
2012,국립금오공과대학교,공학계열,22,602700
2012,국립금오공과대학교,공학계열,63,2516500
2012,국립목포대학교,공학계열,142,2289300
2012,국립목포대학교,공학계열,139,2217100
2012,국립목포대학교,공학계열,163,2417500
2012,국립목포대학교,인문사회계열,215,2649700
2012,국립목포대학교,공학계열,22,448400
2012,국립목포대학교,의학계열,117,2101600
2012,국립목포대학교,인문사회계열,108,2280200
2012,국립목포해양대학교,공학계열,820,1855200
2012,국립목포해양대학교,공학계열,532,2079200
2012,국립부경대학교,공학계열,187,2562300
2012,국립부경대학교,자연과학계열,181,1755900
2012,국립부경대학교,공학계열,260,1522500
2012,국립부경대학교,공학계열,255,2467700
2012,국립부경대학교,공학계열,231,2062000
2012,국립부경대학교,인문사회계열,52,1700800
2012,국립부경대학교,공학계열,158,1980100
2012,국립부경대학교,자연과학계열,153,2236000
2012,국립부경대학교,인문사회계열,97,2355100
2012,국립부경대학교,공학계열,114,2172600
2012,국립부경대학교,공학계열,125,1952200
2012,국립부경대학교,인문사회계열,127,2241300
2012,국립부경대학교,공학계열,134,2182200
2012,국립순천대학교,의학계열,79,2282000
2012,국립순천대학교,자연과학계열,88,2278200
2012,국립순천대학교,자연과학계열,92,2402600
2012,국립순천대학교,인문사회계열,17,1188900
2012,국립순천대학교,인문사회계열,25,0
2012,국립순천대학교,자연과학계열,37,1788900
2012,국립순천대학교,공학계열,38,2007400
2012,국립순천대학교,공학계열,42,2393900
2012,국립순천대학교,의학계열,48,1866100
2012,국립순천대학교,공학계열,127,2719500
2012,국립순천대학교,예체능계열,124,2202900
2012,국립순천대학교,공학계열,117,2199500
2012,국립순천대학교,자연과학계열,116,2278400
2012,국립순천대학교,인문사회계열,156,2065500
2012,국립창원대학교,인문사회계열,122,2063600
2012,국립창원대학교,인문사회계열,107,1976800
2012,국립창원대학교,자연과학계열,124,1690300
2012,국립창원대학교,자연과학계열,134,2012900
2012,국립창원대학교,공학계열,141,1993000
2012,국립창원대학교,인문사회계열,22,1390400
2012,국립창원대학교,인문사회계열,33,1499400
2012,국립한국교통대학교,공학계열,37,1841400
2012,국립한국교통대학교,예체능계열,33,1785000
2012,국립한국교통대학교,공학계열,162,2345700
2012,국립한국교통대학교,공학계열,192,2302700
2012,국립한국교통대학교,공학계열,130,2463300
2012,국립한국교통대학교,의학계열,117,2386500
2012,국립한국교통대학교,의학계열,62,2210500
2012,국립한국해양대학교,공학계열,177,2500000
2012,국립한국해양대학교,공학계열,210,2794800
2012,국립한국해양대학교,공학계열,243,1875200
2012,국립한국해양대학교,인문사회계열,332,2188700
2012,국립한국해양대학교,자연과학계열,342,2205100
2012,국립한국해양대학교,공학계열,380,2193100
2012,국립한국해양대학교,공학계열,172,2180300
2012,국립한국해양대학교,공학계열,23,1229400
2012,국립한국해양대학교,공학계열,125,1923900
2012,국립한국해양대학교,공학계열,161,3111100
2012,국립한국해양대학교,공학계열,139,1914900
2012,국립한밭대학교,공학계열,38,1545100
2012,국립한밭대학교,공학계열,28,1505600
2012,국립한밭대학교,공학계열,26,38500
2012,국립한밭대학교,공학계열,13,3712600
2012,국립한밭대학교,공학계열,10,540000
2012,국립한밭대학교,공학계열,54,1712100
2012,국민대학교,자연과학계열,120,3125200
2012,국민대학교,공학계열,135,2171800
2012,국민대학교,예체능계열,158,2372400
2012,국민대학교,예체능계열,160,2227500
2012,국민대학교,예체능계열,77,3126000
2012,국민대학교,인문사회계열,297,2869200
2012,국민대학교,공학계열,223,2657100
2012,국민대학교,인문사회계열,242,2580600
2012,국민대학교,인문사회계열,53,4105000
2012,국민대학교,인문사회계열,16,2124100
2012,국민대학교,인문사회계열,17,9372900
2012,국민대학교,인문사회계열,19,3544800
2012,국민대학교,인문사회계열,31,4393600
2012,국민대학교,공학계열,35,1024700
2012,국민대학교,인문사회계열,47,2780700
2012,극동대학교,공학계열,44,4689800
2012,극동대학교,의학계열,165,4584000
2012,극동대학교,공학계열,131,4429300
2012,극동대학교,의학계열,30,3548200
2012,극동대학교,자연과학계열,25,3866100
2012,극동대학교,예체능계열,18,4703300
2012,극동대학교,인문사회계열,12,4817900
2012,극동대학교,의학계열,127,5406000
2012,극동대학교,공학계열,86,3796300
2012,극동대학교,의학계열,84,4269000
2012,극동대학교,공학계열,62,4844100
2012,극동대학교,인문사회계열,19,7715400
2012,극동대학교,인문사회계열,32,7930200
2012,김천대학교,인문사회계열,46,4539700
2012,김천대학교,인문사회계열,76,1950700
2012,김천대학교,의학계열,146,1829700
2012,김천대학교,의학계열,171,1821100
2012,김천대학교,의학계열,281,1882000
2012,김천대학교,예체능계열,42,2750300
2012,김천대학교,인문사회계열,69,2663700
2012,김천대학교,의학계열,88,3152600
2012,김천대학교,인문사회계열,88,1337300
2012,김천대학교,인문사회계열,115,2934500
2012,김천대학교,예체능계열,152,3350700
2012,김천대학교,인문사회계열,151,3993700
2012,김천대학교,공학계열,140,1973400
2012,김천대학교,예체능계열,126,2280700
2012,남부대학교,예체능계열,112,4067000
