기준연도,학교명,대학자체대계열,재적학생,중도탈락학생,중도탈락비율(%)
2022.0,전남대학교,예체능계열,909.0,30,3.3
2022.0,전남대학교,인문사회계열,6428.0,224,3.48
2022.0,전남대학교,자연과학계열,8601.0,319,3.71
2022.0,전남대학교 _제2캠퍼스,공학계열,2931.0,237,8.09
2022.0,전남대학교 _제2캠퍼스,인문사회계열,1149.0,76,6.61
2022.0,전북대학교,공학계열,7713.0,337,4.37
2022.0,전북대학교,예체능계열,748.0,31,4.14
2022.0,전북대학교,인문사회계열,6569.0,260,3.96
2022.0,전북대학교,자연과학계열,8693.0,329,3.78
2022.0,전주교육대학교,예체능계열,298.0,8,2.68
2022.0,전주교육대학교,인문사회계열,483.0,15,3.11
2022.0,전주교육대학교,자연과학계열,388.0,20,5.15
2022.0,전주대학교,공학계열,5396.0,387,7.17
2022.0,전주대학교,인문사회계열,6857.0,503,7.34
2022.0,전주대학교,자연과학계열,2922.0,141,4.83
2022.0,제주국제대학교,공학계열,271.0,51,18.82
2022.0,제주국제대학교,예체능계열,179.0,45,25.14
2022.0,제주국제대학교,인문사회계열,195.0,38,19.49
2022.0,제주국제대학교,자연과학계열,13.0,10,76.92
2022.0,제주대학교,공학계열,3653.0,202,5.53
2022.0,제주대학교,예체능계열,569.0,48,8.44
2022.0,제주대학교,인문사회계열,4955.0,247,4.98
2022.0,제주대학교,자연과학계열,4047.0,190,4.69
2022.0,조선대학교,공학계열,9555.0,457,4.78
2022.0,조선대학교,예체능계열,5259.0,305,5.8
2022.0,조선대학교,인문사회계열,7766.0,457,5.88
2022.0,조선대학교,자연과학계열,3252.0,77,2.37
2022.0,중부대학교,공학계열,2134.0,167,7.83
2022.0,중부대학교,예체능계열,2226.0,164,7.37
2022.0,중부대학교,인문사회계열,5008.0,444,8.87
2022.0,중부대학교,자연과학계열,1761.0,133,7.55
2022.0,중앙대학교,공학계열,5287.0,202,3.82
2022.0,중앙대학교,예체능계열,607.0,28,4.61
2022.0,중앙대학교,인문사회계열,14017.0,409,2.92
2022.0,중앙대학교,자연과학계열,5129.0,217,4.23
2022.0,중앙대학교 _제2캠퍼스,공학계열,545.0,33,6.06
2022.0,중앙대학교 _제2캠퍼스,예체능계열,4690.0,165,3.52
2022.0,중앙대학교 _제2캠퍼스,인문사회계열,30.0,9,30.0
2022.0,중앙대학교 _제2캠퍼스,자연과학계열,1702.0,79,4.64
2022.0,중앙승가대학교,인문사회계열,108.0,16,14.81
2022.0,중원대학교,공학계열,838.0,71,8.47
2022.0,중원대학교,예체능계열,1365.0,270,19.78
2022.0,중원대학교,인문사회계열,1336.0,214,16.02
2022.0,중원대학교,자연과학계열,1227.0,103,8.39
2022.0,진주교육대학교,예체능계열,328.0,5,1.52
2022.0,진주교육대학교,인문사회계열,559.0,10,1.79
2022.0,진주교육대학교,자연과학계열,445.0,10,2.25
2022.0,차의과학대학교,공학계열,795.0,61,7.67
2022.0,차의과학대학교,자연과학계열,1863.0,94,5.05
2022.0,창신대학교,공학계열,55.0,7,12.73
2022.0,창신대학교,인문사회계열,624.0,94,15.06
2022.0,창신대학교,자연과학계열,859.0,50,5.82
2022.0,청운대학교,공학계열,1619.0,89,5.5
2022.0,청운대학교,예체능계열,1242.0,161,12.96
2022.0,청운대학교,인문사회계열,2046.0,146,7.14
2022.0,청운대학교,자연과학계열,1118.0,77,6.89
2022.0,청주교육대학교,예체능계열,302.0,13,4.3
2022.0,청주교육대학교,인문사회계열,507.0,17,3.35
2022.0,청주교육대학교,자연과학계열,397.0,14,3.53
2022.0,청주대학교,공학계열,5417.0,281,5.19
2022.0,청주대학교,예체능계열,1948.0,84,4.31
2022.0,청주대학교,인문사회계열,6069.0,283,4.66
2022.0,청주대학교,자연과학계열,2266.0,70,3.09
2022.0,초당대학교,공학계열,1037.0,168,16.2
2022.0,초당대학교,예체능계열,198.0,44,22.22
2022.0,초당대학교,인문사회계열,1285.0,301,23.42
2022.0,초당대학교,자연과학계열,1407.0,151,10.73
2022.0,총신대학교,예체능계열,298.0,16,5.37
2022.0,총신대학교,인문사회계열,1427.0,40,2.8
2022.0,총신대학교,자연과학계열,85.0,7,8.24
2022.0,추계예술대학교,예체능계열,1055.0,67,6.35
2022.0,추계예술대학교,인문사회계열,224.0,8,3.57
2022.0,추계예술대학교,인문사회계열,117.0,2,1.71
2022.0,춘천교육대학교,예체능계열,328.0,7,2.13
2022.0,춘천교육대학교,인문사회계열,563.0,19,3.37
2022.0,춘천교육대학교,자연과학계열,439.0,26,5.92
2022.0,충남대학교,공학계열,5924.0,261,4.41
2022.0,충남대학교,예체능계열,669.0,27,4.04
2022.0,충남대학교,인문사회계열,7200.0,282,3.92
2022.0,충남대학교,자연과학계열,8507.0,349,4.1
2022.0,충북대학교,공학계열,5715.0,210,3.67
2022.0,충북대학교,예체능계열,206.0,12,5.83
2022.0,충북대학교,인문사회계열,6698.0,275,4.11
2022.0,충북대학교,자연과학계열,4915.0,215,4.37
2022.0,칼빈대학교,공학계열,30.0,4,13.33
2022.0,칼빈대학교,예체능계열,44.0,4,9.09
2022.0,칼빈대학교,인문사회계열,441.0,52,11.79
2022.0,칼빈대학교,자연과학계열,48.0,4,8.33
2022.0,평택대학교,공학계열,1566.0,109,6.96
2022.0,평택대학교,예체능계열,667.0,97,14.54
2022.0,평택대학교,인문사회계열,1256.0,109,8.68
2022.0,평택대학교,자연과학계열,861.0,71,8.25
2022.0,포항공과대학교,공학계열,1675.0,36,2.15
2022.0,한경국립대학교,공학계열,3085.0,176,5.71
2022.0,한경국립대학교,예체능계열,191.0,9,4.71
2022.0,한경국립대학교,인문사회계열,1085.0,84,7.74
2022.0,한경국립대학교,자연과학계열,1855.0,106,5.71
2022.0,한국공학대학교,공학계열,8158.0,370,4.54
2022.0,한국공학대학교,인문사회계열,986.0,59,5.98
2022.0,한국과학기술원,공학계열,3857.0,92,2.39
2022.0,한국과학기술원,인문사회계열,120.0,2,1.67
2022.0,한국과학기술원,자연과학계열,797.0,31,3.89
2022.0,한국교원대학교,예체능계열,250.0,0,0.0
2022.0,한국교원대학교,인문사회계열,1463.0,35,2.39
2022.0,한국교원대학교,자연과학계열,883.0,31,3.51
2022.0,한국기술교육대학교,공학계열,5509.0,217,3.94
2022.0,한국기술교육대학교,인문사회계열,410.0,50,12.2
2022.0,한국방송통신대학교,인문사회계열,93568.0,19732,21.09
2022.0,한국방송통신대학교,자연과학계열,41433.0,8301,20.03
2022.0,한국성서대학교,공학계열,211.0,8,3.79
2022.0,한국성서대학교,인문사회계열,733.0,47,6.41
2022.0,한국성서대학교,자연과학계열,242.0,3,1.24
2022.0,한국에너지공과대학교,공학계열,107.0,7,6.54
2022.0,한국예술종합학교,예체능계열,3275.0,66,2.02
2022.0,한국외국어대학교,공학계열,1670.0,87,5.21
2022.0,한국외국어대학교,예체능계열,186.0,1,0.54
2022.0,한국외국어대학교,인문사회계열,18727.0,684,3.65
2022.0,한국외국어대학교,자연과학계열,2098.0,130,6.2
2022.0,한국전통문화대학교,인문사회계열,442.0,1,0.23
2022.0,한국전통문화대학교,자연과학계열,302.0,0,0.0
2022.0,한국체육대학교,예체능계열,2961.0,69,2.33
2022.0,한국침례신학대학교,예체능계열,140.0,21,15.0
2022.0,한국침례신학대학교,인문사회계열,1060.0,54,5.09
2022.0,한국항공대학교,공학계열,3844.0,145,3.77
2022.0,한국항공대학교,인문사회계열,2068.0,86,4.16
2022.0,한남대학교,공학계열,3737.0,207,5.54
2022.0,한남대학교,예체능계열,1092.0,49,4.49
2022.0,한남대학교,인문사회계열,7527.0,394,5.23
2022.0,한남대학교,자연과학계열,2535.0,155,6.11
2022.0,한동대학교,공학계열,2098.0,65,3.1
2022.0,한동대학교,인문사회계열,2903.0,79,2.72
2022.0,한동대학교,자연과학계열,328.0,13,3.96
2022.0,한라대학교,공학계열,2509.0,166,6.62
2022.0,한라대학교,인문사회계열,1947.0,122,6.27
2022.0,한림대학교,공학계열,539.0,21,3.9
2022.0,한림대학교,인문사회계열,5472.0,270,4.93
2022.0,한림대학교,자연과학계열,4329.0,151,3.49
2022.0,한서대학교,공학계열,5516.0,377,6.83
2022.0,한서대학교,예체능계열,904.0,69,7.63
2022.0,한서대학교,인문사회계열,596.0,33,5.54
2022.0,한서대학교,자연과학계열,1696.0,70,4.13
2022.0,한성대학교,공학계열,1237.0,61,4.93
2022.0,한성대학교,예체능계열,2239.0,63,2.81
2022.0,한성대학교,인문사회계열,1324.0,58,4.38
2022.0,한성대학교,자연과학계열,239.0,19,7.95
2022.0,한세대학교,공학계열,473.0,24,5.07
2022.0,한세대학교,예체능계열,815.0,51,6.26
2022.0,한세대학교,인문사회계열,1657.0,105,6.34
2022.0,한세대학교,자연과학계열,349.0,8,2.29
2022.0,한신대학교,공학계열,2146.0,107,4.99
2022.0,한신대학교,예체능계열,177.0,12,6.78
2022.0,한신대학교,인문사회계열,5180.0,347,6.7
2022.0,한양대학교,공학계열,8282.0,326,3.94
2022.0,한양대학교,예체능계열,1717.0,59,3.44
2022.0,한양대학교,인문사회계열,8548.0,256,2.99
2022.0,한양대학교,자연과학계열,3635.0,148,4.07
2022.0,한양대학교(ERICA) _분교,공학계열,5848.0,141,2.41
2022.0,한양대학교(ERICA) _분교,예체능계열,1998.0,40,2.0
2022.0,한양대학교(ERICA) _분교,인문사회계열,4336.0,122,2.81
2022.0,한양대학교(ERICA) _분교,자연과학계열,1392.0,54,3.88
2022.0,한일장신대학교,예체능계열,306.0,32,10.46
2022.0,한일장신대학교,인문사회계열,435.0,64,14.71
2022.0,한일장신대학교,자연과학계열,273.0,10,3.66
2022.0,협성대학교,공학계열,1207.0,54,4.47
2022.0,협성대학교,예체능계열,901.0,85,9.43
2022.0,협성대학교,인문사회계열,2670.0,174,6.52
2022.0,호남대학교,공학계열,2117.0,206,9.73
2022.0,호남대학교,인문사회계열,4493.0,370,8.24
2022.0,호남대학교,자연과학계열,2282.0,90,3.94
2022.0,호남신학대학교,인문사회계열,757.0,40,5.28
2022.0,호서대학교,공학계열,7259.0,392,5.4
2022.0,호서대학교,예체능계열,2174.0,128,5.89
2022.0,호서대학교,인문사회계열,4679.0,314,6.71
2022.0,호서대학교,자연과학계열,1945.0,76,3.91
2022.0,호원대학교,공학계열,618.0,87,14.08
2022.0,호원대학교,예체능계열,499.0,62,12.42
2022.0,호원대학교,인문사회계열,344.0,55,15.99
2022.0,호원대학교,자연과학계열,191.0,16,8.38
2022.0,홍익대학교,공학계열,7310.0,316,4.32
2022.0,홍익대학교,예체능계열,4283.0,96,2.24
2022.0,홍익대학교,인문사회계열,4508.0,171,3.79
2022.0,홍익대학교,자연과학계열,724.0,26,3.59
2022.0,홍익대학교 _제2캠퍼스,공학계열,3615.0,255,7.05
2022.0,홍익대학교 _제2캠퍼스,예체능계열,2595.0,81,3.12
2022.0,홍익대학교 _제2캠퍼스,인문사회계열,1726.0,101,5.85
2022.0,화성의과학대학교,공학계열,45.0,5,11.11
2022.0,화성의과학대학교,예체능계열,98.0,8,8.16
2022.0,화성의과학대학교,인문사회계열,199.0,26,13.07
2022.0,화성의과학대학교,자연과학계열,236.0,11,4.66
2023.0,가야대학교(김해),인문사회계열,538.0,82,15.24
2023.0,가야대학교(김해),자연과학계열,1615.0,125,7.74
2023.0,가천대학교,공학계열,9062.0,318,3.51
2023.0,가천대학교,예체능계열,2557.0,103,4.03
2023.0,가천대학교,인문사회계열,10656.0,402,3.77
2023.0,가천대학교,자연과학계열,4803.0,127,2.64
2023.0,가톨릭관동대학교,공학계열,1486.0,139,9.35
2023.0,가톨릭관동대학교,예체능계열,1904.0,182,9.56
2023.0,가톨릭관동대학교,인문사회계열,2485.0,256,10.3
2023.0,가톨릭관동대학교,자연과학계열,2043.0,82,4.01
2023.0,가톨릭꽃동네대학교,인문사회계열,244.0,16,6.56
2023.0,가톨릭꽃동네대학교,자연과학계열,310.0,13,4.19
2023.0,가톨릭대학교,공학계열,2241.0,99,4.42
2023.0,가톨릭대학교,예체능계열,234.0,18,7.69
2023.0,가톨릭대학교,의학계열,243.0,5,2.06
2023.0,가톨릭대학교,인문사회계열,5146.0,168,3.26
2023.0,가톨릭대학교,자연과학계열,1682.0,72,4.28
2023.0,가톨릭대학교 _제2캠퍼스,자연과학계열,966.0,13,1.35
2023.0,가톨릭대학교 _제3캠퍼스,인문사회계열,312.0,16,5.13
2023.0,감리교신학대학교,인문사회계열,849.0,69,8.13
2023.0,강남대학교,공학계열,2464.0,114,4.63
2023.0,강남대학교,인문사회계열,4845.0,281,5.8
2023.0,강남대학교,자연과학계열,571.0,16,2.8
2023.0,강서대학교,예체능계열,144.0,10,6.94
2023.0,강서대학교,인문사회계열,1473.0,88,5.97
2023.0,강서대학교,자연과학계열,364.0,11,3.02
2023.0,강원대학교,공학계열,3268.0,104,3.18
2023.0,강원대학교,예체능계열,180.0,2,1.11
2023.0,강원대학교,인문사회계열,5860.0,206,3.52
2023.0,강원대학교,자연과학계열,7773.0,245,3.15
2023.0,강원대학교 _제2캠퍼스,공학계열,4621.0,235,5.09
2023.0,강원대학교 _제2캠퍼스,예체능계열,317.0,12,3.79
2023.0,강원대학교 _제2캠퍼스,인문사회계열,638.0,44,6.9
2023.0,강원대학교 _제2캠퍼스,자연과학계열,1736.0,87,5.01
2023.0,건국대학교,공학계열,9350.0,277,2.96
2023.0,건국대학교,예체능계열,1887.0,28,1.48
2023.0,건국대학교,인문사회계열,7352.0,220,2.99
2023.0,건국대학교,자연과학계열,3798.0,115,3.03
2023.0,건국대학교(글로컬) _분교,공학계열,2306.0,94,4.08
2023.0,건국대학교(글로컬) _분교,예체능계열,1993.0,40,2.01
2023.0,건국대학교(글로컬) _분교,인문사회계열,2281.0,111,4.87
2023.0,건국대학교(글로컬) _분교,자연과학계열,2373.0,95,4.0
2023.0,건양대학교,인문사회계열,2249.0,135,6.0
2023.0,건양대학교,자연과학계열,263.0,40,15.21
2023.0,건양대학교 _제2캠퍼스,공학계열,1057.0,65,6.15
2023.0,건양대학교 _제2캠퍼스,자연과학계열,2465.0,67,2.72
2023.0,경기대학교,공학계열,7048.0,273,3.87
2023.0,경기대학교,예체능계열,1963.0,84,4.28
2023.0,경기대학교,인문사회계열,6321.0,236,3.73
2023.0,경기대학교 _제2캠퍼스,인문사회계열,2602.0,103,3.96
2023.0,경남과학기술대학교,공학계열,1983.0,104,5.24
2023.0,경남과학기술대학교,인문사회계열,1062.0,67,6.31
2023.0,경남과학기술대학교,자연과학계열,963.0,49,5.09
2023.0,경남대학교,공학계열,4375.0,363,8.3
2023.0,경남대학교,인문사회계열,4857.0,412,8.48
2023.0,경남대학교,자연과학계열,3872.0,171,4.42
2023.0,경동대학교,공학계열,70.0,5,7.14
2023.0,경동대학교,인문사회계열,715.0,51,7.13
2023.0,경동대학교,자연과학계열,47.0,15,31.91
2023.0,경동대학교 _제3캠퍼스,인문사회계열,89.0,18,20.22
2023.0,경동대학교 _제3캠퍼스,자연과학계열,4454.0,202,4.54
2023.0,경동대학교 _제4캠퍼스,공학계열,1355.0,103,7.6
2023.0,경동대학교 _제4캠퍼스,예체능계열,594.0,39,6.57
2023.0,경동대학교 _제4캠퍼스,인문사회계열,1360.0,115,8.46
2023.0,경동대학교 _제4캠퍼스,자연과학계열,350.0,22,6.29
2023.0,경북대학교,공학계열,10537.0,448,4.25
2023.0,경북대학교,예체능계열,681.0,17,2.5
2023.0,경북대학교,인문사회계열,7106.0,209,2.94
2023.0,경북대학교,자연과학계열,10305.0,415,4.03
2023.0,경상국립대학교,공학계열,6496.0,387,5.96
2023.0,경상국립대학교,예체능계열,58.0,2,3.45
2023.0,경상국립대학교,인문사회계열,5574.0,282,5.06
2023.0,경상국립대학교,자연과학계열,7778.0,386,4.96
2023.0,경성대학교,공학계열,3755.0,234,6.23
2023.0,경성대학교,예체능계열,3092.0,210,6.79
2023.0,경성대학교,인문사회계열,7564.0,460,6.08
2023.0,경성대학교,자연과학계열,1608.0,45,2.8
2023.0,경운대학교,공학계열,2557.0,365,14.27
2023.0,경운대학교,인문사회계열,942.0,129,13.69
2023.0,경운대학교,자연과학계열,2179.0,118,5.42
2023.0,경인교육대학교,예체능계열,281.0,20,7.12
2023.0,경인교육대학교,인문사회계열,653.0,35,5.36
2023.0,경인교육대학교,자연과학계열,349.0,31,8.88
2023.0,경인교육대학교 _제2캠퍼스,예체능계열,291.0,4,1.37
2023.0,경인교육대학교 _제2캠퍼스,인문사회계열,652.0,5,0.77
2023.0,경인교육대학교 _제2캠퍼스,자연과학계열,350.0,7,2.0
2023.0,경일대학교,공학계열,3424.0,304,8.88
2023.0,경일대학교,예체능계열,4742.0,304,6.41
2023.0,경일대학교,인문사회계열,54.0,3,5.56
2023.0,경희대학교,공학계열,6434.0,261,4.06
2023.0,경희대학교,예체능계열,5434.0,141,2.59
2023.0,경희대학교,인문사회계열,13758.0,429,3.12
2023.0,경희대학교,자연과학계열,7661.0,264,3.45
2023.0,계명대학교,공학계열,6360.0,296,4.65
2023.0,계명대학교,예체능계열,5066.0,252,4.97
2023.0,계명대학교,인문사회계열,12609.0,632,5.01
2023.0,계명대학교,자연과학계열,3951.0,148,3.75
2023.0,고려대학교,공학계열,6288.0,244,3.88
2023.0,고려대학교,예체능계열,1065.0,25,2.35
2023.0,고려대학교,인문사회계열,11186.0,210,1.88
2023.0,고려대학교,자연과학계열,8133.0,380,4.67
2023.0,고려대학교(세종) _분교,공학계열,3884.0,235,6.05
2023.0,고려대학교(세종) _분교,인문사회계열,4901.0,237,4.84
2023.0,고려대학교(세종) _분교,자연과학계열,225.0,4,1.78
2023.0,고신대학교,인문사회계열,1996.0,261,13.08
2023.0,고신대학교,자연과학계열,1933.0,122,6.31
2023.0,공주교육대학교,자연과학계열,1419.0,57,4.02
2023.0,광신대학교,예체능계열,114.0,14,12.28
2023.0,광신대학교,인문사회계열,392.0,45,11.48
2023.0,광운대학교,공학계열,5751.0,201,3.5
2023.0,광운대학교,인문사회계열,4460.0,268,6.01
2023.0,광운대학교,자연과학계열,1179.0,57,4.83
2023.0,광주가톨릭대학교,인문사회계열,103.0,4,3.88
2023.0,광주과학기술원,공학계열,550.0,13,2.36
2023.0,광주과학기술원,인문사회계열,306.0,21,6.86
2023.0,광주과학기술원,자연과학계열,194.0,5,2.58
2023.0,광주교육대학교,예체능계열,323.0,11,3.41
2023.0,광주교육대학교,인문사회계열,581.0,11,1.89
2023.0,광주교육대학교,자연과학계열,431.0,25,5.8
2023.0,광주대학교,공학계열,1427.0,154,10.79
2023.0,광주대학교,예체능계열,53.0,6,11.32
2023.0,광주대학교,인문사회계열,2152.0,270,12.55
2023.0,광주대학교,자연과학계열,762.0,38,4.99
2023.0,광주여자대학교,공학계열,41.0,11,26.83
2023.0,광주여자대학교,예체능계열,142.0,26,18.31
2023.0,광주여자대학교,인문사회계열,1551.0,142,9.16
2023.0,광주여자대학교,자연과학계열,2026.0,174,8.59
2023.0,국립강릉원주대학교,공학계열,1197.0,79,6.6
2023.0,국립강릉원주대학교,예체능계열,704.0,37,5.26
2023.0,국립강릉원주대학교,인문사회계열,2729.0,177,6.49
2023.0,국립강릉원주대학교,자연과학계열,2471.0,147,5.95
2023.0,국립강릉원주대학교 _제2캠퍼스,공학계열,1862.0,111,5.96
2023.0,국립강릉원주대학교 _제2캠퍼스,인문사회계열,982.0,36,3.67
2023.0,국립경국대학교,공학계열,2306.0,180,7.81
2023.0,국립경국대학교,인문사회계열,2041.0,181,8.87
2023.0,국립경국대학교,자연과학계열,2559.0,121,4.73
2023.0,국립공주대학교,공학계열,5286.0,260,4.92
2023.0,국립공주대학교,예체능계열,940.0,38,4.04
2023.0,국립공주대학교,인문사회계열,4237.0,229,5.4
2023.0,국립공주대학교,자연과학계열,4606.0,156,3.39
2023.0,국립군산대학교,공학계열,4230.0,368,8.7
2023.0,국립군산대학교,인문사회계열,2294.0,193,8.41
2023.0,국립군산대학교,자연과학계열,2184.0,133,6.09
2023.0,국립금오공과대학교,공학계열,6860.0,332,4.84
2023.0,국립금오공과대학교,인문사회계열,248.0,16,6.45
2023.0,국립금오공과대학교,자연과학계열,345.0,23,6.67
2023.0,국립목포대학교,공학계열,2869.0,188,6.55
2023.0,국립목포대학교,예체능계열,792.0,58,7.32
2023.0,국립목포대학교,인문사회계열,3014.0,243,8.06
2023.0,국립목포대학교,자연과학계열,1494.0,101,6.76
2023.0,국립목포해양대학교,공학계열,2991.0,242,8.09
2023.0,국립부경대학교,공학계열,11428.0,457,4.0
2023.0,국립부경대학교,인문사회계열,5737.0,253,4.41
2023.0,국립부경대학교,자연과학계열,3594.0,164,4.56
2023.0,국립순천대학교,공학계열,2620.0,199,7.6
2023.0,국립순천대학교,인문사회계열,2927.0,203,6.94
2023.0,국립순천대학교,자연과학계열,3200.0,197,6.16
2023.0,국립창원대학교,공학계열,3900.0,184,4.72
2023.0,국립창원대학교,예체능계열,573.0,40,6.98
2023.0,국립창원대학교,인문사회계열,3954.0,234,5.92
2023.0,국립창원대학교,자연과학계열,1527.0,93,6.09
2023.0,국립한국교통대학교,공학계열,8093.0,469,5.8
2023.0,국립한국교통대학교,인문사회계열,2463.0,168,6.82
2023.0,국립한국해양대학교,공학계열,4754.0,167,3.51
2023.0,국립한국해양대학교,인문사회계열,1358.0,64,4.71
2023.0,국립한밭대학교,공학계열,7475.0,428,5.73
2023.0,국립한밭대학교,인문사회계열,2149.0,138,6.42
2023.0,국민대학교,공학계열,8073.0,267,3.31
2023.0,국민대학교,예체능계열,3460.0,70,2.02
2023.0,국민대학교,인문사회계열,8144.0,340,4.17
2023.0,국민대학교,인문사회계열,115.0,4,3.48
2023.0,극동대학교,공학계열,1232.0,103,8.36
2023.0,극동대학교,예체능계열,874.0,83,9.5
2023.0,극동대학교,인문사회계열,751.0,102,13.58
2023.0,극동대학교,자연과학계열,1007.0,63,6.26
2023.0,금강대학교,인문사회계열,280.0,67,23.93
2023.0,김천대학교,공학계열,423.0,58,13.71
2023.0,김천대학교,예체능계열,671.0,121,18.03
2023.0,김천대학교,자연과학계열,1801.0,172,9.55
2023.0,나사렛대학교,공학계열,13.0,6,46.15
2023.0,나사렛대학교,예체능계열,1241.0,144,11.6
2023.0,나사렛대학교,인문사회계열,3601.0,328,9.11
2023.0,나사렛대학교,자연과학계열,1387.0,132,9.52
2023.0,남부대학교,공학계열,316.0,51,16.14
2023.0,남부대학교,예체능계열,327.0,47,14.37
2023.0,남부대학교,인문사회계열,704.0,93,13.21
2023.0,남부대학교,자연과학계열,1955.0,109,5.58
2023.0,남서울대학교,공학계열,3790.0,220,5.8
2023.0,남서울대학교,예체능계열,1454.0,83,5.71
2023.0,남서울대학교,인문사회계열,3671.0,219,5.97
2023.0,남서울대학교,자연과학계열,3171.0,136,4.29
2023.0,단국대학교,공학계열,4890.0,167,3.42
2023.0,단국대학교,예체능계열,1284.0,53,4.13
2023.0,단국대학교,인문사회계열,6189.0,222,3.59
2023.0,단국대학교,자연과학계열,836.0,29,3.47
2023.0,단국대학교 _제2캠퍼스,공학계열,3456.0,133,3.85
2023.0,단국대학교 _제2캠퍼스,예체능계열,2188.0,110,5.03
2023.0,단국대학교 _제2캠퍼스,인문사회계열,2879.0,160,5.56
2023.0,단국대학교 _제2캠퍼스,자연과학계열,3045.0,133,4.37
2023.0,대구가톨릭대학교,공학계열,3376.0,203,6.01
2023.0,대구가톨릭대학교,예체능계열,1474.0,116,7.87
2023.0,대구가톨릭대학교,인문사회계열,7609.0,516,6.78
2023.0,대구가톨릭대학교,자연과학계열,2091.0,85,4.07
2023.0,대구경북과학기술원,자연과학계열,1073.0,41,3.82
2023.0,대구교육대학교,예체능계열,350.0,12,3.43
2023.0,대구교육대학교,인문사회계열,684.0,27,3.95
2023.0,대구교육대학교,자연과학계열,568.0,16,2.82
2023.0,대구대학교,공학계열,4543.0,409,9.0
2023.0,대구대학교,예체능계열,1632.0,97,5.94
2023.0,대구대학교,인문사회계열,10744.0,805,7.49
2023.0,대구대학교,자연과학계열,4385.0,243,5.54
2023.0,대구예술대학교,예체능계열,602.0,129,21.43
2023.0,대구예술대학교,인문사회계열,61.0,9,14.75
2023.0,대구한의대학교,인문사회계열,1011.0,139,13.75
2023.0,대구한의대학교,자연과학계열,5822.0,534,9.17
2023.0,대신대학교,예체능계열,181.0,11,6.08
2023.0,대신대학교,인문사회계열,419.0,20,4.77
2023.0,대전가톨릭대학교,인문사회계열,51.0,4,7.84
2023.0,대전대학교,공학계열,3234.0,246,7.61
2023.0,대전대학교,예체능계열,791.0,52,6.57
2023.0,대전대학교,인문사회계열,4931.0,358,7.26
2023.0,대전대학교,자연과학계열,2470.0,93,3.77
2023.0,대전신학대학교,인문사회계열,54.0,5,9.26
2023.0,대진대학교,공학계열,3364.0,222,6.6
2023.0,대진대학교,인문사회계열,5301.0,331,6.24
2023.0,대진대학교,자연과학계열,1162.0,57,4.91
2023.0,덕성여자대학교,공학계열,1514.0,100,6.61
2023.0,덕성여자대학교,예체능계열,590.0,19,3.22
2023.0,덕성여자대학교,인문사회계열,3491.0,163,4.67
2023.0,덕성여자대학교,자연과학계열,752.0,26,3.46
2023.0,동국대학교,공학계열,4829.0,138,2.86
2023.0,동국대학교,예체능계열,1213.0,23,1.9
2023.0,동국대학교,인문사회계열,8345.0,284,3.4
2023.0,동국대학교,자연과학계열,3136.0,122,3.89
2023.0,동국대학교(WISE) _분교,공학계열,1970.0,148,7.51
2023.0,동국대학교(WISE) _분교,인문사회계열,4956.0,379,7.65
2023.0,동국대학교(WISE) _분교,자연과학계열,1739.0,45,2.59
2023.0,동덕여자대학교,예체능계열,2095.0,94,4.49
2023.0,동덕여자대학교,인문사회계열,3007.0,157,5.22
2023.0,동덕여자대학교,자연과학계열,1847.0,111,6.01
2023.0,동명대학교,공학계열,5171.0,471,9.11
2023.0,동명대학교,예체능계열,358.0,34,9.5
2023.0,동명대학교,인문사회계열,2397.0,348,14.52
2023.0,동명대학교,자연과학계열,1852.0,122,6.59
2023.0,동서대학교,공학계열,4104.0,250,6.09
2023.0,동서대학교,예체능계열,1764.0,143,8.11
2023.0,동서대학교,인문사회계열,3791.0,318,8.39
2023.0,동서대학교,자연과학계열,2318.0,110,4.75
2023.0,동신대학교,공학계열,1682.0,226,13.44
2023.0,동신대학교,인문사회계열,4413.0,509,11.53
2023.0,동신대학교,자연과학계열,976.0,22,2.25
2023.0,동아대학교,공학계열,8530.0,352,4.13
2023.0,동아대학교,예체능계열,1839.0,103,5.6
2023.0,동아대학교,인문사회계열,9846.0,410,4.16
2023.0,동아대학교,자연과학계열,3690.0,153,4.15
2023.0,동양대학교,공학계열,2378.0,215,9.04
2023.0,동양대학교,예체능계열,1013.0,151,14.91
2023.0,동양대학교,인문사회계열,1386.0,179,12.91
2023.0,동양대학교,자연과학계열,414.0,9,2.17
2023.0,동의대학교,공학계열,8681.0,622,7.17
2023.0,동의대학교,예체능계열,1472.0,127,8.63
2023.0,동의대학교,인문사회계열,7678.0,545,7.1
2023.0,동의대학교,자연과학계열,1944.0,54,2.78
2023.0,루터대학교,인문사회계열,388.0,44,11.34
2023.0,명지대학교,공학계열,5121.0,192,3.75
2023.0,명지대학교,예체능계열,1659.0,56,3.38
2023.0,명지대학교,인문사회계열,654.0,20,3.06
2023.0,명지대학교,자연과학계열,973.0,47,4.83
2023.0,명지대학교 _제2캠퍼스,공학계열,1057.0,40,3.78
2023.0,명지대학교 _제2캠퍼스,인문사회계열,9189.0,378,4.11
2023.0,목원대학교,공학계열,1693.0,121,7.15
2023.0,목원대학교,예체능계열,2982.0,186,6.24
2023.0,목원대학교,인문사회계열,2818.0,238,8.45
2023.0,목원대학교,자연과학계열,2105.0,134,6.37
2023.0,목포가톨릭대학교,인문사회계열,134.0,8,5.97
