기준연도,학교명,대계열,등록금
2022,남부대학교,예체능계열,7089757
2022,남부대학교,인문사회계열,5778304
2022,남부대학교,자연과학계열,6544429.5
2022,남서울대학교,공학계열,8336901.417
2022,남서울대학교,예체능계열,8543800.167
2022,남서울대학교,인문사회계열,7057466.474
2022,남서울대학교,자연과학계열,8850384.667
2022,단국대학교,공학계열,9062125
2022,단국대학교,예체능계열,9197866.667
2022,단국대학교,인문사회계열,7271416.667
2022,단국대학교,자연과학계열,8548000
2022,단국대학교 _제2캠퍼스,공학계열,8900000
2022,단국대학교 _제2캠퍼스,예체능계열,8634250
2022,단국대학교 _제2캠퍼스,의학계열,10322000
2022,단국대학교 _제2캠퍼스,인문사회계열,6893200
2022,단국대학교 _제2캠퍼스,자연과학계열,8574918.919
2022,대구가톨릭대학교,공학계열,7978871.708
2022,대구가톨릭대학교,예체능계열,8532800
2022,대구가톨릭대학교,의학계열,9610000
2022,대구가톨릭대학교,인문사회계열,5802051.047
2022,대구가톨릭대학교,자연과학계열,8043123.652
2022,대구경북과학기술원,자연과학계열,7000000
2022,대구교육대학교,인문사회계열,3604000
2022,대구대학교,공학계열,8060744.423
2022,대구대학교,예체능계열,8397363.167
2022,대구대학교,인문사회계열,5849918.143
2022,대구대학교,자연과학계열,7490880
2022,대구예술대학교,예체능계열,8384529.3
2022,대구예술대학교,자연과학계열,7055704
2022,대구한의대학교,공학계열,7654666.667
2022,대구한의대학교,예체능계열,7379636.364
2022,대구한의대학교,의학계열,9260000
2022,대구한의대학교,인문사회계열,5779453.92
2022,대구한의대학교,자연과학계열,7424745.25
2022,대신대학교,예체능계열,7271000
2022,대신대학교,인문사회계열,5965000
2022,대전가톨릭대학교,인문사회계열,5760000
2022,대전대학교,공학계열,7907405.188
2022,대전대학교,예체능계열,7831083.6
2022,대전대학교,의학계열,9350000
2022,대전대학교,인문사회계열,6630952.905
2022,대전대학교,자연과학계열,7580499.889
2022,대전신학대학교,인문사회계열,5933744
2022,대진대학교,공학계열,8191809.524
2022,대진대학교,예체능계열,8226500
2022,대진대학교,인문사회계열,6253826.087
2022,대진대학교,자연과학계열,7426500
2022,덕성여자대학교,공학계열,8224222.222
2022,덕성여자대학교,예체능계열,8467866.667
2022,덕성여자대학교,인문사회계열,6054029.622
2022,덕성여자대학교,자연과학계열,7811200
2022,동국대학교,공학계열,9199625
2022,동국대학교,예체능계열,9086500
2022,동국대학교,인문사회계열,7128838.71
2022,동국대학교,자연과학계열,8616888.889
2022,동국대학교(WISE),공학계열,9025920
2022,동국대학교(WISE),예체능계열,8681600
2022,동국대학교(WISE),의학계열,10368000
2022,동국대학교(WISE),인문사회계열,7079866.667
2022,동국대학교(WISE),자연과학계열,8527292.308
2022,동덕여자대학교,공학계열,7580500
2022,동덕여자대학교,예체능계열,8702956.737
2022,동덕여자대학교,인문사회계열,6173840
2022,동덕여자대학교,자연과학계열,7661884.615
2022,동명대학교,공학계열,7757865.036
2022,동명대학교,예체능계열,6995673.5
2022,동명대학교,인문사회계열,6010750.071
2022,동명대학교,자연과학계열,7660969.5
2022,동서대학교,공학계열,7583224.192
2022,동서대학교,예체능계열,7190531.75
2022,동서대학교,인문사회계열,5849337.143
2022,동서대학교,자연과학계열,7609828.571
2022,동신대학교,공학계열,7197913.933
2022,동신대학교,예체능계열,6919622.8
2022,동신대학교,의학계열,8520000
2022,동신대학교,인문사회계열,5800413.111
2022,동신대학교,자연과학계열,6941273.077
2022,동아대학교,공학계열,7805141.667
2022,동아대학교,예체능계열,7776654.545
2022,동아대학교,의학계열,9734000
2022,동아대학교,인문사회계열,5870558.824
2022,동아대학교,자연과학계열,6943094.118
2022,동양대학교,공학계열,7608447.647
2022,동양대학교,예체능계열,7852472.667
2022,동양대학교,인문사회계열,5757376.111
2022,동양대학교,자연과학계열,6643600
2022,동의대학교,공학계열,7436362.105
2022,동의대학교,예체능계열,7038884.143
2022,동의대학교,의학계열,8082000
2022,동의대학교,인문사회계열,5443316.926
2022,동의대학교,자연과학계열,6682628.6
2022,루터대학교,인문사회계열,6334290.75
2022,명지대학교,공학계열,9347600
2022,명지대학교,예체능계열,9656571.429
2022,명지대학교,자연과학계열,8416000
2022,명지대학교 _제2캠퍼스,공학계열,8490000
2022,명지대학교 _제2캠퍼스,예체능계열,6930000
2022,명지대학교 _제2캠퍼스,인문사회계열,6921428.571
2022,목원대학교,공학계열,8003682.25
2022,목원대학교,예체능계열,8077992.162
2022,목원대학교,인문사회계열,6437264.737
2022,목원대학교,자연과학계열,7202678.571
2022,목포가톨릭대학교,인문사회계열,5667000
2022,목포가톨릭대학교,자연과학계열,6836000
2022,배재대학교,공학계열,8020000
2022,배재대학교,예체능계열,8020000
2022,배재대학교,인문사회계열,6459230.769
2022,배재대학교,자연과학계열,7203529.412
2022,백석대학교,공학계열,8412722.25
2022,백석대학교,예체능계열,8992305.125
2022,백석대학교,인문사회계열,6995500.091
2022,백석대학교,자연과학계열,8396500
2022,부산가톨릭대학교,공학계열,7648847.8
2022,부산가톨릭대학교,인문사회계열,5948065
2022,부산가톨릭대학교,자연과학계열,6992195.4
2022,부산교육대학교,인문사회계열,3024000
2022,부산대학교,공학계열,4710666.667
2022,부산대학교,예체능계열,4683333.333
2022,부산대학교,의학계열,10100000
2022,부산대학교,인문사회계열,3485473.684
2022,부산대학교,자연과학계열,4613642.857
2022,부산외국어대학교,공학계열,7803284.222
2022,부산외국어대학교,예체능계열,6837000
2022,부산외국어대학교,인문사회계열,6024238.925
2022,부산장신대학교,인문사회계열,5745271
2022,삼육대학교,공학계열,8419142.857
2022,삼육대학교,예체능계열,8821333.333
2022,삼육대학교,인문사회계열,6931333.333
2022,삼육대학교,자연과학계열,8261000
2022,상명대학교,공학계열,8652547.368
2022,상명대학교,예체능계열,9039560
2022,상명대학교,인문사회계열,6894600
2022,상명대학교,자연과학계열,8062133.333
2022,상명대학교 _제2캠퍼스,공학계열,8532200
2022,상명대학교 _제2캠퍼스,예체능계열,8720235.294
2022,상명대학교 _제2캠퍼스,인문사회계열,7074333.333
2022,상명대학교 _제2캠퍼스,자연과학계열,8210666.667
2022,상지대학교,공학계열,8060840
2022,상지대학교,예체능계열,7896363.636
2022,상지대학교,의학계열,9654000
2022,상지대학교,인문사회계열,6511687.5
2022,상지대학교,자연과학계열,7394884.615
2022,서강대학교,공학계열,9468800
2022,서강대학교,인문사회계열,7354363.636
2022,서강대학교,자연과학계열,8629000
2022,서경대학교,공학계열,8414222.222
2022,서경대학교,예체능계열,8791500
2022,서경대학교,인문사회계열,6629818.182
2022,서경대학교,자연과학계열,8442000
2022,서울과학기술대학교,공학계열,5510342.727
2022,서울과학기술대학교,예체능계열,5618420
2022,서울과학기술대학교,인문사회계열,4788440
2022,서울과학기술대학교,자연과학계열,5540420
2022,서울교육대학교,인문사회계열,3088000
2022,서울기독대학교,예체능계열,8321000
2022,서울기독대학교,인문사회계열,6562250
2022,서울대학교,공학계열,5990588.235
2022,서울대학교,예체능계열,7461066.667
2022,서울대학교,의학계열,9683000
2022,서울대학교,인문사회계열,4953161.205
2022,서울대학교,자연과학계열,6363440
2022,서울시립대학교,공학계열,2701000
2022,서울시립대학교,예체능계열,2934750
2022,서울시립대학교,인문사회계열,2044000
2022,서울시립대학교,자연과학계열,2431500
2022,서울신학대학교,공학계열,8559000
2022,서울신학대학교,예체능계열,8416256
2022,서울신학대학교,인문사회계열,6618155.462
2022,서울여자대학교,공학계열,8342521.75
2022,서울여자대학교,예체능계열,9309428.571
2022,서울여자대학교,인문사회계열,7043916.667
2022,서울여자대학교,자연과학계열,8304200
2022,서울장신대학교,예체능계열,9738000
2022,서울장신대학교,인문사회계열,7080000
2022,서울한영대학교,예체능계열,8757666.5
2022,서울한영대학교,인문사회계열,6865200
2022,서원대학교,공학계열,7797763.9
2022,서원대학교,예체능계열,7400349.375
2022,서원대학교,인문사회계열,6127732
2022,서원대학교,자연과학계열,7349935.125
2022,선문대학교,공학계열,8254627.765
2022,선문대학교,예체능계열,7801066.8
2022,선문대학교,인문사회계열,6727203.731
2022,선문대학교,자연과학계열,7980833.375
2022,성결대학교,공학계열,8189000
2022,성결대학교,예체능계열,8954000
2022,성결대학교,인문사회계열,6550000
2022,성공회대학교,공학계열,7594425
2022,성공회대학교,인문사회계열,7154841.667
2022,성균관대학교,공학계열,9124285.714
2022,성균관대학교,예체능계열,9128000
2022,성균관대학교,의학계열,11338000
2022,성균관대학교,인문사회계열,7398774.194
2022,성균관대학교,자연과학계열,8685833.333
2022,성신여자대학교,공학계열,8216000
2022,성신여자대학교,예체능계열,9477000
2022,성신여자대학교,인문사회계열,6902370.37
2022,성신여자대학교,자연과학계열,8276166.667
2022,세명대학교,공학계열,7463606.444
2022,세명대학교,예체능계열,7524166.667
2022,세명대학교,의학계열,8866000
2022,세명대학교,인문사회계열,6069549.957
2022,세명대학교,자연과학계열,7314784.2
2022,세종대학교,공학계열,8670896.552
2022,세종대학교,예체능계열,8615333.333
2022,세종대학교,인문사회계열,6334631.579
2022,세종대학교,자연과학계열,7539714.286
2022,세한대학교,공학계열,7952750
2022,세한대학교,예체능계열,6885625
2022,세한대학교,인문사회계열,6389750
2022,세한대학교,자연과학계열,6611000
2022,송원대학교,공학계열,6940476.214
2022,송원대학교,예체능계열,6825000
2022,송원대학교,인문사회계열,5867546.5
2022,송원대학교,자연과학계열,6683303
2022,수원가톨릭대학교,인문사회계열,5097000
2022,수원대학교,공학계열,8076242
2022,수원대학교,예체능계열,8437102.941
2022,수원대학교,인문사회계열,6322168
2022,수원대학교,자연과학계열,7485414.2
2022,숙명여자대학교,공학계열,9372000
2022,숙명여자대학교,예체능계열,9764181.818
2022,숙명여자대학교,인문사회계열,7225520
2022,숙명여자대학교,자연과학계열,8754857.143
2022,순복음총회신학교,예체능계열,7500000
2022,순복음총회신학교,인문사회계열,5693777.25
2022,순천향대학교,공학계열,8442380.952
2022,순천향대학교,예체능계열,7928500
2022,순천향대학교,의학계열,10040000
2022,순천향대학교,인문사회계열,7173700
2022,순천향대학교,자연과학계열,8117600
2022,숭실대학교,공학계열,8994600
2022,숭실대학교,예체능계열,9126000
2022,숭실대학교,인문사회계열,7220000
2022,숭실대학교,자연과학계열,8056800
2022,신경주대학교,공학계열,7434090.875
2022,신경주대학교,예체능계열,8344400
2022,신경주대학교,인문사회계열,6513550.316
2022,신경주대학교,자연과학계열,7487841.222
2022,신라대학교,공학계열,7917138.2
2022,신라대학교,예체능계열,7411800
2022,신라대학교,인문사회계열,5732931.037
2022,신라대학교,자연과학계열,7016647.059
2022,신한대학교,공학계열,9893600
2022,신한대학교,인문사회계열,7693600
2022,신한대학교,자연과학계열,9293600
2022,신한대학교 _제2캠퍼스,공학계열,9796800
2022,신한대학교 _제2캠퍼스,예체능계열,9793600
2022,신한대학교 _제2캠퍼스,인문사회계열,7672088.889
2022,신한대학교 _제2캠퍼스,자연과학계열,9293600
2022,아신대학교,인문사회계열,6577818.182
2022,아주대학교,공학계열,9032000
2022,아주대학교,예체능계열,6928000
2022,아주대학교,의학계열,10820000
2022,아주대학교,인문사회계열,7123571.429
2022,아주대학교,자연과학계열,8580000
2022,안양대학교,공학계열,8448058.824
2022,안양대학교,예체능계열,8501714.286
2022,안양대학교,인문사회계열,6754250
2022,안양대학교,자연과학계열,8256666.667
2022,안양대학교 _제2캠퍼스,공학계열,8446000
2022,안양대학교 _제2캠퍼스,예체능계열,8587000
2022,안양대학교 _제2캠퍼스,인문사회계열,6634000
2022,연세대학교,공학계열,10128142.86
2022,연세대학교,예체능계열,10006142.86
2022,연세대학교,의학계열,12104000
2022,연세대학교,인문사회계열,8260040
2022,연세대학교,자연과학계열,9440263.158
2022,연세대학교(미래),공학계열,9339111.111
2022,연세대학교(미래),예체능계열,8321500
2022,연세대학교(미래),의학계열,12104000
2022,연세대학교(미래),인문사회계열,7696772.727
2022,연세대학교(미래),자연과학계열,8345740.741
2022,영남대학교,공학계열,8190581.048
2022,영남대학교,예체능계열,8916484.5
2022,영남대학교,의학계열,10662000
2022,영남대학교,인문사회계열,5902647.167
2022,영남대학교,자연과학계열,8412267.864
2022,영남신학대학교,인문사회계열,6166000
2022,영산대학교,공학계열,7383036.1
2022,영산대학교,예체능계열,6629368
2022,영산대학교,인문사회계열,5664201.2
2022,영산대학교,자연과학계열,7222731.333
2022,영산대학교 _제2캠퍼스,예체능계열,7103052.4
2022,영산대학교 _제2캠퍼스,인문사회계열,5461025.864
2022,영산대학교 _제2캠퍼스,자연과학계열,7126985.5
2022,영산선학대학교,인문사회계열,2000000
2022,예수대학교,인문사회계열,5114000
2022,예수대학교,자연과학계열,6976742
2022,예원예술대학교,예체능계열,8093366.143
2022,예원예술대학교 _제2캠퍼스,예체능계열,8404229
2022,용인대학교,공학계열,7825000
2022,용인대학교,예체능계열,8271000
2022,용인대학교,인문사회계열,7053750
2022,용인대학교,자연과학계열,7759428.571
2022,우석대학교,공학계열,7763646.833
2022,우석대학교,예체능계열,7355939.571
2022,우석대학교,의학계열,9256000
2022,우석대학교,인문사회계열,6041478.826
2022,우석대학교,자연과학계열,7406055.733
2022,우송대학교,공학계열,7468153.846
2022,우송대학교,예체능계열,7457343.25
2022,우송대학교,인문사회계열,6885049.429
2022,우송대학교,자연과학계열,7408518.556
2022,울산과학기술원,공학계열,6288000
2022,울산과학기술원,인문사회계열,5629333.333
2022,울산과학기술원,자연과학계열,6288000
2022,울산대학교,공학계열,8253071.286
2022,울산대학교,예체능계열,8680783.333
2022,울산대학교,의학계열,10918000
2022,울산대학교,인문사회계열,5843683.947
2022,울산대학교,자연과학계열,7673003.222
2022,원광대학교,공학계열,8009670.125
2022,원광대학교,예체능계열,7567602.625
2022,원광대학교,의학계열,9750000
2022,원광대학교,인문사회계열,6177416.077
2022,원광대학교,자연과학계열,7752960.682
2022,위덕대학교,공학계열,8017388.667
2022,위덕대학교,예체능계열,8461145
2022,위덕대학교,인문사회계열,6413485.923
2022,위덕대학교,자연과학계열,8016008
2022,유원대학교,공학계열,7920145.25
2022,유원대학교,예체능계열,7914961
2022,유원대학교,인문사회계열,6339422.929
2022,유원대학교,자연과학계열,7914949.333
2022,을지대학교,의학계열,10320500
2022,을지대학교,자연과학계열,10679800
2022,을지대학교 _제2캠퍼스,공학계열,8792300
2022,을지대학교 _제2캠퍼스,예체능계열,8717328.5
2022,을지대학교 _제2캠퍼스,인문사회계열,7796640
2022,을지대학교 _제2캠퍼스,자연과학계열,8677217.545
2022,을지대학교 _제3캠퍼스,예체능계열,8335800
2022,을지대학교 _제3캠퍼스,인문사회계열,7703800
2022,을지대학교 _제3캠퍼스,자연과학계열,8503585.5
2022,이화여자대학교,공학계열,9583000
2022,이화여자대학교,예체능계열,9980411.765
2022,이화여자대학교,의학계열,12896000
2022,이화여자대학교,인문사회계열,7659015.576
2022,이화여자대학교,자연과학계열,9276578.947
2022,인제대학교,공학계열,7738739.773
2022,인제대학교,예체능계열,7592589
2022,인제대학교,의학계열,9937000
2022,인제대학교,인문사회계열,5670384.188
2022,인제대학교,자연과학계열,7425074.182
2022,인천가톨릭대학교,인문사회계열,5340000
2022,인천가톨릭대학교 _제2캠퍼스,예체능계열,8153952.286
2022,인천가톨릭대학교 _제2캠퍼스,인문사회계열,8201984
2022,인천가톨릭대학교 _제2캠퍼스,자연과학계열,8441500
2022,인천대학교,공학계열,5148000
2022,인천대학교,예체능계열,4808250
2022,인천대학교,인문사회계열,4092000
2022,인천대학교,자연과학계열,4484187.5
2022,인하대학교,공학계열,8522956.522
2022,인하대학교,예체능계열,8483333.333
2022,인하대학교,의학계열,10550000
2022,인하대학교,인문사회계열,6729357.143
2022,인하대학교,자연과학계열,8249818.182
2022,장로회신학대학교,예체능계열,8514500
2022,장로회신학대학교,인문사회계열,5920500
2022,전남대학교,공학계열,4371900
2022,전남대학교,예체능계열,4500333.333
2022,전남대학교,의학계열,5874000
2022,전남대학교,인문사회계열,3457071.429
2022,전남대학교,자연과학계열,4233636.364
2022,전남대학교 _제2캠퍼스,공학계열,4360571.429
2022,전남대학교 _제2캠퍼스,인문사회계열,3558363.636
2022,전남대학교 _제2캠퍼스,자연과학계열,4100000
2022,전북대학교,공학계열,4555000
2022,전북대학교,예체능계열,4599428.571
2022,전북대학교,의학계열,8216666.667
2022,전북대학교,인문사회계열,3322000
2022,전북대학교,자연과학계열,4487666.667
2022,전주교육대학교,인문사회계열,3324000
2022,전주대학교,공학계열,7919902.867
2022,전주대학교,예체능계열,7564494.667
2022,전주대학교,인문사회계열,6262241.333
2022,전주대학교,자연과학계열,7255521.067
2022,정석대학,공학계열,0
2022,정석대학,인문사회계열,0
2022,제주국제대학교,공학계열,5997430.286
2022,제주국제대학교,예체능계열,6001877
2022,제주국제대학교,인문사회계열,5486097.182
2022,제주국제대학교,자연과학계열,5994000
2022,제주대학교,공학계열,4353557.684
2022,제주대학교,예체능계열,4233966.5
2022,제주대학교,의학계열,8263000
2022,제주대학교,인문사회계열,3281273.433
2022,제주대학교,자연과학계열,4260223.414
2022,조선대학교,공학계열,7679863.548
2022,조선대학교,예체능계열,7374858.148
2022,조선대학교,의학계열,10680000
2022,조선대학교,인문사회계열,5822919.767
2022,조선대학교,자연과학계열,7232796.931
2022,중부대학교,공학계열,7674007.8
2022,중부대학교,예체능계열,7817806.308
2022,중부대학교,인문사회계열,6698557.826
2022,중부대학교,자연과학계열,7222687.286
2022,중앙대학교,공학계열,9232000
2022,중앙대학교,예체능계열,8755000
2022,중앙대학교,인문사회계열,7008000
2022,중앙대학교,자연과학계열,9069250
2022,중앙대학교 _제2캠퍼스,공학계열,8908500
2022,중앙대학교 _제2캠퍼스,예체능계열,9265800
2022,중앙대학교 _제2캠퍼스,자연과학계열,8134000
2022,중앙승가대학교,인문사회계열,1760000
2022,중원대학교,공학계열,7763483.9
2022,중원대학교,예체능계열,7436132.6
2022,중원대학교,인문사회계열,6250268.429
2022,중원대학교,자연과학계열,7686553.125
2022,진주교육대학교,인문사회계열,3445594.083
2022,차의과학대학교,인문사회계열,7089000
2022,차의과학대학교,자연과학계열,7566666.667
2022,창신대학교,공학계열,7463085.667
2022,창신대학교,예체능계열,6892803.5
2022,창신대학교,인문사회계열,5582431.571
2022,창신대학교,자연과학계열,6612204.5
2022,청운대학교,공학계열,7625437
2022,청운대학교,예체능계열,7803805.111
2022,청운대학교,인문사회계열,6553166.591
2022,청운대학교,자연과학계열,7634691.333
2022,청주교육대학교,인문사회계열,3282000
2022,청주대학교,공학계열,8326818.182
2022,청주대학교,예체능계열,8309666.667
2022,청주대학교,인문사회계열,6886307.692
2022,청주대학교,자연과학계열,8029000
2022,초당대학교,공학계열,7348636.5
2022,초당대학교,예체능계열,6671619
2022,초당대학교,인문사회계열,5608995.364
2022,초당대학교,자연과학계열,6684557
2022,총신대학교,예체능계열,8908050
2022,총신대학교,인문사회계열,6731053.75
2022,추계예술대학교,예체능계열,9392905.222
2022,추계예술대학교,인문사회계열,7111151.333
2022,춘천교육대학교,인문사회계열,3184997.25
2022,충남대학교,공학계열,4844000
2022,충남대학교,예체능계열,4607750
2022,충남대학교,의학계열,7623000
2022,충남대학교,인문사회계열,3381272.727
2022,충남대학교,자연과학계열,4215689.655
2022,충북대학교,공학계열,4598555.556
2022,충북대학교,예체능계열,4437833.333
2022,충북대학교,의학계열,7445000
2022,충북대학교,인문사회계열,3516035.714
2022,충북대학교,자연과학계열,4437426.829
2022,칼빈대학교,공학계열,8780000
2022,칼빈대학교,예체능계열,8433333
2022,칼빈대학교,인문사회계열,7183542.5
2022,칼빈대학교,자연과학계열,8580000
2022,평택대학교,공학계열,8098000
2022,평택대학교,예체능계열,8880000
2022,평택대학교,인문사회계열,6868000
2022,평택대학교,자연과학계열,8008000
2022,포항공과대학교,공학계열,5597290.5
2022,한경국립대학교,공학계열,4154805.2
2022,한경국립대학교,예체능계열,4209173.333
2022,한경국립대학교,인문사회계열,3649990
2022,한경국립대학교,자연과학계열,4012954.545
2022,한국공학대학교,공학계열,9164318.2
2022,한국공학대학교,인문사회계열,8344166.667
2022,한국과학기술원,공학계열,6866000
2022,한국과학기술원,인문사회계열,6866000
2022,한국과학기술원,자연과학계열,6866000
2022,한국교원대학교,공학계열,3600000
2022,한국교원대학교,예체능계열,3801333.333
2022,한국교원대학교,인문사회계열,2874000
2022,한국교원대학교,자연과학계열,3509250
2022,한국국제대학교 (폐교),공학계열,6848666.667
2022,한국국제대학교 (폐교),예체능계열,6593538.462
2022,한국국제대학교 (폐교),인문사회계열,5698333.333
2022,한국국제대학교 (폐교),자연과학계열,6515777.778
2022,한국기술교육대학교,공학계열,4726978
2022,한국기술교육대학교,인문사회계열,3318365
2022,한국방송통신대학교,공학계열,1472800
2022,한국방송통신대학교,예체능계열,757600
2022,한국방송통신대학교,인문사회계열,786066.6667
2022,한국방송통신대학교,자연과학계열,731600
2022,한국성서대학교,공학계열,7522500
2022,한국성서대학교,인문사회계열,6742500
2022,한국성서대학교,자연과학계열,7962500
2022,한국에너지공과대학교,공학계열,9000000
2022,한국예술종합학교,공학계열,4773200
2022,한국예술종합학교,예체능계열,4808000
2022,한국예술종합학교,인문사회계열,4808000
2022,한국외국어대학교,공학계열,8578428.571
2022,한국외국어대학교,인문사회계열,7078743.902
2022,한국외국어대학교,자연과학계열,7909000
2022,한국전통문화대학교,공학계열,3499500
2022,한국전통문화대학교,예체능계열,3419000
2022,한국전통문화대학교,인문사회계열,2794833.333
2022,한국전통문화대학교,자연과학계열,3631000
2022,한국체육대학교,예체능계열,4128923.077
2022,한국침례신학대학교,예체능계열,7611402
2022,한국침례신학대학교,인문사회계열,5676298.286
2022,한국항공대학교,공학계열,9017373.286
2022,한국항공대학교,인문사회계열,6990182
2022,한국항공대학교,자연과학계열,8567466.667
2022,한남대학교,공학계열,8305331.048
2022,한남대학교,예체능계열,8265494.286
2022,한남대학교,인문사회계열,6525585.022
2022,한남대학교,자연과학계열,7588781
2022,한동대학교,공학계열,7503714.286
2022,한동대학교,인문사회계열,6282000
2022,한동대학교,자연과학계열,7748000
2022,한라대학교,공학계열,7742124.143
2022,한라대학교,예체능계열,7747083
2022,한라대학교,인문사회계열,6418009.857
2022,한림대학교,공학계열,8410671.429
2022,한림대학교,예체능계열,8245800
2022,한림대학교,의학계열,10294000
2022,한림대학교,인문사회계열,6827339.345
2022,한림대학교,자연과학계열,8083213.333
2022,한서대학교,공학계열,8515600
2022,한서대학교,예체능계열,8055224.429
2022,한서대학교,인문사회계열,7365580.875
2022,한서대학교,자연과학계열,7914490
2022,한성대학교,공학계열,8584666.667
2022,한성대학교,예체능계열,8580400
2022,한성대학교,인문사회계열,6813664.889
2022,한세대학교,공학계열,9019000
2022,한세대학교,예체능계열,9671000
2022,한세대학교,인문사회계열,7298600
2022,한세대학교,자연과학계열,8417000
2022,한신대학교,공학계열,8163920
2022,한신대학교,예체능계열,7987200
2022,한신대학교,인문사회계열,7053000
2022,한신대학교,자연과학계열,7523466.667
2022,한양대학교,공학계열,9429565.217
2022,한양대학교,예체능계열,9546000
2022,한양대학교,의학계열,10822000
2022,한양대학교,인문사회계열,7382523.81
2022,한양대학교,자연과학계열,8560800
2022,한양대학교(ERICA) _분교,공학계열,9255304.348
2022,한양대학교(ERICA) _분교,예체능계열,9201300
2022,한양대학교(ERICA) _분교,인문사회계열,7221000
2022,한양대학교(ERICA) _분교,자연과학계열,9385600
2022,한일장신대학교,예체능계열,7081333
2022,한일장신대학교,인문사회계열,5832194.5
2022,한일장신대학교,자연과학계열,7026000
2022,협성대학교,공학계열,8696000
2022,협성대학교,예체능계열,8664000
2022,협성대학교,인문사회계열,6690000
2022,협성대학교,자연과학계열,8620000
2022,호남대학교,공학계열,6905909.8
2022,호남대학교,예체능계열,6839816
2022,호남대학교,인문사회계열,5951640.067
2022,호남대학교,자연과학계열,6770198.8
2022,호남신학대학교,예체능계열,7959948
2022,호남신학대학교,인문사회계열,5815044
2022,호서대학교,공학계열,8296335.441
2022,호서대학교,예체능계열,8248013.235
2022,호서대학교,인문사회계열,6866712.818
2022,호서대학교,자연과학계열,7775785.9
2022,호원대학교,공학계열,7282193.545
2022,호원대학교,예체능계열,7133099.5
2022,호원대학교,인문사회계열,6079131.875
2022,호원대학교,자연과학계열,7222201.214
2022,홍익대학교,공학계열,9086250.941
2022,홍익대학교,예체능계열,9419200
2022,홍익대학교,인문사회계열,7047200
2022,홍익대학교,자연과학계열,7047200
2022,홍익대학교 _제2캠퍼스,공학계열,9117464.3
2022,홍익대학교 _제2캠퍼스,예체능계열,9183200
2022,홍익대학교 _제2캠퍼스,인문사회계열,7047200
2022,화성의과학대학교,공학계열,6844000
2022,화성의과학대학교,예체능계열,7427000
2022,화성의과학대학교,인문사회계열,6662000
2022,화성의과학대학교,자연과학계열,7712500
2023,가야대학교(김해),예체능계열,7012000
2023,가야대학교(김해),인문사회계열,5826399.314
2023,가야대학교(김해),자연과학계열,7229494.338
2023,가천대학교,공학계열,9135441.379
2023,가천대학교,예체능계열,9034866.667
2023,가천대학교,의학계열,9768000
2023,가천대학교,인문사회계열,7150071.262
2023,가천대학교,자연과학계열,8651047.059
2023,가톨릭관동대학교,공학계열,8126000
2023,가톨릭관동대학교,예체능계열,8211062.5
2023,가톨릭관동대학교,의학계열,9850000
2023,가톨릭관동대학교,인문사회계열,6200000
2023,가톨릭관동대학교,자연과학계열,7314750
2023,가톨릭꽃동네대학교,인문사회계열,6648000
2023,가톨릭꽃동네대학교,자연과학계열,7839014.7
2023,가톨릭대학교,공학계열,8138331.2
2023,가톨릭대학교,예체능계열,8606000
2023,가톨릭대학교,인문사회계열,6237261.642
2023,가톨릭대학교,자연과학계열,7530329.48
2023,가톨릭대학교 _제2캠퍼스,의학계열,10374000
2023,가톨릭대학교 _제2캠퍼스,자연과학계열,8750000
2023,가톨릭대학교 _제3캠퍼스,인문사회계열,6166000
2023,감리교신학대학교,인문사회계열,6470097
2023,강남대학교,공학계열,8671800.757
2023,강남대학교,예체능계열,8798111.111
2023,강남대학교,인문사회계열,6831183.435
2023,강서대학교,예체능계열,8280166.65
2023,강서대학교,인문사회계열,6227798.825
2023,강서대학교,자연과학계열,8835065.5
2023,강원대학교,공학계열,4412615.385
2023,강원대학교,예체능계열,4557333.333
2023,강원대학교,의학계열,8628000
2023,강원대학교,인문사회계열,3501612.258
2023,강원대학교,자연과학계열,4222967.742
2023,강원대학교 _제2캠퍼스,공학계열,4436000
2023,강원대학교 _제2캠퍼스,예체능계열,4572500
2023,강원대학교 _제2캠퍼스,인문사회계열,3632855.314
2023,강원대학교 _제2캠퍼스,자연과학계열,4200000
2023,건국대학교,공학계열,9153950
2023,건국대학교,예체능계열,8878750
2023,건국대학교,의학계열,10180000
2023,건국대학교,인문사회계열,6898750
2023,건국대학교,자연과학계열,8223115.385
2023,건국대학교(글로컬) _분교,공학계열,8691038.333
2023,건국대학교(글로컬) _분교,예체능계열,8840252.827
2023,건국대학교(글로컬) _분교,인문사회계열,6784694.033
2023,건국대학교(글로컬) _분교,자연과학계열,8355010.091
2023,건양대학교,공학계열,7292500
2023,건양대학교,예체능계열,6748000
2023,건양대학교,인문사회계열,5849588.235
2023,건양대학교,자연과학계열,7163000
2023,건양대학교 _제2캠퍼스,공학계열,7303000
2023,건양대학교 _제2캠퍼스,의학계열,9540000
2023,건양대학교 _제2캠퍼스,자연과학계열,7009000.856
2023,경기대학교,공학계열,8361149.674
2023,경기대학교,예체능계열,8089358.338
2023,경기대학교,인문사회계열,6470538.769
2023,경기대학교,자연과학계열,7648859.725
2023,경기대학교 _제2캠퍼스,예체능계열,8360430.16
2023,경기대학교 _제2캠퍼스,인문사회계열,6517625
2023,경기대학교 _제2캠퍼스,자연과학계열,6464000
2023,경남과학기술대학교 (폐교),공학계열,4030266.667
