기준연도,학교종류,설립구분,지역,상태,학교,계열,학생정원,학생모집정지인원(B),재학생,정원내,정원외,재학생충원율,정원내 재학생 충원율(%){D/(A-B)}X100,학교_정규화
2019,대학교,사립,서울,기존,이화여자대학교,의학계열,228,0,231,225,6,101.3,98.7,이화여자대학교
2019,대학교,사립,서울,기존,이화여자대학교,인문ㆍ사회계열,5313,0,7937,6437,1500,149.4,121.2,이화여자대학교
2019,대학교,사립,서울,기존,이화여자대학교,예ㆍ체능계열,2059,0,2743,2390,353,133.2,116.1,이화여자대학교
2019,대학교,사립,서울,기존,이화여자대학교,공학계열,1870,0,1967,1794,173,105.2,95.9,이화여자대학교
2019,대학교,사립,서울,기존,이화여자대학교,자연과학계열,3194,0,3210,2870,340,100.5,89.9,이화여자대학교
2019,대학교,사립,경남,기존,인제대학교,자연과학계열,1990,0,2175,1911,264,109.3,96.0,인제대학교
2019,대학교,사립,경남,기존,인제대학교,인문ㆍ사회계열,2676,0,2915,2723,192,108.9,101.8,인제대학교
2019,대학교,사립,경남,기존,인제대학교,예ㆍ체능계열,428,0,496,466,30,115.9,108.9,인제대학교
2019,대학교,사립,경남,기존,인제대학교,공학계열,3278,0,2964,2714,250,90.4,82.8,인제대학교
2019,대학교,사립,인천,기존,인천가톨릭대학교,인문ㆍ사회계열,89,0,55,55,0,61.8,61.8,인천가톨릭대학교
2019,대학교,국립대법인,인천,기존,인천대학교,인문ㆍ사회계열,3931,0,4855,4174,681,123.5,106.2,인천대학교
2019,대학교,국립대법인,인천,기존,인천대학교,공학계열,4005,0,4788,4255,533,119.6,106.2,인천대학교
2019,대학교,국립대법인,인천,기존,인천대학교,자연과학계열,1136,0,1269,1163,106,111.7,102.4,인천대학교
2019,대학교,국립대법인,인천,기존,인천대학교,예ㆍ체능계열,933,0,986,967,19,105.7,103.6,인천대학교
2019,대학교,사립,인천,기존,인하대학교,의학계열,113,0,137,131,6,121.2,115.9,인하대학교
2019,대학교,사립,인천,기존,인하대학교,공학계열,5879,0,7800,6665,1135,132.7,113.4,인하대학교
2019,대학교,사립,인천,기존,인하대학교,예ㆍ체능계열,617,0,614,588,26,99.5,95.3,인하대학교
2019,대학교,사립,인천,기존,인하대학교,자연과학계열,1619,0,1719,1548,171,106.2,95.6,인하대학교
2019,대학교,사립,인천,기존,인하대학교,인문ㆍ사회계열,5506,0,7403,5989,1414,134.5,108.8,인하대학교
2019,대학교,사립,서울,기존,장로회신학대학교,인문ㆍ사회계열,400,0,426,394,32,106.5,98.5,장로회신학대학교
2019,대학교,사립,서울,기존,장로회신학대학교,예ㆍ체능계열,200,0,211,197,14,105.5,98.5,장로회신학대학교
2019,대학교,국립,광주,기존,전남대학교,의학계열,774,0,715,698,17,92.4,90.2,전남대학교
2019,대학교,국립,광주,기존,전남대학교,인문ㆍ사회계열,4123,0,5820,4748,1072,141.2,115.2,전남대학교
2019,대학교,국립,광주,기존,전남대학교,자연과학계열,4490,0,5118,4707,411,114.0,104.8,전남대학교
2019,대학교,국립,광주,기존,전남대학교,예ㆍ체능계열,856,0,974,949,25,113.8,110.9,전남대학교
2019,대학교,국립,광주,기존,전남대학교,공학계열,3107,0,3761,3514,247,121.0,113.1,전남대학교
2019,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,공학계열,1210,0,1101,993,108,91.0,82.1,전남대학교 _제2캠퍼스
2019,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,인문ㆍ사회계열,726,0,745,709,36,102.6,97.7,전남대학교 _제2캠퍼스
2019,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,자연과학계열,1082,0,1018,924,94,94.1,85.4,전남대학교 _제2캠퍼스
2019,대학교,국립,전북,기존,전북대학교,예ㆍ체능계열,661,0,719,683,36,108.8,103.3,전북대학교
2019,대학교,국립,전북,기존,전북대학교,의학계열,650,0,775,636,139,119.2,97.8,전북대학교
2019,대학교,국립,전북,기존,전북대학교,공학계열,4990,0,5818,5426,392,116.6,108.7,전북대학교
2019,대학교,국립,전북,기존,전북대학교,자연과학계열,4611,0,5099,4626,473,110.6,100.3,전북대학교
2019,대학교,국립,전북,기존,전북대학교,인문ㆍ사회계열,4595,0,5733,5012,721,124.8,109.1,전북대학교
2019,교육대학,국립,전북,기존,전주교육대학교,인문ㆍ사회계열,1140,0,496,472,24,43.5,41.4,전주교육대학교
2019,대학교,사립,전북,기존,전주대학교,공학계열,2400,0,2270,2051,219,94.6,85.5,전주대학교
2019,대학교,사립,전북,기존,전주대학교,자연과학계열,1980,0,2108,1873,235,106.5,94.6,전주대학교
2019,대학교,사립,전북,기존,전주대학교,예ㆍ체능계열,1241,0,1346,1227,119,108.5,98.9,전주대학교
2019,대학교,사립,전북,기존,전주대학교,인문ㆍ사회계열,4520,0,5150,4437,713,113.9,98.2,전주대학교
2019,대학교,국립,제주,기존,제주대학교,예ㆍ체능계열,613,0,639,618,21,104.2,100.8,제주대학교
2019,대학교,국립,제주,기존,제주대학교,공학계열,1592,0,1832,1642,190,115.1,103.1,제주대학교
2019,대학교,국립,제주,기존,제주대학교,자연과학계열,2490,0,2707,2519,188,108.7,101.2,제주대학교
2019,대학교,국립,제주,기존,제주대학교,인문ㆍ사회계열,3673,0,4791,4219,572,130.4,114.9,제주대학교
2019,대학교,국립,제주,기존,제주대학교,의학계열,160,0,194,162,32,121.3,101.3,제주대학교
2019,대학교,사립,광주,기존,조선대학교,인문ㆍ사회계열,6763,0,7333,6782,551,108.4,100.3,조선대학교
2019,대학교,사립,광주,기존,조선대학교,공학계열,5769,0,6255,5648,607,108.4,97.9,조선대학교
2019,대학교,사립,광주,기존,조선대학교,의학계열,615,0,587,404,183,95.4,65.7,조선대학교
2019,대학교,사립,광주,기존,조선대학교,예ㆍ체능계열,1942,0,2028,1919,109,104.4,98.8,조선대학교
2019,대학교,사립,광주,기존,조선대학교,자연과학계열,2892,0,2886,2779,107,99.8,96.1,조선대학교
2019,대학교,사립,충남,기존,중부대학교,공학계열,1935,0,1940,1773,167,100.3,91.6,중부대학교
2019,대학교,사립,충남,기존,중부대학교,예ㆍ체능계열,1545,0,1620,1504,116,104.9,97.3,중부대학교
2019,대학교,사립,충남,기존,중부대학교,자연과학계열,1129,0,1129,990,139,100.0,87.7,중부대학교
2019,대학교,사립,충남,기존,중부대학교,인문ㆍ사회계열,3214,0,3372,3131,241,104.9,97.4,중부대학교
2019,대학교,사립,서울,기존,중앙대학교,자연과학계열,2532,0,2727,2499,228,107.7,98.7,중앙대학교
2019,대학교,사립,서울,기존,중앙대학교,공학계열,3500,0,4196,3675,521,119.9,105.0,중앙대학교
2019,대학교,사립,서울,기존,중앙대학교,예ㆍ체능계열,520,0,593,551,42,114.0,106.0,중앙대학교
2019,대학교,사립,서울,기존,중앙대학교,의학계열,344,0,354,331,23,102.9,96.2,중앙대학교
2019,대학교,사립,서울,기존,중앙대학교,인문ㆍ사회계열,6720,0,10673,7355,3318,158.8,109.4,중앙대학교
2019,대학교,사립,경기,기존,중앙승가대학교,인문ㆍ사회계열,480,0,143,141,2,29.8,29.4,중앙승가대학교
2019,대학교,사립,충북,기존,중원대학교,예ㆍ체능계열,586,0,550,525,25,93.9,89.6,중원대학교
2019,대학교,사립,충북,기존,중원대학교,공학계열,1120,0,1138,1061,77,101.6,94.7,중원대학교
2019,대학교,사립,충북,기존,중원대학교,자연과학계열,1219,0,1250,1147,103,102.5,94.1,중원대학교
2019,대학교,사립,충북,기존,중원대학교,인문ㆍ사회계열,1099,0,1050,994,56,95.5,90.4,중원대학교
2019,교육대학,국립,경남,기존,진주교육대학교,인문ㆍ사회계열,1276,0,552,516,36,43.3,40.4,진주교육대학교
2019,대학교,사립,경기,기존,차의과학대학교,자연과학계열,1137,0,1241,1095,146,109.1,96.3,차의과학대학교
2019,대학교,사립,경기,기존,차의과학대학교,인문ㆍ사회계열,951,0,971,935,36,102.1,98.3,차의과학대학교
2019,산업대학,사립,충남,기존,청운대학교,공학계열,1190,0,1589,1202,387,133.5,101.0,청운대학교
2019,산업대학,사립,충남,기존,청운대학교,자연과학계열,435,0,511,444,67,117.5,102.1,청운대학교
2019,산업대학,사립,충남,기존,청운대학교,예ㆍ체능계열,1100,0,1094,969,125,99.5,88.1,청운대학교
2019,산업대학,사립,충남,기존,청운대학교,인문ㆍ사회계열,2640,0,3348,2571,777,126.8,97.4,청운대학교
2019,교육대학,국립,충북,기존,청주교육대학교,인문ㆍ사회계열,1144,0,504,466,38,44.1,40.7,청주교육대학교
2019,대학교,사립,충북,기존,청주대학교,공학계열,3053,0,2850,2613,237,93.4,85.6,청주대학교
2019,대학교,사립,충북,기존,청주대학교,예ㆍ체능계열,1395,0,1463,1384,79,104.9,99.2,청주대학교
2019,대학교,사립,충북,기존,청주대학교,자연과학계열,1787,0,1735,1676,59,97.1,93.8,청주대학교
2019,대학교,사립,충북,기존,청주대학교,인문ㆍ사회계열,4546,0,4648,4139,509,102.2,91.0,청주대학교
2019,대학교,사립,서울,기존,총신대학교,예ㆍ체능계열,240,0,264,246,18,110.0,102.5,총신대학교
2019,대학교,사립,서울,기존,총신대학교,인문ㆍ사회계열,1200,0,1482,1193,289,123.5,99.4,총신대학교
2019,대학교,사립,서울,기존,추계예술대학교,인문ㆍ사회계열,256,0,288,272,16,112.5,106.3,추계예술대학교
2019,대학교,사립,서울,기존,추계예술대학교,예ㆍ체능계열,862,0,888,853,35,103.0,99.0,추계예술대학교
2019,교육대학,국립,강원,기존,춘천교육대학교,인문ㆍ사회계열,1284,0,571,534,37,44.5,41.6,춘천교육대학교
2019,대학교,국립,대전,기존,충남대학교,자연과학계열,4292,0,4942,4597,345,115.1,107.1,충남대학교
2019,대학교,국립,대전,기존,충남대학교,인문ㆍ사회계열,4492,0,6324,5356,968,140.8,119.2,충남대학교
2019,대학교,국립,대전,기존,충남대학교,의학계열,546,0,584,535,49,107.0,98.0,충남대학교
2019,대학교,국립,대전,기존,충남대학교,공학계열,4050,0,5124,4757,367,126.5,117.5,충남대학교
2019,대학교,국립,대전,기존,충남대학교,예ㆍ체능계열,845,0,916,911,5,108.4,107.8,충남대학교
2019,대학교,국립,충북,기존,충북대학교,인문ㆍ사회계열,3602,0,4524,3773,751,125.6,104.7,충북대학교
2019,대학교,국립,충북,기존,충북대학교,공학계열,3571,0,4271,3782,489,119.6,105.9,충북대학교
2019,대학교,국립,충북,기존,충북대학교,자연과학계열,3630,0,4135,3743,392,113.9,103.1,충북대학교
2019,대학교,국립,충북,기존,충북대학교,예ㆍ체능계열,255,0,277,267,10,108.6,104.7,충북대학교
2019,대학교,국립,충북,기존,충북대학교,의학계열,380,0,406,381,25,106.8,100.3,충북대학교
2019,대학교,사립,경기,기존,칼빈대학교,인문ㆍ사회계열,316,0,453,242,211,143.4,76.6,칼빈대학교
2019,대학교,사립,경기,기존,칼빈대학교,예ㆍ체능계열,60,0,51,51,0,85.0,85.0,칼빈대학교
2019,대학교,사립,경기,기존,평택대학교,예ㆍ체능계열,691,0,672,660,12,97.3,95.5,평택대학교
2019,대학교,사립,경기,기존,평택대학교,공학계열,90,0,63,49,14,70.0,54.4,평택대학교
2019,대학교,사립,경기,기존,평택대학교,자연과학계열,1085,0,971,889,82,89.5,81.9,평택대학교
2019,대학교,사립,경기,기존,평택대학교,인문ㆍ사회계열,1623,0,1952,1566,386,120.3,96.5,평택대학교
2019,대학교,사립,경북,기존,포항공과대학교,자연과학계열,140,0,208,207,1,148.6,147.9,포항공과대학교
2019,대학교,사립,경북,기존,포항공과대학교,공학계열,1140,0,1224,1186,38,107.4,104.0,포항공과대학교
2019,대학교,특별법법인,대전,기존,한국과학기술원,자연과학계열,1318,0,906,857,49,68.7,65.0,한국과학기술원
2019,대학교,특별법법인,대전,기존,한국과학기술원,인문ㆍ사회계열,120,0,64,52,12,53.3,43.3,한국과학기술원
2019,대학교,특별법법인,대전,기존,한국과학기술원,공학계열,2442,0,2909,2702,207,119.1,110.6,한국과학기술원
2019,대학교,국립,충북,기존,한국교원대학교,자연과학계열,572,0,656,616,40,114.7,107.7,한국교원대학교
2019,대학교,국립,충북,기존,한국교원대학교,공학계열,156,0,171,165,6,109.6,105.8,한국교원대학교
2019,대학교,국립,충북,기존,한국교원대학교,예ㆍ체능계열,236,0,251,250,1,106.4,105.9,한국교원대학교
2019,대학교,국립,충북,기존,한국교원대학교,인문ㆍ사회계열,1220,0,1369,1257,112,112.2,103.0,한국교원대학교
2019,대학교,사립,충남,기존,한국기술교육대학교,인문ㆍ사회계열,474,0,689,544,145,145.4,114.8,한국기술교육대학교
2019,대학교,사립,충남,기존,한국기술교육대학교,공학계열,2880,0,3743,3233,510,130.0,112.3,한국기술교육대학교
2019,방송통신대학,국립,서울,기존,한국방송통신대학교,인문ㆍ사회계열,180300,0,78092,70532,7560,43.3,39.1,한국방송통신대학교
2019,방송통신대학,국립,서울,기존,한국방송통신대학교,자연과학계열,48000,0,27901,25522,2379,58.1,53.2,한국방송통신대학교
2019,방송통신대학,국립,서울,기존,한국방송통신대학교,공학계열,4000,0,819,819,0,20.5,20.5,한국방송통신대학교
2019,대학교,사립,서울,기존,한국성서대학교,공학계열,140,0,137,130,7,97.9,92.9,한국성서대학교
2019,대학교,사립,서울,기존,한국성서대학교,인문ㆍ사회계열,606,0,743,656,87,122.6,108.3,한국성서대학교
2019,대학교,사립,서울,기존,한국성서대학교,자연과학계열,180,0,208,181,27,115.6,100.6,한국성서대학교
2019,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,예ㆍ체능계열,2252,0,2711,2579,132,120.4,114.5,한국예술종합학교
2019,대학교,사립,서울,기존,한국외국어대학교,인문ㆍ사회계열,11340,0,15478,12538,2940,136.5,110.6,한국외국어대학교
2019,대학교,사립,서울,기존,한국외국어대학교,공학계열,1136,0,1186,1107,79,104.4,97.4,한국외국어대학교
2019,대학교,사립,서울,기존,한국외국어대학교,자연과학계열,1032,0,1106,1024,82,107.2,99.2,한국외국어대학교
2019,대학교,국립,서울,기존,한국체육대학교,예ㆍ체능계열,2270,0,2455,2322,133,108.1,102.3,한국체육대학교
2019,대학교,사립,대전,기존,한국침례신학대학교,예ㆍ체능계열,260,0,231,220,11,88.8,84.6,한국침례신학대학교
2019,대학교,사립,대전,기존,한국침례신학대학교,인문ㆍ사회계열,1180,0,1114,1071,43,94.4,90.8,한국침례신학대학교
2019,대학교,사립,경기,기존,한국항공대학교,공학계열,2251,0,2531,2296,235,112.4,102.0,한국항공대학교
2019,대학교,사립,경기,기존,한국항공대학교,인문ㆍ사회계열,454,0,497,448,49,109.5,98.7,한국항공대학교
2019,대학교,사립,경기,기존,한국항공대학교,자연과학계열,664,0,926,727,199,139.5,109.5,한국항공대학교
2019,대학교,사립,대전,기존,한남대학교,인문ㆍ사회계열,5828,0,7215,6588,627,123.8,113.0,한남대학교
2019,대학교,사립,대전,기존,한남대학교,예ㆍ체능계열,977,0,992,962,30,101.5,98.5,한남대학교
2019,대학교,사립,대전,기존,한남대학교,공학계열,2746,0,2839,2617,222,103.4,95.3,한남대학교
2019,대학교,사립,대전,기존,한남대학교,자연과학계열,1244,0,1291,1240,51,103.8,99.7,한남대학교
2019,대학교,사립,경북,기존,한동대학교,자연과학계열,224,0,231,215,16,103.1,96.0,한동대학교
2019,대학교,사립,경북,기존,한동대학교,인문ㆍ사회계열,1291,0,2242,1925,317,173.7,149.1,한동대학교
2019,대학교,사립,경북,기존,한동대학교,공학계열,1407,0,1483,1371,112,105.4,97.4,한동대학교
2019,대학교,사립,강원,기존,한라대학교,인문ㆍ사회계열,1480,0,1521,1452,69,102.8,98.1,한라대학교
2019,대학교,사립,강원,기존,한라대학교,공학계열,1970,0,1995,1869,126,101.3,94.9,한라대학교
2019,대학교,사립,강원,기존,한라대학교,예ㆍ체능계열,150,0,152,148,4,101.3,98.7,한라대학교
2019,대학교,사립,강원,기존,한림대학교,예ㆍ체능계열,209,0,254,224,30,121.5,107.2,한림대학교
2019,대학교,사립,강원,기존,한림대학교,의학계열,304,0,306,299,7,100.7,98.4,한림대학교
2019,대학교,사립,강원,기존,한림대학교,공학계열,874,0,996,918,78,114.0,105.0,한림대학교
2019,대학교,사립,강원,기존,한림대학교,자연과학계열,2045,0,2085,1982,103,102.0,96.9,한림대학교
2019,대학교,사립,강원,기존,한림대학교,인문ㆍ사회계열,3564,0,4458,3855,603,125.1,108.2,한림대학교
2019,대학교,사립,충남,기존,한서대학교,공학계열,1769,0,1800,1630,170,101.8,92.1,한서대학교
2019,대학교,사립,충남,기존,한서대학교,자연과학계열,1718,0,1734,1560,174,100.9,90.8,한서대학교
2019,대학교,사립,충남,기존,한서대학교,예ㆍ체능계열,1390,0,1421,1284,137,102.2,92.4,한서대학교
2019,대학교,사립,충남,기존,한서대학교,인문ㆍ사회계열,1537,0,1933,1686,247,125.8,109.7,한서대학교
2019,대학교,사립,서울,기존,한성대학교,인문ㆍ사회계열,2989,0,3071,2766,305,102.7,92.5,한성대학교
2019,대학교,사립,서울,기존,한성대학교,공학계열,1713,0,2034,1861,173,118.7,108.6,한성대학교
2019,대학교,사립,서울,기존,한성대학교,예ㆍ체능계열,1152,0,1463,1252,211,127.0,108.7,한성대학교
2019,대학교,사립,경기,기존,한세대학교,인문ㆍ사회계열,1247,0,1517,1363,154,121.7,109.3,한세대학교
2019,대학교,사립,경기,기존,한세대학교,공학계열,198,0,232,192,40,117.2,97.0,한세대학교
2019,대학교,사립,경기,기존,한세대학교,예ㆍ체능계열,744,0,827,760,67,111.2,102.2,한세대학교
2019,대학교,사립,경기,기존,한세대학교,자연과학계열,123,0,152,132,20,123.6,107.3,한세대학교
2019,대학교,사립,경기,기존,한신대학교,공학계열,908,0,902,833,69,99.3,91.7,한신대학교
2019,대학교,사립,경기,기존,한신대학교,예ㆍ체능계열,140,0,162,162,0,115.7,115.7,한신대학교
2019,대학교,사립,경기,기존,한신대학교,자연과학계열,328,0,333,324,9,101.5,98.8,한신대학교
2019,대학교,사립,경기,기존,한신대학교,인문ㆍ사회계열,3346,0,3801,3504,297,113.6,104.7,한신대학교
2019,대학교,사립,서울,기존,한양대학교,인문ㆍ사회계열,4024,0,6520,4375,2145,162.0,108.7,한양대학교
2019,대학교,사립,서울,기존,한양대학교,자연과학계열,1275,0,1542,1244,298,120.9,97.6,한양대학교
2019,대학교,사립,서울,기존,한양대학교,공학계열,4355,0,5797,4720,1077,133.1,108.4,한양대학교
2019,대학교,사립,서울,기존,한양대학교,의학계열,440,0,427,427,0,97.0,97.0,한양대학교
2019,대학교,사립,서울,기존,한양대학교,예ㆍ체능계열,1436,0,1856,1546,310,129.2,107.7,한양대학교
2019,대학교,사립,경기,기존,한양대학교(ERICA) _분교,인문ㆍ사회계열,2389,0,3177,2674,503,133.0,111.9,한양대학교(ERICA) _분교
2019,대학교,사립,경기,기존,한양대학교(ERICA) _분교,자연과학계열,522,0,550,507,43,105.4,97.1,한양대학교(ERICA) _분교
2019,대학교,사립,경기,기존,한양대학교(ERICA) _분교,공학계열,3417,0,4014,3304,710,117.5,96.7,한양대학교(ERICA) _분교
2019,대학교,사립,경기,기존,한양대학교(ERICA) _분교,예ㆍ체능계열,1150,0,1282,1198,84,111.5,104.2,한양대학교(ERICA) _분교
2019,대학교,사립,전북,기존,한일장신대학교,예ㆍ체능계열,143,0,150,123,27,104.9,86.0,한일장신대학교
2019,대학교,사립,전북,기존,한일장신대학교,자연과학계열,208,0,230,202,28,110.6,97.1,한일장신대학교
2019,대학교,사립,전북,기존,한일장신대학교,인문ㆍ사회계열,555,0,557,460,97,100.4,82.9,한일장신대학교
2019,대학교,사립,경기,기존,협성대학교,예ㆍ체능계열,732,0,716,709,7,97.8,96.9,협성대학교
2019,대학교,사립,경기,기존,협성대학교,공학계열,566,0,535,482,53,94.5,85.2,협성대학교
2019,대학교,사립,경기,기존,협성대학교,자연과학계열,282,0,290,266,24,102.8,94.3,협성대학교
2019,대학교,사립,경기,기존,협성대학교,인문ㆍ사회계열,2528,0,2754,2363,391,108.9,93.5,협성대학교
2019,대학교,사립,광주,기존,호남대학교,인문ㆍ사회계열,2042,0,2621,2141,480,128.4,104.8,호남대학교
2019,대학교,사립,광주,기존,호남대학교,공학계열,1549,0,1461,1367,94,94.3,88.3,호남대학교
2019,대학교,사립,광주,기존,호남대학교,자연과학계열,1630,0,1725,1585,140,105.8,97.2,호남대학교
2019,대학교,사립,광주,기존,호남대학교,예ㆍ체능계열,1027,0,1194,973,221,116.3,94.7,호남대학교
2019,대학교,사립,광주,기존,호남신학대학교,인문ㆍ사회계열,375,0,330,328,2,88.0,87.5,호남신학대학교
2019,대학교,사립,광주,기존,호남신학대학교,예ㆍ체능계열,230,0,193,193,0,83.9,83.9,호남신학대학교
2019,대학교,사립,충남,기존,호서대학교,자연과학계열,1466,0,1535,1393,142,104.7,95.0,호서대학교
2019,대학교,사립,충남,기존,호서대학교,예ㆍ체능계열,1678,0,1753,1665,88,104.5,99.2,호서대학교
2019,대학교,사립,충남,기존,호서대학교,공학계열,4612,0,4592,4198,394,99.6,91.0,호서대학교
2019,대학교,사립,충남,기존,호서대학교,인문ㆍ사회계열,3851,0,3964,3583,381,102.9,93.0,호서대학교
2019,산업대학,사립,전북,기존,호원대학교,공학계열,1118,0,1266,969,297,113.2,86.7,호원대학교
2019,산업대학,사립,전북,기존,호원대학교,예ㆍ체능계열,1410,0,1570,1302,268,111.3,92.3,호원대학교
2019,산업대학,사립,전북,기존,호원대학교,자연과학계열,1030,0,1047,900,147,101.7,87.4,호원대학교
