기준연도,학교명,대학자체대계열,재적학생,중도탈락학생,중도탈락비율(%),학교명_정규화
2020.0,안양대학교,인문사회계열,2693.0,145,5.38,안양대학교
2020.0,안양대학교 _제2캠퍼스,공학계열,212.0,16,7.55,안양대학교 _제2캠퍼스
2020.0,안양대학교 _제2캠퍼스,인문사회계열,235.0,19,8.09,안양대학교 _제2캠퍼스
2020.0,연세대학교,공학계열,5369.0,114,2.12,연세대학교
2020.0,연세대학교,예체능계열,657.0,6,0.91,연세대학교
2020.0,연세대학교,인문사회계열,16798.0,383,2.28,연세대학교
2020.0,연세대학교,자연과학계열,3590.0,57,1.59,연세대학교
2020.0,연세대학교(미래) _분교,공학계열,2463.0,116,4.71,연세대학교(미래) _분교
2020.0,연세대학교(미래) _분교,인문사회계열,4060.0,128,3.15,연세대학교(미래) _분교
2020.0,연세대학교(미래) _분교,자연과학계열,3384.0,82,2.42,연세대학교(미래) _분교
2020.0,영남대학교,공학계열,10087.0,370,3.67,영남대학교
2020.0,영남대학교,예체능계열,1908.0,72,3.77,영남대학교
2020.0,영남대학교,인문사회계열,8990.0,392,4.36,영남대학교
2020.0,영남대학교,자연과학계열,6611.0,262,3.96,영남대학교
2020.0,영남신학대학교,인문사회계열,575.0,56,9.74,영남신학대학교
2020.0,영산대학교,공학계열,1424.0,199,13.97,영산대학교
2020.0,영산대학교,인문사회계열,1264.0,179,14.16,영산대학교
2020.0,영산대학교,자연과학계열,1024.0,44,4.3,영산대학교
2020.0,영산대학교 _제2캠퍼스,공학계열,609.0,54,8.87,영산대학교 _제2캠퍼스
2020.0,영산대학교 _제2캠퍼스,예체능계열,1329.0,138,10.38,영산대학교 _제2캠퍼스
2020.0,영산대학교 _제2캠퍼스,인문사회계열,2936.0,256,8.72,영산대학교 _제2캠퍼스
2020.0,영산선학대학교,인문사회계열,47.0,2,4.26,영산선학대학교
2020.0,예수대학교,인문사회계열,78.0,5,6.41,예수대학교
2020.0,예수대학교,자연과학계열,537.0,7,1.3,예수대학교
2020.0,예원예술대학교,예체능계열,1243.0,127,10.22,예원예술대학교
2020.0,예원예술대학교,인문사회계열,80.0,10,12.5,예원예술대학교
2020.0,용인대학교,예체능계열,5308.0,371,6.99,용인대학교
2020.0,용인대학교,인문사회계열,1917.0,164,8.56,용인대학교
2020.0,용인대학교,자연과학계열,858.0,59,6.88,용인대학교
2020.0,우석대학교,공학계열,1870.0,141,7.54,우석대학교
2020.0,우석대학교,예체능계열,1126.0,91,8.08,우석대학교
2020.0,우석대학교,인문사회계열,4377.0,337,7.7,우석대학교
2020.0,우석대학교,자연과학계열,2186.0,65,2.97,우석대학교
2020.0,우송대학교,공학계열,3557.0,144,4.05,우송대학교
2020.0,우송대학교,예체능계열,978.0,47,4.81,우송대학교
2020.0,우송대학교,인문사회계열,6459.0,329,5.09,우송대학교
2020.0,우송대학교,자연과학계열,1772.0,50,2.82,우송대학교
2020.0,울산과학기술원,공학계열,2197.0,56,2.55,울산과학기술원
2020.0,울산과학기술원,인문사회계열,297.0,9,3.03,울산과학기술원
2020.0,울산과학기술원,자연과학계열,338.0,8,2.37,울산과학기술원
2020.0,울산대학교,공학계열,6860.0,269,3.92,울산대학교
2020.0,울산대학교,예체능계열,1251.0,54,4.32,울산대학교
2020.0,울산대학교,인문사회계열,5874.0,281,4.78,울산대학교
2020.0,울산대학교,자연과학계열,3460.0,166,4.8,울산대학교
2020.0,원광대학교,공학계열,5795.0,314,5.42,원광대학교
2020.0,원광대학교,예체능계열,994.0,52,5.23,원광대학교
2020.0,원광대학교,인문사회계열,6562.0,473,7.21,원광대학교
2020.0,원광대학교,자연과학계열,7983.0,391,4.9,원광대학교
2020.0,위덕대학교,공학계열,693.0,138,19.91,위덕대학교
2020.0,위덕대학교,예체능계열,321.0,64,19.94,위덕대학교
2020.0,위덕대학교,인문사회계열,1759.0,220,12.51,위덕대학교
2020.0,위덕대학교,자연과학계열,927.0,59,6.36,위덕대학교
2020.0,유원대학교,공학계열,1193.0,112,9.39,유원대학교
2020.0,유원대학교,예체능계열,479.0,61,12.73,유원대학교
2020.0,유원대학교,인문사회계열,1828.0,170,9.3,유원대학교
2020.0,유원대학교,자연과학계열,1643.0,123,7.49,유원대학교
2020.0,을지대학교,자연과학계열,813.0,17,2.09,을지대학교
2020.0,을지대학교 _제2캠퍼스,자연과학계열,3153.0,82,2.6,을지대학교 _제2캠퍼스
2020.0,이화여자대학교,공학계열,1929.0,38,1.97,이화여자대학교
2020.0,이화여자대학교,예체능계열,2579.0,36,1.4,이화여자대학교
2020.0,이화여자대학교,인문사회계열,8561.0,162,1.89,이화여자대학교
2020.0,이화여자대학교,자연과학계열,5085.0,144,2.83,이화여자대학교
2020.0,인제대학교,공학계열,4449.0,244,5.48,인제대학교
2020.0,인제대학교,예체능계열,131.0,5,3.82,인제대학교
2020.0,인제대학교,인문사회계열,3914.0,249,6.36,인제대학교
2020.0,인제대학교,자연과학계열,3100.0,93,3.0,인제대학교
2020.0,인천가톨릭대학교,인문사회계열,90.0,4,4.44,인천가톨릭대학교
2020.0,인천대학교,공학계열,6459.0,257,3.98,인천대학교
2020.0,인천대학교,예체능계열,1379.0,65,4.71,인천대학교
2020.0,인천대학교,인문사회계열,5376.0,202,3.76,인천대학교
2020.0,인천대학교,자연과학계열,1982.0,87,4.39,인천대학교
2020.0,인하대학교,공학계열,11788.0,306,2.6,인하대학교
2020.0,인하대학교,예체능계열,1018.0,37,3.63,인하대학교
2020.0,인하대학교,인문사회계열,8813.0,243,2.76,인하대학교
2020.0,인하대학교,자연과학계열,3758.0,118,3.14,인하대학교
2020.0,장로회신학대학교,인문사회계열,893.0,26,2.91,장로회신학대학교
2020.0,전남대학교,공학계열,5489.0,253,4.61,전남대학교
2020.0,전남대학교,예체능계열,941.0,44,4.68,전남대학교
2020.0,전남대학교,인문사회계열,6922.0,233,3.37,전남대학교
2020.0,전남대학교,자연과학계열,8979.0,286,3.19,전남대학교
2020.0,전남대학교 _제2캠퍼스,공학계열,2944.0,168,5.71,전남대학교 _제2캠퍼스
2020.0,전남대학교 _제2캠퍼스,인문사회계열,1161.0,70,6.03,전남대학교 _제2캠퍼스
2020.0,전북대학교,공학계열,8532.0,313,3.67,전북대학교
2020.0,전북대학교,예체능계열,795.0,25,3.14,전북대학교
2020.0,전북대학교,인문사회계열,6697.0,246,3.67,전북대학교
2020.0,전북대학교,자연과학계열,8837.0,357,4.04,전북대학교
2020.0,전주교육대학교,예체능계열,310.0,1,0.32,전주교육대학교
2020.0,전주교육대학교,인문사회계열,509.0,7,1.38,전주교육대학교
2020.0,전주교육대학교,자연과학계열,395.0,4,1.01,전주교육대학교
2020.0,전주대학교,공학계열,5351.0,269,5.03,전주대학교
2020.0,전주대학교,예체능계열,37.0,6,16.22,전주대학교
2020.0,전주대학교,인문사회계열,7358.0,418,5.68,전주대학교
2020.0,전주대학교,자연과학계열,2899.0,107,3.69,전주대학교
2020.0,제주대학교,공학계열,3875.0,236,6.09,제주대학교
2020.0,제주대학교,예체능계열,636.0,41,6.45,제주대학교
2020.0,제주대학교,인문사회계열,5442.0,255,4.69,제주대학교
2020.0,제주대학교,자연과학계열,3981.0,182,4.57,제주대학교
2020.0,조선대학교,공학계열,9943.0,465,4.68,조선대학교
2020.0,조선대학교,예체능계열,5748.0,295,5.13,조선대학교
2020.0,조선대학교,인문사회계열,8317.0,440,5.29,조선대학교
2020.0,조선대학교,자연과학계열,3328.0,73,2.19,조선대학교
2020.0,중부대학교,공학계열,2281.0,111,4.87,중부대학교
2020.0,중부대학교,예체능계열,2442.0,150,6.14,중부대학교
2020.0,중부대학교,인문사회계열,5189.0,351,6.76,중부대학교
2020.0,중부대학교,자연과학계열,2226.0,122,5.48,중부대학교
2020.0,중앙대학교,공학계열,5838.0,202,3.46,중앙대학교
2020.0,중앙대학교,예체능계열,654.0,11,1.68,중앙대학교
2020.0,중앙대학교,인문사회계열,14122.0,366,2.59,중앙대학교
2020.0,중앙대학교,자연과학계열,4823.0,156,3.23,중앙대학교
2020.0,중앙승가대학교,인문사회계열,147.0,12,8.16,중앙승가대학교
2020.0,중원대학교,공학계열,1152.0,91,7.9,중원대학교
2020.0,중원대학교,예체능계열,1502.0,236,15.71,중원대학교
2020.0,중원대학교,인문사회계열,1707.0,303,17.75,중원대학교
2020.0,중원대학교,자연과학계열,1196.0,76,6.35,중원대학교
2020.0,진주교육대학교,예체능계열,349.0,5,1.43,진주교육대학교
2020.0,진주교육대학교,인문사회계열,563.0,5,0.89,진주교육대학교
2020.0,진주교육대학교,자연과학계열,459.0,14,3.05,진주교육대학교
2020.0,차의과학대학교,공학계열,786.0,27,3.44,차의과학대학교
2020.0,차의과학대학교,자연과학계열,1971.0,67,3.4,차의과학대학교
2020.0,청운대학교,공학계열,1579.0,83,5.26,청운대학교
2020.0,청운대학교,예체능계열,1449.0,141,9.73,청운대학교
2020.0,청운대학교,인문사회계열,2655.0,207,7.8,청운대학교
2020.0,청운대학교,자연과학계열,1245.0,64,5.14,청운대학교
2020.0,청주교육대학교,예체능계열,315.0,7,2.22,청주교육대학교
2020.0,청주교육대학교,인문사회계열,515.0,9,1.75,청주교육대학교
2020.0,청주교육대학교,자연과학계열,404.0,12,2.97,청주교육대학교
2020.0,청주대학교,공학계열,5413.0,225,4.16,청주대학교
2020.0,청주대학교,예체능계열,1911.0,66,3.45,청주대학교
2020.0,청주대학교,인문사회계열,6486.0,313,4.83,청주대학교
2020.0,청주대학교,자연과학계열,2272.0,63,2.77,청주대학교
2020.0,총신대학교,예체능계열,328.0,17,5.18,총신대학교
2020.0,총신대학교,인문사회계열,1583.0,71,4.49,총신대학교
2020.0,총신대학교,자연과학계열,101.0,5,4.95,총신대학교
2020.0,추계예술대학교,예체능계열,1096.0,64,5.84,추계예술대학교
2020.0,추계예술대학교,인문사회계열,216.0,11,5.09,추계예술대학교
2020.0,추계예술대학교,인문사회계열,133.0,9,6.77,추계예술대학교
2020.0,춘천교육대학교,예체능계열,341.0,4,1.17,춘천교육대학교
2020.0,춘천교육대학교,인문사회계열,575.0,10,1.74,춘천교육대학교
2020.0,춘천교육대학교,자연과학계열,449.0,11,2.45,춘천교육대학교
2020.0,충남대학교,공학계열,6062.0,205,3.38,충남대학교
2020.0,충남대학교,예체능계열,675.0,23,3.41,충남대학교
2020.0,충남대학교,인문사회계열,7574.0,251,3.31,충남대학교
2020.0,충남대학교,자연과학계열,8761.0,295,3.37,충남대학교
2020.0,충북대학교,공학계열,5965.0,204,3.42,충북대학교
2020.0,충북대학교,예체능계열,236.0,18,7.63,충북대학교
2020.0,충북대학교,인문사회계열,7175.0,267,3.72,충북대학교
2020.0,충북대학교,자연과학계열,4973.0,182,3.66,충북대학교
2020.0,칼빈대학교,예체능계열,58.0,3,5.17,칼빈대학교
2020.0,칼빈대학교,인문사회계열,619.0,82,13.25,칼빈대학교
2020.0,평택대학교,공학계열,1347.0,62,4.6,평택대학교
2020.0,평택대학교,예체능계열,705.0,61,8.65,평택대학교
2020.0,평택대학교,인문사회계열,1459.0,165,11.31,평택대학교
2020.0,평택대학교,자연과학계열,864.0,64,7.41,평택대학교
2020.0,포항공과대학교,공학계열,1702.0,17,1.0,포항공과대학교
2020.0,한국과학기술원,공학계열,3694.0,101,2.73,한국과학기술원
2020.0,한국과학기술원,인문사회계열,87.0,6,6.9,한국과학기술원
2020.0,한국과학기술원,자연과학계열,793.0,38,4.79,한국과학기술원
2020.0,한국교원대학교,예체능계열,257.0,4,1.56,한국교원대학교
2020.0,한국교원대학교,인문사회계열,1516.0,28,1.85,한국교원대학교
2020.0,한국교원대학교,자연과학계열,919.0,25,2.72,한국교원대학교
2020.0,한국기술교육대학교,공학계열,5775.0,181,3.13,한국기술교육대학교
2020.0,한국기술교육대학교,인문사회계열,394.0,39,9.9,한국기술교육대학교
2020.0,한국방송통신대학교,인문사회계열,103166.0,24394,23.65,한국방송통신대학교
2020.0,한국방송통신대학교,자연과학계열,38915.0,7816,20.08,한국방송통신대학교
2020.0,한국성서대학교,공학계열,203.0,11,5.42,한국성서대학교
2020.0,한국성서대학교,인문사회계열,786.0,36,4.58,한국성서대학교
2020.0,한국성서대학교,자연과학계열,226.0,4,1.77,한국성서대학교
2020.0,한국예술종합학교,예체능계열,3220.0,62,1.93,한국예술종합학교
2020.0,한국외국어대학교,공학계열,1754.0,95,5.42,한국외국어대학교
2020.0,한국외국어대학교,인문사회계열,19593.0,691,3.53,한국외국어대학교
2020.0,한국외국어대학교,자연과학계열,2229.0,121,5.43,한국외국어대학교
2020.0,한국체육대학교,예체능계열,3191.0,71,2.23,한국체육대학교
2020.0,한국침례신학대학교,예체능계열,255.0,37,14.51,한국침례신학대학교
2020.0,한국침례신학대학교,인문사회계열,1319.0,74,5.61,한국침례신학대학교
2020.0,한국항공대학교,공학계열,3795.0,143,3.77,한국항공대학교
2020.0,한국항공대학교,인문사회계열,1982.0,67,3.38,한국항공대학교
2020.0,한남대학교,공학계열,3897.0,192,4.93,한남대학교
2020.0,한남대학교,예체능계열,636.0,29,4.56,한남대학교
2020.0,한남대학교,인문사회계열,8087.0,418,5.17,한남대학교
2020.0,한남대학교,자연과학계열,2794.0,109,3.9,한남대학교
2020.0,한동대학교,공학계열,2171.0,55,2.53,한동대학교
2020.0,한동대학교,인문사회계열,2874.0,60,2.09,한동대학교
2020.0,한동대학교,자연과학계열,361.0,15,4.16,한동대학교
2020.0,한라대학교,공학계열,2970.0,149,5.02,한라대학교
2020.0,한라대학교,인문사회계열,2292.0,145,6.33,한라대학교
2020.0,한림대학교,공학계열,1579.0,72,4.56,한림대학교
2020.0,한림대학교,인문사회계열,5911.0,277,4.69,한림대학교
2020.0,한림대학교,자연과학계열,3305.0,133,4.02,한림대학교
2020.0,한서대학교,공학계열,5379.0,262,4.87,한서대학교
2020.0,한서대학교,예체능계열,1118.0,96,8.59,한서대학교
2020.0,한서대학교,인문사회계열,927.0,59,6.36,한서대학교
2020.0,한서대학교,자연과학계열,1814.0,72,3.97,한서대학교
2020.0,한성대학교,공학계열,1526.0,46,3.01,한성대학교
2020.0,한성대학교,예체능계열,1863.0,70,3.76,한성대학교
2020.0,한성대학교,인문사회계열,1911.0,110,5.76,한성대학교
2020.0,한세대학교,공학계열,454.0,25,5.51,한세대학교
2020.0,한세대학교,예체능계열,853.0,51,5.98,한세대학교
2020.0,한세대학교,인문사회계열,1689.0,90,5.33,한세대학교
2020.0,한세대학교,자연과학계열,299.0,8,2.68,한세대학교
2020.0,한신대학교,공학계열,2152.0,80,3.72,한신대학교
2020.0,한신대학교,인문사회계열,5251.0,232,4.42,한신대학교
2020.0,한양대학교,공학계열,8451.0,278,3.29,한양대학교
2020.0,한양대학교,예체능계열,1698.0,41,2.41,한양대학교
2020.0,한양대학교,인문사회계열,8791.0,211,2.4,한양대학교
2020.0,한양대학교,자연과학계열,3735.0,135,3.61,한양대학교
2020.0,한양대학교(ERICA) _분교,공학계열,5428.0,149,2.75,한양대학교(ERICA) _분교
2020.0,한양대학교(ERICA) _분교,예체능계열,1934.0,48,2.48,한양대학교(ERICA) _분교
