기준연도,학교명,계열,졸업자(A),진학자(B),진학률(%),학교명_정규화
2015,원광대학교,예체능계열,526,35,6.65,원광대학교
2015,원광대학교,의학계열,239,3,1.26,원광대학교
2015,원광대학교,인문사회계열,1537,35,2.28,원광대학교
2015,원광대학교,자연과학계열,595,48,8.07,원광대학교
2015,위덕대학교,공학계열,209,6,2.87,위덕대학교
2015,위덕대학교,예체능계열,36,0,0.0,위덕대학교
2015,위덕대학교,인문사회계열,219,5,2.28,위덕대학교
2015,위덕대학교,자연과학계열,105,5,4.76,위덕대학교
2015,유원대학교,공학계열,164,4,2.44,유원대학교
2015,유원대학교,예체능계열,149,2,1.34,유원대학교
2015,유원대학교,인문사회계열,224,4,1.79,유원대학교
2015,유원대학교,자연과학계열,116,4,3.45,유원대학교
2015,을지대학교,공학계열,109,0,0.0,을지대학교
2015,을지대학교,의학계열,38,0,0.0,을지대학교
2015,을지대학교,인문사회계열,23,0,0.0,을지대학교
2015,을지대학교,자연과학계열,37,3,8.11,을지대학교
2015,을지대학교 _제2캠퍼스,공학계열,379,8,2.11,을지대학교 _제2캠퍼스
2015,을지대학교 _제2캠퍼스,예체능계열,27,1,3.7,을지대학교 _제2캠퍼스
2015,을지대학교 _제2캠퍼스,인문사회계열,196,6,3.06,을지대학교 _제2캠퍼스
2015,을지대학교 _제2캠퍼스,자연과학계열,434,14,3.23,을지대학교 _제2캠퍼스
2015,이화여자대학교,공학계열,315,87,27.62,이화여자대학교
2015,이화여자대학교,예체능계열,560,143,25.54,이화여자대학교
2015,이화여자대학교,의학계열,30,2,6.67,이화여자대학교
2015,이화여자대학교,인문사회계열,1722,310,18.0,이화여자대학교
2015,이화여자대학교,자연과학계열,695,199,28.63,이화여자대학교
2015,인제대학교,공학계열,594,59,9.93,인제대학교
2015,인제대학교,예체능계열,215,33,15.35,인제대학교
2015,인제대학교,인문사회계열,960,25,2.6,인제대학교
2015,인제대학교,자연과학계열,362,38,10.5,인제대학교
2015,인천가톨릭대학교,인문사회계열,21,17,80.95,인천가톨릭대학교
2015,인천대학교,공학계열,1103,49,4.44,인천대학교
2015,인천대학교,예체능계열,246,18,7.32,인천대학교
2015,인천대학교,인문사회계열,987,20,2.03,인천대학교
2015,인천대학교,자연과학계열,235,55,23.4,인천대학교
2015,인하대학교,공학계열,1492,164,10.99,인하대학교
2015,인하대학교,예체능계열,109,3,2.75,인하대학교
2015,인하대학교,인문사회계열,1321,45,3.41,인하대학교
2015,인하대학교,자연과학계열,1010,221,21.88,인하대학교
2015,장로회신학대학교,예체능계열,47,8,17.02,장로회신학대학교
2015,장로회신학대학교,인문사회계열,130,58,44.62,장로회신학대학교
2015,전남대학교,공학계열,611,55,9.0,전남대학교
2015,전남대학교,예체능계열,240,29,12.08,전남대학교
2015,전남대학교,의학계열,124,5,4.03,전남대학교
2015,전남대학교,인문사회계열,1454,72,4.95,전남대학교
2015,전남대학교,자연과학계열,1260,181,14.37,전남대학교
2015,전남대학교 _제2캠퍼스,공학계열,195,11,5.64,전남대학교 _제2캠퍼스
2015,전남대학교 _제2캠퍼스,의학계열,28,6,21.43,전남대학교 _제2캠퍼스
2015,전남대학교 _제2캠퍼스,인문사회계열,228,3,1.32,전남대학교 _제2캠퍼스
2015,전남대학교 _제2캠퍼스,자연과학계열,209,27,12.92,전남대학교 _제2캠퍼스
2015,전북대학교,공학계열,1282,123,9.59,전북대학교
2015,전북대학교,예체능계열,132,25,18.94,전북대학교
2015,전북대학교,의학계열,54,15,27.78,전북대학교
2015,전북대학교,인문사회계열,1463,69,4.72,전북대학교
2015,전북대학교,자연과학계열,1203,185,15.38,전북대학교
2015,전주교육대학교,공학계열,26,0,0.0,전주교육대학교
2015,전주교육대학교,예체능계열,87,0,0.0,전주교육대학교
2015,전주교육대학교,인문사회계열,169,0,0.0,전주교육대학교
2015,전주교육대학교,자연과학계열,64,0,0.0,전주교육대학교
2015,전주대학교,공학계열,453,7,1.55,전주대학교
2015,전주대학교,예체능계열,171,15,8.77,전주대학교
2015,전주대학교,의학계열,52,2,3.85,전주대학교
2015,전주대학교,인문사회계열,1204,63,5.23,전주대학교
2015,전주대학교,자연과학계열,380,15,3.95,전주대학교
2015,제주대학교,공학계열,456,16,3.51,제주대학교
2015,제주대학교,예체능계열,116,10,8.62,제주대학교
2015,제주대학교,의학계열,66,11,16.67,제주대학교
2015,제주대학교,인문사회계열,1094,18,1.65,제주대학교
2015,제주대학교,자연과학계열,424,51,12.03,제주대학교
2015,조선대학교,공학계열,1474,98,6.65,조선대학교
2015,조선대학교,예체능계열,568,69,12.15,조선대학교
2015,조선대학교,의학계열,8,0,0.0,조선대학교
2015,조선대학교,인문사회계열,1841,72,3.91,조선대학교
2015,조선대학교,자연과학계열,960,114,11.88,조선대학교
2015,중부대학교,공학계열,387,8,2.07,중부대학교
2015,중부대학교,예체능계열,301,11,3.65,중부대학교
2015,중부대학교,인문사회계열,672,4,0.6,중부대학교
2015,중부대학교,자연과학계열,235,20,8.51,중부대학교
2015,중앙대학교,공학계열,843,119,14.12,중앙대학교
2015,중앙대학교,예체능계열,88,4,4.55,중앙대학교
2015,중앙대학교,의학계열,49,0,0.0,중앙대학교
2015,중앙대학교,인문사회계열,1540,78,5.06,중앙대학교
2015,중앙대학교,자연과학계열,550,109,19.82,중앙대학교
2015,중앙승가대학교,인문사회계열,74,24,32.43,중앙승가대학교
2015,중원대학교,공학계열,71,12,16.9,중원대학교
2015,중원대학교,예체능계열,29,3,10.34,중원대학교
2015,중원대학교,의학계열,4,1,25.0,중원대학교
2015,중원대학교,인문사회계열,91,7,7.69,중원대학교
2015,중원대학교,자연과학계열,43,12,27.91,중원대학교
2015,진주교육대학교,공학계열,30,0,0.0,진주교육대학교
2015,진주교육대학교,예체능계열,99,0,0.0,진주교육대학교
2015,진주교육대학교,인문사회계열,203,1,0.49,진주교육대학교
2015,진주교육대학교,자연과학계열,71,0,0.0,진주교육대학교
2015,차의과학대학교,공학계열,117,5,4.27,차의과학대학교
2015,차의과학대학교,자연과학계열,78,36,46.15,차의과학대학교
2015,청운대학교,공학계열,304,8,2.63,청운대학교
2015,청운대학교,예체능계열,84,4,4.76,청운대학교
2015,청운대학교,인문사회계열,808,7,0.87,청운대학교
2015,청운대학교,자연과학계열,106,3,2.83,청운대학교
2015,청주교육대학교,공학계열,23,0,0.0,청주교육대학교
2015,청주교육대학교,예체능계열,77,0,0.0,청주교육대학교
2015,청주교육대학교,인문사회계열,184,0,0.0,청주교육대학교
2015,청주교육대학교,자연과학계열,59,0,0.0,청주교육대학교
2015,청주대학교,공학계열,685,30,4.38,청주대학교
2015,청주대학교,예체능계열,286,5,1.75,청주대학교
2015,청주대학교,인문사회계열,1655,26,1.57,청주대학교
2015,청주대학교,자연과학계열,380,35,9.21,청주대학교
2015,총신대학교,예체능계열,42,6,14.29,총신대학교
2015,총신대학교,인문사회계열,288,59,20.49,총신대학교
2015,추계예술대학교,예체능계열,270,16,5.93,추계예술대학교
2015,추계예술대학교,인문사회계열,29,3,10.34,추계예술대학교
2015,춘천교육대학교,공학계열,28,0,0.0,춘천교육대학교
2015,춘천교육대학교,예체능계열,84,0,0.0,춘천교육대학교
2015,춘천교육대학교,인문사회계열,202,1,0.5,춘천교육대학교
2015,춘천교육대학교,자연과학계열,78,0,0.0,춘천교육대학교
2015,충남대학교,공학계열,1260,197,15.63,충남대학교
2015,충남대학교,예체능계열,157,24,15.29,충남대학교
2015,충남대학교,의학계열,48,6,12.5,충남대학교
2015,충남대학교,인문사회계열,1331,62,4.66,충남대학교
2015,충남대학교,자연과학계열,1108,270,24.37,충남대학교
2015,충북대학교,공학계열,1018,153,15.03,충북대학교
2015,충북대학교,예체능계열,118,23,19.49,충북대학교
2015,충북대학교,의학계열,117,21,17.95,충북대학교
2015,충북대학교,인문사회계열,1065,34,3.19,충북대학교
2015,충북대학교,자연과학계열,973,162,16.65,충북대학교
2015,칼빈대학교,예체능계열,13,2,15.38,칼빈대학교
2015,칼빈대학교,인문사회계열,95,15,15.79,칼빈대학교
2015,평택대학교,공학계열,123,1,0.81,평택대학교
2015,평택대학교,예체능계열,134,9,6.72,평택대학교
2015,평택대학교,인문사회계열,639,8,1.25,평택대학교
2015,평택대학교,자연과학계열,1,0,0.0,평택대학교
2015,포항공과대학교,공학계열,126,82,65.08,포항공과대학교
2015,포항공과대학교,자연과학계열,140,101,72.14,포항공과대학교
2015,한국과학기술원,공학계열,435,249,57.24,한국과학기술원
2015,한국과학기술원,인문사회계열,20,1,5.0,한국과학기술원
2015,한국과학기술원,자연과학계열,460,282,61.3,한국과학기술원
2015,한국교원대학교,공학계열,68,3,4.41,한국교원대학교
2015,한국교원대학교,예체능계열,60,1,1.67,한국교원대학교
2015,한국교원대학교,인문사회계열,343,2,0.58,한국교원대학교
2015,한국교원대학교,자연과학계열,127,2,1.57,한국교원대학교
2015,한국기술교육대학교,공학계열,637,46,7.22,한국기술교육대학교
2015,한국기술교육대학교,예체능계열,35,0,0.0,한국기술교육대학교
2015,한국기술교육대학교,자연과학계열,92,21,22.83,한국기술교육대학교
2015,한국성서대학교,공학계열,41,3,7.32,한국성서대학교
2015,한국성서대학교,인문사회계열,151,28,18.54,한국성서대학교
2015,한국성서대학교,자연과학계열,37,0,0.0,한국성서대학교
2015,한국예술종합학교,공학계열,12,1,8.33,한국예술종합학교
2015,한국예술종합학교,예체능계열,403,50,12.41,한국예술종합학교
2015,한국예술종합학교,인문사회계열,16,1,6.25,한국예술종합학교
2015,한국외국어대학교,공학계열,419,26,6.21,한국외국어대학교
2015,한국외국어대학교,인문사회계열,3184,209,6.56,한국외국어대학교
2015,한국외국어대학교,자연과학계열,246,42,17.07,한국외국어대학교
2015,한국체육대학교,예체능계열,515,30,5.83,한국체육대학교
2015,한국체육대학교,인문사회계열,30,2,6.67,한국체육대학교
2015,한국체육대학교,자연과학계열,10,0,0.0,한국체육대학교
2015,한국침례신학대학교,예체능계열,51,8,15.69,한국침례신학대학교
2015,한국침례신학대학교,인문사회계열,266,47,17.67,한국침례신학대학교
2015,한국항공대학교,공학계열,708,87,12.29,한국항공대학교
2015,한국항공대학교,인문사회계열,156,3,1.92,한국항공대학교
2015,한국항공대학교,자연과학계열,72,10,13.89,한국항공대학교
2015,한남대학교,공학계열,558,31,5.56,한남대학교
