기준연도,학교명,대학자체대계열,재적학생,중도탈락학생,중도탈락비율(%),학교명_정규화
2017.0,인제대학교,인문사회계열,4118.0,192,4.66,인제대학교
2017.0,인제대학교,자연과학계열,2782.0,105,3.77,인제대학교
2017.0,인천가톨릭대학교,인문사회계열,111.0,3,2.7,인천가톨릭대학교
2017.0,인천대학교,공학계열,6198.0,190,3.07,인천대학교
2017.0,인천대학교,예체능계열,1511.0,72,4.77,인천대학교
2017.0,인천대학교,인문사회계열,6508.0,248,3.81,인천대학교
2017.0,인천대학교,자연과학계열,1746.0,79,4.52,인천대학교
2017.0,인하대학교,공학계열,11453.0,211,1.84,인하대학교
2017.0,인하대학교,예체능계열,1419.0,19,1.34,인하대학교
2017.0,인하대학교,의학계열,48.0,0,0.0,인하대학교
2017.0,인하대학교,인문사회계열,9788.0,182,1.86,인하대학교
2017.0,인하대학교,자연과학계열,2706.0,54,2.0,인하대학교
2017.0,장로회신학대학교,인문사회계열,923.0,25,2.71,장로회신학대학교
2017.0,전남대학교,공학계열,6271.0,179,2.85,전남대학교
2017.0,전남대학교,예체능계열,1170.0,31,2.65,전남대학교
2017.0,전남대학교,의학계열,671.0,1,0.15,전남대학교
2017.0,전남대학교,인문사회계열,8302.0,252,3.04,전남대학교
2017.0,전남대학교,자연과학계열,6731.0,201,2.99,전남대학교
2017.0,전남대학교 _제2캠퍼스,공학계열,1773.0,99,5.58,전남대학교 _제2캠퍼스
2017.0,전남대학교 _제2캠퍼스,예체능계열,63.0,3,4.76,전남대학교 _제2캠퍼스
2017.0,전남대학교 _제2캠퍼스,인문사회계열,1467.0,63,4.29,전남대학교 _제2캠퍼스
2017.0,전남대학교 _제2캠퍼스,자연과학계열,1205.0,52,4.32,전남대학교 _제2캠퍼스
2017.0,전북대학교,공학계열,9208.0,357,3.88,전북대학교
2017.0,전북대학교,예체능계열,992.0,47,4.74,전북대학교
2017.0,전북대학교,의학계열,346.0,2,0.58,전북대학교
2017.0,전북대학교,인문사회계열,8339.0,273,3.27,전북대학교
2017.0,전북대학교,자연과학계열,6743.0,255,3.78,전북대학교
2017.0,전주교육대학교,예체능계열,312.0,1,0.32,전주교육대학교
2017.0,전주교육대학교,인문사회계열,507.0,7,1.38,전주교육대학교
2017.0,전주교육대학교,자연과학계열,398.0,3,0.75,전주교육대학교
2017.0,전주대학교,공학계열,3669.0,165,4.5,전주대학교
2017.0,전주대학교,예체능계열,1742.0,87,4.99,전주대학교
2017.0,전주대학교,인문사회계열,8386.0,418,4.98,전주대학교
2017.0,전주대학교,자연과학계열,2297.0,97,4.22,전주대학교
2017.0,제주대학교,공학계열,3111.0,143,4.6,제주대학교
2017.0,제주대학교,예체능계열,1033.0,62,6.0,제주대학교
2017.0,제주대학교,의학계열,207.0,1,0.48,제주대학교
2017.0,제주대학교,인문사회계열,7060.0,242,3.43,제주대학교
2017.0,제주대학교,자연과학계열,3920.0,138,3.52,제주대학교
2017.0,조선대학교,공학계열,10345.0,412,3.98,조선대학교
2017.0,조선대학교,예체능계열,2695.0,170,6.31,조선대학교
2017.0,조선대학교,의학계열,448.0,18,4.02,조선대학교
2017.0,조선대학교,인문사회계열,11695.0,634,5.42,조선대학교
2017.0,조선대학교,자연과학계열,3270.0,132,4.04,조선대학교
2017.0,중부대학교,공학계열,2432.0,171,7.03,중부대학교
2017.0,중부대학교,예체능계열,2352.0,139,5.91,중부대학교
2017.0,중부대학교,인문사회계열,5445.0,352,6.46,중부대학교
2017.0,중부대학교,자연과학계열,2239.0,146,6.52,중부대학교
2017.0,중앙대학교,공학계열,5913.0,147,2.49,중앙대학교
2017.0,중앙대학교,예체능계열,864.0,26,3.01,중앙대학교
2017.0,중앙대학교,인문사회계열,13638.0,377,2.76,중앙대학교
2017.0,중앙대학교,자연과학계열,3828.0,94,2.46,중앙대학교
2017.0,중앙승가대학교,인문사회계열,182.0,11,6.04,중앙승가대학교
2017.0,중원대학교,공학계열,1666.0,139,8.34,중원대학교
2017.0,중원대학교,예체능계열,603.0,84,13.93,중원대학교
2017.0,중원대학교,의학계열,172.0,20,11.63,중원대학교
2017.0,중원대학교,인문사회계열,1603.0,186,11.6,중원대학교
2017.0,중원대학교,자연과학계열,1321.0,86,6.51,중원대학교
2017.0,진주교육대학교,예체능계열,345.0,3,0.87,진주교육대학교
2017.0,진주교육대학교,인문사회계열,582.0,3,0.52,진주교육대학교
2017.0,진주교육대학교,자연과학계열,471.0,5,1.06,진주교육대학교
2017.0,차의과학대학교,공학계열,495.0,28,5.66,차의과학대학교
2017.0,차의과학대학교,의학계열,243.0,23,9.47,차의과학대학교
2017.0,차의과학대학교,인문사회계열,1166.0,80,6.86,차의과학대학교
2017.0,차의과학대학교,자연과학계열,772.0,9,1.17,차의과학대학교
2017.0,청운대학교,공학계열,1557.0,93,5.97,청운대학교
2017.0,청운대학교,예체능계열,1578.0,119,7.54,청운대학교
2017.0,청운대학교,인문사회계열,3821.0,207,5.42,청운대학교
2017.0,청운대학교,자연과학계열,1002.0,51,5.09,청운대학교
2017.0,청주교육대학교,예체능계열,310.0,1,0.32,청주교육대학교
2017.0,청주교육대학교,인문사회계열,532.0,7,1.32,청주교육대학교
2017.0,청주교육대학교,자연과학계열,420.0,6,1.43,청주교육대학교
2017.0,청주대학교,공학계열,4124.0,178,4.32,청주대학교
2017.0,청주대학교,예체능계열,1846.0,103,5.58,청주대학교
2017.0,청주대학교,인문사회계열,8522.0,338,3.97,청주대학교
2017.0,청주대학교,자연과학계열,2918.0,94,3.22,청주대학교
2017.0,총신대학교,예체능계열,329.0,15,4.56,총신대학교
2017.0,총신대학교,인문사회계열,1614.0,52,3.22,총신대학교
2017.0,총신대학교,자연과학계열,107.0,4,3.74,총신대학교
2017.0,추계예술대학교,예체능계열,1204.0,47,3.9,추계예술대학교
2017.0,추계예술대학교,인문사회계열,390.0,22,5.64,추계예술대학교
2017.0,춘천교육대학교,예체능계열,358.0,2,0.56,춘천교육대학교
2017.0,춘천교육대학교,인문사회계열,600.0,3,0.5,춘천교육대학교
2017.0,춘천교육대학교,자연과학계열,470.0,5,1.06,춘천교육대학교
2017.0,충남대학교,공학계열,7452.0,200,2.68,충남대학교
2017.0,충남대학교,예체능계열,1172.0,37,3.16,충남대학교
2017.0,충남대학교,의학계열,350.0,1,0.29,충남대학교
2017.0,충남대학교,인문사회계열,8673.0,226,2.61,충남대학교
2017.0,충남대학교,자연과학계열,6737.0,214,3.18,충남대학교
2017.0,충북대학교,공학계열,6413.0,172,2.68,충북대학교
2017.0,충북대학교,예체능계열,390.0,8,2.05,충북대학교
2017.0,충북대학교,의학계열,404.0,4,0.99,충북대학교
2017.0,충북대학교,인문사회계열,6714.0,182,2.71,충북대학교
2017.0,충북대학교,자연과학계열,5633.0,171,3.04,충북대학교
2017.0,칼빈대학교,예체능계열,68.0,4,5.88,칼빈대학교
2017.0,칼빈대학교,인문사회계열,455.0,24,5.27,칼빈대학교
2017.0,평택대학교,공학계열,807.0,51,6.32,평택대학교
2017.0,평택대학교,예체능계열,1072.0,82,7.65,평택대학교
2017.0,평택대학교,인문사회계열,2708.0,166,6.13,평택대학교
2017.0,평택대학교,자연과학계열,362.0,17,4.7,평택대학교
2017.0,포항공과대학교,공학계열,1246.0,7,0.56,포항공과대학교
2017.0,포항공과대학교,자연과학계열,468.0,10,2.14,포항공과대학교
2017.0,한국과학기술원,공학계열,3647.0,58,1.59,한국과학기술원
2017.0,한국과학기술원,인문사회계열,32.0,1,3.12,한국과학기술원
2017.0,한국과학기술원,자연과학계열,857.0,14,1.63,한국과학기술원
2017.0,한국교원대학교,공학계열,94.0,3,3.19,한국교원대학교
2017.0,한국교원대학교,예체능계열,254.0,1,0.39,한국교원대학교
2017.0,한국교원대학교,인문사회계열,1542.0,18,1.17,한국교원대학교
2017.0,한국교원대학교,자연과학계열,876.0,15,1.71,한국교원대학교
2017.0,한국기술교육대학교,공학계열,6392.0,221,3.46,한국기술교육대학교
2017.0,한국기술교육대학교,인문사회계열,63.0,12,19.05,한국기술교육대학교
2017.0,한국방송통신대학교,예체능계열,3838.0,1006,26.21,한국방송통신대학교
2017.0,한국방송통신대학교,인문사회계열,124313.0,29159,23.46,한국방송통신대학교
2017.0,한국방송통신대학교,자연과학계열,41174.0,7835,19.03,한국방송통신대학교
2017.0,한국성서대학교,공학계열,190.0,14,7.37,한국성서대학교
2017.0,한국성서대학교,인문사회계열,785.0,33,4.2,한국성서대학교
2017.0,한국성서대학교,자연과학계열,228.0,15,6.58,한국성서대학교
2017.0,한국예술종합학교,공학계열,111.0,4,3.6,한국예술종합학교
2017.0,한국예술종합학교,예체능계열,3017.0,78,2.59,한국예술종합학교
2017.0,한국예술종합학교,인문사회계열,61.0,2,3.28,한국예술종합학교
2017.0,한국외국어대학교,공학계열,2026.0,78,3.85,한국외국어대학교
2017.0,한국외국어대학교,인문사회계열,19812.0,495,2.5,한국외국어대학교
2017.0,한국외국어대학교,자연과학계열,1417.0,62,4.38,한국외국어대학교
2017.0,한국체육대학교,예체능계열,3061.0,80,2.61,한국체육대학교
2017.0,한국체육대학교,인문사회계열,198.0,0,0.0,한국체육대학교
2017.0,한국침례신학대학교,예체능계열,268.0,26,9.7,한국침례신학대학교
2017.0,한국침례신학대학교,인문사회계열,1668.0,104,6.24,한국침례신학대학교
2017.0,한국항공대학교,공학계열,4540.0,117,2.58,한국항공대학교
2017.0,한국항공대학교,인문사회계열,814.0,24,2.95,한국항공대학교
2017.0,한국항공대학교,자연과학계열,707.0,17,2.4,한국항공대학교
2017.0,한남대학교,공학계열,3870.0,179,4.63,한남대학교
2017.0,한남대학교,예체능계열,1459.0,57,3.91,한남대학교
2017.0,한남대학교,인문사회계열,9326.0,427,4.58,한남대학교
2017.0,한남대학교,자연과학계열,1866.0,86,4.61,한남대학교
2017.0,한동대학교,공학계열,2029.0,21,1.03,한동대학교
2017.0,한동대학교,인문사회계열,3146.0,48,1.53,한동대학교
2017.0,한동대학교,자연과학계열,390.0,9,2.31,한동대학교
2017.0,한라대학교,공학계열,3085.0,169,5.48,한라대학교
2017.0,한라대학교,예체능계열,250.0,16,6.4,한라대학교
2017.0,한라대학교,인문사회계열,2292.0,152,6.63,한라대학교
2017.0,한림대학교,공학계열,1770.0,83,4.69,한림대학교
2017.0,한림대학교,예체능계열,436.0,26,5.96,한림대학교
2017.0,한림대학교,의학계열,298.0,1,0.34,한림대학교
2017.0,한림대학교,인문사회계열,6168.0,237,3.84,한림대학교
2017.0,한림대학교,자연과학계열,2551.0,87,3.41,한림대학교
2017.0,한서대학교,공학계열,3218.0,136,4.23,한서대학교
2017.0,한서대학교,예체능계열,1663.0,100,6.01,한서대학교
2017.0,한서대학교,인문사회계열,2172.0,117,5.39,한서대학교
2017.0,한서대학교,자연과학계열,2696.0,87,3.23,한서대학교
2017.0,한성대학교,공학계열,1828.0,66,3.61,한성대학교
2017.0,한성대학교,예체능계열,1324.0,53,4.0,한성대학교
2017.0,한성대학교,인문사회계열,2586.0,128,4.95,한성대학교
2017.0,한세대학교,공학계열,507.0,28,5.52,한세대학교
2017.0,한세대학교,예체능계열,907.0,44,4.85,한세대학교
2017.0,한세대학교,인문사회계열,1964.0,101,5.14,한세대학교
2017.0,한세대학교,자연과학계열,205.0,4,1.95,한세대학교
2017.0,한신대학교,공학계열,1413.0,78,5.52,한신대학교
2017.0,한신대학교,예체능계열,234.0,19,8.12,한신대학교
2017.0,한신대학교,인문사회계열,5526.0,276,4.99,한신대학교
2017.0,한신대학교,자연과학계열,257.0,18,7.0,한신대학교
2017.0,한양대학교,공학계열,8447.0,166,1.97,한양대학교
2017.0,한양대학교,예체능계열,2039.0,49,2.4,한양대학교
2017.0,한양대학교,의학계열,371.0,2,0.54,한양대학교
2017.0,한양대학교,인문사회계열,9039.0,149,1.65,한양대학교
2017.0,한양대학교,자연과학계열,2303.0,65,2.82,한양대학교
2017.0,한양대학교(ERICA) _분교,공학계열,5468.0,120,2.19,한양대학교(ERICA) _분교
2017.0,한양대학교(ERICA) _분교,예체능계열,1887.0,44,2.33,한양대학교(ERICA) _분교
2017.0,한양대학교(ERICA) _분교,인문사회계열,4893.0,98,2.0,한양대학교(ERICA) _분교
2017.0,한양대학교(ERICA) _분교,자연과학계열,595.0,18,3.03,한양대학교(ERICA) _분교
2017.0,한일장신대학교,예체능계열,133.0,11,8.27,한일장신대학교
2017.0,한일장신대학교,인문사회계열,772.0,71,9.2,한일장신대학교
2017.0,한일장신대학교,자연과학계열,209.0,6,2.87,한일장신대학교
2017.0,협성대학교,공학계열,920.0,66,7.17,협성대학교
2017.0,협성대학교,예체능계열,799.0,63,7.88,협성대학교
2017.0,협성대학교,인문사회계열,4120.0,239,5.8,협성대학교
2017.0,협성대학교,자연과학계열,36.0,6,16.67,협성대학교
2017.0,호남대학교,공학계열,2480.0,182,7.34,호남대학교
2017.0,호남대학교,예체능계열,1470.0,110,7.48,호남대학교
2017.0,호남대학교,인문사회계열,4377.0,290,6.63,호남대학교
2017.0,호남대학교,자연과학계열,1417.0,31,2.19,호남대학교
2017.0,호남신학대학교,예체능계열,295.0,27,9.15,호남신학대학교
2017.0,호남신학대학교,인문사회계열,429.0,24,5.59,호남신학대학교
2017.0,호서대학교,공학계열,7244.0,350,4.83,호서대학교
2017.0,호서대학교,예체능계열,1523.0,124,8.14,호서대학교
2017.0,호서대학교,인문사회계열,6346.0,355,5.59,호서대학교
2017.0,호서대학교,자연과학계열,1904.0,63,3.31,호서대학교
2017.0,호원대학교,공학계열,1579.0,145,9.18,호원대학교
2017.0,호원대학교,예체능계열,1846.0,216,11.7,호원대학교
2017.0,호원대학교,인문사회계열,1998.0,237,11.86,호원대학교
2017.0,호원대학교,자연과학계열,1173.0,58,4.94,호원대학교
2017.0,홍익대학교,공학계열,7569.0,255,3.37,홍익대학교
2017.0,홍익대학교,예체능계열,3249.0,71,2.19,홍익대학교
2017.0,홍익대학교,인문사회계열,5713.0,156,2.73,홍익대학교
2017.0,홍익대학교,자연과학계열,223.0,3,1.35,홍익대학교
2017.0,화성의과학대학교,공학계열,166.0,23,13.86,화성의과학대학교
2017.0,화성의과학대학교,예체능계열,192.0,27,14.06,화성의과학대학교
2017.0,화성의과학대학교,인문사회계열,689.0,65,9.43,화성의과학대학교
2017.0,화성의과학대학교,자연과학계열,258.0,12,4.65,화성의과학대학교
2018.0,가천대학교,공학계열,8402.0,294,3.5,가천대학교
2018.0,가천대학교,예체능계열,2387.0,93,3.9,가천대학교
2018.0,가천대학교,의학계열,191.0,0,0.0,가천대학교
2018.0,가천대학교,인문사회계열,9515.0,297,3.12,가천대학교
2018.0,가천대학교,자연과학계열,4039.0,94,2.33,가천대학교
2018.0,가톨릭관동대학교,공학계열,2045.0,128,6.26,가톨릭관동대학교
2018.0,가톨릭관동대학교,예체능계열,1632.0,74,4.53,가톨릭관동대학교
2018.0,가톨릭관동대학교,의학계열,270.0,4,1.48,가톨릭관동대학교
2018.0,가톨릭관동대학교,인문사회계열,4279.0,238,5.56,가톨릭관동대학교
2018.0,가톨릭관동대학교,자연과학계열,1128.0,31,2.75,가톨릭관동대학교
2018.0,가톨릭꽃동네대학교,인문사회계열,404.0,10,2.48,가톨릭꽃동네대학교
2018.0,가톨릭꽃동네대학교,자연과학계열,191.0,1,0.52,가톨릭꽃동네대학교
2018.0,가톨릭대학교,공학계열,1978.0,83,4.2,가톨릭대학교
2018.0,가톨릭대학교,예체능계열,260.0,11,4.23,가톨릭대학교
2018.0,가톨릭대학교,인문사회계열,5592.0,179,3.2,가톨릭대학교
2018.0,가톨릭대학교,자연과학계열,1947.0,84,4.31,가톨릭대학교
2018.0,가톨릭대학교 _제2캠퍼스,의학계열,193.0,0,0.0,가톨릭대학교 _제2캠퍼스
2018.0,가톨릭대학교 _제2캠퍼스,자연과학계열,520.0,7,1.35,가톨릭대학교 _제2캠퍼스
2018.0,가톨릭대학교 _제3캠퍼스,인문사회계열,268.0,14,5.22,가톨릭대학교 _제3캠퍼스
2018.0,감리교신학대학교,인문사회계열,1143.0,44,3.85,감리교신학대학교
2018.0,강남대학교,공학계열,1749.0,115,6.58,강남대학교
2018.0,강남대학교,예체능계열,842.0,67,7.96,강남대학교
2018.0,강남대학교,인문사회계열,5525.0,277,5.01,강남대학교
2018.0,강서대학교,예체능계열,163.0,16,9.82,강서대학교
2018.0,강서대학교,인문사회계열,1280.0,114,8.91,강서대학교
2018.0,강서대학교,자연과학계열,213.0,13,6.1,강서대학교
2018.0,강원대학교,공학계열,5174.0,215,4.16,강원대학교
2018.0,강원대학교,예체능계열,952.0,52,5.46,강원대학교
2018.0,강원대학교,의학계열,185.0,0,0.0,강원대학교
2018.0,강원대학교,인문사회계열,7636.0,274,3.59,강원대학교
2018.0,강원대학교,자연과학계열,7351.0,265,3.6,강원대학교
2018.0,강원대학교 _제2캠퍼스,공학계열,5513.0,237,4.3,강원대학교 _제2캠퍼스
2018.0,강원대학교 _제2캠퍼스,예체능계열,1387.0,64,4.61,강원대학교 _제2캠퍼스
2018.0,강원대학교 _제2캠퍼스,인문사회계열,1613.0,72,4.46,강원대학교 _제2캠퍼스
2018.0,강원대학교 _제2캠퍼스,자연과학계열,1939.0,66,3.4,강원대학교 _제2캠퍼스
2018.0,건국대학교,공학계열,7695.0,241,3.13,건국대학교
2018.0,건국대학교,예체능계열,2079.0,57,2.74,건국대학교
2018.0,건국대학교,의학계열,350.0,1,0.29,건국대학교
2018.0,건국대학교,인문사회계열,9047.0,206,2.28,건국대학교
2018.0,건국대학교,자연과학계열,3300.0,130,3.94,건국대학교
2018.0,건국대학교(글로컬) _분교,공학계열,1851.0,92,4.97,건국대학교(글로컬) _분교
2018.0,건국대학교(글로컬) _분교,예체능계열,2682.0,132,4.92,건국대학교(글로컬) _분교
2018.0,건국대학교(글로컬) _분교,인문사회계열,4571.0,248,5.43,건국대학교(글로컬) _분교
2018.0,건국대학교(글로컬) _분교,자연과학계열,1698.0,83,4.89,건국대학교(글로컬) _분교
2018.0,건양대학교,공학계열,915.0,39,4.26,건양대학교
2018.0,건양대학교,예체능계열,240.0,20,8.33,건양대학교
2018.0,건양대학교,인문사회계열,3214.0,165,5.13,건양대학교
2018.0,건양대학교,자연과학계열,594.0,35,5.89,건양대학교
2018.0,건양대학교 _제2캠퍼스,공학계열,1464.0,91,6.22,건양대학교 _제2캠퍼스
2018.0,건양대학교 _제2캠퍼스,의학계열,245.0,0,0.0,건양대학교 _제2캠퍼스
2018.0,건양대학교 _제2캠퍼스,인문사회계열,222.0,6,2.7,건양대학교 _제2캠퍼스
2018.0,건양대학교 _제2캠퍼스,자연과학계열,2366.0,54,2.28,건양대학교 _제2캠퍼스
2018.0,경기대학교,공학계열,4132.0,137,3.32,경기대학교
2018.0,경기대학교,예체능계열,2082.0,72,3.46,경기대학교
2018.0,경기대학교,인문사회계열,8628.0,297,3.44,경기대학교
2018.0,경기대학교,자연과학계열,1692.0,64,3.78,경기대학교
2018.0,경기대학교 _제2캠퍼스,예체능계열,645.0,23,3.57,경기대학교 _제2캠퍼스
2018.0,경기대학교 _제2캠퍼스,인문사회계열,1878.0,62,3.3,경기대학교 _제2캠퍼스
2018.0,경남과학기술대학교,공학계열,3107.0,207,6.66,경상국립대학교
2018.0,경남과학기술대학교,예체능계열,137.0,10,7.3,경상국립대학교
2018.0,경남과학기술대학교,인문사회계열,1611.0,135,8.38,경상국립대학교
2018.0,경남과학기술대학교,자연과학계열,1536.0,70,4.56,경상국립대학교
2018.0,경남대학교,공학계열,5687.0,318,5.59,경남대학교
2018.0,경남대학교,예체능계열,1349.0,63,4.67,경남대학교
2018.0,경남대학교,인문사회계열,8652.0,518,5.99,경남대학교
2018.0,경남대학교,자연과학계열,1882.0,72,3.83,경남대학교
2018.0,경동대학교,공학계열,634.0,59,9.31,경동대학교
2018.0,경동대학교,예체능계열,160.0,8,5.0,경동대학교
2018.0,경동대학교,인문사회계열,2338.0,194,8.3,경동대학교
2018.0,경동대학교,자연과학계열,726.0,57,7.85,경동대학교
2018.0,경북대학교,공학계열,11145.0,399,3.58,경북대학교
2018.0,경북대학교,예체능계열,1420.0,47,3.31,경북대학교
2018.0,경북대학교,의학계열,575.0,1,0.17,경북대학교
2018.0,경북대학교,인문사회계열,9114.0,231,2.53,경북대학교
2018.0,경북대학교,자연과학계열,8468.0,330,3.9,경북대학교
2018.0,경상국립대학교,공학계열,6358.0,262,4.12,경상국립대학교
2018.0,경상국립대학교,예체능계열,346.0,7,2.02,경상국립대학교
2018.0,경상국립대학교,의학계열,384.0,1,0.26,경상국립대학교
2018.0,경상국립대학교,인문사회계열,6872.0,267,3.89,경상국립대학교
2018.0,경상국립대학교,자연과학계열,5672.0,236,4.16,경상국립대학교
2018.0,경성대학교,공학계열,4067.0,242,5.95,경성대학교
2018.0,경성대학교,예체능계열,2802.0,137,4.89,경성대학교
2018.0,경성대학교,인문사회계열,8308.0,493,5.93,경성대학교
2018.0,경성대학교,자연과학계열,2113.0,78,3.69,경성대학교
2018.0,경인교육대학교,예체능계열,239.0,1,0.42,경인교육대학교
2018.0,경인교육대학교,인문사회계열,691.0,7,1.01,경인교육대학교
2018.0,경인교육대학교,자연과학계열,400.0,1,0.25,경인교육대학교
2018.0,경일대학교,공학계열,4812.0,402,8.35,경일대학교
2018.0,경일대학교,예체능계열,1329.0,78,5.87,경일대학교
2018.0,경일대학교,인문사회계열,2443.0,210,8.6,경일대학교
2018.0,경일대학교,자연과학계열,950.0,35,3.68,경일대학교
2018.0,경희대학교,공학계열,7650.0,214,2.8,경희대학교
2018.0,경희대학교,예체능계열,4498.0,122,2.71,경희대학교
2018.0,경희대학교,의학계열,799.0,1,0.13,경희대학교
2018.0,경희대학교,인문사회계열,15816.0,326,2.06,경희대학교
2018.0,경희대학교,자연과학계열,5765.0,207,3.59,경희대학교
2018.0,계명대학교,공학계열,5957.0,244,4.1,계명대학교
2018.0,계명대학교,예체능계열,4904.0,209,4.26,계명대학교
2018.0,계명대학교,의학계열,317.0,1,0.32,계명대학교
2018.0,계명대학교,인문사회계열,14108.0,667,4.73,계명대학교
2018.0,계명대학교,자연과학계열,3353.0,117,3.49,계명대학교
2018.0,고려대학교,공학계열,6660.0,147,2.21,고려대학교
2018.0,고려대학교,예체능계열,1490.0,16,1.07,고려대학교
2018.0,고려대학교,의학계열,463.0,6,1.3,고려대학교
2018.0,고려대학교,인문사회계열,14033.0,161,1.15,고려대학교
2018.0,고려대학교,자연과학계열,5545.0,243,4.38,고려대학교
2018.0,고려대학교(세종) _분교,공학계열,2755.0,117,4.25,고려대학교(세종) _분교
2018.0,고려대학교(세종) _분교,예체능계열,388.0,17,4.38,고려대학교(세종) _분교
2018.0,고려대학교(세종) _분교,인문사회계열,4965.0,170,3.42,고려대학교(세종) _분교
2018.0,고려대학교(세종) _분교,자연과학계열,1196.0,49,4.1,고려대학교(세종) _분교
2018.0,고신대학교,공학계열,154.0,13,8.44,고신대학교
2018.0,고신대학교,예체능계열,375.0,50,13.33,고신대학교
2018.0,고신대학교,의학계열,324.0,0,0.0,고신대학교
2018.0,고신대학교,인문사회계열,2632.0,189,7.18,고신대학교
2018.0,고신대학교,자연과학계열,1477.0,86,5.82,고신대학교
2018.0,공주교육대학교,예체능계열,347.0,2,0.58,공주교육대학교
2018.0,공주교육대학교,인문사회계열,699.0,6,0.86,공주교육대학교
2018.0,공주교육대학교,자연과학계열,476.0,8,1.68,공주교육대학교
2018.0,광신대학교,예체능계열,139.0,21,15.11,광신대학교
2018.0,광신대학교,인문사회계열,482.0,33,6.85,광신대학교
2018.0,광운대학교,공학계열,5963.0,203,3.4,광운대학교
2018.0,광운대학교,예체능계열,207.0,6,2.9,광운대학교
2018.0,광운대학교,인문사회계열,2857.0,123,4.31,광운대학교
2018.0,광운대학교,자연과학계열,889.0,42,4.72,광운대학교
2018.0,광주가톨릭대학교,인문사회계열,126.0,10,7.94,광주가톨릭대학교
2018.0,광주과학기술원,공학계열,280.0,2,0.71,광주과학기술원
2018.0,광주과학기술원,인문사회계열,420.0,9,2.14,광주과학기술원
2018.0,광주과학기술원,자연과학계열,201.0,3,1.49,광주과학기술원
2018.0,광주교육대학교,예체능계열,342.0,4,1.17,광주교육대학교
2018.0,광주교육대학교,인문사회계열,613.0,2,0.33,광주교육대학교
2018.0,광주교육대학교,자연과학계열,453.0,6,1.32,광주교육대학교
2018.0,광주대학교,공학계열,1745.0,124,7.11,광주대학교
2018.0,광주대학교,예체능계열,1263.0,120,9.5,광주대학교
2018.0,광주대학교,인문사회계열,5138.0,369,7.18,광주대학교
2018.0,광주대학교,자연과학계열,1412.0,83,5.88,광주대학교
2018.0,광주여자대학교,예체능계열,116.0,13,11.21,광주여자대학교
2018.0,광주여자대학교,인문사회계열,1761.0,97,5.51,광주여자대학교
2018.0,광주여자대학교,자연과학계열,2022.0,100,4.95,광주여자대학교
2018.0,국립강릉원주대학교,공학계열,1602.0,82,5.12,국립강릉원주대학교
2018.0,국립강릉원주대학교,예체능계열,846.0,47,5.56,국립강릉원주대학교
2018.0,국립강릉원주대학교,의학계열,171.0,1,0.58,국립강릉원주대학교
2018.0,국립강릉원주대학교,인문사회계열,3214.0,218,6.78,국립강릉원주대학교
2018.0,국립강릉원주대학교,자연과학계열,2525.0,120,4.75,국립강릉원주대학교
2018.0,국립강릉원주대학교 _제2캠퍼스,공학계열,1977.0,100,5.06,국립강릉원주대학교 _제2캠퍼스
2018.0,국립강릉원주대학교 _제2캠퍼스,인문사회계열,574.0,14,2.44,국립강릉원주대학교 _제2캠퍼스
2018.0,국립강릉원주대학교 _제2캠퍼스,자연과학계열,356.0,3,0.84,국립강릉원주대학교 _제2캠퍼스
2018.0,국립경국대학교,공학계열,3047.0,145,4.76,국립경국대학교
2018.0,국립경국대학교,예체능계열,508.0,37,7.28,국립경국대학교
2018.0,국립경국대학교,인문사회계열,2977.0,159,5.34,국립경국대학교
2018.0,국립경국대학교,자연과학계열,2443.0,103,4.22,국립경국대학교
2018.0,국립공주대학교,공학계열,6143.0,277,4.51,국립공주대학교
2018.0,국립공주대학교,예체능계열,1424.0,49,3.44,국립공주대학교
2018.0,국립공주대학교,인문사회계열,4694.0,155,3.3,국립공주대학교
2018.0,국립공주대학교,자연과학계열,4428.0,185,4.18,국립공주대학교
2018.0,국립군산대학교,공학계열,5020.0,368,7.33,국립군산대학교
2018.0,국립군산대학교,예체능계열,441.0,24,5.44,국립군산대학교
2018.0,국립군산대학교,인문사회계열,2959.0,193,6.52,국립군산대학교
2018.0,국립군산대학교,자연과학계열,1895.0,110,5.8,국립군산대학교
2018.0,국립금오공과대학교,공학계열,8332.0,320,3.84,국립금오공과대학교
2018.0,국립금오공과대학교,인문사회계열,303.0,15,4.95,국립금오공과대학교
2018.0,국립금오공과대학교,자연과학계열,23.0,3,13.04,국립금오공과대학교
2018.0,국립목포대학교,공학계열,3191.0,174,5.45,국립목포대학교
2018.0,국립목포대학교,예체능계열,532.0,33,6.2,국립목포대학교
2018.0,국립목포대학교,인문사회계열,4156.0,241,5.8,국립목포대학교
2018.0,국립목포대학교,자연과학계열,2321.0,150,6.46,국립목포대학교
2018.0,국립목포해양대학교,공학계열,3153.0,178,5.65,국립목포해양대학교
2018.0,국립부경대학교,공학계열,11815.0,441,3.73,국립부경대학교
2018.0,국립부경대학교,예체능계열,731.0,39,5.34,국립부경대학교
2018.0,국립부경대학교,인문사회계열,7231.0,212,2.93,국립부경대학교
2018.0,국립부경대학교,자연과학계열,3475.0,127,3.65,국립부경대학교
2018.0,국립순천대학교,공학계열,2952.0,196,6.64,국립순천대학교
2018.0,국립순천대학교,예체능계열,807.0,39,4.83,국립순천대학교
2018.0,국립순천대학교,인문사회계열,3443.0,211,6.13,국립순천대학교
