기준연도,학교종류,설립구분,지역,상태,학교,계열,학생정원,학생모집정지인원(B),재학생,Unnamed: 10,Unnamed: 11,재학생충원율,정원내 재학생 충원율(%){D/(A-B)}X100,학교_정규화
2023 하,대학교,사립,경북,기존,경일대학교,예ㆍ체능계열,1839.0,0.0,1731,1661,70,94.1,90.3,경일대학교
2023 상,대학교,사립,서울,기존,경희대학교,인문ㆍ사회계열,6928.0,0.0,10012,6382,3630,144.5,92.1,경희대학교
2023 상,대학교,사립,서울,기존,경희대학교,자연과학계열,4196.0,0.0,4226,3715,511,100.7,88.5,경희대학교
2023 상,대학교,사립,서울,기존,경희대학교,공학계열,4079.0,0.0,4045,3612,433,99.2,88.6,경희대학교
2023 상,대학교,사립,서울,기존,경희대학교,예ㆍ체능계열,3428.0,0.0,3947,3195,752,115.1,93.2,경희대학교
2023 상,대학교,사립,서울,기존,경희대학교,의학계열,1192.0,0.0,1199,1178,21,100.6,98.8,경희대학교
2023 하,대학교,사립,서울,기존,경희대학교,인문ㆍ사회계열,6928.0,0.0,11226,7277,3949,162.0,105.0,경희대학교
2023 하,대학교,사립,서울,기존,경희대학교,자연과학계열,4196.0,0.0,4665,4122,543,111.2,98.2,경희대학교
2023 하,대학교,사립,서울,기존,경희대학교,공학계열,4079.0,0.0,4612,4128,484,113.1,101.2,경희대학교
2023 하,대학교,사립,서울,기존,경희대학교,예ㆍ체능계열,3428.0,0.0,4262,3477,785,124.3,101.4,경희대학교
2023 하,대학교,사립,서울,기존,경희대학교,의학계열,1192.0,0.0,1195,1174,21,100.3,98.5,경희대학교
2023 상,대학교,사립,대구,기존,계명대학교,인문ㆍ사회계열,8558.0,0.0,9231,7801,1430,107.9,91.2,계명대학교
2023 상,대학교,사립,대구,기존,계명대학교,자연과학계열,2402.0,0.0,2309,2095,214,96.1,87.2,계명대학교
2023 상,대학교,사립,대구,기존,계명대학교,공학계열,4029.0,0.0,4038,3636,402,100.2,90.2,계명대학교
2023 상,대학교,사립,대구,기존,계명대학교,예ㆍ체능계열,3429.0,0.0,3570,3350,220,104.1,97.7,계명대학교
2023 상,대학교,사립,대구,기존,계명대학교,의학계열,304.0,0.0,318,306,12,104.6,100.7,계명대학교
2023 하,대학교,사립,대구,기존,계명대학교,인문ㆍ사회계열,8558.0,0.0,9886,8435,1451,115.5,98.6,계명대학교
2023 하,대학교,사립,대구,기존,계명대학교,자연과학계열,2402.0,0.0,2455,2232,223,102.2,92.9,계명대학교
2023 하,대학교,사립,대구,기존,계명대학교,공학계열,4029.0,0.0,4338,3912,426,107.7,97.1,계명대학교
2023 하,대학교,사립,대구,기존,계명대학교,예ㆍ체능계열,3429.0,0.0,3789,3550,239,110.5,103.5,계명대학교
2023 하,대학교,사립,대구,기존,계명대학교,의학계열,304.0,0.0,321,309,12,105.6,101.6,계명대학교
2023 상,대학교,사립,서울,기존,고려대학교,인문ㆍ사회계열,7635.0,0.0,9868,7514,2354,129.2,98.4,고려대학교
2023 상,대학교,사립,서울,기존,고려대학교,자연과학계열,3352.0,0.0,3233,2846,387,96.4,84.9,고려대학교
2023 상,대학교,사립,서울,기존,고려대학교,공학계열,3782.0,0.0,4491,3502,989,118.7,92.6,고려대학교
2023 상,대학교,사립,서울,기존,고려대학교,예ㆍ체능계열,520.0,0.0,556,507,49,106.9,97.5,고려대학교
2023 상,대학교,사립,서울,기존,고려대학교,의학계열,424.0,0.0,423,412,11,99.8,97.2,고려대학교
2023 하,대학교,사립,서울,기존,고려대학교,인문ㆍ사회계열,7635.0,0.0,10574,8302,2272,138.5,108.7,고려대학교
2023 하,대학교,사립,서울,기존,고려대학교,자연과학계열,3352.0,0.0,3774,3364,410,112.6,100.4,고려대학교
2023 하,대학교,사립,서울,기존,고려대학교,공학계열,3782.0,0.0,4997,3947,1050,132.1,104.4,고려대학교
2023 하,대학교,사립,서울,기존,고려대학교,예ㆍ체능계열,520.0,0.0,602,560,42,115.8,107.7,고려대학교
2023 하,대학교,사립,서울,기존,고려대학교,의학계열,424.0,0.0,426,415,11,100.5,97.9,고려대학교
2023 상,대학교,사립,세종,기존,고려대학교(세종) _분교,인문ㆍ사회계열,2341.0,0.0,2620,2161,459,111.9,92.3,고려대학교(세종) _분교
2023 상,대학교,사립,세종,기존,고려대학교(세종) _분교,자연과학계열,838.0,0.0,902,704,198,107.6,84.0,고려대학교(세종) _분교
2023 상,대학교,사립,세종,기존,고려대학교(세종) _분교,공학계열,2159.0,0.0,1983,1783,200,91.8,82.6,고려대학교(세종) _분교
2023 상,대학교,사립,세종,기존,고려대학교(세종) _분교,예ㆍ체능계열,372.0,0.0,410,371,39,110.2,99.7,고려대학교(세종) _분교
2023 하,대학교,사립,세종,기존,고려대학교(세종) _분교,인문ㆍ사회계열,2341.0,0.0,2958,2482,476,126.4,106.0,고려대학교(세종) _분교
2023 하,대학교,사립,세종,기존,고려대학교(세종) _분교,자연과학계열,838.0,0.0,966,763,203,115.3,91.1,고려대학교(세종) _분교
2023 하,대학교,사립,세종,기존,고려대학교(세종) _분교,공학계열,2159.0,0.0,2222,2010,212,102.9,93.1,고려대학교(세종) _분교
2023 하,대학교,사립,세종,기존,고려대학교(세종) _분교,예ㆍ체능계열,372.0,0.0,428,387,41,115.1,104.0,고려대학교(세종) _분교
2023 상,대학교,사립,부산,기존,고신대학교,인문ㆍ사회계열,1730.0,0.0,1341,1268,73,77.5,73.3,고신대학교
2023 상,대학교,사립,부산,기존,고신대학교,자연과학계열,1377.0,0.0,1149,1109,40,83.4,80.5,고신대학교
2023 상,대학교,사립,부산,기존,고신대학교,예ㆍ체능계열,260.0,0.0,138,135,3,53.1,51.9,고신대학교
2023 상,대학교,사립,부산,기존,고신대학교,의학계열,304.0,0.0,293,293,0,96.4,96.4,고신대학교
2023 하,대학교,사립,부산,기존,고신대학교,인문ㆍ사회계열,1730.0,0.0,1553,1469,84,89.8,84.9,고신대학교
2023 하,대학교,사립,부산,기존,고신대학교,자연과학계열,1377.0,0.0,1220,1180,40,88.6,85.7,고신대학교
2023 하,대학교,사립,부산,기존,고신대학교,예ㆍ체능계열,260.0,0.0,180,174,6,69.2,66.9,고신대학교
2023 하,대학교,사립,부산,기존,고신대학교,의학계열,304.0,0.0,297,297,0,97.7,97.7,고신대학교
2023 상,교육대학,국립,충남,기존,공주교육대학교,인문ㆍ사회계열,1416.0,0.0,569,529,40,40.2,37.4,공주교육대학교
2023 하,교육대학,국립,충남,기존,공주교육대학교,인문ㆍ사회계열,1416.0,0.0,592,550,42,41.8,38.8,공주교육대학교
2023 상,대학교,사립,광주,기존,광신대학교,인문ㆍ사회계열,372.0,0.0,324,309,15,87.1,83.1,광신대학교
2023 상,대학교,사립,광주,기존,광신대학교,예ㆍ체능계열,116.0,0.0,91,90,1,78.4,77.6,광신대학교
2023 하,대학교,사립,광주,기존,광신대학교,인문ㆍ사회계열,372.0,0.0,350,337,13,94.1,90.6,광신대학교
2023 하,대학교,사립,광주,기존,광신대학교,예ㆍ체능계열,116.0,0.0,104,103,1,89.7,88.8,광신대학교
2023 상,대학교,사립,서울,기존,광운대학교,인문ㆍ사회계열,2335.0,0.0,3140,2118,1022,134.5,90.7,광운대학교
2023 상,대학교,사립,서울,기존,광운대학교,자연과학계열,560.0,0.0,702,456,246,125.4,81.4,광운대학교
2023 상,대학교,사립,서울,기존,광운대학교,공학계열,3724.0,0.0,3776,3342,434,101.4,89.7,광운대학교
2023 상,대학교,사립,서울,기존,광운대학교,예ㆍ체능계열,148.0,0.0,140,128,12,94.6,86.5,광운대학교
2023 하,대학교,사립,서울,기존,광운대학교,인문ㆍ사회계열,2335.0,0.0,3420,2380,1040,146.5,101.9,광운대학교
2023 하,대학교,사립,서울,기존,광운대학교,자연과학계열,560.0,0.0,773,521,252,138.0,93.0,광운대학교
2023 하,대학교,사립,서울,기존,광운대학교,공학계열,3724.0,0.0,4102,3634,468,110.2,97.6,광운대학교
2023 하,대학교,사립,서울,기존,광운대학교,예ㆍ체능계열,148.0,0.0,152,138,14,102.7,93.2,광운대학교
2023 상,대학교,사립,전남,기존,광주가톨릭대학교,인문ㆍ사회계열,160.0,0.0,58,58,0,36.3,36.3,광주가톨릭대학교
2023 하,대학교,사립,전남,기존,광주가톨릭대학교,인문ㆍ사회계열,160.0,0.0,58,58,0,36.3,36.3,광주가톨릭대학교
2023 상,대학교,특별법법인,광주,기존,광주과학기술원,자연과학계열,800.0,2.0,366,345,21,45.9,43.2,광주과학기술원
2023 하,대학교,특별법법인,광주,기존,광주과학기술원,자연과학계열,800.0,2.0,425,409,16,53.3,51.3,광주과학기술원
2023 상,교육대학,국립,광주,기존,광주교육대학교,인문ㆍ사회계열,1304.0,0.0,551,516,35,42.3,39.6,광주교육대학교
2023 하,교육대학,국립,광주,기존,광주교육대학교,인문ㆍ사회계열,1304.0,0.0,560,523,37,42.9,40.1,광주교육대학교
2023 상,대학교,사립,광주,기존,광주대학교,인문ㆍ사회계열,3140.0,0.0,2374,2095,279,75.6,66.7,광주대학교
2023 상,대학교,사립,광주,기존,광주대학교,자연과학계열,1085.0,0.0,1331,1213,118,122.7,111.8,광주대학교
2023 상,대학교,사립,광주,기존,광주대학교,공학계열,1255.0,0.0,994,961,33,79.2,76.6,광주대학교
2023 상,대학교,사립,광주,기존,광주대학교,예ㆍ체능계열,642.0,0.0,762,724,38,118.7,112.8,광주대학교
2023 하,대학교,사립,광주,기존,광주대학교,인문ㆍ사회계열,3140.0,0.0,2507,2223,284,79.8,70.8,광주대학교
2023 하,대학교,사립,광주,기존,광주대학교,자연과학계열,1085.0,0.0,1361,1238,123,125.4,114.1,광주대학교
2023 하,대학교,사립,광주,기존,광주대학교,공학계열,1255.0,0.0,1020,989,31,81.3,78.8,광주대학교
2023 하,대학교,사립,광주,기존,광주대학교,예ㆍ체능계열,642.0,0.0,822,784,38,128.0,122.1,광주대학교
2023 상,대학교,사립,광주,기존,광주여자대학교,인문ㆍ사회계열,1386.0,0.0,1263,1103,160,91.1,79.6,광주여자대학교
2023 상,대학교,사립,광주,기존,광주여자대학교,자연과학계열,2111.0,0.0,1857,1681,176,88.0,79.6,광주여자대학교
2023 상,대학교,사립,광주,기존,광주여자대학교,예ㆍ체능계열,135.0,0.0,90,88,2,66.7,65.2,광주여자대학교
2023 하,대학교,사립,광주,기존,광주여자대학교,인문ㆍ사회계열,1386.0,0.0,1416,1245,171,102.2,89.8,광주여자대학교
2023 하,대학교,사립,광주,기존,광주여자대학교,자연과학계열,2111.0,0.0,2042,1861,181,96.7,88.2,광주여자대학교
2023 하,대학교,사립,광주,기존,광주여자대학교,예ㆍ체능계열,135.0,0.0,101,101,0,74.8,74.8,광주여자대학교
2023 상,대학교,국립,강원,기존,국립강릉원주대학교,인문ㆍ사회계열,1905.0,35.0,1754,1525,229,93.8,81.6,국립강릉원주대학교
2023 상,대학교,국립,강원,기존,국립강릉원주대학교,자연과학계열,1836.0,10.0,1586,1488,98,86.9,81.5,국립강릉원주대학교
2023 상,대학교,국립,강원,기존,국립강릉원주대학교,공학계열,815.0,7.0,717,671,46,88.7,83.0,국립강릉원주대학교
2023 상,대학교,국립,강원,기존,국립강릉원주대학교,예ㆍ체능계열,575.0,13.0,490,483,7,87.2,85.9,국립강릉원주대학교
2023 상,대학교,국립,강원,기존,국립강릉원주대학교,의학계열,160.0,0.0,147,137,10,91.9,85.6,국립강릉원주대학교
2023 하,대학교,국립,강원,기존,국립강릉원주대학교,인문ㆍ사회계열,1905.0,35.0,1929,1675,254,103.2,89.6,국립강릉원주대학교
2023 하,대학교,국립,강원,기존,국립강릉원주대학교,자연과학계열,1836.0,10.0,1699,1600,99,93.0,87.6,국립강릉원주대학교
2023 하,대학교,국립,강원,기존,국립강릉원주대학교,공학계열,815.0,7.0,769,719,50,95.2,89.0,국립강릉원주대학교
2023 하,대학교,국립,강원,기존,국립강릉원주대학교,예ㆍ체능계열,575.0,13.0,506,499,7,90.0,88.8,국립강릉원주대학교
2023 하,대학교,국립,강원,기존,국립강릉원주대학교,의학계열,160.0,0.0,151,141,10,94.4,88.1,국립강릉원주대학교
2023 상,대학교,국립,강원,기존,국립강릉원주대학교 _제2캠퍼스,인문ㆍ사회계열,487.0,6.0,479,461,18,99.6,95.8,국립강릉원주대학교 _제2캠퍼스
2023 상,대학교,국립,강원,기존,국립강릉원주대학교 _제2캠퍼스,자연과학계열,300.0,0.0,348,291,57,116.0,97.0,국립강릉원주대학교 _제2캠퍼스
2023 상,대학교,국립,강원,기존,국립강릉원주대학교 _제2캠퍼스,공학계열,1181.0,22.0,1143,1063,80,98.6,91.7,국립강릉원주대학교 _제2캠퍼스
2023 하,대학교,국립,강원,기존,국립강릉원주대학교 _제2캠퍼스,인문ㆍ사회계열,487.0,6.0,508,488,20,105.6,101.5,국립강릉원주대학교 _제2캠퍼스
2023 하,대학교,국립,강원,기존,국립강릉원주대학교 _제2캠퍼스,자연과학계열,300.0,0.0,345,287,58,115.0,95.7,국립강릉원주대학교 _제2캠퍼스
2023 하,대학교,국립,강원,기존,국립강릉원주대학교 _제2캠퍼스,공학계열,1181.0,22.0,1245,1156,89,107.4,99.7,국립강릉원주대학교 _제2캠퍼스
2023 상,대학교,국립,경북,기존,국립경국대학교,인문ㆍ사회계열,1778.0,0.0,1342,1280,62,75.5,72.0,국립경국대학교
2023 상,대학교,국립,경북,기존,국립경국대학교,자연과학계열,1773.0,0.0,1510,1432,78,85.2,80.8,국립경국대학교
2023 상,대학교,국립,경북,기존,국립경국대학교,공학계열,1808.0,0.0,1400,1309,91,77.4,72.4,국립경국대학교
2023 상,대학교,국립,경북,기존,국립경국대학교,예ㆍ체능계열,334.0,0.0,246,236,10,73.7,70.7,국립경국대학교
2023 하,대학교,국립,경북,기존,국립경국대학교,인문ㆍ사회계열,1778.0,0.0,1451,1385,66,81.6,77.9,국립경국대학교
2023 하,대학교,국립,경북,기존,국립경국대학교,자연과학계열,1773.0,0.0,1612,1530,82,90.9,86.3,국립경국대학교
2023 하,대학교,국립,경북,기존,국립경국대학교,공학계열,1808.0,0.0,1505,1411,94,83.2,78.0,국립경국대학교
2023 하,대학교,국립,경북,기존,국립경국대학교,예ㆍ체능계열,334.0,0.0,269,262,7,80.5,78.4,국립경국대학교
2023 상,대학교,국립,충남,기존,국립공주대학교,인문ㆍ사회계열,3024.0,0.0,3057,2705,352,101.1,89.5,국립공주대학교
2023 상,대학교,국립,충남,기존,국립공주대학교,자연과학계열,3466.0,0.0,3360,3039,321,96.9,87.7,국립공주대학교
2023 상,대학교,국립,충남,기존,국립공주대학교,공학계열,3629.0,0.0,4038,3173,865,111.3,87.4,국립공주대학교
2023 상,대학교,국립,충남,기존,국립공주대학교,예ㆍ체능계열,996.0,0.0,992,921,71,99.6,92.5,국립공주대학교
2023 하,대학교,국립,충남,기존,국립공주대학교,인문ㆍ사회계열,3024.0,0.0,3241,2858,383,107.2,94.5,국립공주대학교
2023 하,대학교,국립,충남,기존,국립공주대학교,자연과학계열,3466.0,0.0,3547,3212,335,102.3,92.7,국립공주대학교
2023 하,대학교,국립,충남,기존,국립공주대학교,공학계열,3661.0,0.0,4340,3415,925,118.5,93.3,국립공주대학교
2023 하,대학교,국립,충남,기존,국립공주대학교,예ㆍ체능계열,996.0,0.0,1039,963,76,104.3,96.7,국립공주대학교
2023 상,대학교,국립,전북,기존,국립군산대학교,인문ㆍ사회계열,1740.0,0.0,1687,1435,252,97.0,82.5,국립군산대학교
2023 상,대학교,국립,전북,기존,국립군산대학교,자연과학계열,1509.0,0.0,1173,1096,77,77.7,72.6,국립군산대학교
2023 상,대학교,국립,전북,기존,국립군산대학교,공학계열,3225.0,0.0,2538,2407,131,78.7,74.6,국립군산대학교
2023 상,대학교,국립,전북,기존,국립군산대학교,예ㆍ체능계열,414.0,0.0,401,336,65,96.9,81.2,국립군산대학교
2023 하,대학교,국립,전북,기존,국립군산대학교,인문ㆍ사회계열,1740.0,0.0,1850,1599,251,106.3,91.9,국립군산대학교
2023 하,대학교,국립,전북,기존,국립군산대학교,자연과학계열,1509.0,0.0,1244,1170,74,82.4,77.5,국립군산대학교
2023 하,대학교,국립,전북,기존,국립군산대학교,공학계열,3225.0,0.0,2848,2695,153,88.3,83.6,국립군산대학교
2023 하,대학교,국립,전북,기존,국립군산대학교,예ㆍ체능계열,414.0,0.0,425,361,64,102.7,87.2,국립군산대학교
2023 상,대학교,국립,경북,기존,국립금오공과대학교,인문ㆍ사회계열,160.0,0.0,143,126,17,89.4,78.8,국립금오공과대학교
2023 상,대학교,국립,경북,기존,국립금오공과대학교,자연과학계열,264.0,0.0,213,208,5,80.7,78.8,국립금오공과대학교
2023 상,대학교,국립,경북,기존,국립금오공과대학교,공학계열,4445.0,0.0,4331,3947,384,97.4,88.8,국립금오공과대학교
2023 하,대학교,국립,경북,기존,국립금오공과대학교,인문ㆍ사회계열,160.0,0.0,159,139,20,99.4,86.9,국립금오공과대학교
2023 하,대학교,국립,경북,기존,국립금오공과대학교,자연과학계열,264.0,0.0,230,221,9,87.1,83.7,국립금오공과대학교
2023 하,대학교,국립,경북,기존,국립금오공과대학교,공학계열,4445.0,0.0,4605,4200,405,103.6,94.5,국립금오공과대학교
2023 상,대학교,국립,전남,기존,국립목포대학교,인문ㆍ사회계열,2456.0,0.0,2070,1915,155,84.3,78.0,국립목포대학교
2023 상,대학교,국립,전남,기존,국립목포대학교,자연과학계열,1386.0,0.0,1211,1102,109,87.4,79.5,국립목포대학교
2023 상,대학교,국립,전남,기존,국립목포대학교,공학계열,2030.0,0.0,1955,1702,253,96.3,83.8,국립목포대학교
2023 상,대학교,국립,전남,기존,국립목포대학교,예ㆍ체능계열,384.0,0.0,293,288,5,76.3,75.0,국립목포대학교
2023 하,대학교,국립,전남,기존,국립목포대학교,인문ㆍ사회계열,2456.0,0.0,2277,2101,176,92.7,85.5,국립목포대학교
2023 하,대학교,국립,전남,기존,국립목포대학교,자연과학계열,1386.0,0.0,1268,1155,113,91.5,83.3,국립목포대학교
2023 하,대학교,국립,전남,기존,국립목포대학교,공학계열,2030.0,0.0,2082,1806,276,102.6,89.0,국립목포대학교
2023 하,대학교,국립,전남,기존,국립목포대학교,예ㆍ체능계열,384.0,0.0,302,296,6,78.6,77.1,국립목포대학교
2023 상,대학교,국립,전남,기존,국립목포해양대학교,공학계열,2732.0,0.0,2384,2284,100,87.3,83.6,국립목포해양대학교
2023 하,대학교,국립,전남,기존,국립목포해양대학교,공학계열,2732.0,0.0,2503,2388,115,91.6,87.4,국립목포해양대학교
2023 상,대학교,국립,부산,기존,국립부경대학교,인문ㆍ사회계열,3766.0,0.0,4516,3643,873,119.9,96.7,국립부경대학교
2023 상,대학교,국립,부산,기존,국립부경대학교,자연과학계열,2412.0,0.0,2164,2005,159,89.7,83.1,국립부경대학교
2023 상,대학교,국립,부산,기존,국립부경대학교,공학계열,6465.0,0.0,7070,6374,696,109.4,98.6,국립부경대학교
2023 상,대학교,국립,부산,기존,국립부경대학교,예ㆍ체능계열,478.0,0.0,524,466,58,109.6,97.5,국립부경대학교
2023 하,대학교,국립,부산,기존,국립부경대학교,인문ㆍ사회계열,3766.0,0.0,4888,3966,922,129.8,105.3,국립부경대학교
2023 하,대학교,국립,부산,기존,국립부경대학교,자연과학계열,2412.0,0.0,2407,2235,172,99.8,92.7,국립부경대학교
2023 하,대학교,국립,부산,기존,국립부경대학교,공학계열,6465.0,0.0,7457,6692,765,115.3,103.5,국립부경대학교
2023 하,대학교,국립,부산,기존,국립부경대학교,예ㆍ체능계열,478.0,0.0,552,489,63,115.5,102.3,국립부경대학교
2023 상,대학교,국립,전남,기존,국립순천대학교,인문ㆍ사회계열,1877.0,0.0,1885,1635,250,100.4,87.1,국립순천대학교
2023 상,대학교,국립,전남,기존,국립순천대학교,자연과학계열,2366.0,0.0,1994,1868,126,84.3,79.0,국립순천대학교
2023 상,대학교,국립,전남,기존,국립순천대학교,공학계열,1745.0,0.0,1607,1488,119,92.1,85.3,국립순천대학교
2023 상,대학교,국립,전남,기존,국립순천대학교,예ㆍ체능계열,611.0,0.0,534,493,41,87.4,80.7,국립순천대학교
2023 하,대학교,국립,전남,기존,국립순천대학교,인문ㆍ사회계열,1877.0,0.0,2030,1775,255,108.2,94.6,국립순천대학교
2023 하,대학교,국립,전남,기존,국립순천대학교,자연과학계열,2366.0,0.0,2165,2026,139,91.5,85.6,국립순천대학교
2023 하,대학교,국립,전남,기존,국립순천대학교,공학계열,1745.0,0.0,1732,1606,126,99.3,92.0,국립순천대학교
2023 하,대학교,국립,전남,기존,국립순천대학교,예ㆍ체능계열,611.0,0.0,595,551,44,97.4,90.2,국립순천대학교
2023 상,대학교,국립,경남,기존,국립창원대학교,인문ㆍ사회계열,3024.0,0.0,3189,2826,363,105.5,93.5,국립창원대학교
2023 상,대학교,국립,경남,기존,국립창원대학교,자연과학계열,1128.0,0.0,977,931,46,86.6,82.5,국립창원대학교
2023 상,대학교,국립,경남,기존,국립창원대학교,공학계열,2245.0,0.0,2395,2176,219,106.7,96.9,국립창원대학교
2023 상,대학교,국립,경남,기존,국립창원대학교,예ㆍ체능계열,640.0,0.0,523,515,8,81.7,80.5,국립창원대학교
2023 하,대학교,국립,경남,기존,국립창원대학교,인문ㆍ사회계열,3024.0,0.0,3366,3000,366,111.3,99.2,국립창원대학교
2023 하,대학교,국립,경남,기존,국립창원대학교,자연과학계열,1128.0,0.0,1035,986,49,91.8,87.4,국립창원대학교
2023 하,대학교,국립,경남,기존,국립창원대학교,공학계열,2245.0,0.0,2519,2282,237,112.2,101.6,국립창원대학교
2023 하,대학교,국립,경남,기존,국립창원대학교,예ㆍ체능계열,640.0,0.0,561,556,5,87.7,86.9,국립창원대학교
2023 상,대학교,국립,충북,기존,국립한국교통대학교,인문ㆍ사회계열,1880.0,0.0,1782,1612,170,94.8,85.7,국립한국교통대학교
2023 상,대학교,국립,충북,기존,국립한국교통대학교,자연과학계열,742.0,0.0,736,687,49,99.2,92.6,국립한국교통대학교
2023 상,대학교,국립,충북,기존,국립한국교통대학교,공학계열,4661.0,0.0,4629,4187,442,99.3,89.8,국립한국교통대학교
2023 상,대학교,국립,충북,기존,국립한국교통대학교,예ㆍ체능계열,388.0,0.0,412,338,74,106.2,87.1,국립한국교통대학교
2023 하,대학교,국립,충북,기존,국립한국교통대학교,인문ㆍ사회계열,1880.0,0.0,1877,1689,188,99.8,89.8,국립한국교통대학교
2023 하,대학교,국립,충북,기존,국립한국교통대학교,자연과학계열,742.0,0.0,751,701,50,101.2,94.5,국립한국교통대학교
2023 하,대학교,국립,충북,기존,국립한국교통대학교,공학계열,4661.0,0.0,4865,4405,460,104.4,94.5,국립한국교통대학교
2023 하,대학교,국립,충북,기존,국립한국교통대학교,예ㆍ체능계열,388.0,0.0,441,365,76,113.7,94.1,국립한국교통대학교
2023 상,대학교,국립,부산,기존,국립한국해양대학교,인문ㆍ사회계열,1082.0,0.0,1216,1049,167,112.4,97.0,국립한국해양대학교
2023 상,대학교,국립,부산,기존,국립한국해양대학교,자연과학계열,347.0,0.0,400,335,65,115.3,96.5,국립한국해양대학교
2023 상,대학교,국립,부산,기존,국립한국해양대학교,공학계열,4033.0,0.0,4123,3826,297,102.2,94.9,국립한국해양대학교
2023 상,대학교,국립,부산,기존,국립한국해양대학교,예ㆍ체능계열,94.0,0.0,104,94,10,110.6,100.0,국립한국해양대학교
2023 하,대학교,국립,부산,기존,국립한국해양대학교,인문ㆍ사회계열,1082.0,0.0,1336,1162,174,123.5,107.4,국립한국해양대학교
2023 하,대학교,국립,부산,기존,국립한국해양대학교,자연과학계열,347.0,0.0,427,359,68,123.1,103.5,국립한국해양대학교
2023 하,대학교,국립,부산,기존,국립한국해양대학교,공학계열,4033.0,0.0,4299,4015,284,106.6,99.6,국립한국해양대학교
2023 하,대학교,국립,부산,기존,국립한국해양대학교,예ㆍ체능계열,94.0,0.0,105,96,9,111.7,102.1,국립한국해양대학교
2023 상,대학교,사립,서울,기존,국민대학교,인문ㆍ사회계열,4558.0,0.0,6072,4167,1905,133.2,91.4,국민대학교
2023 상,대학교,사립,서울,기존,국민대학교,자연과학계열,1224.0,0.0,1236,1074,162,101.0,87.7,국민대학교
2023 상,대학교,사립,서울,기존,국민대학교,공학계열,3733.0,0.0,4113,3630,483,110.2,97.2,국민대학교
2023 상,대학교,사립,서울,기존,국민대학교,예ㆍ체능계열,2200.0,0.0,2385,2187,198,108.4,99.4,국민대학교
2023 하,대학교,사립,서울,기존,국민대학교,인문ㆍ사회계열,4558.0,0.0,6605,4595,2010,144.9,100.8,국민대학교
2023 하,대학교,사립,서울,기존,국민대학교,자연과학계열,1224.0,0.0,1322,1150,172,108.0,94.0,국민대학교
2023 하,대학교,사립,서울,기존,국민대학교,공학계열,3733.0,0.0,4349,3857,492,116.5,103.3,국민대학교
2023 하,대학교,사립,서울,기존,국민대학교,예ㆍ체능계열,2200.0,0.0,2523,2311,212,114.7,105.0,국민대학교
2023 상,대학교,사립,충북,기존,극동대학교,인문ㆍ사회계열,929.0,0.0,840,630,210,90.4,67.8,극동대학교
2023 상,대학교,사립,충북,기존,극동대학교,자연과학계열,837.0,0.0,801,695,106,95.7,83.0,극동대학교
2023 상,대학교,사립,충북,기존,극동대학교,공학계열,1038.0,0.0,615,550,65,59.2,53.0,극동대학교
2023 상,대학교,사립,충북,기존,극동대학교,예ㆍ체능계열,731.0,0.0,502,493,9,68.7,67.4,극동대학교
2023 하,대학교,사립,충북,기존,극동대학교,인문ㆍ사회계열,929.0,0.0,816,647,169,87.8,69.6,극동대학교
2023 하,대학교,사립,충북,기존,극동대학교,자연과학계열,837.0,0.0,811,703,108,96.9,84.0,극동대학교
2023 하,대학교,사립,충북,기존,극동대학교,공학계열,1038.0,0.0,613,563,50,59.1,54.2,극동대학교
2023 하,대학교,사립,충북,기존,극동대학교,예ㆍ체능계열,731.0,0.0,523,517,6,71.5,70.7,극동대학교
2023 상,대학교,사립,충남,기존,금강대학교,인문ㆍ사회계열,440.0,0.0,154,154,0,35.0,35.0,금강대학교
2023 하,대학교,사립,충남,기존,금강대학교,인문ㆍ사회계열,440.0,0.0,188,188,0,42.7,42.7,금강대학교
2023 상,대학교,사립,경북,기존,김천대학교,인문ㆍ사회계열,584.0,0.0,480,425,55,82.2,72.8,김천대학교
2023 상,대학교,사립,경북,기존,김천대학교,자연과학계열,1805.0,0.0,1470,1324,146,81.4,73.4,김천대학교
2023 상,대학교,사립,경북,기존,김천대학교,공학계열,150.0,0.0,114,85,29,76.0,56.7,김천대학교
2023 상,대학교,사립,경북,기존,김천대학교,예ㆍ체능계열,142.0,0.0,70,69,1,49.3,48.6,김천대학교
2023 하,대학교,사립,경북,기존,김천대학교,인문ㆍ사회계열,584.0,0.0,531,465,66,90.9,79.6,김천대학교
2023 하,대학교,사립,경북,기존,김천대학교,자연과학계열,1805.0,0.0,1559,1400,159,86.4,77.6,김천대학교
2023 하,대학교,사립,경북,기존,김천대학교,공학계열,150.0,0.0,132,101,31,88.0,67.3,김천대학교
2023 하,대학교,사립,경북,기존,김천대학교,예ㆍ체능계열,142.0,0.0,83,81,2,58.5,57.0,김천대학교
2023 상,대학교,사립,충남,기존,나사렛대학교,인문ㆍ사회계열,2860.0,29.0,2616,2276,340,92.4,80.4,나사렛대학교
2023 상,대학교,사립,충남,기존,나사렛대학교,자연과학계열,1025.0,7.0,978,867,111,96.1,85.2,나사렛대학교
2023 상,대학교,사립,충남,기존,나사렛대학교,예ㆍ체능계열,959.0,24.0,856,790,66,91.6,84.5,나사렛대학교
2023 하,대학교,사립,충남,기존,나사렛대학교,인문ㆍ사회계열,2860.0,29.0,2935,2588,347,103.7,91.4,나사렛대학교
