2024년_ [중도탈락 학생 현황 (대학)],,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
기준연도,학교종류,설립구분,지역,상태,학교,단과대학,"학과
(전공)",구분,학과특성,학과상태,"재적학생
(A)",사유별 중도탈락 학생,,,,,,,,,"중도탈락학생비율(%)
(B/A) × 100"
,,,,,,,,,,,,계(B),미등록,미복학,자퇴,학사경고,학생활동,유급제적,재학연한초과,기타,
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,연극원,무대미술과,주간,일반과정,기존,93,0,0,0,0,0,0,0,0,0,0
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,연극원,연극학과,주간,일반과정,기존,57,1,0,1,0,0,0,0,0,0,1.8
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,연극원,연기과,주간,일반과정,기존,233,6,2,2,1,1,0,0,0,0,2.6
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,연극원,연출과,주간,일반과정,기존,39,0,0,0,0,0,0,0,0,0,0
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,영상원,멀티미디어영상과,주간,일반과정,기존,100,2,0,0,2,0,0,0,0,0,2
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,영상원,방송영상과,주간,일반과정,기존,152,1,0,1,0,0,0,0,0,0,0.7
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,영상원,애니메이션과,주간,일반과정,기존,128,2,0,0,1,1,0,0,0,0,1.6
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,영상원,영상이론과,주간,일반과정,기존,46,0,0,0,0,0,0,0,0,0,0
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,영상원,영화과,주간,일반과정,기존,309,7,0,2,2,2,0,0,1,0,2.3
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,음악원,기악과,주간,일반과정,기존,449,11,0,2,7,1,0,0,0,1,2.4
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,음악원,성악과,주간,일반과정,기존,127,6,0,1,2,3,0,0,0,0,4.7
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,음악원,음악학과,주간,일반과정,기존,27,1,0,0,0,1,0,0,0,0,3.7
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,음악원,작곡과,주간,일반과정,기존,44,2,0,0,2,0,0,0,0,0,4.5
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,음악원,지휘과,주간,일반과정,기존,36,2,0,0,2,0,0,0,0,0,5.6
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,전통예술원,무용과,주간,일반과정,기존,64,1,1,0,0,0,0,0,0,0,1.6
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,전통예술원,연희과,주간,일반과정,기존,84,1,1,0,0,0,0,0,0,0,1.2
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,전통예술원,음악과,주간,일반과정,기존,199,1,0,0,0,1,0,0,0,0,0.5
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,전통예술원,한국예술학과,주간,일반과정,기존,48,1,0,0,1,0,0,0,0,0,2.1
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,전통예술원,한국음악작곡과,주간,일반과정,기존,33,1,0,0,0,1,0,0,0,0,3
2023,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,협동과정,서사창작과,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,한국외국어대학교,경상대학,Global Business & Technology전공,주간,일반과정,기존,367,20,1,0,19,0,0,0,0,0,5.4
2023,대학교,사립,서울,기존,한국외국어대학교,경상대학,Global Business & Technology학부,주간,일반과정,기존,88,3,0,0,3,0,0,0,0,0,3.4
2023,대학교,사립,서울,기존,한국외국어대학교,경상대학,경영정보학과,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,한국외국어대학교,경상대학,경제학과,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,한국외국어대학교,경상대학,국제금융학과,주간,일반과정,기존,222,13,0,3,10,0,0,0,0,0,5.9
2023,대학교,사립,서울,기존,한국외국어대학교,경영대학,경영학부,주간,일반과정,기존,216,27,0,0,27,0,0,0,0,0,12.5
2023,대학교,사립,서울,기존,한국외국어대학교,경영대학,경영학전공,주간,일반과정,기존,957,30,4,11,12,3,0,0,0,0,3.1
2023,대학교,사립,서울,기존,한국외국어대학교,공과대학,산업경영공학과,주간,일반과정,기존,270,13,0,2,11,0,0,0,0,0,4.8
2023,대학교,사립,서울,기존,한국외국어대학교,공과대학,전자공학과,주간,일반과정,기존,286,15,0,3,11,0,0,0,1,0,5.2
2023,대학교,사립,서울,기존,한국외국어대학교,공과대학,정보통신공학과,주간,일반과정,기존,292,18,4,5,9,0,0,0,0,0,6.2
2023,대학교,사립,서울,기존,한국외국어대학교,공과대학,컴퓨터.전자시스템공학전공,주간,일반과정,폐과,318,12,0,8,3,1,0,0,0,0,3.8
2023,대학교,사립,서울,기존,한국외국어대학교,공과대학,컴퓨터공학과,주간,일반과정,폐과,2,1,0,1,0,0,0,0,0,0,50
2023,대학교,사립,서울,기존,한국외국어대학교,공과대학,컴퓨터공학부,주간,일반과정,기존,118,1,0,0,1,0,0,0,0,0,0.8
2023,대학교,사립,서울,기존,한국외국어대학교,공과대학,컴퓨터공학전공,주간,일반과정,기존,212,21,1,1,18,1,0,0,0,0,9.9
2023,대학교,사립,서울,기존,한국외국어대학교,동유럽학대학,루마니아어과,주간,일반과정,기존,182,11,0,2,9,0,0,0,0,0,6
2023,대학교,사립,서울,기존,한국외국어대학교,동유럽학대학,세르비아・크로아티아어과,주간,일반과정,기존,194,12,0,1,11,0,0,0,0,0,6.2
2023,대학교,사립,서울,기존,한국외국어대학교,동유럽학대학,우크라이나어과,주간,일반과정,기존,119,8,1,1,6,0,0,0,0,0,6.7
2023,대학교,사립,서울,기존,한국외국어대학교,동유럽학대학,체코슬로바키아어과,주간,일반과정,기존,203,11,0,2,8,1,0,0,0,0,5.4
2023,대학교,사립,서울,기존,한국외국어대학교,동유럽학대학,폴란드어과,주간,일반과정,기존,200,4,0,0,4,0,0,0,0,0,2
2023,대학교,사립,서울,기존,한국외국어대학교,동유럽학대학,헝가리어과,주간,일반과정,기존,194,7,1,2,4,0,0,0,0,0,3.6
2023,대학교,사립,서울,기존,한국외국어대학교,사범대학,독일어교육과,주간,일반과정,폐과,60,1,0,0,1,0,0,0,0,0,1.7
2023,대학교,사립,서울,기존,한국외국어대학교,사범대학,독일어교육전공,주간,일반과정,기존,29,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,한국외국어대학교,사범대학,영어교육과,주간,일반과정,기존,166,5,0,0,5,0,0,0,0,0,3
2023,대학교,사립,서울,기존,한국외국어대학교,사범대학,중국어교육과,주간,일반과정,폐과,49,2,0,2,0,0,0,0,0,0,4.1
2023,대학교,사립,서울,기존,한국외국어대학교,사범대학,중국어교육전공,주간,일반과정,기존,27,3,0,0,3,0,0,0,0,0,11.1
2023,대학교,사립,서울,기존,한국외국어대학교,사범대학,프랑스어교육과,주간,일반과정,폐과,60,1,0,0,1,0,0,0,0,0,1.7
2023,대학교,사립,서울,기존,한국외국어대학교,사범대학,프랑스어교육전공,주간,일반과정,기존,25,2,0,0,2,0,0,0,0,0,8
2023,대학교,사립,서울,기존,한국외국어대학교,사범대학,한국어교육과,주간,일반과정,기존,126,6,0,0,6,0,0,0,0,0,4.8
2023,대학교,사립,서울,기존,한국외국어대학교,사회과학대학,광고.PR.브랜딩전공,주간,일반과정,기존,135,3,0,2,1,0,0,0,0,0,2.2
2023,대학교,사립,서울,기존,한국외국어대학교,사회과학대학,미디어커뮤니케이션학부,주간,일반과정,기존,220,7,0,0,7,0,0,0,0,0,3.2
2023,대학교,사립,서울,기존,한국외국어대학교,사회과학대학,방송.영상.뉴미디어전공,주간,일반과정,기존,125,6,0,2,4,0,0,0,0,0,4.8
2023,대학교,사립,서울,기존,한국외국어대학교,사회과학대학,언론ㆍ정보전공,주간,일반과정,기존,51,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,한국외국어대학교,사회과학대학,정치외교학과,주간,일반과정,기존,360,16,2,0,13,1,0,0,0,0,4.4
2023,대학교,사립,서울,기존,한국외국어대학교,사회과학대학,행정학과,주간,일반과정,기존,397,20,1,6,12,0,0,0,1,0,5
2023,대학교,사립,서울,기존,한국외국어대학교,상경대학,경제학부,주간,일반과정,기존,132,12,0,0,12,0,0,0,0,0,9.1
2023,대학교,사립,서울,기존,한국외국어대학교,상경대학,경제학전공,주간,일반과정,기존,503,4,0,1,1,2,0,0,0,0,0.8
2023,대학교,사립,서울,기존,한국외국어대학교,상경대학,국제통상학과,주간,일반과정,기존,429,17,0,3,11,2,0,0,1,0,4
2023,대학교,사립,서울,기존,한국외국어대학교,서양어대학,FATI전공,주간,일반과정,기존,74,5,2,2,0,1,0,0,0,0,6.8
2023,대학교,사립,서울,기존,한국외국어대학교,서양어대학,네덜란드어과,주간,일반과정,기존,170,5,0,0,5,0,0,0,0,0,2.9
2023,대학교,사립,서울,기존,한국외국어대학교,서양어대학,노어과,주간,일반과정,기존,322,10,0,1,8,1,0,0,0,0,3.1
2023,대학교,사립,서울,기존,한국외국어대학교,서양어대학,독일어과,주간,일반과정,기존,578,24,1,4,19,0,0,0,0,0,4.2
2023,대학교,사립,서울,기존,한국외국어대학교,서양어대학,스칸디나비아어과,주간,일반과정,기존,182,4,0,1,3,0,0,0,0,0,2.2
2023,대학교,사립,서울,기존,한국외국어대학교,서양어대학,스페인어과,주간,일반과정,기존,654,19,0,7,12,0,0,0,0,0,2.9
2023,대학교,사립,서울,기존,한국외국어대학교,서양어대학,이탈리아어과,주간,일반과정,기존,188,8,0,1,6,1,0,0,0,0,4.3
2023,대학교,사립,서울,기존,한국외국어대학교,서양어대학,포르투갈어과,주간,일반과정,기존,189,7,0,1,6,0,0,0,0,0,3.7
2023,대학교,사립,서울,기존,한국외국어대학교,서양어대학,프랑스·EU전공,주간,일반과정,기존,89,1,0,0,1,0,0,0,0,0,1.1
2023,대학교,사립,서울,기존,한국외국어대학교,서양어대학,프랑스어과,주간,일반과정,폐과,16,5,1,4,0,0,0,0,0,0,31.3
2023,대학교,사립,서울,기존,한국외국어대학교,서양어대학,프랑스어학부,주간,일반과정,기존,195,14,0,1,13,0,0,0,0,0,7.2
2023,대학교,사립,서울,기존,한국외국어대학교,서양어대학,프랑스응용어문학전공,주간,일반과정,기존,107,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,한국외국어대학교,영어대학,EICC학과,주간,일반과정,기존,450,29,0,3,25,1,0,0,0,0,6.4
2023,대학교,사립,서울,기존,한국외국어대학교,영어대학,ELLT학과,주간,일반과정,기존,432,23,1,4,18,0,0,0,0,0,5.3
2023,대학교,사립,서울,기존,한국외국어대학교,영어대학,영미문학.문화학과,주간,일반과정,기존,469,21,0,2,19,0,0,0,0,0,4.5
2023,대학교,사립,서울,기존,한국외국어대학교,영어대학,영어전공,주간,일반과정,폐과,4,1,0,1,0,0,0,0,0,0,25
2023,대학교,사립,서울,기존,한국외국어대학교,영어대학,영어학과,주간,일반과정,폐과,43,4,1,3,0,0,0,0,0,0,9.3
2023,대학교,사립,서울,기존,한국외국어대학교,인문대학,사학과,주간,일반과정,기존,150,7,1,0,6,0,0,0,0,0,4.7
2023,대학교,사립,서울,기존,한국외국어대학교,인문대학,언어인지과학과,주간,일반과정,기존,156,9,0,0,8,1,0,0,0,0,5.8
2023,대학교,사립,서울,기존,한국외국어대학교,인문대학,인문과학계열,주간,일반과정,기존,136,5,0,0,5,0,0,0,0,0,3.7
2023,대학교,사립,서울,기존,한국외국어대학교,인문대학,지식콘텐츠전공,주간,일반과정,폐과,24,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,한국외국어대학교,인문대학,철학과,주간,일반과정,기존,171,12,1,3,7,1,0,0,0,0,7
2023,대학교,사립,서울,기존,한국외국어대학교,자연과학대학,생명공학과,주간,일반과정,기존,283,13,1,2,10,0,0,0,0,0,4.6
2023,대학교,사립,서울,기존,한국외국어대학교,자연과학대학,수학과,주간,일반과정,기존,234,12,1,3,8,0,0,0,0,0,5.1
2023,대학교,사립,서울,기존,한국외국어대학교,자연과학대학,전자물리학과,주간,일반과정,기존,225,17,1,2,14,0,0,0,0,0,7.6
2023,대학교,사립,서울,기존,한국외국어대학교,자연과학대학,통계학과,주간,일반과정,기존,232,8,0,0,8,0,0,0,0,0,3.4
2023,대학교,사립,서울,기존,한국외국어대학교,자연과학대학,화학과,주간,일반과정,기존,284,25,1,4,20,0,0,0,0,0,8.8
2023,대학교,사립,서울,기존,한국외국어대학교,자연과학대학,환경학과,주간,일반과정,기존,274,11,0,1,10,0,0,0,0,0,4
2023,대학교,사립,서울,기존,한국외국어대학교,중국학대학,중국언어문화전공,주간,일반과정,기존,306,12,0,7,3,1,0,0,0,1,3.9
2023,대학교,사립,서울,기존,한국외국어대학교,중국학대학,중국언어문화학부,주간,일반과정,기존,90,6,0,0,6,0,0,0,0,0,6.7
2023,대학교,사립,서울,기존,한국외국어대학교,중국학대학,중국외교통상전공,주간,일반과정,기존,346,6,0,3,3,0,0,0,0,0,1.7
2023,대학교,사립,서울,기존,한국외국어대학교,중국학대학,중국외교통상학부,주간,일반과정,기존,81,6,0,0,6,0,0,0,0,0,7.4
2023,대학교,사립,서울,기존,한국외국어대학교,중국학대학,차이나데이터큐레이션전공,주간,일반과정,기존,46,2,0,0,2,0,0,0,0,0,4.3
2023,대학교,사립,서울,기존,한국외국어대학교,통번역대학,TESOL영어학전공,주간,일반과정,폐과,94,2,0,2,0,0,0,0,0,0,2.1
2023,대학교,사립,서울,기존,한국외국어대학교,통번역대학,독일어통번역학과,주간,일반과정,기존,302,13,1,2,9,1,0,0,0,0,4.3
2023,대학교,사립,서울,기존,한국외국어대학교,통번역대학,말레이・인도네시아어통번역학과,주간,일반과정,기존,181,8,0,2,6,0,0,0,0,0,4.4
2023,대학교,사립,서울,기존,한국외국어대학교,통번역대학,스페인어통번역학과,주간,일반과정,기존,374,26,0,6,20,0,0,0,0,0,7
2023,대학교,사립,서울,기존,한국외국어대학교,통번역대학,아랍어통번역학과,주간,일반과정,폐과,73,3,1,2,0,0,0,0,0,0,4.1
2023,대학교,사립,서울,기존,한국외국어대학교,통번역대학,영미권통상통번역전공,주간,일반과정,폐과,61,1,0,0,1,0,0,0,0,0,1.6
2023,대학교,사립,서울,기존,한국외국어대학교,통번역대학,영미문학번역전공,주간,일반과정,폐과,76,7,1,2,4,0,0,0,0,0,9.2
2023,대학교,사립,서울,기존,한국외국어대학교,통번역대학,영어통번역학부,주간,일반과정,폐과,104,4,0,0,4,0,0,0,0,0,3.8
2023,대학교,사립,서울,기존,한국외국어대학교,통번역대학,영어통번역학전공,주간,일반과정,폐과,75,3,1,0,2,0,0,0,0,0,4
2023,대학교,사립,서울,기존,한국외국어대학교,통번역대학,이탈리아어통번역학과,주간,일반과정,기존,138,14,2,3,9,0,0,0,0,0,10.1
2023,대학교,사립,서울,기존,한국외국어대학교,통번역대학,일본어통번역학과,주간,일반과정,폐과,209,2,0,1,1,0,0,0,0,0,1
2023,대학교,사립,서울,기존,한국외국어대학교,통번역대학,중국어통번역학과,주간,일반과정,폐과,272,11,3,2,5,1,0,0,0,0,4
2023,대학교,사립,서울,기존,한국외국어대학교,통번역대학,태국어통번역학과,주간,일반과정,폐과,139,10,0,0,10,0,0,0,0,0,7.2
2023,대학교,사립,서울,기존,한국외국어대학교,국제지역대학,그리스・불가리아학과,주간,일반과정,기존,155,10,0,2,7,1,0,0,0,0,6.5
2023,대학교,사립,서울,기존,한국외국어대학교,국제지역대학,남아프리카어전공,주간,일반과정,기존,70,3,0,1,2,0,0,0,0,0,4.3
2023,대학교,사립,서울,기존,한국외국어대학교,국제지역대학,동아프리카어전공,주간,일반과정,기존,76,3,0,0,3,0,0,0,0,0,3.9
2023,대학교,사립,서울,기존,한국외국어대학교,국제지역대학,러시아학과,주간,일반과정,폐과,184,2,0,1,1,0,0,0,0,0,1.1
2023,대학교,사립,서울,기존,한국외국어대학교,국제지역대학,브라질학과,주간,일반과정,폐과,179,8,0,2,6,0,0,0,0,0,4.5
2023,대학교,사립,서울,기존,한국외국어대학교,국제지역대학,서아프리카어전공,주간,일반과정,기존,66,2,0,0,2,0,0,0,0,0,3
2023,대학교,사립,서울,기존,한국외국어대학교,국제지역대학,아프리카학부,주간,일반과정,기존,60,1,0,0,1,0,0,0,0,0,1.7
2023,대학교,사립,서울,기존,한국외국어대학교,국제지역대학,인도학과,주간,일반과정,폐과,125,3,0,1,2,0,0,0,0,0,2.4
2023,대학교,사립,서울,기존,한국외국어대학교,국제지역대학,중앙아시아학과,주간,일반과정,기존,169,6,1,1,4,0,0,0,0,0,3.6
2023,대학교,사립,서울,기존,한국외국어대학교,국제지역대학,프랑스학과,주간,일반과정,폐과,225,10,0,4,5,0,0,0,1,0,4.4
2023,대학교,사립,서울,기존,한국외국어대학교,국제지역대학,한국학과,주간,일반과정,기존,115,6,0,1,5,0,0,0,0,0,5.2
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,KFL학부,주간,일반과정,기존,161,8,0,1,7,0,0,0,0,0,5
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,Language & Diplomacy전공,주간,일반과정,기존,183,3,0,1,1,1,0,0,0,0,1.6
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,Language & Diplomacy학부,주간,일반과정,기존,39,6,0,0,6,0,0,0,0,0,15.4
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,Language & Trade전공,주간,일반과정,기존,105,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,Language & Trade학부,주간,일반과정,기존,25,2,0,0,2,0,0,0,0,0,8
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,국제학부,주간,일반과정,기존,85,8,0,0,8,0,0,0,0,0,9.4
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,국제학전공,주간,일반과정,기존,280,12,1,4,6,0,0,0,0,1,4.3
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,글로벌스포츠산업전공,주간,일반과정,기존,193,2,0,1,1,0,0,0,0,0,1
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,글로벌스포츠산업학부,주간,일반과정,기존,39,1,0,0,1,0,0,0,0,0,2.6
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,글로벌자유전공학부(인문),주간,일반과정,신설,130,10,2,0,8,0,0,0,0,0,7.7
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,글로벌자유전공학부(자연),주간,일반과정,신설,99,4,0,0,4,0,0,0,0,0,4
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,바이오메디컬공학부,주간,일반과정,기존,39,1,0,0,1,0,0,0,0,0,2.6
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,바이오메디컬공학전공,주간,일반과정,기존,154,15,1,3,11,0,0,0,0,0,9.7
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,외국어로서의한국어교육전공,주간,일반과정,기존,211,7,1,1,2,3,0,0,0,0,3.3
2023,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,외국어로서의한국어통번역전공,주간,일반과정,기존,292,10,0,6,3,1,0,0,0,0,3.4
2023,대학교,사립,서울,기존,한국외국어대학교,아시아언어문화대학,말레이인도네시아어과,주간,일반과정,기존,196,3,0,1,1,1,0,0,0,0,1.5
2023,대학교,사립,서울,기존,한국외국어대학교,아시아언어문화대학,몽골어과,주간,일반과정,기존,106,5,0,1,4,0,0,0,0,0,4.7
2023,대학교,사립,서울,기존,한국외국어대학교,아시아언어문화대학,베트남어과,주간,일반과정,기존,220,2,1,1,0,0,0,0,0,0,0.9
2023,대학교,사립,서울,기존,한국외국어대학교,아시아언어문화대학,아랍어과,주간,일반과정,기존,266,8,0,1,7,0,0,0,0,0,3
2023,대학교,사립,서울,기존,한국외국어대학교,아시아언어문화대학,인도어과,주간,일반과정,기존,171,6,0,0,6,0,0,0,0,0,3.5
2023,대학교,사립,서울,기존,한국외국어대학교,아시아언어문화대학,태국어과,주간,일반과정,기존,189,4,0,0,4,0,0,0,0,0,2.1
2023,대학교,사립,서울,기존,한국외국어대학교,아시아언어문화대학,터키・아제르바이잔어과,주간,일반과정,기존,174,6,0,3,3,0,0,0,0,0,3.4
2023,대학교,사립,서울,기존,한국외국어대학교,아시아언어문화대학,페르시아어・이란학과,주간,일반과정,기존,165,3,0,0,3,0,0,0,0,0,1.8
2023,대학교,사립,서울,기존,한국외국어대학교,일본학대학,융합일본지역전공,주간,일반과정,기존,203,2,0,2,0,0,0,0,0,0,1
2023,대학교,사립,서울,기존,한국외국어대학교,일본학대학,융합일본지역학부,주간,일반과정,기존,48,4,0,0,4,0,0,0,0,0,8.3
2023,대학교,사립,서울,기존,한국외국어대학교,일본학대학,일본문학전공,주간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,한국외국어대학교,일본학대학,일본어과,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,한국외국어대학교,일본학대학,일본어학전공,주간,일반과정,폐과,1,1,0,1,0,0,0,0,0,0,100
2023,대학교,사립,서울,기존,한국외국어대학교,일본학대학,일본언어문화전공,주간,일반과정,기존,308,8,1,4,1,2,0,0,0,0,2.6
2023,대학교,사립,서울,기존,한국외국어대학교,일본학대학,일본언어문화학부,주간,일반과정,기존,70,7,0,0,7,0,0,0,0,0,10
2023,대학교,사립,서울,기존,한국외국어대학교,일본학대학,일본지역학전공,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,한국외국어대학교,융합인재대학,융합인재학부,주간,일반과정,기존,417,30,1,0,29,0,0,0,0,0,7.2
2024,대학교,사립,서울,기존,한국외국어대학교,단과대구분없음,글로벌자유전공학부,주간,일반과정,통합,0,25,0,0,25,0,0,0,0,0,0
2024,대학교,사립,서울,기존,한국외국어대학교,AI융합대학,Finance & AI융합전공,주간,일반과정,신설,0,1,0,0,1,0,0,0,0,0,0
2024,대학교,사립,서울,기존,한국외국어대학교,Culture & Technology융합대학,글로벌스포츠산업전공,주간,일반과정,변경,0,5,0,0,4,0,0,0,1,0,0
2023,대학교,특별법국립,충남,기존,한국전통문화대학교,문화유산대학,무형유산학과,주간,일반과정,기존,75,4,1,0,3,0,0,0,0,0,5.3
2023,대학교,특별법국립,충남,기존,한국전통문화대학교,문화유산대학,문화재관리학과,주간,일반과정,기존,66,4,0,0,4,0,0,0,0,0,6.1
2023,대학교,특별법국립,충남,기존,한국전통문화대학교,문화유산대학,융합고고학과,주간,일반과정,기존,87,1,0,0,1,0,0,0,0,0,1.1
2023,대학교,특별법국립,충남,기존,한국전통문화대학교,문화유산대학,전통미술공예학과,주간,일반과정,기존,188,9,0,0,8,1,0,0,0,0,4.8
2023,대학교,특별법국립,충남,기존,한국전통문화대학교,기술과학대학,문화재보존과학과,주간,일반과정,기존,108,2,0,1,1,0,0,0,0,0,1.9
2023,대학교,특별법국립,충남,기존,한국전통문화대학교,기술과학대학,전통건축학과,주간,일반과정,기존,118,3,0,1,2,0,0,0,0,0,2.5
2023,대학교,특별법국립,충남,기존,한국전통문화대학교,기술과학대학,전통조경학과,주간,일반과정,기존,86,3,0,0,3,0,0,0,0,0,3.5
2023,대학교,국립,서울,기존,한국체육대학교,생활체육대학,노인체육복지학과,주간,일반과정,기존,230,5,1,2,0,2,0,0,0,0,2.2
2023,대학교,국립,서울,기존,한국체육대학교,생활체육대학,레저스포츠산업학과,주간,일반과정,폐과,77,1,0,1,0,0,0,0,0,0,1.3
2023,대학교,국립,서울,기존,한국체육대학교,생활체육대학,레저스포츠학과,주간,일반과정,폐과,24,1,0,1,0,0,0,0,0,0,4.2
2023,대학교,국립,서울,기존,한국체육대학교,생활체육대학,사회체육학과,주간,일반과정,기존,434,7,2,3,2,0,0,0,0,0,1.6
2023,대학교,국립,서울,기존,한국체육대학교,생활체육대학,생활무용학과,주간,일반과정,폐과,68,0,0,0,0,0,0,0,0,0,0
2023,대학교,국립,서울,기존,한국체육대학교,생활체육대학,스포츠산업학과,주간,일반과정,기존,99,2,0,0,2,0,0,0,0,0,2
2023,대학교,국립,서울,기존,한국체육대학교,생활체육대학,스포츠청소년지도학과,주간,일반과정,기존,232,2,0,0,2,0,0,0,0,0,0.9
2023,대학교,국립,서울,기존,한국체육대학교,생활체육대학,운동건강관리학과,주간,일반과정,기존,230,6,0,3,1,1,0,0,0,1,2.6
2023,대학교,국립,서울,기존,한국체육대학교,생활체육대학,태권도학과,주간,일반과정,폐과,96,2,0,2,0,0,0,0,0,0,2.1
2023,대학교,국립,서울,기존,한국체육대학교,생활체육대학,특수체육교육과,주간,일반과정,기존,188,1,0,0,1,0,0,0,0,0,0.5
2023,대학교,국립,서울,기존,한국체육대학교,스포츠과학대학,경기지도학과,주간,일반과정,기존,96,1,1,0,0,0,0,0,0,0,1
2023,대학교,국립,서울,기존,한국체육대학교,스포츠과학대학,체육학과,주간,일반과정,기존,"1,028",18,7,4,2,3,0,0,0,2,1.8
2023,대학교,국립,서울,기존,한국체육대학교,스포츠문화예술대학,공연예술학과,주간,일반과정,기존,88,0,0,0,0,0,0,0,0,0,0
2023,대학교,국립,서울,기존,한국체육대학교,스포츠문화예술대학,태권도학과,주간,일반과정,기존,102,3,0,0,1,2,0,0,0,0,2.9
2023,대학교,사립,대전,기존,한국침례신학대학교,단과대구분없음,교회음악과,주간,일반과정,기존,81,13,0,5,8,0,0,0,0,0,16
2023,대학교,사립,대전,기존,한국침례신학대학교,단과대구분없음,기독교교육학과,주간,일반과정,기존,111,5,0,1,4,0,0,0,0,0,4.5
2023,대학교,사립,대전,기존,한국침례신학대학교,단과대구분없음,사회복지학과,주간,일반과정,기존,189,9,0,4,5,0,0,0,0,0,4.8
2023,대학교,사립,대전,기존,한국침례신학대학교,단과대구분없음,상담심리학과,주간,일반과정,기존,155,6,1,0,5,0,0,0,0,0,3.9
2023,대학교,사립,대전,기존,한국침례신학대학교,단과대구분없음,신학과,주간,일반과정,기존,272,10,1,5,4,0,0,0,0,0,3.7
2023,대학교,사립,대전,기존,한국침례신학대학교,단과대구분없음,실용영어학과,주간,일반과정,폐과,54,5,0,0,5,0,0,0,0,0,9.3
2023,대학교,사립,대전,기존,한국침례신학대학교,단과대구분없음,유아교육과,주간,일반과정,기존,137,7,0,0,7,0,0,0,0,0,5.1
2023,대학교,사립,대전,기존,한국침례신학대학교,단과대구분없음,융합실용기악과,주간,일반과정,폐과,8,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,대전,기존,한국침례신학대학교,단과대구분없음,청소년학과,주간,일반과정,폐과,10,2,1,0,1,0,0,0,0,0,20
2023,대학교,사립,대전,기존,한국침례신학대학교,단과대구분없음,피아노과,주간,일반과정,폐과,13,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,경기,기존,한국항공대학교,공과대학,공학계열,주간,일반과정,기존,51,7,0,0,7,0,0,0,0,0,13.7
2023,대학교,사립,경기,기존,한국항공대학교,공과대학,신소재공학과,주간,일반과정,기존,308,14,1,1,12,0,0,0,0,0,4.5
2023,대학교,사립,경기,기존,한국항공대학교,공과대학,항공우주및기계공학부,주간,일반과정,기존,"1,428",73,3,18,48,4,0,0,0,0,5.1
