기준연도,학교명,계열,학생정원,재학생,전임교원,전임교원1인당학생정원,전임교원1인당재학생
2015,우송대학교,자연과학계열,1657,1673,27,61.37,61.96
2015,울산과학기술원,자연과학계열,522,556,46,11.35,12.09
2015,울산과학기술원,공학계열,4488,3568,156,28.77,22.87
2015,울산과학기술원,인문ㆍ사회계열,615,480,41,15.0,11.71
2015,울산대학교,자연과학계열,2820,2844,151,18.68,18.83
2015,울산대학교,예ㆍ체능계열,1421,1344,36,39.47,37.33
2015,울산대학교,의학계열,778,729,605,1.29,1.2
2015,울산대학교,공학계열,4706,5508,176,26.74,31.3
2015,울산대학교,인문ㆍ사회계열,4917,5272,130,37.82,40.55
2015,원광대학교,자연과학계열,4635,4424,205,22.61,21.58
2015,원광대학교,공학계열,2615,2776,68,38.46,40.82
2015,원광대학교,인문ㆍ사회계열,7785,8344,224,34.75,37.25
2015,원광대학교,의학계열,1338,1361,203,6.59,6.7
2015,원광대학교,예ㆍ체능계열,2048,1854,49,41.8,37.84
2015,위덕대학교,인문ㆍ사회계열,1930,1836,65,29.69,28.25
2015,위덕대학교,예ㆍ체능계열,279,233,7,39.86,33.29
2015,위덕대학교,자연과학계열,928,863,24,38.67,35.96
2015,위덕대학교,공학계열,848,668,33,25.7,20.24
2015,유원대학교,예ㆍ체능계열,416,273,9,46.22,30.33
2015,유원대학교,공학계열,1100,820,30,36.67,27.33
2015,유원대학교,자연과학계열,1245,1398,38,32.76,36.79
2015,유원대학교,인문ㆍ사회계열,1648,1449,56,29.43,25.88
2015,을지대학교,인문ㆍ사회계열,28,36,2,14.0,18.0
2015,을지대학교,의학계열,214,264,223,0.96,1.18
2015,을지대학교,자연과학계열,836,846,40,20.9,21.15
2015,을지대학교 _제2캠퍼스,자연과학계열,3188,3460,100,31.88,34.6
2015,을지대학교 _제2캠퍼스,인문ㆍ사회계열,800,826,43,18.6,19.21
2015,이화여자대학교,자연과학계열,4373,4492,178,24.57,25.24
2015,이화여자대학교,예ㆍ체능계열,4217,4324,106,39.78,40.79
2015,이화여자대학교,공학계열,1492,1479,68,21.94,21.75
2015,이화여자대학교,인문ㆍ사회계열,12038,13129,444,27.11,29.57
2015,이화여자대학교,의학계열,960,806,208,4.62,3.88
2015,인제대학교,인문ㆍ사회계열,4464,4524,130,34.34,34.8
2015,인제대학교,공학계열,2207,2237,79,27.94,28.32
2015,인제대학교,예ㆍ체능계열,1008,995,27,37.33,36.85
2015,인제대학교,자연과학계열,3160,3331,144,21.94,23.13
2015,인제대학교 _제2캠퍼스,자연과학계열,320,494,13,24.62,38.0
2015,인제대학교 _제2캠퍼스,의학계열,372,386,601,0.62,0.64
2015,인천가톨릭대학교,인문ㆍ사회계열,235,160,18,13.06,8.89
2015,인천가톨릭대학교 _제2캠퍼스,예ㆍ체능계열,745,636,22,33.86,28.91
2015,인천가톨릭대학교 _제2캠퍼스,자연과학계열,80,76,3,26.67,25.33
2015,인천대학교,자연과학계열,1383,1541,53,26.09,29.08
2015,인천대학교,예ㆍ체능계열,1060,1121,36,29.44,31.14
2015,인천대학교,공학계열,4910,5920,168,29.23,35.24
2015,인천대학교,인문ㆍ사회계열,5571,6137,183,30.44,33.54
2015,인하대학교,공학계열,7868,9909,246,31.98,40.28
2015,인하대학교,자연과학계열,1654,1829,133,12.44,13.75
2015,인하대학교,인문ㆍ사회계열,9023,10258,296,30.48,34.66
2015,인하대학교,예ㆍ체능계열,629,631,14,44.93,45.07
2015,인하대학교,의학계열,536,560,155,3.46,3.61
2015,장로회신학대학교,예ㆍ체능계열,327,310,10,32.7,31.0
2015,장로회신학대학교,인문ㆍ사회계열,2744,2756,69,39.77,39.94
2015,전남대학교,자연과학계열,6336,6853,269,23.55,25.48
2015,전남대학교,인문ㆍ사회계열,8610,9669,315,27.33,30.7
2015,전남대학교,공학계열,4872,5492,174,28.0,31.56
2015,전남대학교,예ㆍ체능계열,1120,1270,32,35.0,39.69
2015,전남대학교,의학계열,2195,2147,312,7.04,6.88
2015,전남대학교 _제2캠퍼스,공학계열,1318,1137,68,19.38,16.72
2015,전남대학교 _제2캠퍼스,자연과학계열,1339,1158,57,23.49,20.32
2015,전남대학교 _제2캠퍼스,인문ㆍ사회계열,933,873,39,23.92,22.38
2015,전남대학교 _제2캠퍼스,예ㆍ체능계열,132,91,4,33.0,22.75
2015,전북대학교,의학계열,1802,1853,231,7.8,8.02
2015,전북대학교,공학계열,6764,7896,237,28.54,33.32
2015,전북대학교,예ㆍ체능계열,1082,1023,33,32.79,31.0
2015,전북대학교,자연과학계열,6162,6585,237,26.0,27.78
2015,전북대학교,인문ㆍ사회계열,7665,8499,284,26.99,29.93
2015,전주교육대학교,예ㆍ체능계열,283,414,13,21.77,31.85
2015,전주교육대학교,인문ㆍ사회계열,1254,739,29,43.24,25.48
2015,전주교육대학교,자연과학계열,372,444,17,21.88,26.12
2015,전주대학교,자연과학계열,2230,2359,64,34.84,36.86
2015,전주대학교,예ㆍ체능계열,1711,1667,46,37.2,36.24
2015,전주대학교,공학계열,2339,2140,68,34.4,31.47
2015,전주대학교,인문ㆍ사회계열,6140,6610,193,31.81,34.25
2015,제주국제대학교,자연과학계열,165,26,4,41.25,6.5
2015,제주국제대학교,인문ㆍ사회계열,1729,752,48,36.02,15.67
2015,제주국제대학교,공학계열,904,313,22,41.09,14.23
2015,제주국제대학교,예ㆍ체능계열,675,320,17,39.71,18.82
2015,제주대학교,인문ㆍ사회계열,5448,6342,221,24.65,28.7
2015,제주대학교,자연과학계열,3256,3267,130,25.05,25.13
2015,제주대학교,공학계열,2101,2223,84,25.01,26.46
2015,제주대학교,의학계열,678,677,159,4.26,4.26
2015,제주대학교,예ㆍ체능계열,958,920,29,33.03,31.72
2015,조선대학교,예ㆍ체능계열,2429,2376,58,41.88,40.97
2015,조선대학교,의학계열,1926,1978,148,13.01,13.36
2015,조선대학교,인문ㆍ사회계열,9607,9896,308,31.19,32.13
2015,조선대학교,자연과학계열,3371,3329,158,21.34,21.07
2015,조선대학교,공학계열,6584,6879,167,39.43,41.19
2015,중부대학교,자연과학계열,1262,1200,37,34.11,32.43
2015,중부대학교,공학계열,1971,1894,54,36.5,35.07
2015,중부대학교,예ㆍ체능계열,1903,1801,56,33.98,32.16
2015,중부대학교,인문ㆍ사회계열,4350,4388,173,25.14,25.36
2015,중앙대학교,예ㆍ체능계열,1529,1659,35,43.69,47.4
2015,중앙대학교,의학계열,671,681,101,6.64,6.74
2015,중앙대학교,공학계열,4423,4910,156,28.35,31.47
2015,중앙대학교,자연과학계열,3544,3788,192,18.46,19.73
2015,중앙대학교,인문ㆍ사회계열,10875,13502,397,27.39,34.01
2015,중앙대학교 _제2캠퍼스,예ㆍ체능계열,3838,3750,88,43.61,42.61
2015,중앙대학교 _제2캠퍼스,자연과학계열,1466,1324,44,33.32,30.09
2015,중앙대학교 _제2캠퍼스,인문ㆍ사회계열,1036,2078,20,51.8,103.9
2015,중앙승가대학교,인문ㆍ사회계열,615,325,16,38.44,20.31
2015,중원대학교,예ㆍ체능계열,775,608,25,31.0,24.32
2015,중원대학교,인문ㆍ사회계열,1513,1188,69,21.93,17.22
2015,중원대학교,공학계열,1111,893,34,32.68,26.26
2015,중원대학교,자연과학계열,1023,921,31,33.0,29.71
2015,진주교육대학교,인문ㆍ사회계열,912,826,36,25.33,22.94
2015,진주교육대학교,예ㆍ체능계열,616,486,16,38.5,30.38
2015,진주교육대학교,자연과학계열,610,580,19,32.11,30.53
2015,차의과학대학교,의학계열,566,504,263,2.15,1.92
2015,차의과학대학교,인문ㆍ사회계열,928,748,37,25.08,20.22
2015,차의과학대학교,자연과학계열,1659,1505,79,21.0,19.05
2015,창신대학교,인문ㆍ사회계열,715,561,26,27.5,21.58
2015,창신대학교,자연과학계열,350,311,10,35.0,31.1
2015,창신대학교,예ㆍ체능계열,250,205,8,31.25,25.63
2015,창신대학교,공학계열,265,146,7,37.86,20.86
2015,청운대학교,공학계열,1461,1873,54,27.06,34.69
2015,청운대학교,자연과학계열,455,480,13,35.0,36.92
2015,청운대학교,예ㆍ체능계열,874,862,24,36.42,35.92
2015,청운대학교,인문ㆍ사회계열,3049,3642,86,35.45,42.35
2015,청주교육대학교,인문ㆍ사회계열,1019,832,35,29.11,23.77
2015,청주교육대학교,자연과학계열,628,587,21,29.9,27.95
2015,청주교육대학교,예ㆍ체능계열,541,486,14,38.64,34.71
2015,청주대학교,인문ㆍ사회계열,5912,6534,225,26.28,29.04
2015,청주대학교,예ㆍ체능계열,1679,1710,49,34.27,34.9
2015,청주대학교,자연과학계열,2172,2017,62,35.03,32.53
2015,청주대학교,공학계열,2942,2705,82,35.88,32.99
2015,초당대학교,인문ㆍ사회계열,1095,886,35,31.29,25.31
2015,초당대학교,자연과학계열,1241,1086,40,31.03,27.15
2015,초당대학교,공학계열,545,366,21,25.95,17.43
2015,초당대학교,예ㆍ체능계열,638,450,20,31.9,22.5
2015,총신대학교,예ㆍ체능계열,333,360,11,30.27,32.73
2015,총신대학교,인문ㆍ사회계열,3910,4037,112,34.91,36.04
2015,추계예술대학교,인문ㆍ사회계열,582,448,14,41.57,32.0
2015,추계예술대학교,예ㆍ체능계열,1021,1014,35,29.17,28.97
2015,춘천교육대학교,인문ㆍ사회계열,1435,1129,35,41.0,32.26
2015,춘천교육대학교,예ㆍ체능계열,528,485,19,27.79,25.53
2015,춘천교육대학교,자연과학계열,545,510,23,23.7,22.17
2015,충남대학교,공학계열,6441,7529,210,30.67,35.85
2015,충남대학교,인문ㆍ사회계열,8137,9904,244,33.35,40.59
2015,충남대학교,자연과학계열,6140,6751,239,25.69,28.25
2015,충남대학교,의학계열,1585,1539,186,8.52,8.27
2015,충남대학교,예ㆍ체능계열,1032,1176,43,24.0,27.35
2015,충북대학교,의학계열,762,835,154,4.95,5.42
2015,충북대학교,자연과학계열,4856,5596,195,24.9,28.7
2015,충북대학교,인문ㆍ사회계열,6553,7134,230,28.49,31.02
2015,충북대학교,공학계열,5132,6038,161,31.88,37.5
2015,충북대학교,예ㆍ체능계열,356,529,15,23.73,35.27
2015,칼빈대학교,인문ㆍ사회계열,713,594,15,47.53,39.6
2015,칼빈대학교,예ㆍ체능계열,72,54,3,24.0,18.0
2015,평택대학교,자연과학계열,712,699,24,29.67,29.13
2015,평택대학교,예ㆍ체능계열,956,948,25,38.24,37.92
2015,평택대학교,인문ㆍ사회계열,3132,3353,93,33.68,36.05
2015,포항공과대학교,인문ㆍ사회계열,0,0,13,0.0,0.0
2015,포항공과대학교,공학계열,3641,2805,155,23.49,18.1
2015,포항공과대학교,자연과학계열,1291,1284,99,13.04,12.97
2015,한경국립대학교,예ㆍ체능계열,327,254,11,29.73,23.09
2015,한경국립대학교,공학계열,2589,1847,79,32.77,23.38
2015,한경국립대학교,자연과학계열,1765,1482,52,33.94,28.5
2015,한경국립대학교,인문ㆍ사회계열,887,817,33,26.88,24.76
2015,한국공학대학교,예ㆍ체능계열,395,319,14,28.21,22.79
2015,한국공학대학교,공학계열,5025,3521,195,25.77,18.06
2015,한국공학대학교,인문ㆍ사회계열,620,453,22,28.18,20.59
2015,한국과학기술원,인문ㆍ사회계열,830,926,40,20.75,23.15
2015,한국과학기술원,자연과학계열,2664,2766,142,18.76,19.48
2015,한국과학기술원,공학계열,9391,10248,433,21.69,23.67
2015,한국교원대학교,공학계열,360,330,12,30.0,27.5
2015,한국교원대학교,인문ㆍ사회계열,4240,4333,122,34.75,35.52
2015,한국교원대학교,자연과학계열,1965,1801,50,39.3,36.02
2015,한국교원대학교,예ㆍ체능계열,884,862,21,42.1,41.05
2015,한국국제대학교,예ㆍ체능계열,662,544,20,33.1,27.2
2015,한국국제대학교,인문ㆍ사회계열,1707,1501,58,29.43,25.88
2015,한국국제대학교,공학계열,773,682,25,30.92,27.28
2015,한국국제대학교,자연과학계열,1144,1099,36,31.78,30.53
2015,한국기술교육대학교,공학계열,3481,4103,134,25.98,30.62
2015,한국기술교육대학교,인문ㆍ사회계열,920,1080,46,20.0,23.48
2015,한국방송통신대학교,인문ㆍ사회계열,187000,100631,111,1684.68,906.59
2015,한국방송통신대학교,자연과학계열,49800,32754,45,1106.67,727.87
2015,한국성서대학교,자연과학계열,180,193,8,22.5,24.13
2015,한국성서대학교,인문ㆍ사회계열,950,1078,36,26.39,29.94
2015,한국성서대학교,공학계열,140,126,4,35.0,31.5
2015,한국예술종합학교,예ㆍ체능계열,2252,2652,127,17.73,20.88
2015,한국외국어대학교,공학계열,1063,1203,46,23.11,26.15
2015,한국외국어대학교,인문ㆍ사회계열,16330,18063,593,27.54,30.46
2015,한국외국어대학교,자연과학계열,1219,1248,53,23.0,23.55
2015,한국전통문화대학교(일반),자연과학계열,80,80,3,26.67,26.67
2015,한국전통문화대학교(일반),공학계열,290,259,11,26.36,23.55
2015,한국전통문화대학교(일반),인문ㆍ사회계열,227,212,12,18.92,17.67
2015,한국전통문화대학교(일반),예ㆍ체능계열,210,209,5,42.0,41.8
2015,한국체육대학교,예ㆍ체능계열,3302,3252,111,29.75,29.3
2015,한국침례신학대학교,예ㆍ체능계열,374,341,9,41.56,37.89
2015,한국침례신학대학교,인문ㆍ사회계열,2591,2535,44,58.89,57.61
2015,한국항공대학교,인문ㆍ사회계열,801,827,44,18.2,18.8
2015,한국항공대학교,자연과학계열,729,916,22,33.14,41.64
2015,한국항공대학교,공학계열,2904,3177,88,33.0,36.1
2015,한남대학교,예ㆍ체능계열,1452,1425,35,41.49,40.71
2015,한남대학교,자연과학계열,1558,1498,54,28.85,27.74
2015,한남대학교,공학계열,2856,3062,91,31.38,33.65
2015,한남대학교,인문ㆍ사회계열,7908,8355,251,31.51,33.29
2015,한동대학교,자연과학계열,262,263,9,29.11,29.22
2015,한동대학교,공학계열,1159,1217,44,26.34,27.66
2015,한동대학교,인문ㆍ사회계열,2379,3210,90,26.43,35.67
2015,한라대학교,인문ㆍ사회계열,1679,1753,51,32.92,34.37
2015,한라대학교,예ㆍ체능계열,287,258,7,41.0,36.86
2015,한라대학교,공학계열,2069,2152,78,26.53,27.59
2015,한려대학교,예ㆍ체능계열,35,22,4,8.75,5.5
2015,한려대학교,공학계열,45,28,11,4.09,2.55
2015,한려대학교,자연과학계열,1053,572,36,29.25,15.89
2015,한려대학교,인문ㆍ사회계열,1027,130,11,93.36,11.82
2015,한림대학교,예ㆍ체능계열,281,299,7,40.14,42.71
2015,한림대학교,자연과학계열,2781,2721,81,34.33,33.59
2015,한림대학교,인문ㆍ사회계열,4322,5218,184,23.49,28.36
2015,한림대학교,의학계열,614,523,511,1.2,1.02
2015,한림대학교,공학계열,931,1096,35,26.6,31.31
2015,한서대학교,인문ㆍ사회계열,1856,2031,83,22.36,24.47
2015,한서대학교,예ㆍ체능계열,1804,1798,65,27.75,27.66
2015,한서대학교,공학계열,1758,1808,67,26.24,26.99
2015,한서대학교,자연과학계열,2371,2605,78,30.4,33.4
2015,한성대학교,공학계열,1933,2091,64,30.2,32.67
2015,한성대학교,예ㆍ체능계열,1676,1721,53,31.62,32.47
2015,한성대학교,인문ㆍ사회계열,4133,4392,148,27.93,29.68
2015,한세대학교,공학계열,248,283,11,22.55,25.73
2015,한세대학교,예ㆍ체능계열,982,1035,29,33.86,35.69
2015,한세대학교,인문ㆍ사회계열,2424,2588,88,27.55,29.41
2015,한세대학교,자연과학계열,100,101,4,25.0,25.25
2015,한신대학교,인문ㆍ사회계열,4338,4733,135,32.13,35.06
2015,한신대학교,자연과학계열,379,384,10,37.9,38.4
2015,한신대학교,공학계열,908,899,26,34.92,34.58
2015,한신대학교,예ㆍ체능계열,150,145,5,30.0,29.0
2015,한양대학교,자연과학계열,2466,2477,140,17.61,17.69
2015,한양대학교,의학계열,759,827,199,3.81,4.16
2015,한양대학교,인문ㆍ사회계열,9230,10523,353,26.15,29.81
2015,한양대학교,예ㆍ체능계열,1936,2353,60,32.27,39.22
2015,한양대학교,공학계열,8445,9598,257,32.86,37.35
2015,한양대학교(ERICA) _분교,자연과학계열,1085,1177,63,17.22,18.68
2015,한양대학교(ERICA) _분교,인문ㆍ사회계열,3508,4109,147,23.86,27.95
2015,한양대학교(ERICA) _분교,예ㆍ체능계열,1705,1742,39,43.72,44.67
2015,한양대학교(ERICA) _분교,공학계열,3305,4118,141,23.44,29.21
2015,한일장신대학교,인문ㆍ사회계열,1307,1137,37,35.32,30.73
2015,한일장신대학교,자연과학계열,92,97,3,30.67,32.33
2015,한일장신대학교,예ㆍ체능계열,162,137,6,27.0,22.83
2015,한중대학교,자연과학계열,485,433,9,53.89,48.11
2015,한중대학교,인문ㆍ사회계열,1167,508,31,37.65,16.39
2015,한중대학교,예ㆍ체능계열,692,270,13,53.23,20.77
2015,한중대학교,공학계열,714,227,23,31.04,9.87
2015,협성대학교,예ㆍ체능계열,926,863,39,23.74,22.13
2015,협성대학교,인문ㆍ사회계열,3609,3439,107,33.73,32.14
2015,협성대학교,자연과학계열,175,198,4,43.75,49.5
2015,협성대학교,공학계열,552,488,13,42.46,37.54
2015,호남대학교,인문ㆍ사회계열,3539,3915,129,27.43,30.35
2015,호남대학교,공학계열,1521,1540,60,25.35,25.67
2015,호남대학교,예ㆍ체능계열,1512,1574,47,32.17,33.49
2015,호남대학교,자연과학계열,1551,1619,54,28.72,29.98
2015,호남신학대학교,예ㆍ체능계열,260,217,10,26.0,21.7
2015,호남신학대학교,인문ㆍ사회계열,1206,1010,30,40.2,33.67
2015,호서대학교,공학계열,5248,5429,169,31.05,32.12
2015,호서대학교,예ㆍ체능계열,2211,2113,52,42.52,40.63
2015,호서대학교,자연과학계열,1668,1703,62,26.9,27.47
2015,호서대학교,인문ㆍ사회계열,5462,5702,168,32.51,33.94
2015,호원대학교,예ㆍ체능계열,1416,1552,51,27.76,30.43
2015,호원대학교,자연과학계열,1064,1094,31,34.32,35.29
2015,호원대학교,인문ㆍ사회계열,1870,1900,62,30.16,30.65
2015,호원대학교,공학계열,1260,1309,34,37.06,38.5
2015,홍익대학교,인문ㆍ사회계열,4886,5457,163,29.98,33.48
2015,홍익대학교,자연과학계열,160,181,6,26.67,30.17
2015,홍익대학교,예ㆍ체능계열,4839,5074,159,30.43,31.91
2015,홍익대학교,공학계열,5496,6266,198,27.76,31.65
2015,홍익대학교(세종) _분교,예ㆍ체능계열,1728,1931,66,26.18,29.26
2015,홍익대학교(세종) _분교,공학계열,2522,2740,87,28.99,31.49
2015,홍익대학교(세종) _분교,인문ㆍ사회계열,1729,1928,56,30.88,34.43
2015,화성의과학대학교,예ㆍ체능계열,175,104,8,21.88,13.0
2015,화성의과학대학교,자연과학계열,366,320,18,20.33,17.78
2015,화성의과학대학교,인문ㆍ사회계열,684,481,23,29.74,20.91
2014,가야대학교(김해),인문ㆍ사회계열,1250,1285,60,20.83,21.42
