기준연도,학교명,대계열,재학생,실모집인원,재학생충원율
2019,신한대학교,자연과학계열,475,360,131.9
2019,신한대학교 _제2캠퍼스,예체능계열,706,723,97.6
2019,신한대학교 _제2캠퍼스,공학계열,363,300,121
2019,신한대학교 _제2캠퍼스,자연과학계열,1813,1569,115.6
2019,신한대학교 _제2캠퍼스,인문사회계열,2167,1905,113.8
2019,아신대학교,인문사회계열,655,748,87.6
2019,아주대학교,인문사회계열,3016,2201,137
2019,아주대학교,자연과학계열,1400,1115,125.6
2019,아주대학교,공학계열,5226,4108,127.2
2019,아주대학교,의학계열,166,168,98.8
2019,아주대학교,예체능계열,42,104,40.4
2019,안양대학교,인문사회계열,2195,1942,113
2019,안양대학교,자연과학계열,264,230,114.8
2019,안양대학교,공학계열,1619,1647,98.3
2019,안양대학교,예체능계열,366,325,112.6
2019,안양대학교 _제2캠퍼스,공학계열,207,280,73.9
2019,안양대학교 _제2캠퍼스,인문사회계열,150,226,66.4
2019,연세대학교,인문사회계열,9593,6465,148.4
2019,연세대학교,공학계열,4580,3783,121.1
2019,연세대학교,의학계열,732,680,107.6
2019,연세대학교,예체능계열,959,831,115.4
2019,연세대학교,자연과학계열,3220,2369,135.9
2019,연세대학교(미래) _분교,자연과학계열,2984,2482,120.2
2019,연세대학교(미래) _분교,공학계열,1128,883,127.7
2019,연세대학교(미래) _분교,의학계열,430,372,115.6
2019,연세대학교(미래) _분교,인문사회계열,2879,2324,123.9
2019,영남대학교,의학계열,302,304,99.3
2019,영남대학교,예체능계열,1987,1948,102
2019,영남대학교,공학계열,6680,5987,111.6
2019,영남대학교,자연과학계열,3469,3376,102.8
2019,영남대학교,인문사회계열,8522,7115,119.8
2019,영남신학대학교,인문사회계열,447,470,95.1
2019,영산대학교,공학계열,1005,1090,92.2
2019,영산대학교,예체능계열,236,200,118
2019,영산대학교,자연과학계열,740,640,115.6
2019,영산대학교,인문사회계열,988,921,107.3
2019,영산대학교 _제2캠퍼스,예체능계열,1334,1155,115.5
2019,영산대학교 _제2캠퍼스,자연과학계열,709,540,131.3
2019,영산대학교 _제2캠퍼스,인문사회계열,1851,1426,129.8
2019,영산대학교 _제2캠퍼스,공학계열,26,60,43.3
2019,영산선학대학교,인문사회계열,33,200,16.5
2019,예수대학교,자연과학계열,502,455,110.3
2019,예수대학교,인문사회계열,65,71,91.5
2019,예원예술대학교,인문사회계열,19,30,63.3
2019,예원예술대학교,예체능계열,723,834,86.7
2019,예원예술대학교 _제2캠퍼스,예체능계열,400,396,101
2019,용인대학교,인문사회계열,1630,1478,110.3
2019,용인대학교,예체능계열,3555,3231,110
2019,용인대학교,자연과학계열,1044,1014,103
2019,우석대학교,자연과학계열,2073,1997,103.8
2019,우석대학교,예체능계열,940,971,96.8
2019,우석대학교,의학계열,136,120,113.3
2019,우석대학교,인문사회계열,2812,2516,111.8
2019,우석대학교,공학계열,1350,1476,91.5
2019,우송대학교,인문사회계열,4670,3586,130.2
2019,우송대학교,예체능계열,1026,810,126.7
2019,우송대학교,자연과학계열,1714,1570,109.2
2019,우송대학교,공학계열,2315,2079,111.4
2019,울산과학기술원,인문사회계열,247,170,145.3
2019,울산과학기술원,공학계열,1646,1108,148.6
2019,울산과학기술원,자연과학계열,291,162,179.6
2019,울산대학교,예체능계열,1231,1260,97.7
2019,울산대학교,자연과학계열,2166,2102,103
2019,울산대학교,인문사회계열,4257,3637,117
2019,울산대학교,공학계열,4371,3909,111.8
2019,울산대학교,의학계열,159,160,99.4
2019,원광대학교,자연과학계열,3858,3829,100.8
2019,원광대학교,공학계열,3386,3907,86.7
2019,원광대학교,예체능계열,1409,1432,98.4
2019,원광대학교,인문사회계열,5218,4644,112.4
2019,원광대학교,의학계열,1140,984,115.9
2019,위덕대학교,인문사회계열,1471,1498,98.2
2019,위덕대학교,자연과학계열,889,957,92.9
2019,위덕대학교,예체능계열,277,295,93.9
2019,위덕대학교,공학계열,409,580,70.5
2019,유원대학교,자연과학계열,1251,1380,90.7
2019,유원대학교,인문사회계열,1302,1450,89.8
2019,유원대학교,예체능계열,235,400,58.8
2019,유원대학교,공학계열,631,840,75.1
2019,을지대학교,자연과학계열,548,508,107.9
2019,을지대학교,의학계열,191,160,119.4
2019,을지대학교 _제2캠퍼스,공학계열,180,260,69.2
2019,을지대학교 _제2캠퍼스,인문사회계열,675,668,101
2019,을지대학교 _제2캠퍼스,자연과학계열,2853,2592,110.1
2019,을지대학교 _제2캠퍼스,예체능계열,176,213,82.6
2019,이화여자대학교,의학계열,231,228,101.3
2019,이화여자대학교,인문사회계열,7937,5313,149.4
2019,이화여자대학교,예체능계열,2743,2059,133.2
2019,이화여자대학교,공학계열,1967,1870,105.2
2019,이화여자대학교,자연과학계열,3210,3194,100.5
2019,인제대학교,자연과학계열,2175,1990,109.3
2019,인제대학교,인문사회계열,2915,2676,108.9
2019,인제대학교,예체능계열,496,428,115.9
2019,인제대학교,공학계열,2964,3278,90.4
2019,인제대학교 _제2캠퍼스,자연과학계열,451,320,140.9
2019,인제대학교 _제2캠퍼스,의학계열,397,372,106.7
2019,인천가톨릭대학교,인문사회계열,55,89,61.8
2019,인천가톨릭대학교 _제2캠퍼스,자연과학계열,177,160,110.6
2019,인천가톨릭대학교 _제2캠퍼스,예체능계열,432,443,97.5
2019,인천대학교,인문사회계열,4855,3931,123.5
2019,인천대학교,공학계열,4788,4005,119.6
2019,인천대학교,자연과학계열,1269,1136,111.7
2019,인천대학교,예체능계열,986,933,105.7
2019,인하대학교,의학계열,137,113,121.2
2019,인하대학교,공학계열,7800,5879,132.7
2019,인하대학교,예체능계열,614,617,99.5
2019,인하대학교,자연과학계열,1719,1619,106.2
2019,인하대학교,인문사회계열,7403,5506,134.5
2019,장로회신학대학교,인문사회계열,426,400,106.5
2019,장로회신학대학교,예체능계열,211,200,105.5
2019,전남대학교,의학계열,715,774,92.4
2019,전남대학교,인문사회계열,5820,4123,141.2
2019,전남대학교,자연과학계열,5118,4490,114
2019,전남대학교,예체능계열,974,856,113.8
2019,전남대학교,공학계열,3761,3107,121
2019,전남대학교 _제2캠퍼스,공학계열,1101,1210,91
2019,전남대학교 _제2캠퍼스,인문사회계열,745,726,102.6
2019,전남대학교 _제2캠퍼스,자연과학계열,1018,1082,94.1
2019,전남대학교 _제2캠퍼스,예체능계열,1,0,0
2019,전북대학교,예체능계열,719,661,108.8
2019,전북대학교,의학계열,775,650,119.2
2019,전북대학교,공학계열,5818,4990,116.6
2019,전북대학교,자연과학계열,5099,4611,110.6
2019,전북대학교,인문사회계열,5733,4595,124.8
2019,전주교육대학교,인문사회계열,496,1140,43.5
2019,전주교육대학교,자연과학계열,391,0,0
2019,전주교육대학교,예체능계열,297,0,0
2019,전주대학교,공학계열,2270,2400,94.6
2019,전주대학교,자연과학계열,2108,1980,106.5
2019,전주대학교,예체능계열,1346,1241,108.5
2019,전주대학교,인문사회계열,5150,4520,113.9
2019,정석대학,인문사회계열,41,50,82
2019,정석대학,공학계열,31,150,20.7
2019,제주국제대학교,자연과학계열,9,110,8.2
2019,제주국제대학교,예체능계열,343,734,46.7
2019,제주국제대학교,공학계열,412,767,53.7
2019,제주국제대학교,인문사회계열,427,1288,33.2
2019,제주대학교,예체능계열,639,613,104.2
2019,제주대학교,공학계열,1832,1592,115.1
2019,제주대학교,자연과학계열,2707,2490,108.7
2019,제주대학교,인문사회계열,4791,3673,130.4
2019,제주대학교,의학계열,194,160,121.3
2019,조선대학교,인문사회계열,7333,6763,108.4
2019,조선대학교,공학계열,6255,5769,108.4
2019,조선대학교,의학계열,587,615,95.4
2019,조선대학교,예체능계열,2028,1942,104.4
2019,조선대학교,자연과학계열,2886,2892,99.8
2019,중부대학교,공학계열,1940,1935,100.3
2019,중부대학교,예체능계열,1620,1545,104.9
2019,중부대학교,자연과학계열,1129,1129,100
2019,중부대학교,인문사회계열,3372,3214,104.9
2019,중앙대학교,자연과학계열,2727,2532,107.7
2019,중앙대학교,공학계열,4196,3500,119.9
2019,중앙대학교,예체능계열,593,520,114
2019,중앙대학교,의학계열,354,344,102.9
2019,중앙대학교,인문사회계열,10673,6720,158.8
2019,중앙대학교 _제2캠퍼스,인문사회계열,212,0,0
2019,중앙대학교 _제2캠퍼스,공학계열,132,102,129.4
2019,중앙대학교 _제2캠퍼스,예체능계열,3425,2964,115.6
2019,중앙대학교 _제2캠퍼스,자연과학계열,1255,1319,95.1
2019,중앙승가대학교,인문사회계열,143,480,29.8
2019,중원대학교,예체능계열,550,586,93.9
2019,중원대학교,공학계열,1138,1120,101.6
2019,중원대학교,자연과학계열,1250,1219,102.5
2019,중원대학교,인문사회계열,1050,1099,95.5
2019,진주교육대학교,자연과학계열,450,0,0
2019,진주교육대학교,예체능계열,341,0,0
2019,진주교육대학교,인문사회계열,552,1276,43.3
2019,차의과학대학교,자연과학계열,1241,1137,109.1
2019,차의과학대학교,인문사회계열,971,951,102.1
2019,창신대학교,예체능계열,265,277,95.7
2019,창신대학교,자연과학계열,539,495,108.9
2019,창신대학교,공학계열,350,340,102.9
2019,창신대학교,인문사회계열,828,900,92
2019,청운대학교,공학계열,1589,1190,133.5
2019,청운대학교,자연과학계열,511,435,117.5
2019,청운대학교,예체능계열,1094,1100,99.5
2019,청운대학교,인문사회계열,3348,2640,126.8
2019,청주교육대학교,인문사회계열,504,1144,44.1
2019,청주교육대학교,예체능계열,302,0,0
2019,청주교육대학교,자연과학계열,396,0,0
2019,청주대학교,공학계열,2850,3053,93.4
2019,청주대학교,예체능계열,1463,1395,104.9
2019,청주대학교,자연과학계열,1735,1787,97.1
2019,청주대학교,인문사회계열,4648,4546,102.2
2019,초당대학교,공학계열,570,655,87
2019,초당대학교,인문사회계열,1043,984,106
2019,초당대학교,자연과학계열,1150,1060,108.5
2019,초당대학교,예체능계열,357,405,88.1
2019,총신대학교,예체능계열,264,240,110
2019,총신대학교,인문사회계열,1482,1200,123.5
2019,추계예술대학교,인문사회계열,288,256,112.5
2019,추계예술대학교,예체능계열,888,862,103
2019,춘천교육대학교,인문사회계열,571,1284,44.5
2019,춘천교육대학교,예체능계열,340,0,0
2019,춘천교육대학교,자연과학계열,441,0,0
2019,충남대학교,자연과학계열,4942,4292,115.1
2019,충남대학교,인문사회계열,6324,4492,140.8
2019,충남대학교,의학계열,584,546,107
2019,충남대학교,공학계열,5124,4050,126.5
2019,충남대학교,예체능계열,916,845,108.4
2019,충북대학교,인문사회계열,4524,3602,125.6
2019,충북대학교,공학계열,4271,3571,119.6
2019,충북대학교,자연과학계열,4135,3630,113.9
2019,충북대학교,예체능계열,277,255,108.6
2019,충북대학교,의학계열,406,380,106.8
2019,칼빈대학교,인문사회계열,453,316,143.4
2019,칼빈대학교,예체능계열,51,60,85
2019,평택대학교,예체능계열,672,691,97.3
2019,평택대학교,공학계열,63,90,70
2019,평택대학교,자연과학계열,971,1085,89.5
2019,평택대학교,인문사회계열,1952,1623,120.3
2019,포항공과대학교,자연과학계열,208,140,148.6
2019,포항공과대학교,공학계열,1224,1140,107.4
2019,한경국립대학교,인문사회계열,827,698,118.5
2019,한경국립대학교,자연과학계열,1504,1468,102.5
2019,한경국립대학교,예체능계열,391,329,118.8
2019,한경국립대학교,공학계열,2579,2341,110.2
2019,한국공학대학교,예체능계열,464,408,113.7
2019,한국공학대학교,인문사회계열,673,564,119.3
2019,한국공학대학교,공학계열,5742,4548,126.3
2019,한국과학기술원,자연과학계열,906,1318,68.7
2019,한국과학기술원,인문사회계열,64,120,53.3
2019,한국과학기술원,공학계열,2909,2442,119.1
2019,한국교원대학교,자연과학계열,656,572,114.7
2019,한국교원대학교,공학계열,171,156,109.6
2019,한국교원대학교,예체능계열,251,236,106.4
2019,한국교원대학교,인문사회계열,1369,1220,112.2
2019,한국국제대학교,자연과학계열,676,796,84.9
2019,한국국제대학교,공학계열,356,699,50.9
2019,한국국제대학교,예체능계열,331,395,83.8
2019,한국국제대학교,인문사회계열,847,1153,73.5
2019,한국기술교육대학교,인문사회계열,689,474,145.4
2019,한국기술교육대학교,공학계열,3743,2880,130
2019,한국방송통신대학교,인문사회계열,78092,180300,43.3
2019,한국방송통신대학교,자연과학계열,27901,48000,58.1
2019,한국방송통신대학교,공학계열,819,4000,20.5
2019,한국성서대학교,공학계열,137,140,97.9
2019,한국성서대학교,인문사회계열,743,606,122.6
2019,한국성서대학교,자연과학계열,208,180,115.6
2019,한국예술종합학교,예체능계열,2711,2252,120.4
2019,한국외국어대학교,인문사회계열,15478,11340,136.5
2019,한국외국어대학교,공학계열,1186,1136,104.4
2019,한국외국어대학교,자연과학계열,1106,1032,107.2
2019,한국전통문화대학교,인문사회계열,181,180,100.6
2019,한국전통문화대학교,자연과학계열,84,80,105
2019,한국전통문화대학교,공학계열,163,140,116.4
2019,한국전통문화대학교,예체능계열,148,160,92.5
2019,한국체육대학교,예체능계열,2455,2270,108.1
2019,한국침례신학대학교,예체능계열,231,260,88.8
2019,한국침례신학대학교,인문사회계열,1114,1180,94.4
2019,한국항공대학교,공학계열,2531,2251,112.4
2019,한국항공대학교,인문사회계열,497,454,109.5
2019,한국항공대학교,자연과학계열,926,664,139.5
2019,한남대학교,인문사회계열,7215,5828,123.8
2019,한남대학교,예체능계열,992,977,101.5
2019,한남대학교,공학계열,2839,2746,103.4
2019,한남대학교,자연과학계열,1291,1244,103.8
2019,한동대학교,자연과학계열,231,224,103.1
2019,한동대학교,인문사회계열,2242,1291,173.7
2019,한동대학교,공학계열,1483,1407,105.4
2019,한라대학교,인문사회계열,1521,1480,102.8
2019,한라대학교,공학계열,1995,1970,101.3
2019,한라대학교,예체능계열,152,150,101.3
2019,한려대학교,예체능계열,39,171,22.8
2019,한려대학교,인문사회계열,26,195,13.3
2019,한려대학교,공학계열,16,86,18.6
2019,한려대학교,자연과학계열,334,918,36.4
2019,한림대학교,예체능계열,254,209,121.5
2019,한림대학교,의학계열,306,304,100.7
2019,한림대학교,공학계열,996,874,114
2019,한림대학교,자연과학계열,2085,2045,102
2019,한림대학교,인문사회계열,4458,3564,125.1
2019,한서대학교,공학계열,1800,1769,101.8
2019,한서대학교,자연과학계열,1734,1718,100.9
2019,한서대학교,예체능계열,1421,1390,102.2
2019,한서대학교,인문사회계열,1933,1537,125.8
2019,한성대학교,인문사회계열,3071,2989,102.7
2019,한성대학교,공학계열,2034,1713,118.7
2019,한성대학교,예체능계열,1463,1152,127
2019,한세대학교,인문사회계열,1517,1247,121.7
2019,한세대학교,공학계열,232,198,117.2
2019,한세대학교,예체능계열,827,744,111.2
2019,한세대학교,자연과학계열,152,123,123.6
2019,한신대학교,공학계열,902,908,99.3
2019,한신대학교,예체능계열,162,140,115.7
2019,한신대학교,자연과학계열,333,328,101.5
2019,한신대학교,인문사회계열,3801,3346,113.6
2019,한양대학교,인문사회계열,6520,4024,162
2019,한양대학교,자연과학계열,1542,1275,120.9
2019,한양대학교,공학계열,5797,4355,133.1
2019,한양대학교,의학계열,427,440,97
2019,한양대학교,예체능계열,1856,1436,129.2
2019,한양대학교(ERICA) _분교,인문사회계열,3177,2389,133
2019,한양대학교(ERICA) _분교,자연과학계열,550,522,105.4
2019,한양대학교(ERICA) _분교,공학계열,4014,3417,117.5
2019,한양대학교(ERICA) _분교,예체능계열,1282,1150,111.5
2019,한일장신대학교,예체능계열,150,143,104.9
2019,한일장신대학교,자연과학계열,230,208,110.6
2019,한일장신대학교,인문사회계열,557,555,100.4
2019,협성대학교,예체능계열,716,732,97.8
2019,협성대학교,공학계열,535,566,94.5
2019,협성대학교,자연과학계열,290,282,102.8
2019,협성대학교,인문사회계열,2754,2528,108.9
2019,호남대학교,인문사회계열,2621,2042,128.4
2019,호남대학교,공학계열,1461,1549,94.3
2019,호남대학교,자연과학계열,1725,1630,105.8
2019,호남대학교,예체능계열,1194,1027,116.3
2019,호남신학대학교,인문사회계열,330,375,88
2019,호남신학대학교,예체능계열,193,230,83.9
2019,호서대학교,자연과학계열,1535,1466,104.7
2019,호서대학교,예체능계열,1753,1678,104.5
2019,호서대학교,공학계열,4592,4612,99.6
2019,호서대학교,인문사회계열,3964,3851,102.9
2019,호원대학교,공학계열,1266,1118,113.2
2019,호원대학교,예체능계열,1570,1410,111.3
2019,호원대학교,자연과학계열,1047,1030,101.7
2019,호원대학교,인문사회계열,1589,1249,127.2
2019,홍익대학교,공학계열,5448,5407,100.8
2019,홍익대학교,예체능계열,2853,1561,182.8
2019,홍익대학교,자연과학계열,146,124,117.7
2019,홍익대학교,인문사회계열,3892,2645,147.1
2019,홍익대학교 _제2캠퍼스,공학계열,2587,3024,85.5
2019,홍익대학교 _제2캠퍼스,예체능계열,1788,1219,146.7
2019,홍익대학교 _제2캠퍼스,인문사회계열,1476,1176,125.5
2019,화성의과학대학교,예체능계열,136,233,58.4
2019,화성의과학대학교,자연과학계열,285,375,76
2019,화성의과학대학교,인문사회계열,215,427,50.4
2020,가야대학교(김해),인문사회계열,722,865,83.5
2020,가야대학교(김해),자연과학계열,1454,1569,92.7
2020,가천대학교,인문사회계열,7352,5479,134.2
2020,가천대학교,자연과학계열,3345,3015,110.9
2020,가천대학교,예체능계열,1650,1480,111.5
2020,가천대학교,공학계열,6083,5120,118.8
2020,가천대학교,의학계열,248,280,88.6
2020,가톨릭관동대학교,인문사회계열,4028,3926,102.6
2020,가톨릭관동대학교,자연과학계열,1224,1181,103.6
2020,가톨릭관동대학교,예체능계열,1151,1430,80.5
2020,가톨릭관동대학교,공학계열,1472,1765,83.4
2020,가톨릭관동대학교,의학계열,232,196,118.4
2020,가톨릭꽃동네대학교,인문사회계열,267,259,103.1
2020,가톨릭꽃동네대학교,자연과학계열,190,173,109.8
2020,가톨릭대학교,인문사회계열,4070,3263,124.7
2020,가톨릭대학교,자연과학계열,1409,1305,108
2020,가톨릭대학교,예체능계열,192,185,103.8
2020,가톨릭대학교,공학계열,1492,1245,119.8
2020,가톨릭대학교 _제2캠퍼스,자연과학계열,542,506,107.1
2020,가톨릭대학교 _제2캠퍼스,의학계열,381,372,102.4
2020,가톨릭대학교 _제3캠퍼스,인문사회계열,231,210,110
2020,감리교신학대학교,인문사회계열,814,800,101.8
2020,강남대학교,인문사회계열,4590,3949,116.2
2020,강남대학교,예체능계열,621,605,102.6
2020,강남대학교,공학계열,1484,1432,103.6
2020,강서대학교,인문사회계열,940,736,127.7
2020,강서대학교,자연과학계열,291,280,103.9
2020,강서대학교,예체능계열,120,125,96
2020,강원대학교,인문사회계열,5012,4095,122.4
2020,강원대학교,자연과학계열,5048,4667,108.2
2020,강원대학교,예체능계열,650,620,104.8
2020,강원대학교,공학계열,2948,2597,113.5
2020,강원대학교,의학계열,163,160,101.9
2020,강원대학교 _제2캠퍼스,인문사회계열,910,973,93.5
2020,강원대학교 _제2캠퍼스,자연과학계열,1403,1394,100.6
2020,강원대학교 _제2캠퍼스,예체능계열,758,784,96.7
2020,강원대학교 _제2캠퍼스,공학계열,2695,2965,90.9
2020,건국대학교,인문사회계열,6153,3721,165.4
2020,건국대학교,자연과학계열,2268,1998,113.5
2020,건국대학교,예체능계열,1620,1217,133.1
2020,건국대학교,공학계열,5404,4926,109.7
2020,건국대학교,의학계열,321,276,116.3
2020,건국대학교(글로컬) _분교,인문사회계열,2734,2141,127.7
2020,건국대학교(글로컬) _분교,자연과학계열,1568,1565,100.2
2020,건국대학교(글로컬) _분교,예체능계열,1670,1495,111.7
2020,건국대학교(글로컬) _분교,공학계열,1023,1030,99.3
2020,건양대학교,인문사회계열,2262,2105,107.5
2020,건양대학교,자연과학계열,474,480,98.8
2020,건양대학교,예체능계열,117,140,83.6
2020,건양대학교,공학계열,681,760,89.6
2020,건양대학교 _제2캠퍼스,인문사회계열,170,160,106.3
2020,건양대학교 _제2캠퍼스,자연과학계열,2107,1999,105.4
2020,건양대학교 _제2캠퍼스,공학계열,1003,1050,95.5
2020,건양대학교 _제2캠퍼스,의학계열,225,196,114.8
2020,경기대학교,인문사회계열,6125,5238,116.9
2020,경기대학교,자연과학계열,1338,1282,104.4
2020,경기대학교,예체능계열,1479,1468,100.7
2020,경기대학교,공학계열,2790,2459,113.5
2020,경기대학교 _제2캠퍼스,인문사회계열,1521,904,168.3
2020,경기대학교 _제2캠퍼스,예체능계열,459,408,112.5
2020,경남과학기술대학교,인문사회계열,1352,1377,98.2
2020,경남과학기술대학교,자연과학계열,1380,1294,106.6
2020,경남과학기술대학교,예체능계열,124,128,96.9
2020,경남과학기술대학교,공학계열,2176,1968,110.6
2020,경남대학교,인문사회계열,5295,5435,97.4
2020,경남대학교,자연과학계열,1742,1865,93.4
2020,경남대학교,예체능계열,838,830,101
2020,경남대학교,공학계열,3272,3439,95.1
2020,경동대학교,인문사회계열,991,707,140.2
2020,경동대학교,자연과학계열,150,140,107.1
2020,경동대학교,예체능계열,26,40,65
2020,경동대학교,공학계열,130,113,115
2020,경동대학교 _제3캠퍼스,인문사회계열,418,450,92.9
2020,경동대학교 _제3캠퍼스,자연과학계열,3590,3260,110.1
2020,경동대학교 _제4캠퍼스,인문사회계열,1250,1221,102.4
2020,경동대학교 _제4캠퍼스,자연과학계열,155,150,103.3
2020,경동대학교 _제4캠퍼스,예체능계열,299,314,95.2
2020,경동대학교 _제4캠퍼스,공학계열,805,745,108.1
2020,경북대학교,인문사회계열,6459,5008,129
2020,경북대학교,자연과학계열,6479,5954,108.8
2020,경북대학교,예체능계열,1044,1012,103.2
2020,경북대학교,공학계열,7422,6188,119.9
2020,경북대학교,의학계열,899,908,99
2020,경상국립대학교,인문사회계열,4895,4189,116.9
2020,경상국립대학교,자연과학계열,3964,3634,109.1
2020,경상국립대학교,예체능계열,297,277,107.2
2020,경상국립대학교,공학계열,4320,3924,110.1
2020,경상국립대학교,의학계열,513,504,101.8
2020,경성대학교,인문사회계열,5892,4863,121.2
2020,경성대학교,자연과학계열,1326,1300,102
2020,경성대학교,예체능계열,2256,2137,105.6
2020,경성대학교,공학계열,2980,2925,101.9
2020,경운대학교,인문사회계열,790,761,103.8
2020,경운대학교,자연과학계열,1648,1564,105.4
2020,경운대학교,예체능계열,453,483,93.8
2020,경운대학교,공학계열,1447,1928,75.1
2020,경인교육대학교,인문사회계열,651,2392,27.2
2020,경인교육대학교,자연과학계열,347,0,0
2020,경인교육대학교,예체능계열,291,0,0
2020,경인교육대학교 _제2캠퍼스,인문사회계열,713,0,0
2020,경인교육대학교 _제2캠퍼스,자연과학계열,394,0,0
2020,경인교육대학교 _제2캠퍼스,예체능계열,271,0,0
2020,경일대학교,인문사회계열,1408,1175,119.8
2020,경일대학교,자연과학계열,905,812,111.5
2020,경일대학교,예체능계열,1175,1075,109.3
2020,경일대학교,공학계열,3434,3294,104.3
2020,경희대학교,인문사회계열,11247,6904,162.9
2020,경희대학교,자연과학계열,4702,4160,113
2020,경희대학교,예체능계열,4255,3428,124.1
2020,경희대학교,공학계열,4510,4002,112.7
2020,경희대학교,의학계열,1161,1192,97.4
2020,계명대학교,인문사회계열,10533,9087,115.9
2020,계명대학교,자연과학계열,2499,2392,104.5
2020,계명대학교,예체능계열,3538,3342,105.9
2020,계명대학교,공학계열,3827,3597,106.4
2020,계명대학교,의학계열,295,304,97
2020,고려대학교,인문사회계열,11233,7640,147
2020,고려대학교,자연과학계열,3808,3352,113.6
2020,고려대학교,예체능계열,623,520,119.8
2020,고려대학교,공학계열,4706,3512,134
2020,고려대학교,의학계열,452,424,106.6
2020,고려대학교(세종) _분교,인문사회계열,3092,2443,126.6
2020,고려대학교(세종) _분교,자연과학계열,952,837,113.7
2020,고려대학교(세종) _분교,예체능계열,421,374,112.6
2020,고려대학교(세종) _분교,공학계열,1922,1810,106.2
2020,고신대학교,인문사회계열,2021,1800,112.3
2020,고신대학교,자연과학계열,1323,1327,99.7
2020,고신대학교,예체능계열,271,265,102.3
2020,고신대학교,의학계열,305,304,100.3
2020,공주교육대학교,인문사회계열,642,1416,45.3
2020,공주교육대학교,자연과학계열,458,0,0
2020,공주교육대학교,예체능계열,339,0,0
2020,광신대학교,인문사회계열,409,379,107.9
2020,광신대학교,예체능계열,105,124,84.7
2020,광운대학교,인문사회계열,3308,2368,139.7
2020,광운대학교,자연과학계열,712,560,127.1
2020,광운대학교,예체능계열,150,148,101.4
2020,광운대학교,공학계열,4011,3694,108.6
2020,광주가톨릭대학교,인문사회계열,89,160,55.6
2020,광주과학기술원,자연과학계열,419,798,52.5
2020,광주과학기술원,공학계열,320,0,0
2020,광주교육대학교,인문사회계열,587,1304,45
2020,광주교육대학교,자연과학계열,441,0,0
2020,광주교육대학교,예체능계열,336,0,0
2020,광주대학교,인문사회계열,3572,3117,114.6
2020,광주대학교,자연과학계열,986,920,107.2
2020,광주대학교,예체능계열,953,960,99.3
2020,광주대학교,공학계열,1452,1595,91
2020,광주여자대학교,인문사회계열,1560,1474,105.8
2020,광주여자대학교,자연과학계열,2056,1986,103.5
2020,광주여자대학교,예체능계열,119,120,99.2
2020,국립강릉원주대학교,인문사회계열,2185,1935,112.9
2020,국립강릉원주대학교,자연과학계열,1932,1925,100.4
2020,국립강릉원주대학교,예체능계열,598,593,100.8
2020,국립강릉원주대학교,공학계열,903,843,107.1
2020,국립강릉원주대학교,의학계열,157,160,98.1
2020,국립강릉원주대학교 _제2캠퍼스,인문사회계열,488,480,101.7
2020,국립강릉원주대학교 _제2캠퍼스,자연과학계열,321,300,107
2020,국립강릉원주대학교 _제2캠퍼스,공학계열,1252,1176,106.5
2020,국립경국대학교,인문사회계열,1788,1848,96.8
2020,국립경국대학교,자연과학계열,1866,1806,103.3
2020,국립경국대학교,예체능계열,336,348,96.6
2020,국립경국대학교,공학계열,1872,1822,102.7
2020,국립공주대학교,인문사회계열,3478,3024,115
2020,국립공주대학교,자연과학계열,3759,3416,110
2020,국립공주대학교,예체능계열,1098,996,110.2
2020,국립공주대학교,공학계열,4610,3517,131.1
2020,국립군산대학교,인문사회계열,1993,1716,116.1
2020,국립군산대학교,자연과학계열,1493,1440,103.7
2020,국립군산대학교,예체능계열,442,424,104.2
2020,국립군산대학교,공학계열,3385,3360,100.7
2020,국립금오공과대학교,인문사회계열,210,160,131.3
2020,국립금오공과대학교,자연과학계열,258,162,159.3
2020,국립금오공과대학교,공학계열,5106,4528,112.8
2020,국립목포대학교,인문사회계열,2899,2488,116.5
2020,국립목포대학교,자연과학계열,1502,1484,101.2
2020,국립목포대학교,예체능계열,405,380,106.6
2020,국립목포대학교,공학계열,2523,2101,120.1
2020,국립목포해양대학교,공학계열,2548,2764,92.2
2020,국립부경대학교,인문사회계열,5167,3780,136.7
2020,국립부경대학교,자연과학계열,2525,2292,110.2
2020,국립부경대학교,예체능계열,530,484,109.5
2020,국립부경대학교,공학계열,7872,6566,119.9
2020,국립순천대학교,인문사회계열,2220,1920,115.6
2020,국립순천대학교,자연과학계열,2238,2273,98.5
2020,국립순천대학교,예체능계열,707,636,111.2
2020,국립순천대학교,공학계열,1823,1673,109
2020,국립창원대학교,인문사회계열,3521,3036,116
2020,국립창원대학교,자연과학계열,1173,1116,105.1
2020,국립창원대학교,예체능계열,638,640,99.7
2020,국립창원대학교,공학계열,2583,2246,115
2020,국립한국교통대학교,인문사회계열,2053,2040,100.6
2020,국립한국교통대학교,자연과학계열,781,796,98.1
2020,국립한국교통대학교,예체능계열,396,396,100
2020,국립한국교통대학교,공학계열,5024,4439,113.2
2020,국립한국해양대학교,인문사회계열,1554,1148,135.4
2020,국립한국해양대학교,자연과학계열,483,368,131.3
2020,국립한국해양대학교,예체능계열,102,100,102
2020,국립한국해양대학교,공학계열,4283,4144,103.4
2020,국립한밭대학교,인문사회계열,2235,1696,131.8
2020,국립한밭대학교,예체능계열,531,486,109.3
2020,국립한밭대학교,공학계열,6023,5227,115.2
2020,국민대학교,인문사회계열,7179,4536,158.3
