기준연도,학교명,대계열,재학생,실모집인원,재학생충원율
2023,제주국제대학교,공학계열,140,490,28.6
2023,제주국제대학교,예체능계열,133,460,28.9
2023,제주대학교,인문사회계열,3764,3572,105.4
2023,제주대학교,자연과학계열,2607,2684,97.1
2023,제주대학교,공학계열,1538,1598,96.2
2023,제주대학교,예체능계열,555,576,96.4
2023,제주대학교,의학계열,285,280,101.8
2023,조선대학교,인문사회계열,5988,6391,93.7
2023,조선대학교,자연과학계열,2797,2868,97.5
2023,조선대학교,공학계열,5784,5873,98.5
2023,조선대학교,예체능계열,2002,2032,98.5
2023,조선대학교,의학계열,772,820,94.1
2023,중부대학교,인문사회계열,2874,3386,84.9
2023,중부대학교,자연과학계열,1091,1017,107.3
2023,중부대학교,공학계열,1279,1332,96
2023,중부대학교,예체능계열,1607,1860,86.4
2023,중앙대학교,인문사회계열,9439,6344,148.8
2023,중앙대학교,자연과학계열,2480,2396,103.5
2023,중앙대학교,공학계열,4197,3698,113.5
2023,중앙대학교,예체능계열,501,504,99.4
2023,중앙대학교,의학계열,363,344,105.5
2023,중앙대학교 _제2캠퍼스,인문사회계열,11,0,0
2023,중앙대학교 _제2캠퍼스,자연과학계열,1152,1300,88.6
2023,중앙대학교 _제2캠퍼스,공학계열,420,652,64.4
2023,중앙대학교 _제2캠퍼스,예체능계열,3302,2840,116.3
2023,중앙승가대학교,인문사회계열,69,480,14.4
2023,중원대학교,인문사회계열,621,727,85.4
2023,중원대학교,자연과학계열,1088,1117,97.4
2023,중원대학교,공학계열,789,1000,78.9
2023,중원대학교,예체능계열,535,630,84.9
2023,진주교육대학교,인문사회계열,511,1276,40
2023,진주교육대학교,자연과학계열,400,0,0
2023,진주교육대학교,예체능계열,295,0,0
2023,차의과학대학교,인문사회계열,998,1081,92.3
2023,차의과학대학교,자연과학계열,1067,935,114.1
2023,창신대학교,인문사회계열,604,645,93.6
2023,창신대학교,자연과학계열,648,478,135.6
2023,창신대학교,공학계열,239,302,79.1
2023,창신대학교,예체능계열,212,200,106
2023,청운대학교,인문사회계열,2535,2348,108
2023,청운대학교,자연과학계열,396,420,94.3
2023,청운대학교,공학계열,1577,1020,154.6
2023,청운대학교,예체능계열,765,992,77.1
2023,청주교육대학교,인문사회계열,478,1144,41.8
2023,청주교육대학교,자연과학계열,375,0,0
2023,청주교육대학교,예체능계열,276,0,0
2023,청주대학교,인문사회계열,4309,4293,100.4
2023,청주대학교,자연과학계열,1425,1493,95.4
2023,청주대학교,공학계열,3282,3312,99.1
2023,청주대학교,예체능계열,1683,1504,111.9
2023,초당대학교,인문사회계열,754,919,82
2023,초당대학교,자연과학계열,1118,1139,98.2
2023,초당대학교,공학계열,557,802,69.5
2023,초당대학교,예체능계열,123,113,108.8
2023,총신대학교,인문사회계열,1090,1038,105
2023,총신대학교,예체능계열,193,217,88.9
2023,추계예술대학교,인문사회계열,264,237,111.4
2023,추계예술대학교,예체능계열,771,782,98.6
2023,춘천교육대학교,인문사회계열,532,1284,41.4
2023,춘천교육대학교,자연과학계열,413,0,0
2023,춘천교육대학교,예체능계열,307,0,0
2023,충남대학교,인문사회계열,5355,4450,120.3
2023,충남대학교,자연과학계열,4770,4419,107.9
2023,충남대학교,공학계열,4572,4316,105.9
2023,충남대학교,예체능계열,801,832,96.3
2023,충남대학교,의학계열,642,656,97.9
2023,충북대학교,인문사회계열,3818,3580,106.6
2023,충북대학교,자연과학계열,3706,3498,105.9
2023,충북대학교,공학계열,4095,3716,110.2
2023,충북대학교,예체능계열,222,252,88.1
2023,충북대학교,의학계열,399,380,105
2023,칼빈대학교,인문사회계열,764,234,326.5
2023,칼빈대학교,자연과학계열,127,70,181.4
2023,칼빈대학교,공학계열,10,30,33.3
2023,칼빈대학교,예체능계열,21,26,80.8
2023,평택대학교,인문사회계열,1321,1390,95
2023,평택대학교,자연과학계열,985,1084,90.9
2023,평택대학교,공학계열,145,168,86.3
2023,평택대학교,예체능계열,489,603,81.1
2023,포항공과대학교,자연과학계열,214,0,0
2023,포항공과대학교,공학계열,1088,1280,85
2023,한경국립대학교,인문사회계열,886,724,122.4
2023,한경국립대학교,자연과학계열,1229,1243,98.9
2023,한경국립대학교,공학계열,2298,2349,97.8
2023,한경국립대학교,예체능계열,358,277,129.2
2023,한국공학대학교,인문사회계열,678,557,121.7
2023,한국공학대학교,공학계열,6079,4864,125
2023,한국공학대학교,예체능계열,0,99,0
2023,한국과학기술원,인문사회계열,75,120,62.5
2023,한국과학기술원,자연과학계열,749,1316,56.9
2023,한국과학기술원,공학계열,2889,2444,118.2
2023,한국교원대학교,인문사회계열,1236,1232,100.3
2023,한국교원대학교,자연과학계열,575,563,102.1
2023,한국교원대학교,공학계열,157,159,98.7
2023,한국교원대학교,예체능계열,218,230,94.8
2023,한국기술교육대학교,인문사회계열,602,528,114
2023,한국기술교육대학교,공학계열,3153,2816,112
2023,한국방송통신대학교,인문사회계열,53035,166010,31.9
2023,한국방송통신대학교,자연과학계열,25949,44890,57.8
2023,한국방송통신대학교,공학계열,996,4800,20.8
2023,한국방송통신대학교,예체능계열,1792,4500,39.8
2023,한국성서대학교,인문사회계열,530,572,92.7
2023,한국성서대학교,자연과학계열,219,180,121.7
2023,한국성서대학교,공학계열,153,140,109.3
2023,한국에너지공과대학교,공학계열,180,200,90
2023,한국예술종합학교,예체능계열,2606,2252,115.7
2023,한국외국어대학교,인문사회계열,13065,11284,115.8
2023,한국외국어대학교,자연과학계열,990,1059,93.5
2023,한국외국어대학교,공학계열,1072,1165,92
2023,한국전통문화대학교,인문사회계열,162,180,90
2023,한국전통문화대학교,자연과학계열,82,80,102.5
2023,한국전통문화대학교,공학계열,124,140,88.6
2023,한국전통문화대학교,예체능계열,145,160,90.6
2023,한국체육대학교,예체능계열,2299,2150,106.9
2023,한국침례신학대학교,인문사회계열,697,949,73.4
2023,한국침례신학대학교,예체능계열,69,203,34
2023,한국항공대학교,인문사회계열,399,424,94.1
2023,한국항공대학교,자연과학계열,980,739,132.6
2023,한국항공대학교,공학계열,2308,2313,99.8
2023,한남대학교,인문사회계열,5902,5752,102.6
2023,한남대학교,자연과학계열,1097,1246,88
2023,한남대학교,공학계열,2467,2860,86.3
2023,한남대학교,예체능계열,950,1035,91.8
2023,한동대학교,인문사회계열,2058,1272,161.8
2023,한동대학교,자연과학계열,198,215,92.1
2023,한동대학교,공학계열,1381,1429,96.6
2023,한라대학교,인문사회계열,1129,1115,101.3
2023,한라대학교,공학계열,1417,1874,75.6
2023,한라대학교,예체능계열,328,572,57.3
2023,한림대학교,인문사회계열,3664,3636,100.8
2023,한림대학교,자연과학계열,1804,1904,94.7
2023,한림대학교,공학계열,1101,1132,97.3
2023,한림대학교,예체능계열,199,200,99.5
2023,한림대학교,의학계열,310,304,102
2023,한서대학교,인문사회계열,1453,1487,97.7
2023,한서대학교,자연과학계열,1732,1832,94.5
2023,한서대학교,공학계열,1812,1712,105.8
2023,한서대학교,예체능계열,1095,1255,87.3
2023,한성대학교,인문사회계열,2656,2819,94.2
2023,한성대학교,공학계열,2219,1874,118.4
2023,한성대학교,예체능계열,1573,1139,138.1
2023,한세대학교,인문사회계열,1289,1184,108.9
2023,한세대학교,자연과학계열,181,160,113.1
2023,한세대학교,공학계열,205,187,109.6
2023,한세대학교,예체능계열,677,733,92.4
2023,한신대학교,인문사회계열,3615,3340,108.2
2023,한신대학교,자연과학계열,287,328,87.5
2023,한신대학교,공학계열,947,875,108.2
2023,한신대학교,예체능계열,135,131,103.1
2023,한양대학교,인문사회계열,5960,3947,151
2023,한양대학교,자연과학계열,1433,1246,115
2023,한양대학교,공학계열,5658,4735,119.5
2023,한양대학교,예체능계열,1830,1401,130.6
2023,한양대학교,의학계열,414,440,94.1
2023,한양대학교(ERICA) _분교,인문사회계열,3319,2272,146.1
2023,한양대학교(ERICA) _분교,자연과학계열,596,500,119.2
2023,한양대학교(ERICA) _분교,공학계열,4556,3754,121.4
2023,한양대학교(ERICA) _분교,예체능계열,1496,1084,138
2023,한일장신대학교,인문사회계열,266,393,67.7
2023,한일장신대학교,자연과학계열,236,218,108.3
2023,한일장신대학교,예체능계열,228,265,86
2023,협성대학교,인문사회계열,2088,2308,90.5
2023,협성대학교,자연과학계열,266,309,86.1
2023,협성대학교,공학계열,562,590,95.3
2023,협성대학교,예체능계열,718,809,88.8
2023,호남대학교,인문사회계열,2157,1712,126
2023,호남대학교,자연과학계열,1845,1853,99.6
2023,호남대학교,공학계열,1239,1444,85.8
2023,호남대학교,예체능계열,1352,1179,114.7
2023,호남신학대학교,인문사회계열,224,294,76.2
2023,호남신학대학교,예체능계열,177,220,80.5
2023,호서대학교,인문사회계열,3580,3590,99.7
2023,호서대학교,자연과학계열,1701,1561,109
2023,호서대학교,공학계열,4575,4845,94.4
2023,호서대학교,예체능계열,1700,1566,108.6
2023,호원대학교,인문사회계열,1267,961,131.8
2023,호원대학교,자연과학계열,801,835,95.9
2023,호원대학교,공학계열,699,723,96.7
2023,호원대학교,예체능계열,1881,1937,97.1
2023,홍익대학교,인문사회계열,3261,2504,130.2
2023,홍익대학교,자연과학계열,120,112,107.1
2023,홍익대학교,공학계열,5239,5288,99.1
2023,홍익대학교,예체능계열,3113,1728,180.2
2023,홍익대학교 _제2캠퍼스,인문사회계열,1087,1056,102.9
2023,홍익대학교 _제2캠퍼스,공학계열,2433,2996,81.2
2023,홍익대학교 _제2캠퍼스,예체능계열,1864,1172,159
2023,화성의과학대학교,인문사회계열,88,348,25.3
2023,화성의과학대학교,자연과학계열,207,362,57.2
2023,화성의과학대학교,예체능계열,58,261,22.2
2023,가야대학교(김해),인문사회계열,418,588,71.1
2023,가야대학교(김해),자연과학계열,1280,1418,90.3
2023,가천대학교,인문사회계열,8160,5454,149.6
2023,가천대학교,자연과학계열,3351,3000,111.7
2023,가천대학교,공학계열,7063,5990,117.9
2023,가천대학교,예체능계열,1719,1440,119.4
2023,가천대학교,의학계열,270,268,100.7
2023,가톨릭관동대학교,인문사회계열,2835,4077,69.5
2023,가톨릭관동대학교,자연과학계열,1300,1283,101.3
2023,가톨릭관동대학교,공학계열,872,1232,70.8
2023,가톨릭관동대학교,예체능계열,703,960,73.2
2023,가톨릭관동대학교,의학계열,229,196,116.8
2023,가톨릭꽃동네대학교,인문사회계열,145,160,90.6
2023,가톨릭꽃동네대학교,자연과학계열,266,272,97.8
2023,가톨릭대학교,인문사회계열,3888,3130,124.2
2023,가톨릭대학교,자연과학계열,1532,1343,114.1
2023,가톨릭대학교,공학계열,1650,1579,104.5
2023,가톨릭대학교,예체능계열,170,180,94.4
2023,가톨릭대학교 _제2캠퍼스,자연과학계열,533,506,105.3
2023,가톨릭대학교 _제2캠퍼스,의학계열,370,372,99.5
2023,가톨릭대학교 _제3캠퍼스,인문사회계열,200,200,100
2023,감리교신학대학교,인문사회계열,604,754,80.1
2023,강남대학교,인문사회계열,4137,3785,109.3
2023,강남대학교,공학계열,1750,1579,110.8
2023,강남대학교,예체능계열,616,600,102.7
2023,강서대학교,인문사회계열,1217,700,173.9
2023,강서대학교,자연과학계열,305,288,105.9
2023,강서대학교,예체능계열,122,120,101.7
2023,강원대학교,인문사회계열,4772,4147,115.1
2023,강원대학교,자연과학계열,4993,4670,106.9
2023,강원대학교,공학계열,3195,2769,115.4
2023,강원대학교,예체능계열,655,601,109
2023,강원대학교,의학계열,192,209,91.9
2023,강원대학교 _제2캠퍼스,인문사회계열,791,972,81.4
2023,강원대학교 _제2캠퍼스,자연과학계열,1309,1503,87.1
2023,강원대학교 _제2캠퍼스,공학계열,2450,2712,90.3
2023,강원대학교 _제2캠퍼스,예체능계열,674,672,100.3
2023,건국대학교,인문사회계열,5636,3756,150.1
2023,건국대학교,자연과학계열,2185,1970,110.9
2023,건국대학교,공학계열,5870,4916,119.4
2023,건국대학교,예체능계열,1667,1220,136.6
2023,건국대학교,의학계열,330,276,119.6
2023,건국대학교(글로컬) _분교,인문사회계열,2233,1939,115.2
2023,건국대학교(글로컬) _분교,자연과학계열,1841,1779,103.5
2023,건국대학교(글로컬) _분교,공학계열,1071,1007,106.4
2023,건국대학교(글로컬) _분교,예체능계열,1699,1511,112.4
2023,건양대학교,인문사회계열,1752,1851,94.7
2023,건양대학교,자연과학계열,451,493,91.5
2023,건양대학교,공학계열,594,730,81.4
2023,건양대학교,예체능계열,123,120,102.5
2023,건양대학교 _제2캠퍼스,인문사회계열,191,183,104.4
2023,건양대학교 _제2캠퍼스,자연과학계열,2136,1943,109.9
2023,건양대학교 _제2캠퍼스,공학계열,1027,1104,93
2023,건양대학교 _제2캠퍼스,의학계열,230,196,117.3
2023,경기대학교,인문사회계열,6126,4998,122.6
2023,경기대학교,자연과학계열,1128,813,138.7
2023,경기대학교,공학계열,3351,3220,104.1
2023,경기대학교,예체능계열,1445,1414,102.2
2023,경기대학교 _제2캠퍼스,인문사회계열,1633,882,185.1
2023,경기대학교 _제2캠퍼스,예체능계열,470,430,109.3
2023,경남과학기술대학교,인문사회계열,669,582,114.9
2023,경남과학기술대학교,자연과학계열,700,653,107.2
2023,경남과학기술대학교,공학계열,1195,995,120.1
2023,경남과학기술대학교,예체능계열,77,94,81.9
2023,경남대학교,인문사회계열,4213,4297,98
2023,경남대학교,자연과학계열,1787,1939,92.2
2023,경남대학교,공학계열,2717,2850,95.3
2023,경남대학교,예체능계열,834,779,107.1
2023,경동대학교,인문사회계열,631,134,470.9
2023,경동대학교,자연과학계열,30,20,150
2023,경동대학교,공학계열,70,0,0
2023,경동대학교 _제3캠퍼스,인문사회계열,242,331,73.1
2023,경동대학교 _제3캠퍼스,자연과학계열,3541,3506,101
2023,경동대학교 _제4캠퍼스,인문사회계열,1036,914,113.3
2023,경동대학교 _제4캠퍼스,자연과학계열,230,285,80.7
2023,경동대학교 _제4캠퍼스,공학계열,879,951,92.4
2023,경동대학교 _제4캠퍼스,예체능계열,401,487,82.3
2023,경북대학교,인문사회계열,6086,5008,121.5
2023,경북대학교,자연과학계열,6539,5957,109.8
2023,경북대학교,공학계열,7176,6210,115.6
2023,경북대학교,예체능계열,1003,1017,98.6
2023,경북대학교,의학계열,854,908,94.1
2023,경상국립대학교,인문사회계열,5075,4783,106.1
2023,경상국립대학교,자연과학계열,4288,4228,101.4
2023,경상국립대학교,공학계열,4750,5096,93.2
2023,경상국립대학교,예체능계열,361,394,91.6
2023,경상국립대학교,의학계열,516,504,102.4
2023,경성대학교,인문사회계열,5570,4693,118.7
2023,경성대학교,자연과학계열,1530,1522,100.5
2023,경성대학교,공학계열,2575,2743,93.9
2023,경성대학교,예체능계열,2195,2187,100.4
2023,경운대학교,인문사회계열,611,717,85.2
2023,경운대학교,자연과학계열,1695,1758,96.4
2023,경운대학교,공학계열,1675,1788,93.7
2023,경운대학교,예체능계열,409,473,86.5
2023,경인교육대학교,인문사회계열,621,2392,26
2023,경인교육대학교,자연과학계열,335,0,0
2023,경인교육대학교,예체능계열,269,0,0
2023,경인교육대학교 _제2캠퍼스,인문사회계열,634,0,0
2023,경인교육대학교 _제2캠퍼스,자연과학계열,345,0,0
2023,경인교육대학교 _제2캠퍼스,예체능계열,285,0,0
2023,경일대학교,인문사회계열,1460,1279,114.2
2023,경일대학교,자연과학계열,860,772,111.4
2023,경일대학교,공학계열,2750,2433,113
2023,경일대학교,예체능계열,1731,1839,94.1
2023,경희대학교,인문사회계열,11226,6928,162
2023,경희대학교,자연과학계열,4665,4196,111.2
2023,경희대학교,공학계열,4612,4079,113.1
2023,경희대학교,예체능계열,4262,3428,124.3
2023,경희대학교,의학계열,1195,1192,100.3
2023,계명대학교,인문사회계열,9886,8558,115.5
2023,계명대학교,자연과학계열,2455,2402,102.2
2023,계명대학교,공학계열,4338,4029,107.7
2023,계명대학교,예체능계열,3789,3429,110.5
2023,계명대학교,의학계열,321,304,105.6
2023,고려대학교,인문사회계열,10574,7635,138.5
2023,고려대학교,자연과학계열,3774,3352,112.6
2023,고려대학교,공학계열,4997,3782,132.1
2023,고려대학교,예체능계열,602,520,115.8
2023,고려대학교,의학계열,426,424,100.5
2023,고려대학교(세종) _분교,인문사회계열,2958,2341,126.4
2023,고려대학교(세종) _분교,자연과학계열,966,838,115.3
2023,고려대학교(세종) _분교,공학계열,2222,2159,102.9
2023,고려대학교(세종) _분교,예체능계열,428,372,115.1
2023,고신대학교,인문사회계열,1553,1730,89.8
2023,고신대학교,자연과학계열,1220,1377,88.6
2023,고신대학교,예체능계열,180,260,69.2
2023,고신대학교,의학계열,297,304,97.7
2023,공주교육대학교,인문사회계열,592,1416,41.8
2023,공주교육대학교,자연과학계열,447,0,0
2023,공주교육대학교,예체능계열,338,0,0
2023,광신대학교,인문사회계열,350,372,94.1
2023,광신대학교,예체능계열,104,116,89.7
2023,광운대학교,인문사회계열,3420,2335,146.5
2023,광운대학교,자연과학계열,773,560,138
2023,광운대학교,공학계열,4102,3724,110.2
2023,광운대학교,예체능계열,152,148,102.7
2023,광주가톨릭대학교,인문사회계열,58,160,36.3
2023,광주과학기술원,자연과학계열,425,798,53.3
2023,광주과학기술원,공학계열,408,0,0
2023,광주교육대학교,인문사회계열,560,1304,42.9
2023,광주교육대학교,자연과학계열,418,0,0
2023,광주교육대학교,예체능계열,312,0,0
2023,광주대학교,인문사회계열,2507,3140,79.8
2023,광주대학교,자연과학계열,1361,1085,125.4
2023,광주대학교,공학계열,1020,1255,81.3
2023,광주대학교,예체능계열,822,642,128
2023,광주여자대학교,인문사회계열,1416,1386,102.2
2023,광주여자대학교,자연과학계열,2042,2111,96.7
2023,광주여자대학교,예체능계열,101,135,74.8
2023,국립강릉원주대학교,인문사회계열,1929,1870,103.2
2023,국립강릉원주대학교,자연과학계열,1699,1826,93
2023,국립강릉원주대학교,공학계열,769,808,95.2
2023,국립강릉원주대학교,예체능계열,506,562,90
2023,국립강릉원주대학교,의학계열,151,160,94.4
2023,국립강릉원주대학교 _제2캠퍼스,인문사회계열,508,481,105.6
2023,국립강릉원주대학교 _제2캠퍼스,자연과학계열,345,300,115
2023,국립강릉원주대학교 _제2캠퍼스,공학계열,1245,1159,107.4
2023,국립경국대학교,인문사회계열,1451,1778,81.6
2023,국립경국대학교,자연과학계열,1612,1773,90.9
2023,국립경국대학교,공학계열,1505,1808,83.2
2023,국립경국대학교,예체능계열,269,334,80.5
2023,국립공주대학교,인문사회계열,3241,3024,107.2
2023,국립공주대학교,자연과학계열,3547,3466,102.3
2023,국립공주대학교,공학계열,4340,3661,118.5
2023,국립공주대학교,예체능계열,1039,996,104.3
2023,국립군산대학교,인문사회계열,1850,1740,106.3
2023,국립군산대학교,자연과학계열,1244,1509,82.4
2023,국립군산대학교,공학계열,2848,3225,88.3
2023,국립군산대학교,예체능계열,425,414,102.7
2023,국립금오공과대학교,인문사회계열,159,160,99.4
2023,국립금오공과대학교,자연과학계열,230,264,87.1
2023,국립금오공과대학교,공학계열,4605,4445,103.6
2023,국립목포대학교,인문사회계열,2277,2456,92.7
2023,국립목포대학교,자연과학계열,1268,1386,91.5
2023,국립목포대학교,공학계열,2082,2030,102.6
2023,국립목포대학교,예체능계열,302,384,78.6
2023,국립목포해양대학교,공학계열,2503,2732,91.6
2023,국립부경대학교,인문사회계열,4888,3766,129.8
2023,국립부경대학교,자연과학계열,2407,2412,99.8
2023,국립부경대학교,공학계열,7457,6465,115.3
2023,국립부경대학교,예체능계열,552,478,115.5
2023,국립순천대학교,인문사회계열,2030,1877,108.2
2023,국립순천대학교,자연과학계열,2165,2366,91.5
2023,국립순천대학교,공학계열,1732,1745,99.3
2023,국립순천대학교,예체능계열,595,611,97.4
2023,국립창원대학교,인문사회계열,3366,3024,111.3
2023,국립창원대학교,자연과학계열,1035,1128,91.8
2023,국립창원대학교,공학계열,2519,2245,112.2
2023,국립창원대학교,예체능계열,561,640,87.7
2023,국립한국교통대학교,인문사회계열,1877,1880,99.8
2023,국립한국교통대학교,자연과학계열,751,742,101.2
2023,국립한국교통대학교,공학계열,4865,4661,104.4
2023,국립한국교통대학교,예체능계열,441,388,113.7
2023,국립한국해양대학교,인문사회계열,1336,1082,123.5
2023,국립한국해양대학교,자연과학계열,427,347,123.1
2023,국립한국해양대학교,공학계열,4299,4033,106.6
2023,국립한국해양대학교,예체능계열,105,94,111.7
2023,국립한밭대학교,인문사회계열,1979,1676,118.1
2023,국립한밭대학교,공학계열,5791,5300,109.3
2023,국립한밭대학교,예체능계열,550,512,107.4
2023,국민대학교,인문사회계열,6605,4558,144.9
2023,국민대학교,자연과학계열,1322,1224,108
2023,국민대학교,공학계열,4349,3733,116.5
2023,국민대학교,예체능계열,2523,2200,114.7
2023,극동대학교,인문사회계열,816,929,87.8
2023,극동대학교,자연과학계열,811,837,96.9
2023,극동대학교,공학계열,613,1038,59.1
2023,극동대학교,예체능계열,523,731,71.5
2023,금강대학교,인문사회계열,188,440,42.7
2023,김천대학교,인문사회계열,531,584,90.9
2023,김천대학교,자연과학계열,1559,1805,86.4
2023,김천대학교,공학계열,132,150,88
2023,김천대학교,예체능계열,83,142,58.5
2023,나사렛대학교,인문사회계열,2935,2831,103.7
2023,나사렛대학교,자연과학계열,955,1018,93.8
2023,나사렛대학교,예체능계열,918,935,98.2
2023,남부대학교,인문사회계열,641,474,135.2
2023,남부대학교,자연과학계열,1706,1675,101.9
2023,남부대학교,공학계열,243,210,115.7
2023,남부대학교,예체능계열,259,275,94.2
2023,남서울대학교,인문사회계열,3750,3548,105.7
2023,남서울대학교,자연과학계열,1348,1037,130
2023,남서울대학교,공학계열,2367,2575,91.9
2023,남서울대학교,예체능계열,1497,1610,93
2023,단국대학교,인문사회계열,5446,4052,134.4
2023,단국대학교,자연과학계열,228,240,95
2023,단국대학교,공학계열,3974,3378,117.6
2023,단국대학교,예체능계열,1862,1480,125.8
2023,단국대학교 _제2캠퍼스,인문사회계열,3254,2830,115
2023,단국대학교 _제2캠퍼스,자연과학계열,3908,3648,107.1
2023,단국대학교 _제2캠퍼스,공학계열,1436,1140,126
2023,단국대학교 _제2캠퍼스,예체능계열,1705,1612,105.8
2023,단국대학교 _제2캠퍼스,의학계열,410,440,93.2
2023,대구가톨릭대학교,인문사회계열,4337,4349,99.7
2023,대구가톨릭대학교,자연과학계열,2735,2591,105.6
2023,대구가톨릭대학교,공학계열,2366,2703,87.5
2023,대구가톨릭대학교,예체능계열,1383,1512,91.5
2023,대구가톨릭대학교,의학계열,159,160,99.4
2023,대구경북과학기술원,자연과학계열,833,880,94.7
2023,대구교육대학교,인문사회계열,666,1532,43.5
2023,대구교육대학교,자연과학계열,552,0,0
2023,대구교육대학교,예체능계열,336,0,0
2023,대구대학교,인문사회계열,7823,7470,104.7
2023,대구대학교,자연과학계열,3195,3311,96.5
2023,대구대학교,공학계열,3090,3356,92.1
2023,대구대학교,예체능계열,1648,1653,99.7
2023,대구예술대학교,예체능계열,429,1460,29.4
2023,대구한의대학교,인문사회계열,1727,1452,118.9
2023,대구한의대학교,자연과학계열,2894,2874,100.7
2023,대구한의대학교,공학계열,820,1030,79.6
2023,대구한의대학교,예체능계열,461,470,98.1
2023,대구한의대학교,의학계열,448,432,103.7
2023,대신대학교,인문사회계열,318,304,104.6
2023,대신대학교,예체능계열,118,160,73.8
2023,대전가톨릭대학교,인문사회계열,35,160,21.9
2023,대전대학교,인문사회계열,3582,3351,106.9
2023,대전대학교,자연과학계열,1622,1504,107.8
2023,대전대학교,공학계열,2060,2169,95
2023,대전대학교,예체능계열,725,740,98
2023,대전대학교,의학계열,306,288,106.3
2023,대전신학대학교,인문사회계열,41,128,32
2023,대진대학교,인문사회계열,3101,2980,104.1
2023,대진대학교,자연과학계열,947,979,96.7
2023,대진대학교,공학계열,2194,2283,96.1
2023,대진대학교,예체능계열,876,840,104.3
2023,덕성여자대학교,인문사회계열,2854,2480,115.1
2023,덕성여자대학교,자연과학계열,978,320,305.6
2023,덕성여자대학교,공학계열,935,1304,71.7
2023,덕성여자대학교,예체능계열,618,376,164.4
2023,동국대학교,인문사회계열,7039,5327,132.1
2023,동국대학교,자연과학계열,1533,1438,106.6
2023,동국대학교,공학계열,3739,3400,110
2023,동국대학교,예체능계열,1105,851,129.8
2023,동국대학교(WISE) _분교,인문사회계열,3447,3740,92.2
2023,동국대학교(WISE) _분교,자연과학계열,1366,1348,101.3
2023,동국대학교(WISE) _분교,공학계열,1016,1080,94.1
2023,동국대학교(WISE) _분교,예체능계열,556,595,93.4
2023,동국대학교(WISE) _분교,의학계열,488,484,100.8
2023,동덕여자대학교,인문사회계열,2902,2771,104.7
2023,동덕여자대학교,자연과학계열,1610,1246,129.2
2023,동덕여자대학교,예체능계열,2469,2231,110.7
2023,동명대학교,인문사회계열,2755,2488,110.7
2023,동명대학교,자연과학계열,749,700,107
2023,동명대학교,공학계열,2689,2946,91.3
2023,동명대학교,예체능계열,793,758,104.6
2023,동서대학교,인문사회계열,3314,3353,98.8
2023,동서대학교,자연과학계열,1285,1160,110.8
2023,동서대학교,공학계열,1819,2145,84.8
2023,동서대학교,예체능계열,2560,2260,113.3
2023,동신대학교,인문사회계열,1709,1710,99.9
2023,동신대학교,자연과학계열,2040,2127,95.9
2023,동신대학교,공학계열,1280,1605,79.8
2023,동신대학교,예체능계열,538,576,93.4
2023,동신대학교,의학계열,173,160,108.1
2023,동아대학교,인문사회계열,7629,6545,116.6
2023,동아대학교,자연과학계열,2925,2973,98.4
2023,동아대학교,공학계열,5426,4995,108.6
2023,동아대학교,예체능계열,1689,1676,100.8
2023,동아대학교,의학계열,200,196,102
2023,동양대학교,인문사회계열,1066,1105,96.5
2023,동양대학교,자연과학계열,359,305,117.7
2023,동양대학교,공학계열,1728,1796,96.2
2023,동양대학교,예체능계열,740,762,97.1
2023,동의대학교,인문사회계열,5512,5055,109
2023,동의대학교,자연과학계열,1842,1812,101.7
2023,동의대학교,공학계열,5625,6215,90.5
2023,동의대학교,예체능계열,1092,1200,91
2023,동의대학교,의학계열,196,200,98
2023,루터대학교,인문사회계열,346,340,101.8
2023,명지대학교,자연과학계열,694,703,98.7
2023,명지대학교,공학계열,3956,3583,110.4
2023,명지대학교,예체능계열,1422,1263,112.6
2023,명지대학교 _제2캠퍼스,인문사회계열,7066,4652,151.9
2023,명지대학교 _제2캠퍼스,공학계열,503,400,125.8
2023,명지대학교 _제2캠퍼스,예체능계열,105,0,0
2023,목원대학교,인문사회계열,2919,2933,99.5
2023,목원대학교,자연과학계열,817,927,88.1
2023,목원대학교,공학계열,974,1020,95.5
2023,목원대학교,예체능계열,2331,2470,94.4
2023,목포가톨릭대학교,인문사회계열,116,120,96.7
2023,목포가톨릭대학교,자연과학계열,393,360,109.2
2023,배재대학교,인문사회계열,3018,3141,96.1
2023,배재대학교,자연과학계열,1458,1493,97.7
2023,배재대학교,공학계열,2119,2347,90.3
2023,배재대학교,예체능계열,994,1025,97
2023,백석대학교,인문사회계열,5366,5228,102.6
2023,백석대학교,자연과학계열,3502,3792,92.4
2023,백석대학교,예체능계열,2764,2740,100.9
2023,부산가톨릭대학교,인문사회계열,805,631,127.6
2023,부산가톨릭대학교,자연과학계열,2463,2332,105.6
2023,부산가톨릭대학교,공학계열,266,311,85.5
2023,부산교육대학교,인문사회계열,675,1424,47.4
2023,부산교육대학교,자연과학계열,431,0,0
2023,부산교육대학교,예체능계열,346,0,0
2023,부산대학교,인문사회계열,6266,5324,117.7
2023,부산대학교,자연과학계열,4758,4168,114.2
2023,부산대학교,공학계열,6807,6123,111.2
2023,부산대학교,예체능계열,1449,1260,115
2023,부산대학교,의학계열,479,500,95.8
2023,부산외국어대학교,인문사회계열,5780,5601,103.2
2023,부산외국어대학교,공학계열,637,805,79.1
2023,부산외국어대학교,예체능계열,318,350,90.9
2023,부산장신대학교,인문사회계열,133,145,91.7
