기준년도,학교종류,설립구분,상태,지역,학교,대계열,입학정원(A),정원내 모집인원(B),정원내 지원자(C),정원내 입학자(D),충원율(%),경쟁률,충원율_평균,충원율_편차,충원율_표준편차,충원안정성비율
2021,대학교,사립,기존,서울,성신여자대학교,공학계열,416,418,2986,418,100,7.14,93.2734,6.7266,23.6804,0.2539
2021,대학교,사립,기존,서울,성신여자대학교,예체능계열,536,536,8495,536,100,15.85,94.4087,5.5913,17.3966,0.1843
2021,대학교,사립,기존,서울,성신여자대학교,인문사회계열,901,902,10913,900,99.78,12.1,96.1884,3.5916,11.6715,0.1213
2021,대학교,사립,기존,서울,성신여자대학교,자연과학계열,419,419,3501,419,100,8.36,97.6038,2.3962,10.8878,0.1116
2021,대학교,사립,기존,서울,세종대학교,공학계열,1415,1423,14867,1423,100,10.45,93.2734,6.7266,23.6804,0.2539
2021,대학교,사립,기존,서울,세종대학교,예체능계열,229,230,4547,229,99.57,19.77,94.4087,5.1613,17.3966,0.1843
2021,대학교,사립,기존,서울,세종대학교,인문사회계열,582,584,9272,584,100,15.88,96.1884,3.8116,11.6715,0.1213
2021,대학교,사립,기존,서울,세종대학교,자연과학계열,174,175,1712,175,100,9.78,97.6038,2.3962,10.8878,0.1116
2021,대학교,사립,기존,서울,숙명여자대학교,공학계열,423,426,3513,421,98.83,8.25,93.2734,5.5566,23.6804,0.2539
2021,대학교,사립,기존,서울,숙명여자대학교,예체능계열,326,326,3562,326,100,10.93,94.4087,5.5913,17.3966,0.1843
2021,대학교,사립,기존,서울,숙명여자대학교,인문사회계열,1127,1131,13089,1123,99.29,11.57,96.1884,3.1016,11.6715,0.1213
2021,대학교,사립,기존,서울,숙명여자대학교,자연과학계열,234,237,2529,236,99.58,10.67,97.6038,1.9762,10.8878,0.1116
2021,대학교,사립,기존,서울,숭실대학교,공학계열,1237,1240,13612,1237,99.76,10.98,93.2734,6.4866,23.6804,0.2539
2021,대학교,사립,기존,서울,숭실대학교,예체능계열,87,87,2472,87,100,28.41,94.4087,5.5913,17.3966,0.1843
2021,대학교,사립,기존,서울,숭실대학교,인문사회계열,1155,1156,13357,1155,99.91,11.55,96.1884,3.7216,11.6715,0.1213
2021,대학교,사립,기존,서울,숭실대학교,자연과학계열,221,223,2469,223,100,11.07,97.6038,2.3962,10.8878,0.1116
2021,대학교,사립,기존,서울,연세대학교,공학계열,820,945,14511,936,99.05,15.36,93.2734,5.7766,23.6804,0.2539
2021,대학교,사립,기존,서울,연세대학교,예체능계열,209,209,1616,209,100,7.73,94.4087,5.5913,17.3966,0.1843
2021,대학교,사립,기존,서울,연세대학교,인문사회계열,1448,1626,22605,1625,99.94,13.9,96.1884,3.7516,11.6715,0.1213
2021,대학교,사립,기존,서울,연세대학교,자연과학계열,649,651,8900,650,99.85,13.67,97.6038,2.2462,10.8878,0.1116
2021,대학교,사립,기존,서울,이화여자대학교,공학계열,514,514,4311,84,16.34,8.39,93.2734,-76.9334,23.6804,0.2539
2021,대학교,사립,기존,서울,이화여자대학교,예체능계열,494,494,2743,170,34.41,5.55,94.4087,-59.9987,17.3966,0.1843
2021,대학교,사립,기존,서울,이화여자대학교,인문사회계열,1278,1280,12545,573,44.77,9.8,96.1884,-51.4184,11.6715,0.1213
2021,대학교,사립,기존,서울,이화여자대학교,자연과학계열,741,741,6070,328,44.26,8.19,97.6038,-53.3438,10.8878,0.1116
2021,대학교,사립,기존,서울,장로회신학대학교,예체능계열,50,50,121,50,100,2.42,94.4087,5.5913,17.3966,0.1843
2021,대학교,사립,기존,서울,장로회신학대학교,인문사회계열,100,100,236,100,100,2.36,96.1884,3.8116,11.6715,0.1213
2021,기술대학,사립,기존,서울,정석대학,공학계열,25,25,0,0,0,0,93.2734,-93.2734,23.6804,0.2539
2021,기술대학,사립,기존,서울,정석대학,인문사회계열,0,30,27,27,90,0.9,96.1884,-6.1884,11.6715,0.1213
2021,대학교,사립,기존,서울,중앙대학교,공학계열,926,932,21318,925,99.25,22.87,93.2734,5.9766,23.6804,0.2539
2021,대학교,사립,기존,서울,중앙대학교,예체능계열,30,126,4920,126,100,39.05,94.4087,5.5913,17.3966,0.1843
2021,대학교,사립,기존,서울,중앙대학교,인문사회계열,1586,1593,30072,1589,99.75,18.88,96.1884,3.5616,11.6715,0.1213
2021,대학교,사립,기존,서울,중앙대학교,자연과학계열,552,556,14226,550,98.92,25.59,97.6038,1.3162,10.8878,0.1116
2021,대학교,사립,기존,서울,총신대학교,예체능계열,51,51,172,51,100,3.37,94.4087,5.5913,17.3966,0.1843
2021,대학교,사립,기존,서울,총신대학교,인문사회계열,256,256,984,255,99.61,3.84,96.1884,3.4216,11.6715,0.1213
2021,대학교,사립,기존,서울,추계예술대학교,예체능계열,192,193,2027,192,99.48,10.5,94.4087,5.0713,17.3966,0.1843
2021,대학교,사립,기존,서울,추계예술대학교,인문사회계열,58,59,809,59,100,13.71,96.1884,3.8116,11.6715,0.1213
2021,방송통신대학,국립,기존,서울,한국방송통신대학교,공학계열,3040,3040,1177,1015,33.39,0.39,66.495,-33.105,46.8175,0.7041
2021,방송통신대학,국립,기존,서울,한국방송통신대학교,예체능계열,1500,1500,1186,1015,67.67,0.79,89.16,-21.49,18.6111,0.2087
2021,방송통신대학,국립,기존,서울,한국방송통신대학교,인문사회계열,40380,40380,9658,8052,19.94,0.24,39.98,-20.04,52.9264,1.3238
2021,방송통신대학,국립,기존,서울,한국방송통신대학교,자연과학계열,8130,8130,2432,2050,25.22,0.3,62.61,-37.39,52.8774,0.8446
2021,대학교,사립,기존,서울,한국성서대학교,공학계열,35,35,180,35,100,5.14,93.2734,6.7266,23.6804,0.2539
2021,대학교,사립,기존,서울,한국성서대학교,인문사회계열,143,142,615,142,100,4.33,96.1884,3.8116,11.6715,0.1213
2021,대학교,사립,기존,서울,한국성서대학교,자연과학계열,45,44,473,44,100,10.75,97.6038,2.3962,10.8878,0.1116
2021,각종학교(대학),특별법국립,기존,서울,한국예술종합학교,공학계열,20,20,110,20,100,5.5,100,0,0,0
2021,각종학교(대학),특별법국립,기존,서울,한국예술종합학교,예체능계열,506,499,11458,487,97.6,22.96,97.6,0,0,0
2021,각종학교(대학),특별법국립,기존,서울,한국예술종합학교,인문사회계열,32,32,480,32,100,15,100,0,0,0
2021,대학교,사립,기존,서울,한국외국어대학교,공학계열,284,284,1476,283,99.65,5.2,93.2734,6.3766,23.6804,0.2539
2021,대학교,사립,기존,서울,한국외국어대학교,인문사회계열,2835,2835,33610,2822,99.54,11.86,96.1884,3.3516,11.6715,0.1213
2021,대학교,사립,기존,서울,한국외국어대학교,자연과학계열,258,258,1871,257,99.61,7.25,97.6038,2.0062,10.8878,0.1116
2021,대학교,국립,기존,서울,한국체육대학교,예체능계열,535,535,2373,534,99.81,4.44,89.16,10.65,18.6111,0.2087
2021,대학교,사립,기존,서울,한성대학교,공학계열,424,425,4650,425,100,10.94,93.2734,6.7266,23.6804,0.2539
2021,대학교,사립,기존,서울,한성대학교,예체능계열,282,282,3145,282,100,11.15,94.4087,5.5913,17.3966,0.1843
2021,대학교,사립,기존,서울,한성대학교,인문사회계열,752,756,5963,755,99.87,7.89,96.1884,3.6816,11.6715,0.1213
2021,대학교,사립,기존,서울,한양대학교,공학계열,1189,1195,19419,1191,99.67,16.25,93.2734,6.3966,23.6804,0.2539
2021,대학교,사립,기존,서울,한양대학교,예체능계열,282,284,4271,282,99.3,15.04,94.4087,4.8913,17.3966,0.1843
2021,대학교,사립,기존,서울,한양대학교,인문사회계열,966,971,16590,969,99.79,17.09,96.1884,3.6016,11.6715,0.1213
2021,대학교,사립,기존,서울,한양대학교,자연과학계열,453,456,9054,452,99.12,19.86,97.6038,1.5162,10.8878,0.1116
2021,대학교,사립,기존,서울,홍익대학교,공학계열,1285,1291,17181,1290,99.92,13.31,93.2734,6.6466,23.6804,0.2539
2021,대학교,사립,기존,서울,홍익대학교,예체능계열,432,432,5850,432,100,13.54,94.4087,5.5913,17.3966,0.1843
2021,대학교,사립,기존,서울,홍익대학교,인문사회계열,626,625,11846,625,100,18.95,96.1884,3.8116,11.6715,0.1213
2021,대학교,사립,기존,서울,홍익대학교,자연과학계열,28,29,530,29,100,18.28,97.6038,2.3962,10.8878,0.1116
2021,대학교,사립,기존,세종,고려대학교(세종),공학계열,524,525,5229,525,100,9.96,99.665,0.335,0.4738,0.0048
2021,대학교,사립,기존,세종,고려대학교(세종),예체능계열,93,93,135,39,41.94,1.45,70.97,-29.03,41.0546,0.5785
2021,대학교,사립,기존,세종,고려대학교(세종),인문사회계열,590,592,2590,302,51.01,4.38,56.0433,-5.0333,41.2907,0.7368
2021,대학교,사립,기존,세종,고려대학교(세종),자연과학계열,227,227,2023,207,91.19,8.91,91.19,0,0,0
2021,대학교,사립,기존,세종,대전가톨릭대학교,인문사회계열,40,40,8,7,17.5,0.2,56.0433,-38.5433,41.2907,0.7368
2021,대학교,사립,기존,세종,홍익대학교,공학계열,742,747,3689,742,99.33,4.94,99.665,-0.335,0.4738,0.0048
2021,대학교,사립,기존,세종,홍익대학교,예체능계열,293,295,1353,295,100,4.59,70.97,29.03,41.0546,0.5785
2021,대학교,사립,기존,세종,홍익대학교,인문사회계열,264,265,1609,264,99.62,6.07,56.0433,43.5767,41.2907,0.7368
2021,대학교,특별법법인,기존,울산,울산과학기술원,공학계열,375,375,3406,336,89.6,9.08,89.6,0,0,0
2021,대학교,특별법법인,기존,울산,울산과학기술원,인문사회계열,25,25,296,15,60,11.84,60,0,0,0
2021,대학교,사립,기존,울산,울산대학교,공학계열,1016,1021,3985,1008,98.73,3.9,98.73,0,0,0
2021,대학교,사립,기존,울산,울산대학교,예체능계열,270,315,1231,268,85.08,3.91,85.08,0,0,0
2021,대학교,사립,기존,울산,울산대학교,인문사회계열,969,970,3216,944,97.32,3.32,97.32,0,0,0
2021,대학교,사립,기존,울산,울산대학교,자연과학계열,482,485,3287,458,94.43,6.78,94.43,0,0,0
2021,교육대학,국립,기존,인천,경인교육대학교,인문사회계열,598,600,1933,0,0,3.22,0,0,0,0
2021,대학교,사립,기존,인천,안양대학교 _제2캠퍼스,공학계열,105,105,339,49,46.67,3.23,68.345,-21.675,30.6531,0.4485
2021,대학교,사립,기존,인천,안양대학교 _제2캠퍼스,인문사회계열,52,52,230,23,44.23,4.42,81.3833,-37.1533,32.1758,0.3954
2021,대학교,사립,기존,인천,인천가톨릭대학교,예체능계열,110,110,541,110,100,4.92,100,0,0,0
2021,대학교,사립,기존,인천,인천가톨릭대학교,인문사회계열,16,16,20,16,100,1.25,81.3833,18.6167,32.1758,0.3954
2021,대학교,사립,기존,인천,인천가톨릭대학교,자연과학계열,40,40,254,40,100,6.35,100,0,0,0
2021,대학교,국립대법인,기존,인천,인천대학교,공학계열,997,998,5912,997,99.9,5.92,99.9,0,0,0
2021,대학교,국립대법인,기존,인천,인천대학교,예체능계열,284,284,3043,283,99.65,10.71,99.65,0,0,0
2021,대학교,국립대법인,기존,인천,인천대학교,인문사회계열,975,977,6111,975,99.8,6.25,99.8,0,0,0
2021,대학교,국립대법인,기존,인천,인천대학교,자연과학계열,236,237,1423,237,100,6,100,0,0,0
2021,대학교,사립,기존,인천,인하대학교,공학계열,1613,1614,18984,1453,90.02,11.76,68.345,21.675,30.6531,0.4485
2021,대학교,사립,기존,인천,인하대학교,예체능계열,237,237,4056,237,100,17.11,100,0,0,0
2021,대학교,사립,기존,인천,인하대학교,인문사회계열,1234,1238,15251,1237,99.92,12.32,81.3833,18.5367,32.1758,0.3954
2021,대학교,사립,기존,인천,인하대학교,자연과학계열,507,509,11775,509,100,23.13,100,0,0,0
2021,대학교,사립,기존,전남,광주가톨릭대학교,인문사회계열,40,40,22,22,55,0.55,68.67,-13.67,40.2467,0.5861
2021,대학교,사립,기존,전남,동신대학교,공학계열,440,440,1409,347,78.86,3.2,68.715,10.145,46.7186,0.6799
2021,대학교,사립,기존,전남,동신대학교,예체능계열,117,117,457,117,100,3.91,80.8325,19.1675,38.335,0.4743
2021,대학교,사립,기존,전남,동신대학교,인문사회계열,446,446,2013,429,96.19,4.51,68.67,27.52,40.2467,0.5861
2021,대학교,사립,기존,전남,동신대학교,자연과학계열,545,547,3601,537,98.17,6.58,89.272,8.898,22.5866,0.253
2021,대학교,사립,기존,전남,목포가톨릭대학교,인문사회계열,30,30,110,30,100,3.67,68.67,31.33,40.2467,0.5861
2021,대학교,사립,기존,전남,목포가톨릭대학교,자연과학계열,90,90,427,90,100,4.74,89.272,10.728,22.5866,0.253
2021,대학교,국립,기존,전남,목포대학교,공학계열,502,504,2576,434,86.11,5.11,86.5075,-0.3975,6.0925,0.0704
2021,대학교,국립,기존,전남,목포대학교,예체능계열,95,95,331,93,97.89,3.48,93.1,4.79,6.7741,0.0728
2021,대학교,국립,기존,전남,목포대학교,인문사회계열,649,652,3229,570,87.42,4.95,89.9833,-2.5633,2.8052,0.0312
2021,대학교,국립,기존,전남,목포대학교,자연과학계열,330,330,1655,280,84.85,5.02,85.9567,-1.1067,7.0851,0.0824
2021,대학교,국립,기존,전남,목포해양대학교,공학계열,691,693,2639,660,95.24,3.81,86.5075,8.7325,6.0925,0.0704
2021,대학교,사립,기존,전남,세한대학교,공학계열,130,130,469,130,100,3.61,68.715,31.285,46.7186,0.6799
2021,대학교,사립,기존,전남,세한대학교,예체능계열,285,285,1064,285,100,3.73,80.8325,19.1675,38.335,0.4743
2021,대학교,사립,기존,전남,세한대학교,인문사회계열,272,272,1334,272,100,4.9,68.67,31.33,40.2467,0.5861
2021,대학교,사립,기존,전남,세한대학교,자연과학계열,130,131,974,131,100,7.44,89.272,10.728,22.5866,0.253
2021,대학교,국립,기존,전남,순천대학교,공학계열,440,445,1782,365,82.02,4,86.5075,-4.4875,6.0925,0.0704
2021,대학교,국립,기존,전남,순천대학교,예체능계열,152,154,774,136,88.31,5.03,93.1,-4.79,6.7741,0.0728
2021,대학교,국립,기존,전남,순천대학교,인문사회계열,467,470,1955,437,92.98,4.16,89.9833,2.9967,2.8052,0.0312
2021,대학교,국립,기존,전남,순천대학교,자연과학계열,569,572,2394,535,93.53,4.19,85.9567,7.5733,7.0851,0.0824
2021,대학교,사립,기존,전남,영산선학대학교,인문사회계열,50,50,6,6,12,0.12,68.67,-56.67,40.2467,0.5861
2021,대학교,국립,기존,전남,전남대학교 _제2캠퍼스,공학계열,419,421,1781,348,82.66,4.23,86.5075,-3.8475,6.0925,0.0704
2021,대학교,국립,기존,전남,전남대학교 _제2캠퍼스,인문사회계열,219,220,915,197,89.55,4.16,89.9833,-0.4333,2.8052,0.0312
2021,대학교,국립,기존,전남,전남대학교 _제2캠퍼스,자연과학계열,195,195,731,155,79.49,3.75,85.9567,-6.4667,7.0851,0.0824
2021,대학교,사립,기존,전남,초당대학교,공학계열,200,200,709,192,96,3.54,68.715,27.285,46.7186,0.6799
2021,대학교,사립,기존,전남,초당대학교,예체능계열,25,25,94,25,100,3.76,80.8325,19.1675,38.335,0.4743
2021,대학교,사립,기존,전남,초당대학교,인문사회계열,242,243,1022,243,100,4.21,68.67,31.33,40.2467,0.5861
2021,대학교,사립,기존,전남,초당대학교,자연과학계열,285,286,2092,284,99.3,7.31,89.272,10.028,22.5866,0.253
2021,대학교,사립,기존,전남,한려대학교,공학계열,18,18,2,0,0,0.11,68.715,-68.715,46.7186,0.6799
2021,대학교,사립,기존,전남,한려대학교,예체능계열,30,30,24,7,23.33,0.8,80.8325,-57.5025,38.335,0.4743
2021,대학교,사립,기존,전남,한려대학교,인문사회계열,40,40,11,7,17.5,0.28,68.67,-51.17,40.2467,0.5861
2021,대학교,사립,기존,전남,한려대학교,자연과학계열,90,90,383,44,48.89,4.26,89.272,-40.382,22.5866,0.253
2021,대학교,국립,기존,전북,군산대학교,공학계열,810,811,2657,676,83.35,3.28,91.38,-8.03,11.3561,0.1243
2021,대학교,국립,기존,전북,군산대학교,예체능계열,106,106,352,101,95.28,3.32,96.785,-1.505,2.1284,0.022
2021,대학교,국립,기존,전북,군산대학교,인문사회계열,479,479,2187,433,90.4,4.57,63.4367,26.9633,55.1432,0.8693
2021,대학교,국립,기존,전북,군산대학교,자연과학계열,340,343,1471,294,85.71,4.29,92.685,-6.975,9.8641,0.1064
2021,대학교,사립,기존,전북,예수대학교,인문사회계열,14,14,57,12,85.71,4.07,91.365,-5.655,15.7332,0.1722
2021,대학교,사립,기존,전북,예수대학교,자연과학계열,110,111,674,111,100,6.07,88.0383,11.9617,9.1215,0.1036
2021,대학교,사립,기존,전북,예원예술대학교,예체능계열,186,187,657,158,84.49,3.51,93.09,-8.6,7.4732,0.0803
2021,대학교,사립,기존,전북,우석대학교,공학계열,448,432,1141,169,39.12,2.64,64.805,-25.685,21.4742,0.3314
2021,대학교,사립,기존,전북,우석대학교,예체능계열,220,210,835,174,82.86,3.98,93.09,-10.23,7.4732,0.0803
2021,대학교,사립,기존,전북,우석대학교,인문사회계열,587,625,2708,768,122.88,4.33,91.365,31.515,15.7332,0.1722
2021,대학교,사립,기존,전북,우석대학교,자연과학계열,460,459,3068,342,74.51,6.68,88.0383,-13.5283,9.1215,0.1036
2021,대학교,사립,기존,전북,원광대학교,공학계열,1157,1158,3582,782,67.53,3.09,64.805,2.725,21.4742,0.3314
2021,대학교,사립,기존,전북,원광대학교,예체능계열,384,388,2570,370,95.36,6.62,93.09,2.27,7.4732,0.0803
2021,대학교,사립,기존,전북,원광대학교,인문사회계열,1089,1097,4741,914,83.32,4.32,91.365,-8.045,15.7332,0.1722
2021,대학교,사립,기존,전북,원광대학교,자연과학계열,896,900,6196,767,85.22,6.88,88.0383,-2.8183,9.1215,0.1036
2021,대학교,국립,기존,전북,전북대학교,공학계열,1340,1346,6958,1338,99.41,5.17,91.38,8.03,11.3561,0.1243
2021,대학교,국립,기존,전북,전북대학교,예체능계열,175,175,633,172,98.29,3.62,96.785,1.505,2.1284,0.022
2021,대학교,국립,기존,전북,전북대학교,인문사회계열,1125,1128,7267,1127,99.91,6.44,63.4367,36.4733,55.1432,0.8693
2021,대학교,국립,기존,전북,전북대학교,자연과학계열,1178,1180,9061,1176,99.66,7.68,92.685,6.975,9.8641,0.1064
2021,교육대학,국립,기존,전북,전주교육대학교,인문사회계열,285,287,982,0,0,3.42,63.4367,-63.4367,55.1432,0.8693
2021,대학교,사립,기존,전북,전주대학교,공학계열,622,623,2923,569,91.33,4.69,64.805,26.525,21.4742,0.3314
2021,대학교,사립,기존,전북,전주대학교,예체능계열,304,304,1411,300,98.68,4.64,93.09,5.59,7.4732,0.0803
2021,대학교,사립,기존,전북,전주대학교,인문사회계열,1101,1105,4721,993,89.86,4.27,91.365,-1.505,15.7332,0.1722
2021,대학교,사립,기존,전북,전주대학교,자연과학계열,535,538,3355,517,96.1,6.24,88.0383,8.0617,9.1215,0.1036
2021,대학교,사립,기존,전북,한일장신대학교,예체능계열,55,55,105,55,100,1.91,93.09,6.91,7.4732,0.0803
2021,대학교,사립,기존,전북,한일장신대학교,인문사회계열,112,112,197,96,85.71,1.76,91.365,-5.655,15.7332,0.1722
2021,대학교,사립,기존,전북,한일장신대학교,자연과학계열,52,52,193,46,88.46,3.71,88.0383,0.4217,9.1215,0.1036
2021,산업대학,사립,기존,전북,호원대학교,공학계열,206,209,954,128,61.24,4.56,64.805,-3.565,21.4742,0.3314
2021,산업대학,사립,기존,전북,호원대학교,예체능계열,486,491,7542,477,97.15,15.36,93.09,4.06,7.4732,0.0803
2021,산업대학,사립,기존,전북,호원대학교,인문사회계열,195,197,1250,159,80.71,6.35,91.365,-10.655,15.7332,0.1722
2021,산업대학,사립,기존,전북,호원대학교,자연과학계열,218,218,2879,183,83.94,13.21,88.0383,-4.0983,9.1215,0.1036
2021,대학교,사립,기존,제주,제주국제대학교,공학계열,120,120,93,31,25.83,0.78,25.83,0,0,0
2021,대학교,사립,기존,제주,제주국제대학교,예체능계열,120,120,115,57,47.5,0.96,47.5,0,0,0
2021,대학교,사립,기존,제주,제주국제대학교,인문사회계열,115,115,100,20,17.39,0.87,17.39,0,0,0
2021,대학교,사립,기존,제주,제주국제대학교,자연과학계열,15,15,6,1,6.67,0.4,6.67,0,0,0
2021,대학교,국립,기존,제주,제주대학교,공학계열,382,384,1921,384,100,5,100,0,0,0
2021,대학교,국립,기존,제주,제주대학교,예체능계열,70,144,521,144,100,3.62,100,0,0,0
2021,대학교,국립,기존,제주,제주대학교,인문사회계열,893,898,4927,898,100,5.49,100,0,0,0
2021,대학교,국립,기존,제주,제주대학교,자연과학계열,661,662,4892,662,100,7.39,100,0,0,0
2021,대학교,사립,기존,충남,건양대학교,공학계열,190,191,860,141,73.82,4.5,91.4446,-17.6246,13.7106,0.1499
2021,대학교,사립,기존,충남,건양대학교,예체능계열,50,50,587,50,100,11.74,97.485,2.515,5.453,0.0559
2021,대학교,사립,기존,충남,건양대학교,인문사회계열,460,462,2510,412,89.18,5.43,87.7086,1.4714,20.5631,0.2344
2021,대학교,사립,기존,충남,건양대학교,자연과학계열,115,115,729,109,94.78,6.34,95.4058,-0.6258,7.0091,0.0735
2021,교육대학,국립,기존,충남,공주교육대학교,인문사회계열,354,354,1319,0,0,3.73,49.87,-49.87,70.5268,1.4142
2021,대학교,국립,기존,충남,공주대학교,공학계열,896,896,5017,893,99.67,5.6,99.67,0,0,0
2021,대학교,국립,기존,충남,공주대학교,예체능계열,249,249,2639,245,98.39,10.6,98.39,0,0,0
2021,대학교,국립,기존,충남,공주대학교,인문사회계열,782,784,6157,782,99.74,7.85,49.87,49.87,70.5268,1.4142
2021,대학교,국립,기존,충남,공주대학교,자연과학계열,828,830,5678,830,100,6.84,100,0,0,0
2021,대학교,사립,기존,충남,금강대학교,인문사회계열,110,110,73,29,26.36,0.66,87.7086,-61.3486,20.5631,0.2344
2021,대학교,사립,기존,충남,나사렛대학교,공학계열,100,94,482,51,54.26,5.13,91.4446,-37.1846,13.7106,0.1499
2021,대학교,사립,기존,충남,나사렛대학교,예체능계열,246,222,1761,213,95.95,7.93,97.485,-1.535,5.453,0.0559
2021,대학교,사립,기존,충남,나사렛대학교,인문사회계열,715,690,2728,477,69.13,3.95,87.7086,-18.5786,20.5631,0.2344
2021,대학교,사립,기존,충남,나사렛대학교,자연과학계열,150,149,1998,133,89.26,13.41,95.4058,-6.1458,7.0091,0.0735
2021,대학교,사립,기존,충남,남서울대학교,공학계열,644,645,3264,635,98.45,5.06,91.4446,7.0054,13.7106,0.1499
2021,대학교,사립,기존,충남,남서울대학교,예체능계열,395,395,3193,395,100,8.08,97.485,2.515,5.453,0.0559
2021,대학교,사립,기존,충남,남서울대학교,인문사회계열,895,897,4924,879,97.99,5.49,87.7086,10.2814,20.5631,0.2344
2021,대학교,사립,기존,충남,남서울대학교,자연과학계열,253,253,3229,253,100,12.76,95.4058,4.5942,7.0091,0.0735
2021,대학교,사립,기존,충남,단국대학교,공학계열,285,287,1747,287,100,6.09,91.4446,8.5554,13.7106,0.1499
2021,대학교,사립,기존,충남,단국대학교,예체능계열,353,355,2781,353,99.44,7.83,97.485,1.955,5.453,0.0559
2021,대학교,사립,기존,충남,단국대학교,인문사회계열,765,770,5196,767,99.61,6.75,87.7086,11.9014,20.5631,0.2344
2021,대학교,사립,기존,충남,단국대학교,자연과학계열,937,942,7895,941,99.89,8.38,95.4058,4.4842,7.0091,0.0735
2021,대학교,사립,기존,충남,백석대학교,공학계열,600,602,1911,590,98.01,3.17,91.4446,6.5654,13.7106,0.1499
2021,대학교,사립,기존,충남,백석대학교,예체능계열,675,675,7027,673,99.7,10.41,97.485,2.215,5.453,0.0559
2021,대학교,사립,기존,충남,백석대학교,인문사회계열,1352,1359,8144,1318,96.98,5.99,87.7086,9.2714,20.5631,0.2344
2021,대학교,사립,기존,충남,백석대학교,자연과학계열,463,468,3875,464,99.15,8.28,95.4058,3.7442,7.0091,0.0735
2021,대학교,사립,기존,충남,상명대학교,공학계열,450,452,2122,451,99.78,4.69,91.4446,8.3354,13.7106,0.1499
2021,대학교,사립,기존,충남,상명대학교,예체능계열,518,518,5585,518,100,10.78,97.485,2.515,5.453,0.0559
2021,대학교,사립,기존,충남,상명대학교,인문사회계열,254,254,1302,254,100,5.13,87.7086,12.2914,20.5631,0.2344
2021,대학교,사립,기존,충남,상명대학교,자연과학계열,145,145,899,145,100,6.2,95.4058,4.5942,7.0091,0.0735
2021,대학교,사립,기존,충남,선문대학교,공학계열,850,847,3486,833,98.35,4.12,91.4446,6.9054,13.7106,0.1499
2021,대학교,사립,기존,충남,선문대학교,예체능계열,115,116,900,116,100,7.76,97.485,2.515,5.453,0.0559
2021,대학교,사립,기존,충남,선문대학교,인문사회계열,837,839,3981,835,99.52,4.74,87.7086,11.8114,20.5631,0.2344
2021,대학교,사립,기존,충남,선문대학교,자연과학계열,251,248,2068,248,100,8.34,95.4058,4.5942,7.0091,0.0735
2021,대학교,사립,기존,충남,순천향대학교,공학계열,862,865,4709,865,100,5.44,91.4446,8.5554,13.7106,0.1499
2021,대학교,사립,기존,충남,순천향대학교,예체능계열,146,146,2193,146,100,15.02,97.485,2.515,5.453,0.0559
2021,대학교,사립,기존,충남,순천향대학교,인문사회계열,824,826,5577,824,99.76,6.75,87.7086,12.0514,20.5631,0.2344
2021,대학교,사립,기존,충남,순천향대학교,자연과학계열,520,521,4307,521,100,8.27,95.4058,4.5942,7.0091,0.0735
2021,대학교,사립,기존,충남,중부대학교,공학계열,365,366,1997,307,83.88,5.46,91.4446,-7.5646,13.7106,0.1499
2021,대학교,사립,기존,충남,중부대학교,예체능계열,490,490,3764,474,96.73,7.68,97.485,-0.755,5.453,0.0559
2021,대학교,사립,기존,충남,중부대학교,인문사회계열,770,769,5014,653,84.92,6.52,87.7086,-2.7886,20.5631,0.2344
2021,대학교,사립,기존,충남,중부대학교,자연과학계열,260,260,1850,243,93.46,7.12,95.4058,-1.9458,7.0091,0.0735
2021,산업대학,사립,기존,충남,청운대학교,공학계열,270,270,2051,239,88.52,7.6,91.4446,-2.9246,13.7106,0.1499
2021,산업대학,사립,기존,충남,청운대학교,예체능계열,301,302,1426,244,80.79,4.72,97.485,-16.695,5.453,0.0559
2021,산업대학,사립,기존,충남,청운대학교,인문사회계열,532,533,3642,377,70.73,6.83,87.7086,-16.9786,20.5631,0.2344
2021,산업대학,사립,기존,충남,청운대학교,자연과학계열,100,101,1039,77,76.24,10.29,95.4058,-19.1658,7.0091,0.0735
2021,대학교,사립,기존,충남,한국기술교육대학교,공학계열,720,720,4258,720,100,5.91,91.4446,8.5554,13.7106,0.1499
2021,대학교,사립,기존,충남,한국기술교육대학교,인문사회계열,116,116,556,116,100,4.79,87.7086,12.2914,20.5631,0.2344
2021,대학교,특별법국립,기존,충남,한국전통문화대학교,공학계열,35,35,178,35,100,5.09,100,0,0,0
2021,대학교,특별법국립,기존,충남,한국전통문화대학교,예체능계열,40,40,88,40,100,2.2,100,0,0,0
2021,대학교,특별법국립,기존,충남,한국전통문화대학교,인문사회계열,45,45,302,45,100,6.71,100,0,0,0
2021,대학교,특별법국립,기존,충남,한국전통문화대학교,자연과학계열,20,20,103,20,100,5.15,100,0,0,0
2021,대학교,사립,기존,충남,한서대학교,공학계열,497,498,1935,493,99,3.89,91.4446,7.5554,13.7106,0.1499
2021,대학교,사립,기존,충남,한서대학교,예체능계열,315,316,1928,308,97.47,6.1,97.485,-0.015,5.453,0.0559
2021,대학교,사립,기존,충남,한서대학교,인문사회계열,391,391,4822,375,95.91,12.33,87.7086,8.2014,20.5631,0.2344
2021,대학교,사립,기존,충남,한서대학교,자연과학계열,376,376,1815,352,93.62,4.83,95.4058,-1.7858,7.0091,0.0735
2021,대학교,사립,기존,충남,호서대학교,공학계열,1227,1228,6534,1163,94.71,5.32,91.4446,3.2654,13.7106,0.1499
