기준년도,학교,총 편제 정원,가중 평균 재학생 충원율(%)
2013,강원대학교 ,13372.0,102.29999999999998
2013,강원대학교 _제2캠퍼스,6932.0,88.0
2013,건국대학교 ,12138.0,112.8
2013,건국대학교(글로컬) _분교,7040.0,107.7
2013,건양대학교 ,5747.0,97.5
2013,건양대학교 _제2캠퍼스,1934.0,96.3
2013,경기대학교 ,10472.0,101.29999999999998
2013,경기대학교 _제2캠퍼스,2176.0,103.0
2013,경남대학교 ,13126.0,94.8
2013,경동대학교 ,3654.0,79.5
2013,경동대학교 _제3캠퍼스,475.0,98.7
2013,경북대학교 ,19814.0,105.7
2013,경상국립대학교 ,13144.0,105.0
2013,경성대학교 ,12450.0,97.3
2013,경운대학교 ,2671.0,78.7
2013,경인교육대학교 ,2595.0,37.5
2013,경일대학교 ,7270.0,94.4
2013,경희대학교 ,19706.0,106.3
2013,계명대학교 ,20172.0,103.9
2013,고려대학교 ,15255.0,114.8
2013,고려대학교(세종) _분교,5980.0,107.3
2013,고신대학교 ,4042.0,94.2
2013,공주교육대학교 ,1548.0,98.8
2013,광신대학교 ,490.0,87.7
2013,광운대학교 ,7055.0,112.8
2013,광주가톨릭대학교 ,160.0,50.0
2013,광주과학기술원 ,410.0,90.0
2013,광주교육대학교 ,1428.0,100.4
2013,광주대학교 ,7422.0,88.9
2013,광주여자대학교 ,4040.0,92.2
2013,국립강릉원주대학교 ,6079.0,94.3
2013,국립강릉원주대학교 _제2캠퍼스,2149.0,92.0
2013,국립경국대학교 ,6352.0,95.1
2013,국립공주대학교 ,12183.0,98.0
2013,국립군산대학교 ,7712.0,94.5
2013,국립금오공과대학교 ,5394.0,116.8
2013,국립목포대학교 ,7170.0,100.0
2013,국립목포해양대학교 ,2464.0,92.2
2013,국립부경대학교 ,14127.0,112.8
2013,국립순천대학교 ,7304.0,96.6
2013,국립창원대학교 ,7570.0,107.1
2013,국립한국교통대학교 ,8525.0,75.8
2013,국립한국해양대학교 ,5590.0,107.7
2013,국립한밭대학교 ,3846.0,78.7
2013,국민대학교 ,11987.0,106.20000000000002
2013,극동대학교 ,4400.0,91.6
2013,금강대학교 ,530.0,74.3
2013,김천대학교 ,4065.0,66.5
2013,나사렛대학교 ,5396.0,93.0
2013,남부대학교 ,3276.0,85.0
2013,남서울대학교 ,4900.0,81.4
2013,단국대학교 ,9570.0,112.4
2013,대구가톨릭대학교 ,12674.0,100.2
2013,대구교육대학교 ,1679.0,98.79999999999998
2013,대구대학교 ,18182.0,99.1
2013,대구예술대학교 ,1918.0,69.6
2013,대구한의대학교 ,7004.0,91.40000000000002
2013,대신대학교 ,555.0,68.5
2013,대전가톨릭대학교 ,160.0,46.3
2013,대전대학교 ,9723.0,93.9
2013,대전신학대학교 ,240.0,72.1
2013,대진대학교 ,7800.0,93.9
2013,덕성여자대학교 ,5160.0,110.0
2013,동국대학교 ,10860.0,105.8
2013,동국대학교(WISE) _분교,7812.0,98.0
2013,동덕여자대학교 ,6788.0,105.3
2013,동명대학교 ,8520.0,92.2
2013,동서대학교 ,10565.0,97.9
2013,동신대학교 ,6980.0,89.0
2013,동아대학교 ,18331.0,105.8
2013,동양대학교 ,4599.0,87.3
2013,동의대학교 ,16100.0,98.8
2013,디지털서울문화예술대학교 ,3960.0,69.4
2013,루터대학교 ,600.0,76.0
2013,명지대학교 ,6898.0,97.4
2013,명지대학교 _제2캠퍼스,5253.0,117.0
2013,목원대학교 ,9150.0,100.0
2013,목포가톨릭대학교 ,520.0,98.1
2013,배재대학교 ,9345.0,95.9
2013,백석대학교 ,12602.0,96.4
2013,부산가톨릭대학교 ,3870.0,92.5
2013,부산교육대학교 ,1573.0,99.2
2013,부산대학교 ,18059.0,108.3
2013,부산디지털대학교 ,4000.0,59.4
2013,부산외국어대학교 ,8570.0,97.4
2013,부산장신대학교 ,280.0,96.1
2013,삼육대학교 ,5008.0,98.8
2013,상명대학교 ,5600.0,99.5
2013,상지대학교 ,8194.0,90.8
2013,서강대학교 ,6560.0,110.3
2013,서경대학교 ,5640.0,97.3
2013,서울과학기술대학교 ,4480.0,82.6
2013,서울교육대학교 ,1554.0,96.5
2013,서울기독대학교 ,671.0,94.0
2013,서울대학교 ,12904.0,116.1
2013,서울디지털대학교 ,12000.0,68.5
2013,서울시립대학교 ,7112.0,119.6
2013,서울신학대학교 ,2160.0,100.1
2013,서울여자대학교 ,6920.0,103.9
2013,서울장신대학교 ,488.0,96.5
2013,서울한영대학교 ,800.0,92.9
2013,서원대학교 ,7013.0,88.9
2013,선문대학교 ,9233.0,96.1
2013,성결대학교 ,5120.0,97.1
2013,성공회대학교 ,2160.0,99.6
2013,성균관대학교 ,14055.0,111.6
2013,성신여자대학교 ,8870.0,103.3
2013,세명대학교 ,8510.0,90.9
2013,세종대학교 ,9280.0,106.6
2013,세한대학교 ,4600.0,89.6
2013,송원대학교 ,1600.0,76.9
2013,수원가톨릭대학교 ,360.0,45.6
2013,수원대학교 ,10467.0,96.1
2013,숙명여자대학교 ,9112.0,104.7
2013,순복음총회신학교 ,400.0,69.0
2013,순천향대학교 ,10386.0,99.4
2013,숭실대학교 ,10730.0,111.6
2013,신경주대학교 ,5643.0,59.3
2013,신라대학교 ,9760.0,92.9
2013,아신대학교 ,840.0,81.2
2013,아주대학교 ,7921.0,114.2
2013,안양대학교 ,4468.0,97.9
2013,안양대학교 _제2캠퍼스,560.0,86.3
2013,연세대학교 ,13860.0,116.6
2013,연세대학교(미래) _분교,6298.0,108.5
2013,영남대학교 ,19929.0,106.20000000000002
2013,영남신학대학교 ,560.0,96.4
2013,영산대학교 ,3712.0,79.6
2013,영산대학교 _제2캠퍼스,3032.0,111.0
2013,예수대학교 ,548.0,95.8
2013,예원예술대학교 ,996.0,82.8
2013,예원예술대학교 _제2캠퍼스,0.0,
2013,용인대학교 ,5880.0,100.1
2013,우석대학교 ,7860.0,91.0
2013,우송대학교 ,8749.0,86.6
2013,울산과학기술원 ,3000.0,81.0
2013,울산대학교 ,11692.0,110.29999999999998
2013,원광대학교 ,16345.0,94.9
2013,원광디지털대학교 ,6000.0,58.0
2013,위덕대학교 ,3535.0,86.2
2013,유원대학교 ,4320.0,83.8
2013,을지대학교 ,708.0,102.10000000000001
2013,을지대학교 _제2캠퍼스,3988.0,93.5
2013,이화여자대학교 ,12436.0,114.9
2013,인제대학교 ,9086.0,96.6
2013,인천가톨릭대학교 ,130.0,75.4
2013,인천가톨릭대학교 _제2캠퍼스,670.0,94.5
2013,인천대학교 ,10720.0,91.4
2013,인하대학교 ,14160.0,113.9
2013,장로회신학대학교 ,600.0,99.2
2013,전남대학교 ,14124.0,113.1
2013,전남대학교 _제2캠퍼스,3583.0,87.3
2013,전북대학교 ,16623.0,104.0
2013,전주교육대학교 ,1249.0,99.5
2013,전주대학교 ,11288.0,94.3
2013,정석대학 ,200.0,76.5
2013,제주국제대학교 ,1600.0,40.9
2013,제주대학교 ,9424.0,100.5
2013,조선대학교 ,19362.0,100.0
2013,중부대학교 ,8908.0,94.1
2013,중앙대학교 ,11197.0,107.0
2013,중앙대학교 _제2캠퍼스,7010.0,103.4
2013,중앙승가대학교 ,480.0,52.7
2013,중원대학교 ,3270.0,61.7
2013,진주교육대학교 ,1408.0,98.7
2013,차의과학대학교 ,1270.0,91.0
2013,창신대학교 ,530.0,93.0
2013,청운대학교 ,5710.0,100.1
2013,청주교육대학교 ,1261.0,98.8
2013,청주대학교 ,12000.0,96.0
2013,초당대학교 ,1755.0,81.8
2013,총신대학교 ,1440.0,99.9
2013,추계예술대학교 ,1160.0,98.4
2013,춘천교육대학교 ,1421.0,99.8
2013,충남대학교 ,15344.0,113.1
2013,충북대학교 ,12591.0,105.2
2013,칼빈대학교 ,436.0,90.79999999999998
2013,평택대학교 ,3800.0,98.3
2013,포항공과대학교 ,1240.0,111.5
2013,한경국립대학교 ,2506.0,78.3
2013,한국공학대학교 ,2760.0,71.6
2013,한국과학기술원 ,3880.0,99.9
2013,한국교원대학교 ,2213.0,99.1
2013,한국기술교육대학교 ,3620.0,110.1
2013,한국방송통신대학교 ,260800.0,55.2
2013,한국성서대학교 ,960.0,106.8
2013,한국예술종합학교 ,2232.0,107.5
2013,한국외국어대학교 ,6704.0,112.7
2013,한국체육대학교 ,2360.0,103.8
2013,한국침례신학대학교 ,1600.0,97.9
2013,한국항공대학교 ,3560.0,108.6
2013,한남대학교 ,12020.0,98.5
2013,한동대학교 ,3040.0,115.7
2013,한라대학교 ,3980.0,94.7
2013,한림대학교 ,7512.0,105.9
2013,한서대학교 ,7400.0,93.3
2013,한성대학교 ,6480.0,99.9
2013,한세대학교 ,2360.0,102.1
2013,한신대학교 ,5040.0,98.2
2013,한양대학교 ,11754.0,109.3
2013,한양대학교(ERICA) _분교,7761.0,107.6
2013,한일장신대학교 ,1205.0,74.0
2013,협성대학교 ,4320.0,98.4
2013,호남대학교 ,7506.0,91.8
2013,호남신학대학교 ,680.0,83.1
2013,호서대학교 ,12605.0,94.4
2013,호원대학교 ,5740.0,82.2
2013,홍익대학교 ,9925.0,105.4
2013,화성의과학대학교 ,1251.0,67.4
2014,가야대학교(김해) ,2648.0,92.7
2014,가천대학교 ,15991.0,103.6
2014,가톨릭관동대학교 ,9692.0,91.3
2014,가톨릭꽃동네대학교 ,480.0,95.6
2014,가톨릭대학교 ,6372.0,105.5
2014,가톨릭대학교 _제2캠퍼스,320.0,102.8
2014,가톨릭대학교 _제3캠퍼스,300.0,67.0
2014,감리교신학대학교 ,800.0,104.8
2014,강남대학교 ,6628.0,100.8
2014,강서대학교 ,1320.0,94.2
2014,강원대학교 ,13372.0,103.6
2014,강원대학교 _제2캠퍼스,6916.0,91.79999999999998
2014,건국대학교 ,12138.0,107.8
2014,건국대학교(글로컬) _분교,7040.0,109.8
2014,건양대학교 ,5500.0,100.3
2014,건양대학교 _제2캠퍼스,2103.0,96.7
2014,경기대학교 ,10472.0,101.5
2014,경기대학교 _제2캠퍼스,2176.0,101.6
2014,경남대학교 ,12982.0,96.20000000000002
2014,경동대학교 ,3674.0,85.7
2014,경동대학교 _제3캠퍼스,950.0,96.2
2014,경동대학교 _제4캠퍼스,300.0,98.7
2014,경북대학교 ,19774.0,109.6
2014,경상국립대학교 ,13142.0,107.4
2014,경성대학교 ,12430.0,100.6
2014,경운대학교 ,3993.0,69.3
2014,경인교육대학교 ,2460.0,24.4
2014,경일대학교 ,7190.0,96.1
2014,경희대학교 ,19706.0,107.8
2014,계명대학교 ,20182.0,104.80000000000001
2014,고려대학교 ,15276.0,112.8
2014,고려대학교(세종) _분교,5980.0,106.8
2014,고신대학교 ,4002.0,95.5
2014,공주교육대학교 ,1462.0,102.1
2014,광신대학교 ,512.0,87.3
2014,광운대학교 ,7055.0,116.4
2014,광주가톨릭대학교 ,160.0,53.1
2014,광주과학기술원 ,480.0,93.8
2014,광주교육대학교 ,1347.0,101.0
2014,광주대학교 ,7397.0,93.5
2014,광주여자대학교 ,4025.0,93.6
2014,국립강릉원주대학교 ,6098.0,93.2
2014,국립강릉원주대학교 _제2캠퍼스,2130.0,90.7
2014,국립경국대학교 ,6352.0,98.0
2014,국립공주대학교 ,12172.0,100.29999999999998
2014,국립군산대학교 ,7712.0,98.3
2014,국립금오공과대학교 ,5394.0,111.7
2014,국립목포대학교 ,7170.0,102.2
2014,국립목포해양대학교 ,2479.0,93.6
2014,국립부경대학교 ,14127.0,112.5
2014,국립순천대학교 ,7281.0,99.5
2014,국립창원대학교 ,7572.0,109.3
2014,국립한국교통대학교 ,8548.0,85.3
2014,국립한국해양대학교 ,5579.0,109.39999999999999
2014,국립한밭대학교 ,5769.0,70.3
2014,국민대학교 ,11987.0,106.5
2014,극동대학교 ,4345.0,90.7
2014,금강대학교 ,595.0,73.6
2014,김천대학교 ,4007.0,76.2
2014,나사렛대학교 ,5396.0,96.4
2014,남부대학교 ,3236.0,85.5
2014,남서울대학교 ,7346.0,73.5
2014,단국대학교 ,9570.0,113.3
2014,단국대학교 _제2캠퍼스,10626.0,107.5
2014,대구가톨릭대학교 ,12641.0,101.6
2014,대구경북과학기술원 ,200.0,83.5
2014,대구교육대학교 ,1582.0,100.8
2014,대구대학교 ,18162.0,100.0
2014,대구예술대학교 ,1896.0,77.0
2014,대구한의대학교 ,6999.0,94.3
2014,대신대학교 ,515.0,62.7
2014,대전가톨릭대학교 ,160.0,39.4
2014,대전대학교 ,9710.0,94.0
2014,대전신학대학교 ,240.0,75.0
2014,대진대학교 ,7780.0,95.8
2014,덕성여자대학교 ,5160.0,109.0
2014,동국대학교 ,10860.0,104.2
2014,동국대학교(WISE) _분교,7802.0,97.8
2014,동덕여자대학교 ,6788.0,105.8
2014,동명대학교 ,8300.0,100.2
2014,동서대학교 ,10545.0,100.1
2014,동신대학교 ,6980.0,91.3
2014,동아대학교 ,18305.0,107.5
2014,동양대학교 ,4584.0,95.4
2014,동의대학교 ,15995.0,101.2
2014,디지털서울문화예술대학교 ,3560.0,73.5
2014,루터대학교 ,500.0,89.0
2014,명지대학교 ,6812.0,99.4
2014,명지대학교 _제2캠퍼스,5186.0,120.29999999999998
2014,목원대학교 ,8821.0,100.0
2014,목포가톨릭대학교 ,520.0,94.2
2014,배재대학교 ,9288.0,97.0
2014,백석대학교 ,12522.0,97.20000000000002
2014,부산가톨릭대학교 ,3865.0,93.5
2014,부산교육대학교 ,1474.0,100.4
2014,부산대학교 ,18059.0,110.6
2014,부산디지털대학교 ,2770.0,87.6
2014,부산외국어대학교 ,8495.0,102.9
2014,부산장신대학교 ,280.0,92.9
2014,삼육대학교 ,5088.0,102.4
2014,상명대학교 ,5600.0,99.3
2014,상지대학교 ,8144.0,96.0
2014,서강대학교 ,6560.0,108.3
2014,서경대학교 ,5640.0,100.1
2014,서울과학기술대학교 ,6720.0,69.9
2014,서울교육대학교 ,1466.0,97.39999999999999
2014,서울기독대학교 ,662.0,95.8
2014,서울대학교 ,12932.0,114.5
2014,서울디지털대학교 ,9500.0,81.4
2014,서울시립대학교 ,7112.0,121.6
2014,서울신학대학교 ,2160.0,100.1
2014,서울여자대학교 ,6920.0,104.7
2014,서울장신대학교 ,488.0,94.5
2014,서울한영대학교 ,800.0,91.9
2014,서원대학교 ,7013.0,97.0
2014,선문대학교 ,9205.0,100.7
2014,성결대학교 ,5120.0,100.3
2014,성공회대학교 ,2160.0,97.8
2014,성균관대학교 ,14103.0,110.40000000000002
2014,성신여자대학교 ,8867.0,103.7
2014,세명대학교 ,8480.0,92.8
2014,세종대학교 ,9327.0,105.9
2014,세한대학교 ,4260.0,87.3
2014,송원대학교 ,2400.0,72.7
2014,수원가톨릭대학교 ,360.0,38.1
2014,수원대학교 ,10459.0,96.0
2014,숙명여자대학교 ,9112.0,104.9
2014,순복음총회신학교 ,400.0,64.0
2014,순천향대학교 ,10386.0,99.2
2014,숭실대학교 ,10730.0,106.3
2014,신경주대학교 ,5276.0,53.3
2014,신라대학교 ,9615.0,94.2
2014,신한대학교 ,333.0,181.4
2014,신한대학교 _제2캠퍼스,1120.0,148.6
2014,아신대학교 ,820.0,87.7
2014,아주대학교 ,7932.0,112.4
2014,안양대학교 ,4468.0,100.3
2014,안양대학교 _제2캠퍼스,560.0,89.8
2014,연세대학교 ,13895.0,116.0
2014,연세대학교(미래) _분교,6298.0,110.2
2014,영남대학교 ,20014.0,106.1
2014,영남신학대학교 ,545.0,88.4
2014,영산대학교 ,3553.0,85.5
2014,영산대학교 _제2캠퍼스,3158.0,108.6
2014,예수대학교 ,542.0,99.3
2014,예원예술대학교 ,560.0,86.4
2014,예원예술대학교 _제2캠퍼스,436.0,95.9
2014,용인대학교 ,5880.0,100.6
2014,우석대학교 ,7860.0,99.6
2014,우송대학교 ,8712.0,90.2
2014,울산과학기술원 ,3000.0,89.4
2014,울산대학교 ,11538.0,111.8
2014,원광대학교 ,15885.0,98.8
2014,원광디지털대학교 ,4525.0,72.6
2014,위덕대학교 ,3515.0,88.9
2014,유원대학교 ,4320.0,81.4
2014,을지대학교 ,668.0,103.89999999999999
2014,을지대학교 _제2캠퍼스,3988.0,95.1
2014,이화여자대학교 ,12436.0,115.0
2014,인제대학교 ,9086.0,97.9
2014,인천가톨릭대학교 ,125.0,68.0
2014,인천가톨릭대학교 _제2캠퍼스,655.0,98.6
2014,인천대학교 ,10720.0,97.4
2014,인하대학교 ,14159.0,113.7
2014,장로회신학대학교 ,600.0,100.5
2014,전남대학교 ,14156.0,115.1
2014,전남대학교 _제2캠퍼스,3577.0,88.40000000000002
2014,전북대학교 ,16596.0,107.3
2014,전주교육대학교 ,1177.0,99.0
2014,전주대학교 ,11258.0,100.0
2014,정석대학 ,470.0,31.7
2014,제주국제대학교 ,2400.0,27.7
2014,제주대학교 ,9410.0,102.4
2014,조선대학교 ,19360.0,101.0
2014,중부대학교 ,8842.0,95.0
2014,중앙대학교 ,11816.0,107.9
2014,중앙대학교 _제2캠퍼스,6573.0,104.7
2014,중앙승가대학교 ,480.0,50.0
2014,중원대학교 ,3754.0,71.2
2014,진주교육대학교 ,1319.0,100.1
2014,차의과학대학교 ,1720.0,81.5
2014,창신대학교 ,1060.0,77.6
2014,청운대학교 ,5700.0,96.4
2014,청주교육대학교 ,1184.0,98.3
2014,청주대학교 ,11931.0,97.2
2014,초당대학교 ,2570.0,74.9
2014,총신대학교 ,1440.0,103.1
2014,추계예술대학교 ,1160.0,96.0
2014,춘천교육대학교 ,1331.0,100.2
2014,충남대학교 ,15340.0,115.2
2014,충북대학교 ,12570.0,107.1
2014,칼빈대학교 ,422.0,88.0
2014,평택대학교 ,3800.0,98.4
2014,포항공과대학교 ,1260.0,108.9
2014,한경국립대학교 ,3759.0,70.2
2014,한국공학대학교 ,4140.0,61.2
2014,한국과학기술원 ,3880.0,98.6
2014,한국교원대학교 ,2194.0,102.0
2014,한국기술교육대학교 ,3621.0,117.8
2014,한국방송통신대학교 ,238800.0,55.2
2014,한국성서대학교 ,960.0,110.3
2014,한국예술종합학교 ,2232.0,122.89999999999999
2014,한국외국어대학교 ,13571.0,107.7
2014,한국체육대학교 ,2360.0,101.9
2014,한국침례신학대학교 ,1600.0,96.8
2014,한국항공대학교 ,3560.0,111.6
2014,한남대학교 ,11995.0,101.5
2014,한동대학교 ,3040.0,118.2
2014,한라대학교 ,3980.0,97.3
2014,한림대학교 ,7512.0,107.0
2014,한서대학교 ,7400.0,99.7
2014,한성대학교 ,6480.0,99.7
2014,한세대학교 ,2360.0,106.7
2014,한신대학교 ,5040.0,102.2
2014,한양대학교 ,11776.0,108.7
2014,한양대학교(ERICA) _분교,7761.0,109.0
2014,한일장신대학교 ,1100.0,74.3
2014,협성대학교 ,4320.0,97.4
2014,호남대학교 ,7446.0,89.2
2014,호남신학대학교 ,680.0,87.4
2014,호서대학교 ,12555.0,95.8
2014,호원대학교 ,5715.0,87.4
2014,홍익대학교 ,9926.0,105.2
2014,화성의과학대학교 ,1246.0,65.6
2015,가야대학교(김해) ,2619.0,92.4
2015,가천대학교 ,15961.0,104.5
2015,가톨릭관동대학교 ,9467.0,91.2
2015,가톨릭꽃동네대학교 ,480.0,96.7
2015,가톨릭대학교 ,6339.0,105.7
2015,가톨릭대학교 _제2캠퍼스,385.0,99.7
2015,가톨릭대학교 _제3캠퍼스,280.0,61.1
2015,감리교신학대학교 ,800.0,99.6
2015,강남대학교 ,6545.0,99.9
2015,강서대학교 ,1320.0,97.0
2015,강원대학교 ,13387.0,104.1
2015,강원대학교 _제2캠퍼스,6895.0,89.9
2015,건국대학교 ,12138.0,107.7
2015,건국대학교(글로컬) _분교,7040.0,107.3
2015,건양대학교 ,4493.0,100.4
2015,건양대학교 _제2캠퍼스,3022.0,99.39999999999999
2015,경기대학교 ,10526.0,102.90000000000002
2015,경기대학교 _제2캠퍼스,1964.0,90.0
2015,경남대학교 ,12689.0,94.7
2015,경동대학교 ,3754.0,84.3
2015,경동대학교 _제3캠퍼스,1425.0,92.2
2015,경동대학교 _제4캠퍼스,600.0,90.5
2015,경북대학교 ,19843.0,110.1
2015,경상국립대학교 ,13140.0,107.3
2015,경성대학교 ,12254.0,98.7
2015,경운대학교 ,5203.0,67.2
2015,경인교육대학교 ,2392.0,49.8
2015,경일대학교 ,7020.0,97.5
2015,경희대학교 ,19801.0,107.10000000000001
2015,계명대학교 ,20032.0,103.8
2015,고려대학교 ,15303.0,111.6
2015,고려대학교(세종) _분교,5980.0,105.7
2015,고신대학교 ,3908.0,101.4
2015,공주교육대학교 ,1416.0,100.3
2015,광신대학교 ,534.0,86.8
2015,광운대학교 ,7055.0,110.4
2015,광주가톨릭대학교 ,160.0,56.9
2015,광주과학기술원 ,580.0,97.8
2015,광주교육대학교 ,1304.0,100.1
2015,광주대학교 ,7196.0,93.5
2015,광주여자대학교 ,3910.0,93.2
2015,국립강릉원주대학교 ,6065.0,93.0
2015,국립강릉원주대학교 _제2캠퍼스,2098.0,92.7
2015,국립경국대학교 ,6332.0,96.3
2015,국립공주대학교 ,12172.0,102.1
2015,국립군산대학교 ,7654.0,100.9
2015,국립금오공과대학교 ,5344.0,113.8
2015,국립목포대학교 ,7150.0,100.4
2015,국립목포해양대학교 ,2554.0,93.6
2015,국립부경대학교 ,14077.0,114.2
2015,국립순천대학교 ,7263.0,98.9
2015,국립창원대학교 ,7572.0,107.6
2015,국립한국교통대학교 ,8571.0,92.6
2015,국립한국해양대학교 ,5639.0,107.5
2015,국립한밭대학교 ,7692.0,71.4
2015,국민대학교 ,11987.0,106.4
2015,극동대학교 ,4269.0,91.8
2015,금강대학교 ,640.0,74.2
2015,김천대학교 ,3949.0,85.5
2015,나사렛대학교 ,5339.0,93.8
2015,남부대학교 ,3112.0,89.0
2015,남서울대학교 ,9694.0,70.5
2015,단국대학교 ,9570.0,111.0
2015,단국대학교 _제2캠퍼스,10441.0,107.30000000000001
2015,대구가톨릭대학교 ,12567.0,102.29999999999998
2015,대구경북과학기술원 ,400.0,89.5
2015,대구교육대학교 ,1532.0,100.1
2015,대구대학교 ,17960.0,99.8
2015,대구예술대학교 ,1874.0,76.4
2015,대구한의대학교 ,6824.0,95.0
2015,대신대학교 ,500.0,58.9
2015,대전가톨릭대학교 ,160.0,38.8
2015,대전대학교 ,9601.0,94.2
2015,대전신학대학교 ,240.0,74.2
2015,대진대학교 ,7740.0,94.1
2015,덕성여자대학교 ,5160.0,106.4
2015,동국대학교 ,10860.0,104.6
2015,동국대학교(WISE) _분교,7697.0,96.5
2015,동덕여자대학교 ,6705.0,104.7
2015,동명대학교 ,8050.0,102.4
2015,동서대학교 ,10498.0,100.0
2015,동신대학교 ,6860.0,95.3
2015,동아대학교 ,17879.0,104.8
2015,동양대학교 ,4488.0,94.1
2015,동의대학교 ,15580.0,94.0
2015,디지털서울문화예술대학교 ,3510.0,81.7
2015,루터대학교 ,400.0,103.5
2015,명지대학교 ,6633.0,99.2
2015,명지대학교 _제2캠퍼스,5119.0,118.60000000000001
2015,목원대학교 ,8414.0,100.2
2015,목포가톨릭대학교 ,520.0,96.7
2015,배재대학교 ,9126.0,97.4
2015,백석대학교 ,12194.0,97.2
2015,부산가톨릭대학교 ,3811.0,94.6
2015,부산교육대학교 ,1424.0,101.6
2015,부산대학교 ,18010.0,110.1
2015,부산디지털대학교 ,2810.0,82.5
2015,부산외국어대학교 ,8320.0,103.3
2015,부산장신대학교 ,280.0,91.4
2015,삼육대학교 ,5083.0,101.1
2015,상명대학교 ,5544.0,101.39999999999999
2015,상지대학교 ,8000.0,91.2
2015,서강대학교 ,6560.0,106.4
2015,서경대학교 ,5640.0,100.5
2015,서울과학기술대학교 ,8924.0,68.0
2015,서울교육대학교 ,1421.0,98.8
2015,서울기독대학교 ,653.0,97.2
2015,서울대학교 ,12966.0,114.9
2015,서울디지털대학교 ,9700.0,77.4
2015,서울시립대학교 ,7112.0,121.2
2015,서울신학대학교 ,2160.0,101.9
2015,서울여자대학교 ,6833.0,102.8
2015,서울장신대학교 ,488.0,98.6
2015,서울한영대학교 ,800.0,93.0
2015,서원대학교 ,6963.0,97.4
2015,선문대학교 ,9061.0,99.7
2015,성결대학교 ,5120.0,102.6
2015,성공회대학교 ,2133.0,101.3
2015,성균관대학교 ,14113.0,108.3
2015,성신여자대학교 ,8864.0,100.9
2015,세명대학교 ,8240.0,93.7
2015,세종대학교 ,9315.0,104.6
2015,세한대학교 ,3675.0,87.7
2015,송원대학교 ,3200.0,68.2
2015,수원가톨릭대학교 ,360.0,39.4
2015,수원대학교 ,10243.0,94.4
2015,숙명여자대학교 ,9112.0,104.5
2015,순복음총회신학교 ,395.0,76.9
2015,순천향대학교 ,10284.0,97.1
2015,숭실대학교 ,10730.0,104.4
2015,신경주대학교 ,4622.0,58.4
2015,신라대학교 ,9375.0,97.5
2015,신한대학교 ,666.0,80.3
2015,신한대학교 _제2캠퍼스,2240.0,87.2
2015,아신대학교 ,790.0,96.8
2015,아주대학교 ,7932.0,111.2
2015,안양대학교 ,4468.0,100.1
2015,안양대학교 _제2캠퍼스,560.0,88.6
2015,연세대학교 ,13937.0,115.70000000000002
2015,연세대학교(미래) _분교,6298.0,107.4
2015,영남대학교 ,19819.0,103.6
2015,영남신학대학교 ,530.0,80.2
2015,영산대학교 ,3374.0,89.2
2015,영산대학교 _제2캠퍼스,3214.0,108.2
2015,예수대학교 ,536.0,97.4
2015,예원예술대학교 ,675.0,77.3
2015,예원예술대학교 _제2캠퍼스,396.0,109.79999999999998
2015,용인대학교 ,5880.0,97.4
2015,우석대학교 ,7665.0,96.5
2015,우송대학교 ,8591.0,95.4
2015,울산과학기술원 ,2910.0,101.3
2015,울산대학교 ,11496.0,102.0
2015,원광대학교 ,15361.0,98.8
2015,원광디지털대학교 ,4500.0,75.9
2015,위덕대학교 ,3485.0,88.1
2015,유원대학교 ,4320.0,83.0
2015,을지대학교 ,668.0,103.39999999999999
2015,을지대학교 _제2캠퍼스,3988.0,97.5
2015,이화여자대학교 ,12474.0,107.5
2015,인제대학교 ,9058.0,97.0
2015,인천가톨릭대학교 ,115.0,68.7
2015,인천가톨릭대학교 _제2캠퍼스,645.0,96.0
2015,인천대학교 ,10720.0,101.0
2015,인하대학교 ,14184.0,112.7
2015,장로회신학대학교 ,600.0,103.5
2015,전남대학교 ,14229.0,113.5
2015,전남대학교 _제2캠퍼스,3536.0,86.7
2015,전북대학교 ,16633.0,108.9
2015,전주교육대학교 ,1140.0,98.9
2015,전주대학교 ,11081.0,96.1
2015,정석대학 ,200.0,56.0
2015,제주국제대학교 ,3200.0,34.5
2015,제주대학교 ,9400.0,102.5
2015,조선대학교 ,18956.0,97.8
2015,중부대학교 ,8680.0,91.6
2015,중앙대학교 ,12548.0,106.09999999999998
2015,중앙대학교 _제2캠퍼스,6028.0,105.7
2015,중앙승가대학교 ,480.0,46.3
2015,중원대학교 ,4265.0,76.9
2015,진주교육대학교 ,1276.0,98.7
2015,차의과학대학교 ,1940.0,83.7
2015,창신대학교 ,1580.0,72.9
2015,청운대학교 ,5690.0,98.5
2015,청주교육대학교 ,1144.0,100.3
2015,청주대학교 ,11778.0,96.39999999999999
2015,초당대학교 ,3370.0,70.6
2015,총신대학교 ,1440.0,105.3
2015,추계예술대학교 ,1160.0,97.0
2015,춘천교육대학교 ,1284.0,100.5
2015,충남대학교 ,15242.0,115.1
2015,충북대학교 ,12521.0,107.9
2015,칼빈대학교 ,410.0,79.4
2015,평택대학교 ,3787.0,100.5
2015,포항공과대학교 ,1280.0,108.8
2015,한경국립대학교 ,5012.0,69.6
2015,한국공학대학교 ,5520.0,63.4
2015,한국과학기술원 ,3880.0,98.1
2015,한국교원대학교 ,2184.0,101.6
2015,한국기술교육대학교 ,3621.0,116.1
2015,한국방송통신대학교 ,238800.0,51.8
2015,한국성서대학교 ,960.0,103.3
