기준연도,학교종류,설립구분,지역,상태,학교명,단과대학,학과(전공),구분,학과특성,졸업자(A),취업자(B),진학자(C),입대자(D),취업불가능자(E),외국인유학생(F),제외인정자(G),기타,미상,취업률(%)[B/{A-(C+D+E+F+G)x100,입학 당시 기취업자,교내취업자
2023.0,대학교,사립,충북,기존,청주대학교,사범대학,체육교육과,주간,일반과정,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,사회과학대학,광고홍보학과,주간,일반과정,20.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,60.0,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,사회과학대학,법학과/사회과학대학,주간,일반과정,31.0,15.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,50.0,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,사회과학대학,사회복지학과,주간,일반과정,18.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,44.4,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,사회과학대학,사회학과,주간,일반과정,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,사회과학대학,신문방송학과,주간,일반과정,29.0,18.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,64.3,1.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,사회과학대학,정치안보국제학과,주간,일반과정,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,40.0,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,사회과학대학,지적학과,주간,일반과정,23.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,78.3,1.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,사회과학대학,행정학과,주간,일반과정,40.0,26.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,65.0,0.0,7.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,공예디자인전공,주간,일반과정,33.0,21.0,5.0,0.0,0.0,1.0,0.0,6.0,0.0,77.8,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,공예디자인학과,주간,일반과정,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,33.3,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,디지털미디어디자인전공,주간,일반과정,22.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,63.6,0.0,4.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,만화애니메이션전공,주간,일반과정,40.0,22.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,57.9,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,만화애니메이션학과,주간,일반과정,14.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,57.1,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,비주얼아트학과,주간,일반과정,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,산업디자인전공,주간,일반과정,19.0,8.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,44.4,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,산업디자인학과,주간,일반과정,12.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,66.7,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,시각디자인전공,주간,일반과정,39.0,19.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,51.4,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,시각디자인학과,주간,일반과정,9.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,55.6,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,아트앤패션전공,주간,일반과정,29.0,19.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,79.2,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,연극학과,주간,일반과정,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.7,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,연기전공,주간,일반과정,28.0,21.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,77.8,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,연출・제작전공,주간,일반과정,32.0,17.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,65.4,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,영화학과,주간,일반과정,16.0,10.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,66.7,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,체육학과,주간,일반과정,7.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,57.1,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,예술대학,패션디자인학과,주간,일반과정,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88.9,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,건축공학과,주간,일반과정,25.0,18.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,81.8,1.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,건축학과(5),주간,일반과정,31.0,23.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,79.3,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,도시계획부동산학과,주간,일반과정,14.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,38.5,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,레이저광정보공학과,주간,일반과정,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,바이오메디컬학과,주간,일반과정,17.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,52.9,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,반도체공학과,주간,일반과정,45.0,31.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,70.5,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,산업공학과,주간,일반과정,20.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,65.0,0.0,2.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,생명과학과,주간,일반과정,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,응용화학과,주간,일반과정,16.0,8.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,57.1,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,전자공학과,주간,일반과정,69.0,40.0,4.0,0.0,0.0,0.0,0.0,25.0,0.0,61.5,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,제약공학과,주간,일반과정,14.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,92.3,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,컴퓨터정보공학과,주간,일반과정,7.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,28.6,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,태양광에너지공학과,주간,일반과정,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,토목공학과,주간,일반과정,20.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,55.0,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,통계학과,주간,일반과정,9.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,33.3,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,환경공학과,주간,일반과정,23.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,56.5,0.0,2.0
2023.0,대학교,사립,충북,기존,청주대학교,이공대학,환경조경학과,주간,일반과정,24.0,7.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,31.8,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,인문대학,국어국문학과,주간,일반과정,14.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,38.5,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,인문대학,문헌정보학과,주간,일반과정,13.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,38.5,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,인문대학,문화콘텐츠학과,주간,일반과정,17.0,9.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,60.0,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,인문대학,역사문화학과,주간,일반과정,15.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,35.7,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,인문대학,영어영문학과,주간,일반과정,16.0,7.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,46.7,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,인문대학,일어일문학과,주간,일반과정,8.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,37.5,1.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,인문대학,중어중문학과,주간,일반과정,8.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,71.4,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,인문사회대학,광고홍보문화콘텐츠전공,주간,일반과정,66.0,37.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,56.9,1.0,3.0
2023.0,대학교,사립,충북,기존,청주대학교,인문사회대학,동양어문학전공,주간,일반과정,23.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,47.8,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,인문사회대학,문헌정보학전공,주간,일반과정,56.0,34.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,61.8,1.0,7.0
2023.0,대학교,사립,충북,기존,청주대학교,인문사회대학,사회복지학전공,주간,일반과정,58.0,32.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,56.1,3.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,인문사회대학,신문방송한국문화전공,주간,일반과정,47.0,22.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,50.0,1.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,인문사회대학,영어영문학전공,주간,일반과정,17.0,8.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,53.3,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,인문사회대학,융합실무법학전공,주간,일반과정,11.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,72.7,0.0,3.0
2023.0,대학교,사립,충북,기존,청주대학교,인문사회대학,정치행정학전공,주간,일반과정,11.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,27.3,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,인문사회대학,지적학전공,주간,일반과정,28.0,10.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,단과대구분없음,국방안보드론학과,야간,계약학과,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,단과대구분없음,군사학과,주간,일반과정,38.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.4,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,단과대구분없음,무인항공기학전공,주간,일반과정,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,단과대구분없음,항공기계공학과,주간,일반과정,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,단과대구분없음,항공기계공학전공,주간,일반과정,41.0,21.0,5.0,1.0,1.0,0.0,0.0,13.0,0.0,61.8,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,단과대구분없음,항공서비스학전공,주간,일반과정,33.0,21.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,63.6,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,단과대구분없음,항공운항학과,주간,일반과정,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,단과대구분없음,항공운항학전공,주간,일반과정,21.0,13.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,65.0,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,보건의료과학대학,간호학과,주간,일반과정,91.0,73.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,80.2,2.0,3.0
2023.0,대학교,사립,충북,기존,청주대학교,보건의료과학대학,물리치료학과,주간,일반과정,48.0,36.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,76.6,5.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,보건의료과학대학,방사선학과,주간,일반과정,32.0,27.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,87.1,3.0,2.0
2023.0,대학교,사립,충북,기존,청주대학교,보건의료과학대학,보건행정학전공,주간,일반과정,37.0,26.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,72.2,1.0,2.0
2023.0,대학교,사립,충북,기존,청주대학교,보건의료과학대학,스포츠건강재활전공,주간,일반과정,32.0,19.0,1.0,3.0,0.0,0.0,1.0,8.0,0.0,70.4,0.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,보건의료과학대학,임상병리학과,주간,일반과정,40.0,33.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,82.5,1.0,1.0
2023.0,대학교,사립,충북,기존,청주대학교,보건의료과학대학,작업치료학과,주간,일반과정,28.0,21.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,77.8,3.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,보건의료과학대학,치위생학과,주간,일반과정,48.0,42.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,89.4,4.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,비즈니스대학,경영학전공,주간,일반과정,54.0,24.0,0.0,2.0,0.0,17.0,0.0,11.0,0.0,68.6,3.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,비즈니스대학,관광항공경영학전공,주간,일반과정,45.0,29.0,0.0,0.0,0.0,9.0,1.0,6.0,0.0,82.9,4.0,4.0
2023.0,대학교,사립,충북,기존,청주대학교,비즈니스대학,무역학전공,주간,일반과정,17.0,8.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,80.0,1.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,비즈니스대학,중국통상・경제학전공,주간,일반과정,32.0,9.0,1.0,0.0,0.0,10.0,0.0,12.0,0.0,42.9,0.0,0.0
2023.0,대학교,사립,충북,기존,청주대학교,비즈니스대학,호텔외식경영학전공,주간,일반과정,29.0,22.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,81.5,0.0,5.0
2023.0,대학교,사립,충북,기존,청주대학교,비즈니스대학,회계학전공,주간,일반과정,43.0,23.0,0.0,0.0,0.0,3.0,1.0,16.0,0.0,59.0,0.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,간호학과,주간,일반과정,158.0,130.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,83.3,13.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,건축학과,주간,일반과정,18.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,77.8,5.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,검도학과,주간,일반과정,9.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,83.3,0.0,1.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,경찰행정학과,주간,일반과정,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,40.0,0.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,국제학과,주간,일반과정,35.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,군사학과,주간,일반과정,22.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,90.9,0.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,드론학과,주간,일반과정,31.0,15.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,50.0,0.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,뷰티디자인학과,주간,일반과정,30.0,18.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0,69.2,0.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,사회복지상담학과,주간,일반과정,73.0,54.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,76.1,32.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,사회체육학과,주간,일반과정,13.0,7.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,63.6,1.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,소방행정학과,주간,일반과정,19.0,14.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,77.8,4.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,외식조리창업학과,주간,일반과정,21.0,14.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,73.7,0.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,의약관리학과,주간,일반과정,20.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,90.0,1.0,1.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,창업경영학과,주간,일반과정,32.0,12.0,1.0,0.0,0.0,14.0,1.0,4.0,0.0,75.0,5.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,치위생학과,주간,일반과정,34.0,27.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,79.4,0.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,항공서비스학과,주간,일반과정,38.0,21.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,55.3,0.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,항공운항학과,주간,일반과정,38.0,16.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,43.2,0.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,항공정비학과,주간,일반과정,68.0,35.0,0.0,8.0,0.0,0.0,0.0,14.0,11.0,58.3,0.0,0.0
2023.0,대학교,사립,전남,기존,초당대학교,단과대구분없음,호텔조리학과,주간,일반과정,47.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,79.5,6.0,0.0
2023.0,대학교,사립,서울,기존,총신대학교,단과대구분없음,교회음악과,주간,일반과정,56.0,30.0,5.0,0.0,0.0,1.0,0.0,20.0,0.0,60.0,0.0,0.0
2023.0,대학교,사립,서울,기존,총신대학교,단과대구분없음,기독교교육과,주간,일반과정,34.0,0.0,4.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
2023.0,대학교,사립,서울,기존,총신대학교,단과대구분없음,사회복지학과,주간,일반과정,40.0,28.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,73.7,0.0,0.0
2023.0,대학교,사립,서울,기존,총신대학교,단과대구분없음,신학과,주간,일반과정,106.0,0.0,53.0,9.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0
2023.0,대학교,사립,서울,기존,총신대학교,단과대구분없음,아동상담심리학과,야간,계약학과,10.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,88.9,8.0,0.0
2023.0,대학교,사립,서울,기존,총신대학교,단과대구분없음,아동학과,주간,일반과정,15.0,10.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,71.4,1.0,0.0
2023.0,대학교,사립,서울,기존,총신대학교,단과대구분없음,아동학과,야간,계약학과,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,0.0
2023.0,대학교,사립,서울,기존,총신대학교,단과대구분없음,역사교육과,주간,일반과정,30.0,9.0,1.0,1.0,0.0,0.0,0.0,19.0,0.0,32.1,0.0,0.0
2023.0,대학교,사립,서울,기존,총신대학교,단과대구분없음,영어교육과,주간,일반과정,33.0,19.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,65.5,0.0,0.0
2023.0,대학교,사립,서울,기존,총신대학교,단과대구분없음,유아교육과,주간,일반과정,55.0,31.0,1.0,0.0,0.0,2.0,1.0,20.0,0.0,60.8,0.0,0.0
2023.0,대학교,사립,서울,기존,총신대학교,단과대구분없음,중독재활상담학과,주간,일반과정,18.0,6.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,37.5,0.0,0.0
2023.0,대학교,사립,서울,기존,추계예술대학교,미술대학,동양화과,주간,일반과정,24.0,14.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,70.0,1.0,1.0
2023.0,대학교,사립,서울,기존,추계예술대학교,미술대학,서양화과,주간,일반과정,22.0,9.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,45.0,0.0,1.0
2023.0,대학교,사립,서울,기존,추계예술대학교,미술대학,판화과,주간,일반과정,25.0,13.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,61.9,0.0,0.0
2023.0,대학교,사립,서울,기존,추계예술대학교,음악대학,관현악과,주간,일반과정,28.0,19.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,90.5,0.0,0.0
2023.0,대학교,사립,서울,기존,추계예술대학교,음악대학,국악과,주간,일반과정,35.0,19.0,6.0,1.0,0.0,0.0,0.0,9.0,0.0,67.9,1.0,0.0
2023.0,대학교,사립,서울,기존,추계예술대학교,음악대학,성악과,주간,일반과정,26.0,11.0,3.0,1.0,0.0,1.0,0.0,10.0,0.0,52.4,1.0,0.0
2023.0,대학교,사립,서울,기존,추계예술대학교,음악대학,작곡과,주간,일반과정,18.0,11.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,68.8,1.0,1.0
2023.0,대학교,사립,서울,기존,추계예술대학교,음악대학,피아노과,주간,일반과정,27.0,12.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,52.2,1.0,0.0
2023.0,대학교,사립,서울,기존,추계예술대학교,문학ㆍ영상대학,문예창작과,주간,일반과정,20.0,11.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,61.1,2.0,0.0
2023.0,대학교,사립,서울,기존,추계예술대학교,문학ㆍ영상대학,영상비즈니스과,주간,일반과정,14.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,42.9,0.0,0.0
2023.0,대학교,사립,서울,기존,추계예술대학교,문학ㆍ영상대학,영상시나리오과,주간,일반과정,23.0,14.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,63.6,0.0,1.0
2023.0,교육대학,국립,강원,기존,춘천교육대학교,단과대구분없음,초등과학교육과(심화과정),주간,일반과정,27.0,16.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,66.7,2.0,0.0
2023.0,교육대학,국립,강원,기존,춘천교육대학교,단과대구분없음,초등교육학과(심화과정),주간,일반과정,33.0,16.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,50.0,0.0,0.0
2023.0,교육대학,국립,강원,기존,춘천교육대학교,단과대구분없음,초등국어교육과(심화과정),주간,일반과정,26.0,14.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,58.3,0.0,0.0
2023.0,교육대학,국립,강원,기존,춘천교육대학교,단과대구분없음,초등미술교육과(심화과정),주간,일반과정,25.0,18.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,75.0,0.0,0.0
2023.0,교육대학,국립,강원,기존,춘천교육대학교,단과대구분없음,초등사회과교육과(심화과정),주간,일반과정,21.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,47.6,0.0,0.0
2023.0,교육대학,국립,강원,기존,춘천교육대학교,단과대구분없음,초등수학교육과(심화과정),주간,일반과정,24.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,66.7,0.0,0.0
2023.0,교육대학,국립,강원,기존,춘천교육대학교,단과대구분없음,초등실과교육과(심화과정),주간,일반과정,27.0,13.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,50.0,0.0,0.0
2023.0,교육대학,국립,강원,기존,춘천교육대학교,단과대구분없음,초등영어교육과(심화과정),주간,일반과정,27.0,17.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,73.9,0.0,0.0
2023.0,교육대학,국립,강원,기존,춘천교육대학교,단과대구분없음,초등윤리교육과(심화과정),주간,일반과정,28.0,13.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,50.0,0.0,0.0
2023.0,교육대학,국립,강원,기존,춘천교육대학교,단과대구분없음,초등음악교육과(심화과정),주간,일반과정,28.0,20.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,74.1,0.0,0.0
2023.0,교육대학,국립,강원,기존,춘천교육대학교,단과대구분없음,초등체육교육과(심화과정),주간,일반과정,29.0,19.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,70.4,0.0,0.0
2023.0,교육대학,국립,강원,기존,춘천교육대학교,단과대구분없음,초등컴퓨터교육과(심화과정),주간,일반과정,26.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,65.4,0.0,0.0
2023.0,대학교,국립,대전,기존,충남대학교,간호대학,간호학과,주간,일반과정,75.0,49.0,0.0,0.0,0.0,0.0,1.0,15.0,10.0,66.2,1.0,0.0
2023.0,대학교,국립,대전,기존,충남대학교,경상대학,경영학부,주간,일반과정,245.0,139.0,2.0,1.0,0.0,18.0,2.0,83.0,0.0,62.6,2.0,0.0
2023.0,대학교,국립,대전,기존,충남대학교,경상대학,경제학과,주간,일반과정,58.0,33.0,2.0,0.0,1.0,2.0,1.0,19.0,0.0,63.5,1.0,0.0
2023.0,대학교,국립,대전,기존,충남대학교,경상대학,국제경영학과,주간,일반과정,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2023.0,대학교,국립,대전,기존,충남대학교,경상대학,무역학과,주간,일반과정,48.0,21.0,1.0,0.0,0.0,8.0,0.0,18.0,0.0,53.8,0.0,0.0
2023.0,대학교,국립,대전,기존,충남대학교,경상대학,아시아비즈니스국제학과,주간,일반과정,19.0,2.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,40.0,0.0,0.0
2023.0,대학교,국립,대전,기존,충남대학교,경상대학,회계학과,주간,일반과정,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,0.0
2023.0,대학교,국립,대전,기존,충남대학교,공과대학,건축공학과,주간,일반과정,27.0,16.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,72.7,0.0,0.0
2023.0,대학교,국립,대전,기존,충남대학교,공과대학,건축학과(5),주간,일반과정,36.0,28.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,82.4,1.0,0.0
2023.0,대학교,국립,대전,기존,충남대학교,공과대학,고분자공학과,주간,일반과정,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,66.7,0.0,0.0
2023.0,대학교,국립,대전,기존,충남대학교,공과대학,기계공학과,주간,일반과정,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,0.0
