기준연도,학교명,학과명,등록금,대계열
2023,경북대학교,역사교육과,3562000,인문사회계열
2023,경북대학교,영어교육과,3562000,인문사회계열
2023,경북대학교,영어영문학과,3562000,인문사회계열
2023,경북대학교,원예과학과,4358000,자연과학계열
2023,경북대학교,위치정보시스템학과,4662000,공학계열
2023,경북대학교,유럽어교육학부독어교육전공,3562000,인문사회계열
2023,경북대학교,유럽어교육학부불어교육전공,3562000,인문사회계열
2023,경북대학교,윤리교육과,3562000,인문사회계열
2023,경북대학교,음악학과,4820000,예체능계열
2023,경북대학교,응용생명과학부식물생명과학전공,4358000,자연과학계열
2023,경북대학교,응용생명과학부환경생명화학전공,4358000,자연과학계열
2023,경북대학교,응용생명과학부,4358000,자연과학계열
2023,경북대학교,의예과,6313000,자연과학계열
2023,경북대학교,일반사회교육과,3562000,인문사회계열
2023,경북대학교,일어일문학과,3562000,인문사회계열
2023,경북대학교,자동차공학부,4662000,공학계열
2023,경북대학교,자동차공학부지능형자동차전공,4662000,공학계열
2023,경북대학교,자동차공학부친환경자동차전공,4662000,공학계열
2023,경북대학교,자율전공부인문사회자율전공계열,3618000,인문사회계열
2023,경북대학교,자율전공부자연과학자율전공계열,4586000,자연과학계열
2023,경북대학교,전기공학과,4662000,공학계열
2023,경북대학교,전자공학부,4662000,공학계열
2023,경북대학교,전자공학부,4662000,공학계열
2023,경북대학교,정밀기계공학과,4662000,공학계열
2023,경북대학교,정치외교학과,3638000,인문사회계열
2023,경북대학교,중어중문학과,3562000,인문사회계열
2023,경북대학교,지구과학교육과,4358000,자연과학계열
2023,경북대학교,지구시스템과학부지질학전공,4358000,자연과학계열
2023,경북대학교,지구시스템과학부천문대기과학전공,4358000,자연과학계열
2023,경북대학교,지구시스템과학부해양학전공,4358000,자연과학계열
2023,경북대학교,지구시스템과학부,4358000,자연과학계열
2023,경북대학교,지리교육과,3562000,인문사회계열
2023,경북대학교,철학과,3562000,인문사회계열
2023,경북대학교,체육학과,4358000,예체능계열
2023,경북대학교,축산학과,4358000,자연과학계열
2023,경북대학교,치위생학과,4662000,자연과학계열
2023,경북대학교,치의예과,6313000,자연과학계열
2023,경북대학교,치의학과,9000000,의학계열
2023,경북대학교,컴퓨터학부인공지능컴퓨팅전공,4662000,공학계열
2023,경북대학교,토목공학과,4662000,공학계열
2023,경북대학교,한문학과,3562000,인문사회계열
2023,경북대학교,행정학부,3508000,인문사회계열
2023,경북대학교,행정학부공공관리전공,3508000,인문사회계열
2023,경북대학교,행정학부공공정책전공,3508000,인문사회계열
2023,경북대학교,화학공학과,4662000,공학계열
2023,경북대학교,화학과,4358000,자연과학계열
2023,경북대학교,화학교육과,4358000,자연과학계열
2023,경북대학교,환경안전공학과,4662000,공학계열
2023,경상국립대학교,간호학과,4024000,자연과학계열
2023,경상국립대학교,건설시스템공학과,4330000,공학계열
2023,경상국립대학교,건축공학과,4330000,공학계열
2023,경상국립대학교,건축공학부,4330000,공학계열
2023,경상국립대학교,건축도시토목공학부,4330000,공학계열
2023,경상국립대학교,건축학과,4330000,공학계열
2023,경상국립대학교,경영정보학과,3266000,인문사회계열
2023,경상국립대학교,경영학과,3266000,인문사회계열
2023,경상국립대학교,경영학부,3266000,인문사회계열
2023,경상국립대학교,경제학과,3266000,인문사회계열
2023,경상국립대학교,경제학부,3266000,인문사회계열
2023,경상국립대학교,교육학과,3266000,인문사회계열
2023,경상국립대학교,국어교육과,3266000,인문사회계열
2023,경상국립대학교,국어국문학과,3266000,인문사회계열
2023,경상국립대학교,국제통상학과,3266000,인문사회계열
2023,경상국립대학교,국제통상학부,3266000,인문사회계열
2023,경상국립대학교,기계공학부,4330000,공학계열
2023,경상국립대학교,기계소재융합공학부,4330000,공학계열
2023,경상국립대학교,기계시스템공학과,4330000,공학계열
2023,경상국립대학교,기계융합공학과,4330000,공학계열
2023,경상국립대학교,기계항공정보융합공학부,4330000,공학계열
2023,경상국립대학교,나노신소재공학부,4330000,공학계열
2023,경상국립대학교,나노신소재공학부,4330000,공학계열
2023,경상국립대학교,나노신소재공학부,4330000,공학계열
2023,경상국립대학교,나노신소재공학부,4330000,공학계열
2023,경상국립대학교,농업식물과학과,4024000,자연과학계열
2023,경상국립대학교,농학과,4024000,자연과학계열
2023,경상국립대학교,농화학식품공학과,4024000,자연과학계열
2023,경상국립대학교,도시공학과,4330000,공학계열
2023,경상국립대학교,독어독문학과,3266000,인문사회계열
2023,경상국립대학교,동물생명과학과,4024000,자연과학계열
2023,경상국립대학교,동물생명융합학부,4024000,자연과학계열
2023,경상국립대학교,디자인비즈니스학과,4416000,예체능계열
2023,경상국립대학교,러시아학과,3266000,인문사회계열
2023,경상국립대학교,메카트로닉스공학부,4330000,공학계열
2023,경상국립대학교,물리교육과,4024000,자연과학계열
2023,경상국립대학교,물리학과,4024000,자연과학계열
2023,경상국립대학교,미래자동차공학과,4330000,공학계열
2023,경상국립대학교,민속무용학과,3752000,예체능계열
2023,경상국립대학교,반도체공학과,4330000,공학계열
2023,경상국립대학교,법학과,3266000,인문사회계열
2023,경상국립대학교,불어불문학과,3266000,인문사회계열
2023,경상국립대학교,사학과,3266000,인문사회계열
2023,경상국립대학교,사회복지학과,3266000,인문사회계열
2023,경상국립대학교,사회복지학부,3266000,인문사회계열
2023,경상국립대학교,사회학과,3266000,인문사회계열
2023,경상국립대학교,산림환경자원학과,4024000,자연과학계열
2023,경상국립대학교,산업시스템공학전공,4330000,공학계열
2023,경상국립대학교,생물교육과,4024000,자연과학계열
2023,경상국립대학교,생물산업기계공학과,4330000,자연과학계열
2023,경상국립대학교,수산경영학과,3266000,인문사회계열
2023,경상국립대학교,수의예과,5006000,자연과학계열
2023,경상국립대학교,수의학과,5864000,의학계열
2023,경상국립대학교,수학과,4024000,자연과학계열
2023,경상국립대학교,스마트농산업학과,4024000,자연과학계열
2023,경상국립대학교,스마트에너지기계공학과,4330000,공학계열
2023,경상국립대학교,스마트유통물류학과,3266000,인문사회계열
2023,경상국립대학교,스마트자동화공학과,4330000,공학계열
2023,경상국립대학교,식물의학과,4024000,자연과학계열
2023,경상국립대학교,식품영양학과,4024000,자연과학계열
2023,경상국립대학교,식품자원경제학과,3266000,인문사회계열
2023,경상국립대학교,심리학과,3266000,인문사회계열
2023,경상국립대학교,애그로시스템공학부,4330000,자연과학계열
2023,경상국립대학교,약학과,5916000,자연과학계열
2023,경상국립대학교,약학과,5916000,자연과학계열
2023,경상국립대학교,양식생명과학과,4024000,자연과학계열
2023,경상국립대학교,에너지공학과,4330000,공학계열
2023,경상국립대학교,에너지기계공학과,4330000,공학계열
2023,경상국립대학교,역사교육과,3266000,인문사회계열
2023,경상국립대학교,영어교육과,3266000,인문사회계열
2023,경상국립대학교,영어영문학과,3266000,인문사회계열
2023,경상국립대학교,영어영문학부영어영문학전공,3266000,인문사회계열
2023,경상국립대학교,영어영문학부영어전공,3266000,인문사회계열
2023,경상국립대학교,원예과학부,4024000,자연과학계열
2023,경상국립대학교,원예학과,4024000,자연과학계열
2023,경상국립대학교,유아교육과,3266000,인문사회계열
2023,경상국립대학교,윤리교육과,3266000,인문사회계열
2023,경상국립대학교,융합전자공학부,4330000,공학계열
2023,경상국립대학교,의예과,5916000,자연과학계열
2023,경상국립대학교,인테리어재료공학과,4330000,공학계열
2023,경상국립대학교,일반사회교육과,3266000,인문사회계열
2023,경상국립대학교,일어교육과,3266000,인문사회계열
2023,경상국립대학교,자동차공학과,4330000,공학계열
2023,경상국립대학교,전기공학과,4330000,공학계열
2023,경상국립대학교,전자공학과,4330000,공학계열
2023,경상국립대학교,정보통신공학과,4330000,공학계열
2023,경상국립대학교,정치외교학과,3266000,인문사회계열
2023,경상국립대학교,제어계측공학과,4330000,공학계열
2023,경상국립대학교,제어로봇공학과,4330000,공학계열
2023,경상국립대학교,조선해양공학과,4330000,공학계열
2023,경상국립대학교,중어중문학과,3266000,인문사회계열
2023,경상국립대학교,지능형통신공학과,4330000,공학계열
2023,경상국립대학교,지리교육과,3266000,인문사회계열
2023,경상국립대학교,지역시스템공학과,4330000,자연과학계열
2023,경상국립대학교,철학과,3266000,인문사회계열
2023,경상국립대학교,축산과학부,4024000,자연과학계열
2023,경상국립대학교,축산생명학과,4024000,자연과학계열
2023,경상국립대학교,축산학과,4024000,자연과학계열
2023,경상국립대학교,컴퓨터과학부컴퓨터과학전공,4330000,공학계열
2023,경상국립대학교,컴퓨터과학부컴퓨터소프트웨어전공,4330000,공학계열
2023,경상국립대학교,텍스타일디자인학과,4416000,예체능계열
2023,경상국립대학교,토목공학과,4330000,공학계열
2023,경상국립대학교,한문학과,3266000,인문사회계열
2023,경상국립대학교,항공우주및소프트웨어공학부,4330000,공학계열
2023,경상국립대학교,항노화신소재과학과,4024000,자연과학계열
2023,경상국립대학교,해양경찰시스템학과,4024000,자연과학계열
2023,경상국립대학교,해양수산경영학과,3266000,인문사회계열
2023,경상국립대학교,해양식품공학과,4330000,자연과학계열
2023,경상국립대학교,해양식품생명의학과,4024000,자연과학계열
2023,경상국립대학교,해양토목공학과,4330000,공학계열
2023,경상국립대학교,해양환경공학과,4330000,공학계열
2023,경상국립대학교,행정학과,3266000,인문사회계열
2023,경상국립대학교,화학공학과,4330000,공학계열
2023,경상국립대학교,화학과,4024000,자연과학계열
2023,경상국립대학교,화학교육과,4024000,자연과학계열
2023,경상국립대학교,환경산림과학부,4024000,자연과학계열
2023,경상국립대학교,환경산림과학부,4024000,자연과학계열
2023,경상국립대학교,환경생명화학과,4024000,자연과학계열
2023,경상국립대학교,환경재료과학과,4024000,자연과학계열
2023,경상국립대학교,회계세무학부,3266000,인문사회계열
2023,경상국립대학교,회계학과,3266000,인문사회계열
2023,경상국립대학교,휴먼헬스케어학과,4416000,예체능계열
2023,경성대학교,AI미디어학과,7480000,예체능계열
2023,경성대학교,AI수리학과,6570000,자연과학계열
2023,경성대학교,간호학과,7980000,자연과학계열
2023,경성대학교,간호학과,8017500,자연과학계열
2023,경성대학교,건축학과,7583333.3,공학계열
2023,경성대학교,건축학전공,7550000,공학계열
2023,경성대학교,경영학과,5424528.3,인문사회계열
2023,경성대학교,경제금융물류학부,5500000,인문사회계열
2023,경성대학교,경제금융학전공,5400000,인문사회계열
2023,경성대학교,경찰행정학과,5433333.3,인문사회계열
2023,경성대학교,공예디자인학과,7405000,예체능계열
2023,경성대학교,광고홍보학과,5533333.3,인문사회계열
2023,경성대학교,광고홍보학과,5500000,인문사회계열
2023,경성대학교,국어국문학전공,5400000,인문사회계열
2023,경성대학교,국제무역통상학과,5425155.3,인문사회계열
2023,경성대학교,글로벌Hospitality경영전공,5422000,인문사회계열
2023,경성대학교,글로벌경영전공,5422000,인문사회계열
2023,경성대학교,글로벌학부,5522000,인문사회계열
2023,경성대학교,글로벌한국학전공,5422000,인문사회계열
2023,경성대학교,글로컬문화학부,5500000,인문사회계열
2023,경성대학교,기계자동차공학과,7500000,공학계열
2023,경성대학교,기계자동차공학전공,7450000,공학계열
2023,경성대학교,도시공학과,7483333.3,공학계열
2023,경성대학교,도시공학전공,7450000,공학계열
2023,경성대학교,메카트로닉스공학과,7500000,공학계열
2023,경성대학교,메카트로닉스공학전공,7450000,공학계열
2023,경성대학교,문헌정보학과,5425000,인문사회계열
2023,경성대학교,문화기획학전공,5400000,인문사회계열
2023,경성대학교,문화서비스학전공,5400000,인문사회계열
2023,경성대학교,문화콘텐츠학전공,5400000,인문사회계열
2023,경성대학교,물류학전공,5400000,인문사회계열
2023,경성대학교,물리치료학과,6923333.3,자연과학계열
2023,경성대학교,물리치료학과,6890000,자연과학계열
2023,경성대학교,뮤지컬전공,7410864.2,예체능계열
2023,경성대학교,미디어커뮤니케이션학과,5533333.3,인문사회계열
2023,경성대학교,바이오안전학과,6470000,자연과학계열
2023,경성대학교,반려생물학과,6903333.3,자연과학계열
2023,경성대학교,법학과,5433333.3,인문사회계열
2023,경성대학교,법학전공,5400000,인문사회계열
2023,경성대학교,빅데이터응용통계학과,6503333.3,자연과학계열
2023,경성대학교,사진학과,7405000,예체능계열
2023,경성대학교,사학전공,5540000,인문사회계열
2023,경성대학교,사회복지학과,5430000,인문사회계열
2023,경성대학교,사회복지학과,5463333.3,인문사회계열
2023,경성대학교,산업경영공학과,7474050.6,공학계열
2023,경성대학교,산업디자인학전공,7407522.9,예체능계열
2023,경성대학교,생명과학전공,6470000,자연과학계열
2023,경성대학교,소프트웨어학과,7470833.3,공학계열
2023,경성대학교,수학전공,6470000,자연과학계열
2023,경성대학교,스마트바이오학과,6520000,자연과학계열
2023,경성대학교,스포츠건강학과,6495000,예체능계열
2023,경성대학교,시각디자인학전공,7405735.3,예체능계열
2023,경성대학교,식품영양학과,6503333.3,자연과학계열
2023,경성대학교,신문방송학과,5500000,인문사회계열
2023,경성대학교,신소재공학과,7472857.1,공학계열
2023,경성대학교,신학과,5400000,인문사회계열
2023,경성대학교,실내건축디자인학전공,7450000,공학계열
2023,경성대학교,심리학과,5425000,인문사회계열
2023,경성대학교,애니메이션학전공,7380000,예체능계열
2023,경성대학교,약학과,10335000,자연과학계열
2023,경성대학교,역사문화학전공,5540000,인문사회계열
2023,경성대학교,연극전공,7404342.1,예체능계열
2023,경성대학교,영상애니메이션학부,7480000,예체능계열
2023,경성대학교,영어영문학과,5425000,인문사회계열
2023,경성대학교,외식서비스경영학전공,5625000,인문사회계열
2023,경성대학교,유아교육과,5425000,인문사회계열
2023,경성대학교,윤리교육과,5420000,인문사회계열
2023,경성대학교,음악학부,7690270.3,예체능계열
2023,경성대학교,응용수학과,6470000,자연과학계열
2023,경성대학교,응용통계학전공,6470000,자연과학계열
2023,경성대학교,인문문화학부,5500000,인문사회계열
2023,경성대학교,일어일문학전공,5400000,인문사회계열
2023,경성대학교,전기공학과,7475000,공학계열
2023,경성대학교,전자공학과,7475000,공학계열
2023,경성대학교,정보통신공학과,7475000,공학계열
2023,경성대학교,중국학과,5425000,인문사회계열
2023,경성대학교,컴퓨터공학과,7475000,공학계열
2023,경성대학교,토목공학과,7483333.3,공학계열
2023,경성대학교,토목공학전공,7450000,공학계열
2023,경성대학교,행정학전공,5400000,인문사회계열
2023,경성대학교,현대미술학과,7430000,예체능계열
2023,경성대학교,호텔관광경영학전공,5625308.6,인문사회계열
2023,경성대학교,화학신소재학과,6470000,자연과학계열
2023,경성대학교,화학전공,6470000,자연과학계열
2023,경성대학교,환경공학전공,7450000,공학계열
2023,경성대학교,회계학과,5425155.3,인문사회계열
2023,경운대학교,간호학과,7845000,자연과학계열
2023,경운대학교,경찰행정학과,6095000,인문사회계열
2023,경운대학교,무인기공학과,7995000,공학계열
2023,경운대학교,물리치료학과,7845945.9,자연과학계열
2023,경운대학교,사회체육학과,7860000,예체능계열
2023,경운대학교,상담복지학과,6060000,인문사회계열
2023,경운대학교,상담복지학부,6200000,인문사회계열
2023,경운대학교,소프트웨어학부,8100000,공학계열
2023,경운대학교,스포츠건강재활학과,8000000,예체능계열
2023,경운대학교,안전방재공학과,7995000,공학계열
2023,경운대학교,에너지소재공학과,8100000,공학계열
2023,경운대학교,의료서비스경영학과,6085454.5,인문사회계열
2023,경운대학교,임상병리학과,7845000,자연과학계열
2023,경운대학교,작업치료학과,7845000,자연과학계열
2023,경운대학교,치위생학과,7845000,자연과학계열
2023,경운대학교,항공관광서비스학과,6200000,인문사회계열
2023,경운대학교,항공기계공학과,7995000,공학계열
2023,경운대학교,항공보안경호학부,7902608.7,예체능계열
2023,경운대학교,항공서비스학과,6060000,인문사회계열
2023,경운대학교,항공소프트웨어공학과,7960000,공학계열
2023,경운대학교,항공신소재공학과,7960000,공학계열
2023,경운대학교,항공전자공학과,7995000,공학계열
2023,경운대학교,항공정보통신공학과,7995000,공학계열
2023,경운대학교,항공컴퓨터학과,7960000,공학계열
2023,경인교육대학교,초등교육과,3316000,인문사회계열
2023,경일대학교,K방송예술학부방송연예전공,8474000,예체능계열
2023,경일대학교,K방송예술학부실용음악전공,8474000,예체능계열
2023,경일대학교,K뷰티화장품산업학부,8334000,예체능계열
2023,경일대학교,K컬쳐엔터테인먼트학부,8334000,예체능계열
2023,경일대학교,SMART라이프대학,5680000,인문사회계열
2023,경일대학교,SMART스포츠대학,6790000,예체능계열
2023,경일대학교,SMART엔지니어링대학,7800000,공학계열
2023,경일대학교,간호학과,7695660.4,자연과학계열
2023,경일대학교,건설방재공학과,7660000,공학계열
2023,경일대학교,건설방재학과,7660000,공학계열
2023,경일대학교,건축학부건축공학전공,7660000,공학계열
2023,경일대학교,건축학부건축공학전공,7660000,공학계열
2023,경일대학교,건축학부건축학전공,7660000,공학계열
2023,경일대학교,건축학부건축학전공,7660000,공학계열
2023,경일대학교,게임엔터테인먼트학과,7800000,공학계열
2023,경일대학교,경찰학과,5540000,인문사회계열
2023,경일대학교,경찰행정학과,5540000,인문사회계열
2023,경일대학교,국토정보학부공간정보전공,7660000,공학계열
2023,경일대학교,글로벌비즈니스학과,5540000,인문사회계열
2023,경일대학교,기계자동차학부,7660000,공학계열
2023,경일대학교,기계자동차학부기계공학과,7660000,공학계열
2023,경일대학교,기계자동차학부로봇모빌리티전공,7660000,공학계열
2023,경일대학교,기계자동차학부자율주행자동차전공,7660000,공학계열
2023,경일대학교,기계자동차학부자율주행자동차학과,7660000,공학계열
2023,경일대학교,노인체육복지학과,6650000,예체능계열
2023,경일대학교,만화애니메이션학부,8374579.7,예체능계열
2023,경일대학교,복지서비스학부노인체육복지학과,6650000,예체능계열
2023,경일대학교,복지서비스학부사회복지학과,5540000,인문사회계열
2023,경일대학교,부동산지적학과,6650000,인문사회계열
2023,경일대학교,부동산지적학과,6724117.6,인문사회계열
2023,경일대학교,뷰티학과,8474000,예체능계열
2023,경일대학교,사진영상학부,8334000,예체능계열
2023,경일대학교,사진영상학부사진영상전공,8474000,예체능계열
2023,경일대학교,사진영상학부이미지테크놀로지전공,8474000,예체능계열
2023,경일대학교,사회복지학과,5540000,인문사회계열
2023,경일대학교,상경학부경영학전공,5540000,인문사회계열
2023,경일대학교,상경학부국제통상학전공,5540000,인문사회계열
2023,경일대학교,상담심리학과,5540000,인문사회계열
2023,경일대학교,소방방재학부,7660000,공학계열
2023,경일대학교,스마트경영공학과,8443272.7,공학계열
2023,경일대학교,스마트경영학부,6730000,인문사회계열
2023,경일대학교,스마트디자인공학부,7800000,공학계열
2023,경일대학교,스마트전력인프라학과,8443272.7,공학계열
2023,경일대학교,스마트팩토리융합학과,8412190.5,공학계열
2023,경일대학교,스마트푸드테크학과,8497666.7,자연과학계열
2023,경일대학교,스포츠융합학과,6650000,예체능계열
2023,경일대학교,스포츠재활의학과,6650000,예체능계열
2023,경일대학교,스포츠학부,6650000,예체능계열
2023,경일대학교,스포츠학부스포츠코칭전공,6650000,예체능계열
2023,경일대학교,식품개발학과,7660000,자연과학계열
2023,경일대학교,영상콘텐츠제작학과,8334000,예체능계열
2023,경일대학교,응급구조학과,7695000,자연과학계열
2023,경일대학교,전기공학과,7660000,공학계열
2023,경일대학교,전기공학과,7660000,공학계열
2023,경일대학교,전기전자에너지학부,7800000,공학계열
2023,경일대학교,전문스포츠학부엘리트육성전공,6720000,예체능계열
2023,경일대학교,전문스포츠학부축구학과,6720000,예체능계열
2023,경일대학교,전문스포츠학부태권도학과,6725384.6,예체능계열
2023,경일대학교,전자공학과,7660000,공학계열
2023,경일대학교,컴퓨터사이언스학부,7660000,공학계열
2023,경일대학교,컴퓨터사이언스학부게임엔터테인먼트전공,7660000,공학계열
2023,경일대학교,컴퓨터사이언스학부게임전공,7660000,공학계열
2023,경일대학교,컴퓨터사이언스학부클라우드컴퓨팅전공,7660000,공학계열
2023,경일대학교,특수군사학과,5680000,인문사회계열
2023,경일대학교,항공서비스학과,6670000,인문사회계열
2023,경일대학교,화학공학과,7660000,공학계열
2023,경희대학교,Hospitality경영학과,6339600,인문사회계열
2023,경희대학교,PostModern음악학과,8625600,예체능계열
2023,경희대학교,간호학과,7399600,자연과학계열
2023,경희대학교,건축공학과,8625600,공학계열
2023,경희대학교,건축학과,8616480,공학계열
2023,경희대학교,경영학과,6339600,인문사회계열
2023,경희대학교,경제학과,6339600,인문사회계열
2023,경희대학교,골프산업학과,8307600,예체능계열
2023,경희대학교,관광엔터테인먼트학부,6339600,인문사회계열
2023,경희대학교,국어국문학과,6339600,인문사회계열
2023,경희대학교,국제통상금융투자학부,6339600,인문사회계열
2023,경희대학교,국제학과,6339600,인문사회계열
2023,경희대학교,글로벌커뮤니케이션학부,6339600,인문사회계열
2023,경희대학교,글로벌한국학과,8869600,인문사회계열
2023,경희대학교,기계공학과,8625600,공학계열
2023,경희대학교,기악과,8625600,예체능계열
2023,경희대학교,도예학과,8625600,예체능계열
2023,경희대학교,러시아어학과,6339600,인문사회계열
2023,경희대학교,무역학과,6339600,인문사회계열
2023,경희대학교,무용학부,8625600,예체능계열
2023,경희대학교,무용학부,8625600,예체능계열
2023,경희대학교,무용학부,8625600,예체능계열
2023,경희대학교,문화관광산업학과,6339600,인문사회계열
2023,경희대학교,물리학과,7399600,자연과학계열
2023,경희대학교,빅데이터응용학과,7445200,인문사회계열
2023,경희대학교,사학과,6339600,인문사회계열
2023,경희대학교,사회기반시스템공학과,8625600,공학계열
2023,경희대학교,사회학과,6339600,인문사회계열
2023,경희대학교,산업경영공학과,8625600,공학계열
2023,경희대학교,생물학과,7399600,자연과학계열
2023,경희대학교,생체의공학과,8625600,공학계열
2023,경희대학교,성악과,8625600,예체능계열
2023,경희대학교,소프트웨어융합학과,8625600,공학계열
2023,경희대학교,수학과,7399600,자연과학계열
2023,경희대학교,스마트팜과학과,8638266.7,자연과학계열
2023,경희대학교,스페인어학과,6339600,인문사회계열
2023,경희대학교,스포츠지도학과,8307600,예체능계열
2023,경희대학교,식물환경신소재공학과,8625600,공학계열
2023,경희대학교,식품영양학과,7399600,자연과학계열
2023,경희대학교,약과학과,8012333.3,자연과학계열
2023,경희대학교,약학과,10882000,자연과학계열
2023,경희대학교,약학과,10973200,자연과학계열
2023,경희대학교,연극영화학과,8625600,예체능계열
2023,경희대학교,영어영문학과,6339600,인문사회계열
2023,경희대학교,우주과학과,8625600,자연과학계열
2023,경희대학교,원자력공학과,8625600,공학계열
2023,경희대학교,유전생명공학과,8625600,자연과학계열
2023,경희대학교,응용수학과,8625600,자연과학계열
2023,경희대학교,응용영어통번역학과,6339600,인문사회계열
2023,경희대학교,의상학과,7399600,자연과학계열
2023,경희대학교,의예과,12491200,자연과학계열
2023,경희대학교,인공지능학과,8671200,공학계열
2023,경희대학교,일본어학과,6339600,인문사회계열
2023,경희대학교,작곡과,8625600,예체능계열
2023,경희대학교,전자공학과,8625600,공학계열
2023,경희대학교,정보전자신소재공학과,8625600,공학계열
2023,경희대학교,정치외교학과,6339600,인문사회계열
2023,경희대학교,조리푸드디자인학과,7134600,인문사회계열
2023,경희대학교,조리산업학과,7134600,인문사회계열
2023,경희대학교,주거환경학과,7399600,자연과학계열
2023,경희대학교,중국어학과,6339600,인문사회계열
2023,경희대학교,철학과,6339600,인문사회계열
2023,경희대학교,체육학과,8307600,예체능계열
2023,경희대학교,치의예과,12491200,자연과학계열
2023,경희대학교,치의학과,12400000,의학계열
2023,경희대학교,컴퓨터공학과,8625600,공학계열
2023,경희대학교,태권도학과,8307600,예체능계열
2023,경희대학교,프랑스어학과,6339600,인문사회계열
2023,경희대학교,한국어학과,6339600,인문사회계열
2023,경희대학교,한방생명공학과,8625600,자연과학계열
2023,경희대학교,한약학과,8625600,자연과학계열
2023,경희대학교,한의예과,9489200,자연과학계열
2023,경희대학교,한의학과,9398000,의학계열
2023,경희대학교,행정학과,6339600,인문사회계열
2023,경희대학교,화학공학과,8625600,공학계열
2023,경희대학교,화학과,7399600,자연과학계열
2023,경희대학교,환경학및환경공학과,8625600,자연과학계열
2023,경희대학교,회계세무학과,6339600,인문사회계열
2023,계명대학교,DepartmentofInternationalBusiness,8751200,인문사회계열
2023,계명대학교,DepartmentofInternationalRelations,8747000,인문사회계열
2023,계명대학교,EMU경영학부,5910000,인문사회계열
2023,계명대학교,간호학과,7685000,자연과학계열
2023,계명대학교,건축공학전공,8278000,공학계열
2023,계명대학교,건축학전공,8270941.2,공학계열
2023,계명대학교,게임소프트웨어전공,8273000,공학계열
2023,계명대학교,경영빅데이터전공,5980000,인문사회계열
2023,계명대학교,경영정보학전공,5936250,인문사회계열
2023,계명대학교,경영학전공,5945000,인문사회계열
2023,계명대학교,경제금융학전공,5943478.3,인문사회계열
2023,계명대학교,경찰행정학과,5945000,인문사회계열
2023,계명대학교,공예디자인전공,8865000,예체능계열
2023,계명대학교,공중보건학전공,7685000,자연과학계열
2023,계명대학교,관광경영학전공,5938437.5,인문사회계열
2023,계명대학교,관현악전공,8866019.4,예체능계열
2023,계명대학교,광고홍보학전공,5945000,인문사회계열
2023,계명대학교,교육학과,5945000,인문사회계열
2023,계명대학교,교통공학전공,8273000,공학계열
2023,계명대학교,국어교육과,5945000,인문사회계열
2023,계명대학교,국어국문학전공,5945000,인문사회계열
2023,계명대학교,국제통상학전공,5943432.8,인문사회계열
2023,계명대학교,기계공학전공,8276181.8,공학계열
2023,계명대학교,기독교학과,5945000,인문사회계열
2023,계명대학교,독일유럽학과,5934347.8,인문사회계열
2023,계명대학교,디지펜게임공학전공,8273000,공학계열
2023,계명대학교,러시아중앙아시아학과,5950000,인문사회계열
2023,계명대학교,로봇공학전공,8276888.9,공학계열
2023,계명대학교,무용전공,8861818.2,예체능계열
2023,계명대학교,문헌정보학과,5945000,인문사회계열
2023,계명대학교,미국학전공,5910000,인문사회계열
2023,계명대학교,법학과,5942941.2,인문사회계열
2023,계명대학교,사진미디어전공,8865000,예체능계열
2023,계명대학교,사학과,5945000,인문사회계열
2023,계명대학교,사회복지학과,5950000,인문사회계열
2023,계명대학교,사회체육학전공,7686521.7,예체능계열
2023,계명대학교,사회학과,5950000,인문사회계열
2023,계명대학교,산업공학과,8273000,공학계열
2023,계명대학교,산업디자인전공,8865000,예체능계열
2023,계명대학교,생명과학전공,7685000,자연과학계열
2023,계명대학교,생태조경학전공,8278000,공학계열
2023,계명대학교,성악전공,8865000,예체능계열
2023,계명대학교,세무학전공,5945000,인문사회계열
2023,계명대학교,수학전공,7678000,자연과학계열
2023,계명대학교,스마트제조공학전공,8378000,공학계열
2023,계명대학교,스페인어중남미학과,5945000,인문사회계열
2023,계명대학교,식품가공학전공,7685000,자연과학계열
2023,계명대학교,신소재공학전공,8274842.1,공학계열
2023,계명대학교,실버스포츠복지전공,7790000,예체능계열
2023,계명대학교,실용음악음향전공,8865000,예체능계열
2023,계명대학교,심리학과,5945000,인문사회계열
2023,계명대학교,약학과,9535000,자연과학계열
2023,계명대학교,언론영상학전공,5945000,인문사회계열
2023,계명대학교,연극뮤지컬전공,8865000,예체능계열
2023,계명대학교,영상애니메이션전공,8867058.8,예체능계열
2023,계명대학교,영어교육과,5945000,인문사회계열
2023,계명대학교,영어영문학과,5942666.7,인문사회계열
2023,계명대학교,웹툰전공,8970000,예체능계열
2023,계명대학교,유아교육과,6005000,인문사회계열
2023,계명대학교,의예과,9920000,자연과학계열
2023,계명대학교,의용공학과,8274842.1,공학계열
2023,계명대학교,인문사회계열,5956206.9,인문사회계열
2023,계명대학교,일본어일본학과,5941549.3,인문사회계열
2023,계명대학교,일본학전공,5910000,인문사회계열
2023,계명대학교,자동차공학전공,8273000,공학계열
2023,계명대학교,작곡전공,8830000,예체능계열
2023,계명대학교,전기에너지공학전공,8276181.8,공학계열
2023,계명대학교,전자공학전공,8273000,공학계열
2023,계명대학교,정치외교학전공,5945000,인문사회계열
2023,계명대학교,제약학과,9535000,자연과학계열
2023,계명대학교,중국어중국학과,5939473.7,인문사회계열
2023,계명대학교,중국학전공,5910000,인문사회계열
