기준연도,학교명,계열,재적학생수,중도탈락자수,중도탈락률(%)
2022,이화여자대학교,공학,3103.0,114.0,3.6738640025781506
2022,이화여자대학교,예체능,1461.0,19.0,1.3004791238877482
2022,이화여자대학교,의학,307.0,0.0,0.0
2022,이화여자대학교,인문사회,8989.0,212.0,2.358438091000111
2022,이화여자대학교,자연과학,3029.0,87.0,2.872235061076263
2022,인제대학교,공학,2834.0,243.0,8.574453069865914
2022,인제대학교,예체능,287.0,32.0,11.149825783972126
2022,인제대학교,의학,419.0,0.0,0.0
2022,인제대학교,인문사회,2921.0,225.0,7.702841492639507
2022,인제대학교,자연과학,2128.0,63.0,2.9605263157894735
2022,인천가톨릭대학교,인문사회,75.0,7.0,9.333333333333334
2022,인천가톨릭대학교 _제2캠퍼스,공학,81.0,1.0,1.2345679012345678
2022,인천가톨릭대학교 _제2캠퍼스,예체능,324.0,26.0,8.024691358024691
2022,인천가톨릭대학교 _제2캠퍼스,인문사회,101.0,5.0,4.9504950495049505
2022,인천가톨릭대학교 _제2캠퍼스,자연과학,205.0,3.0,1.4634146341463417
2022,인천대학교,공학,6129.0,231.0,3.768967205090553
2022,인천대학교,예체능,1480.0,55.0,3.7162162162162162
2022,인천대학교,인문사회,6214.0,218.0,3.5082072738976504
2022,인천대학교,자연과학,613.0,18.0,2.936378466557912
2022,인하대학교,공학,10657.0,358.0,3.359294360514216
2022,인하대학교,예체능,696.0,11.0,1.5804597701149428
2022,인하대학교,의학,213.0,0.0,0.0
2022,인하대학교,인문사회,8415.0,231.0,2.7450980392156863
2022,인하대학교,자연과학,1838.0,60.0,3.264417845484222
2022,장로회신학대학교,예체능,250.0,19.0,7.6
2022,장로회신학대학교,인문사회,566.0,16.0,2.8268551236749118
2022,전남대학교,공학,6223.0,307.0,4.9333119074401415
2022,전남대학교,예체능,910.0,31.0,3.4065934065934065
2022,전남대학교,의학,692.0,1.0,0.1445086705202312
2022,전남대학교,인문사회,8016.0,270.0,3.3682634730538923
2022,전남대학교,자연과학,3234.0,144.0,4.452690166975881
2022,전남대학교 _제2캠퍼스,공학,2429.0,202.0,8.316179497735694
2022,전남대학교 _제2캠퍼스,인문사회,819.0,59.0,7.203907203907203
2022,전남대학교 _제2캠퍼스,자연과학,63.0,8.0,12.698412698412698
2022,전북대학교,공학,10297.0,470.0,4.564436243566087
2022,전북대학교,예체능,522.0,19.0,3.6398467432950192
2022,전북대학교,의학,922.0,3.0,0.32537960954446854
2022,전북대학교,인문사회,8150.0,317.0,3.8895705521472395
2022,전북대학교,자연과학,2435.0,96.0,3.942505133470226
2022,전주교육대학교,인문사회,1169.0,43.0,3.6783575705731395
2022,전주대학교,공학,3750.0,251.0,6.693333333333333
2022,전주대학교,예체능,945.0,66.0,6.984126984126984
2022,전주대학교,의학,1.0,1.0,100.0
2022,전주대학교,인문사회,7261.0,546.0,7.519625395950971
2022,전주대학교,자연과학,1033.0,38.0,3.6786060019361084
2022,정석대학,공학,1.0,1.0,100.0
2022,정석대학,인문사회,45.0,1.0,2.2222222222222223
2022,제주국제대학교,공학,446.0,92.0,20.62780269058296
2022,제주국제대학교,예체능,7.0,2.0,28.57142857142857
2022,제주국제대학교,인문사회,205.0,40.0,19.51219512195122
2022,제주국제대학교,자연과학,13.0,10.0,76.92307692307693
2022,제주대학교,공학,3748.0,210.0,5.602988260405549
2022,제주대학교,예체능,683.0,57.0,8.345534407027818
2022,제주대학교,의학,262.0,3.0,1.1450381679389312
2022,제주대학교,인문사회,6242.0,298.0,4.774110861903236
2022,제주대학교,자연과학,1707.0,81.0,4.745166959578207
2022,조선대학교,공학,9100.0,446.0,4.9010989010989015
2022,조선대학교,예체능,1590.0,84.0,5.283018867924529
2022,조선대학교,의학,803.0,2.0,0.24906600249066002
2022,조선대학교,인문사회,9914.0,544.0,5.487189832560016
2022,조선대학교,자연과학,1862.0,66.0,3.544575725026853
2022,중부대학교,공학,3391.0,265.0,7.814803892657034
2022,중부대학교,예체능,1312.0,85.0,6.478658536585366
2022,중부대학교,인문사회,3361.0,305.0,9.074680154715859
2022,중부대학교,자연과학,990.0,64.0,6.4646464646464645
2022,중앙대학교,공학,5938.0,238.0,4.008083529808016
2022,중앙대학교,예체능,607.0,28.0,4.612850082372323
2022,중앙대학교,의학,552.0,4.0,0.7246376811594203
2022,중앙대학교,인문사회,13794.0,405.0,2.93605915615485
2022,중앙대학교,자연과학,2714.0,122.0,4.495210022107591
2022,중앙대학교 _제2캠퍼스,공학,1238.0,57.0,4.604200323101777
2022,중앙대학교 _제2캠퍼스,예체능,4178.0,145.0,3.4705600765916707
2022,중앙대학교 _제2캠퍼스,인문사회,38.0,19.0,50.0
2022,중앙대학교 _제2캠퍼스,자연과학,2.0,1.0,50.0
2022,중앙승가대학교,예체능,21.0,3.0,14.285714285714285
2022,중앙승가대학교,인문사회,71.0,12.0,16.901408450704224
2022,중원대학교,공학,2194.0,305.0,13.901549680948039
2022,중원대학교,예체능,277.0,35.0,12.63537906137184
2022,중원대학교,인문사회,822.0,145.0,17.63990267639903
2022,중원대학교,자연과학,872.0,70.0,8.027522935779817
2022,진주교육대학교,인문사회,1332.0,25.0,1.8768768768768769
2022,차의과학대학교,공학,430.0,30.0,6.976744186046512
2022,차의과학대학교,예체능,159.0,11.0,6.918238993710692
2022,차의과학대학교,의학,295.0,14.0,4.745762711864407
2022,차의과학대학교,인문사회,636.0,50.0,7.861635220125786
2022,차의과학대학교,자연과학,1138.0,50.0,4.393673110720562
2022,창신대학교,공학,499.0,79.0,15.831663326653306
2022,창신대학교,예체능,249.0,36.0,14.457831325301203
2022,창신대학교,인문사회,708.0,70.0,9.887005649717514
2022,창신대학교,자연과학,641.0,24.0,3.74414976599064
2022,청운대학교,공학,1266.0,85.0,6.714060031595577
2022,청운대학교,예체능,801.0,119.0,14.856429463171036
2022,청운대학교,인문사회,2840.0,227.0,7.992957746478874
2022,청운대학교,자연과학,513.0,19.0,3.7037037037037033
2022,청주교육대학교,인문사회,1206.0,44.0,3.6484245439469323
2022,청주대학교,공학,5021.0,245.0,4.879506074487154
2022,청주대학교,예체능,1175.0,52.0,4.425531914893617
2022,청주대학교,의학,41.0,2.0,4.878048780487805
2022,청주대학교,인문사회,5964.0,290.0,4.862508383635144
2022,청주대학교,자연과학,1655.0,49.0,2.9607250755287007
2022,초당대학교,공학,1295.0,246.0,18.996138996138995
2022,초당대학교,예체능,166.0,32.0,19.27710843373494
2022,초당대학교,인문사회,808.0,198.0,24.504950495049506
2022,초당대학교,자연과학,868.0,31.0,3.571428571428571
2022,총신대학교,예체능,298.0,16.0,5.369127516778524
2022,총신대학교,인문사회,1471.0,47.0,3.195105370496261
2022,총신대학교,자연과학,51.0,0.0,0.0
2022,추계예술대학교,예체능,631.0,37.0,5.863708399366086
2022,추계예술대학교,인문사회,122.0,2.0,1.639344262295082
2022,춘천교육대학교,인문사회,1330.0,52.0,3.909774436090226
2022,충남대학교,공학,7476.0,348.0,4.654895666131622
2022,충남대학교,예체능,552.0,20.0,3.6231884057971016
2022,충남대학교,의학,848.0,7.0,0.8254716981132075
2022,충남대학교,인문사회,8197.0,301.0,3.6720751494449186
2022,충남대학교,자연과학,3441.0,173.0,5.027608253414705
2022,충북대학교,공학,7421.0,299.0,4.0291065894084355
2022,충북대학교,예체능,55.0,2.0,3.6363636363636362
2022,충북대학교,의학,500.0,2.0,0.4
2022,충북대학교,인문사회,6339.0,259.0,4.085817952358417
2022,충북대학교,자연과학,2434.0,109.0,4.47822514379622
2022,칼빈대학교,예체능,44.0,4.0,9.090909090909092
2022,칼빈대학교,인문사회,219.0,22.0,10.045662100456621
2022,평택대학교,공학,1279.0,83.0,6.489444878811572
2022,평택대학교,예체능,856.0,111.0,12.967289719626168
2022,평택대학교,인문사회,1775.0,150.0,8.450704225352112
2022,평택대학교,자연과학,259.0,24.0,9.266409266409266
2022,포항공과대학교,공학,766.0,11.0,1.4360313315926894
2022,포항공과대학교,인문사회,78.0,0.0,0.0
2022,포항공과대학교,자연과학,96.0,0.0,0.0
2022,한경국립대학교,공학,3986.0,233.0,5.845459106874059
2022,한경국립대학교,예체능,317.0,15.0,4.73186119873817
2022,한경국립대학교,인문사회,1210.0,84.0,6.9421487603305785
2022,한경국립대학교,자연과학,384.0,26.0,6.770833333333333
2022,한국공학대학교,공학,7126.0,345.0,4.8414257648049395
2022,한국공학대학교,예체능,1483.0,70.0,4.720161834120027
2022,한국공학대학교,인문사회,1019.0,61.0,5.986261040235525
2022,한국과학기술원,공학,3226.0,55.0,1.7048977061376318
2022,한국과학기술원,인문사회,66.0,0.0,0.0
2022,한국과학기술원,자연과학,230.0,4.0,1.7391304347826086
2022,한국교원대학교,인문사회,2596.0,66.0,2.5423728813559325
2022,한국기술교육대학교,공학,4993.0,203.0,4.065691968756259
2022,한국기술교육대학교,인문사회,894.0,63.0,7.046979865771812
2022,한국방송통신대학교,공학,17716.0,3609.0,20.37141566945134
2022,한국방송통신대학교,예체능,6170.0,1450.0,23.500810372771475
2022,한국방송통신대학교,인문사회,89617.0,18644.0,20.804088509992525
2022,한국방송통신대학교,자연과학,11776.0,2195.0,18.63960597826087
2022,한국성서대학교,공학,214.0,10.0,4.672897196261682
2022,한국성서대학교,인문사회,419.0,21.0,5.011933174224343
2022,한국성서대학교,자연과학,243.0,3.0,1.2345679012345678
2022,한국예술종합학교,공학,119.0,4.0,3.361344537815126
2022,한국예술종합학교,예체능,2144.0,44.0,2.0522388059701493
2022,한국예술종합학교,인문사회,147.0,3.0,2.0408163265306123
2022,한국외국어대학교,공학,2300.0,140.0,6.086956521739131
2022,한국외국어대학교,인문사회,12849.0,510.0,3.9691804809712816
2022,한국외국어대학교,자연과학,871.0,50.0,5.7405281285878305
2022,한국전통문화대학교,공학,194.0,0.0,0.0
2022,한국전통문화대학교,예체능,194.0,0.0,0.0
2022,한국전통문화대학교,인문사회,279.0,0.0,0.0
2022,한국체육대학교,공학,158.0,4.0,2.5316455696202533
2022,한국체육대학교,예체능,1886.0,41.0,2.1739130434782608
2022,한국체육대학교,인문사회,194.0,4.0,2.0618556701030926
2022,한국침례신학대학교,예체능,117.0,15.0,12.82051282051282
2022,한국침례신학대학교,인문사회,1047.0,52.0,4.966571155682904
2022,한국항공대학교,공학,5027.0,187.0,3.7199124726477026
2022,한국항공대학교,인문사회,613.0,22.0,3.588907014681892
2022,한남대학교,공학,3807.0,229.0,6.015235093249278
2022,한남대학교,예체능,800.0,35.0,4.375
2022,한남대학교,인문사회,8040.0,427.0,5.310945273631841
2022,한남대학교,자연과학,1043.0,67.0,6.423777564717162
2022,한동대학교,공학,1815.0,64.0,3.5261707988980713
2022,한동대학교,예체능,350.0,9.0,2.571428571428571
2022,한동대학교,인문사회,1599.0,50.0,3.1269543464665412
2022,한라대학교,공학,725.0,54.0,7.448275862068964
2022,한라대학교,예체능,238.0,16.0,6.722689075630252
2022,한라대학교,인문사회,1141.0,62.0,5.433829973707274
2022,한림대학교,공학,935.0,57.0,6.096256684491978
2022,한림대학교,예체능,341.0,14.0,4.105571847507331
2022,한림대학교,의학,326.0,1.0,0.3067484662576687
2022,한림대학교,인문사회,4779.0,230.0,4.812722326846621
2022,한림대학교,자연과학,1223.0,39.0,3.188879803761243
2022,한서대학교,공학,3992.0,289.0,7.239478957915832
2022,한서대학교,예체능,932.0,62.0,6.652360515021459
2022,한서대학교,인문사회,1747.0,109.0,6.239267315397825
2022,한서대학교,자연과학,1051.0,48.0,4.567078972407232
2022,한성대학교,공학,2444.0,96.0,3.927986906710311
2022,한성대학교,예체능,1043.0,30.0,2.876318312559923
2022,한성대학교,인문사회,1202.0,52.0,4.326123128119801
2022,한성대학교,자연과학,1.0,0.0,0.0
2022,한세대학교,공학,843.0,46.0,5.456702253855279
2022,한세대학교,예체능,437.0,27.0,6.178489702517163
2022,한세대학교,인문사회,1645.0,102.0,6.2006079027355625
2022,한세대학교,자연과학,208.0,2.0,0.9615384615384616
2022,한신대학교,공학,1381.0,66.0,4.779145546705286
2022,한신대학교,예체능,36.0,2.0,5.555555555555555
2022,한신대학교,인문사회,4985.0,321.0,6.439317953861584
2022,한신대학교,자연과학,453.0,30.0,6.622516556291391
2022,한양대학교,공학,9289.0,391.0,4.2092797933039074
2022,한양대학교,예체능,712.0,21.0,2.9494382022471908
2022,한양대학교,의학,443.0,3.0,0.6772009029345373
2022,한양대학교,인문사회,7223.0,228.0,3.156583137200609
2022,한양대학교,자연과학,1717.0,58.0,3.37798485730926
2022,한양대학교(ERICA) _분교,공학,5955.0,165.0,2.770780856423174
2022,한양대학교(ERICA) _분교,예체능,1423.0,27.0,1.8973998594518624
2022,한양대학교(ERICA) _분교,인문사회,4584.0,121.0,2.6396160558464223
2022,한양대학교(ERICA) _분교,자연과학,537.0,21.0,3.910614525139665
2022,한일장신대학교,예체능,86.0,27.0,31.3953488372093
2022,한일장신대학교,인문사회,431.0,63.0,14.617169373549885
2022,한일장신대학교,자연과학,506.0,23.0,4.545454545454546
2022,협성대학교,공학,1532.0,84.0,5.483028720626632
2022,협성대학교,예체능,664.0,64.0,9.63855421686747
2022,협성대학교,인문사회,2934.0,186.0,6.339468302658487
2022,협성대학교,자연과학,211.0,5.0,2.3696682464454977
2022,호남대학교,공학,2612.0,230.0,8.805513016845328
2022,호남대학교,예체능,671.0,63.0,9.38897168405365
2022,호남대학교,인문사회,2860.0,219.0,7.657342657342657
2022,호남대학교,자연과학,1162.0,27.0,2.323580034423408
2022,호남신학대학교,예체능,333.0,23.0,6.906906906906906
2022,호남신학대학교,인문사회,424.0,17.0,4.009433962264151
2022,호서대학교,공학,7202.0,390.0,5.415162454873646
2022,호서대학교,예체능,1168.0,61.0,5.222602739726027
2022,호서대학교,인문사회,4798.0,321.0,6.690287619841601
2022,호서대학교,자연과학,1118.0,34.0,3.041144901610018
2022,호원대학교,공학,854.0,131.0,15.339578454332553
2022,호원대학교,예체능,1919.0,161.0,8.389786347055757
2022,호원대학교,인문사회,1193.0,231.0,19.362950544844928
2022,호원대학교,자연과학,600.0,18.0,3.0
2022,홍익대학교,공학,7527.0,294.0,3.9059386209645277
2022,홍익대학교,예체능,1889.0,41.0,2.170460561143462
2022,홍익대학교,인문사회,5238.0,200.0,3.8182512409316534
2022,홍익대학교 _제2캠퍼스,공학,2988.0,180.0,6.024096385542169
2022,홍익대학교 _제2캠퍼스,예체능,2470.0,74.0,2.9959514170040484
2022,홍익대학교 _제2캠퍼스,인문사회,1442.0,55.0,3.814147018030513
2022,화성의과학대학교,공학,74.0,13.0,17.56756756756757
2022,화성의과학대학교,예체능,42.0,2.0,4.761904761904762
2022,화성의과학대학교,인문사회,199.0,26.0,13.06532663316583
2022,화성의과학대학교,자연과학,208.0,4.0,1.9230769230769231
2023,가톨릭관동대학교,공학,1698.0,154.0,9.069493521790342
2023,가톨릭관동대학교,예체능,574.0,49.0,8.536585365853659
2023,가톨릭관동대학교,의학,242.0,1.0,0.4132231404958678
2023,가톨릭관동대학교,인문사회,4189.0,422.0,10.074003342086417
2023,가톨릭관동대학교,자연과학,1179.0,60.0,5.089058524173027
2023,가톨릭꽃동네대학교,인문사회,244.0,16.0,6.557377049180328
2023,가톨릭꽃동네대학교,자연과학,310.0,13.0,4.193548387096775
2023,가톨릭대학교,공학,1966.0,70.0,3.560528992878942
2023,가톨릭대학교,예체능,234.0,18.0,7.6923076923076925
2023,가톨릭대학교,인문사회,5421.0,145.0,2.6747832503228186
2023,가톨릭대학교,자연과학,1045.0,46.0,4.401913875598086
2023,가톨릭대학교 _제2캠퍼스,의학,379.0,0.0,0.0
2023,가톨릭대학교 _제2캠퍼스,자연과학,587.0,13.0,2.2146507666098807
2023,가톨릭대학교 _제3캠퍼스,인문사회,312.0,16.0,5.128205128205128
2023,강남대학교,공학,1340.0,47.0,3.5074626865671643
2023,강남대학교,예체능,548.0,54.0,9.854014598540147
2023,강남대학교,인문사회,4141.0,196.0,4.733156242453513
2023,강서대학교,예체능,147.0,11.0,7.482993197278912
2023,강서대학교,인문사회,1505.0,91.0,6.046511627906977
2023,강서대학교,자연과학,366.0,11.0,3.0054644808743167
2023,강원대학교,공학,6514.0,198.0,3.039607000307031
2023,강원대학교,예체능,682.0,13.0,1.906158357771261
2023,강원대학교,의학,208.0,1.0,0.4807692307692308
2023,강원대학교,인문사회,7723.0,250.0,3.2370840347015406
2023,강원대학교,자연과학,2832.0,87.0,3.0720338983050848
2023,강원대학교 _제2캠퍼스,공학,4069.0,219.0,5.382157778323912
2023,강원대학교 _제2캠퍼스,예체능,713.0,35.0,4.908835904628331
2023,강원대학교 _제2캠퍼스,인문사회,1424.0,94.0,6.601123595505618
2023,강원대학교 _제2캠퍼스,자연과학,958.0,37.0,3.8622129436325676
2023,건국대학교,공학,9637.0,288.0,2.988481892705199
2023,건국대학교,예체능,847.0,9.0,1.062573789846517
2023,건국대학교,의학,340.0,0.0,0.0
2023,건국대학교,인문사회,6947.0,198.0,2.8501511443788687
2023,건국대학교,자연과학,2070.0,66.0,3.1884057971014492
2023,건국대학교(글로컬) _분교,공학,2380.0,80.0,3.361344537815126
2023,건국대학교(글로컬) _분교,예체능,1928.0,53.0,2.7489626556016598
2023,건국대학교(글로컬) _분교,의학,225.0,2.0,0.8888888888888888
2023,건국대학교(글로컬) _분교,인문사회,2936.0,138.0,4.700272479564033
2023,건국대학교(글로컬) _분교,자연과학,1121.0,49.0,4.371097234611954
2023,건양대학교,공학,866.0,70.0,8.083140877598153
2023,건양대학교,예체능,358.0,28.0,7.82122905027933
2023,건양대학교,의학,152.0,6.0,3.9473684210526314
2023,건양대학교,인문사회,1780.0,132.0,7.415730337078652
2023,건양대학교,자연과학,400.0,25.0,6.25
2023,건양대학교 _제2캠퍼스,공학,917.0,68.0,7.415485278080698
2023,건양대학교 _제2캠퍼스,예체능,232.0,25.0,10.775862068965516
2023,건양대학교 _제2캠퍼스,의학,233.0,0.0,0.0
2023,건양대학교 _제2캠퍼스,인문사회,217.0,16.0,7.373271889400922
2023,건양대학교 _제2캠퍼스,자연과학,1394.0,43.0,3.084648493543759
2023,경기대학교,공학,4426.0,147.0,3.321283325802079
2023,경기대학교,예체능,625.0,16.0,2.56
2023,경기대학교,인문사회,7495.0,275.0,3.6691127418278855
2023,경기대학교,자연과학,780.0,26.0,3.3333333333333335
2023,경기대학교 _제2캠퍼스,예체능,496.0,19.0,3.8306451612903225
2023,경기대학교 _제2캠퍼스,인문사회,1816.0,73.0,4.0198237885462555
2023,경남과학기술대학교,공학,1920.0,102.0,5.3125
2023,경남과학기술대학교,예체능,115.0,8.0,6.956521739130435
2023,경남과학기술대학교,인문사회,1041.0,70.0,6.724303554274735
2023,경남과학기술대학교,자연과학,493.0,22.0,4.462474645030426
2023,경남대학교,공학,4062.0,338.0,8.321024126046282
2023,경남대학교,예체능,493.0,28.0,5.679513184584178
2023,경남대학교,인문사회,5918.0,401.0,6.775937816830011
2023,경남대학교,자연과학,1166.0,48.0,4.1166380789022305
2023,경동대학교,공학,31.0,4.0,12.903225806451612
2023,경동대학교,예체능,1.0,1.0,100.0
2023,경동대학교,인문사회,650.0,48.0,7.384615384615385
2023,경동대학교,자연과학,28.0,15.0,53.57142857142857
2023,경동대학교 _제3캠퍼스,공학,130.0,8.0,6.153846153846154
2023,경동대학교 _제3캠퍼스,인문사회,267.0,38.0,14.232209737827715
2023,경동대학교 _제3캠퍼스,자연과학,2668.0,80.0,2.998500749625187
2023,경동대학교 _제4캠퍼스,공학,1427.0,111.0,7.778556412053258
2023,경동대학교 _제4캠퍼스,예체능,421.0,26.0,6.175771971496437
2023,경동대학교 _제4캠퍼스,인문사회,912.0,67.0,7.346491228070176
2023,경북대학교,공학,12466.0,541.0,4.339804267607893
2023,경북대학교,예체능,957.0,39.0,4.075235109717868
2023,경북대학교,의학,927.0,4.0,0.4314994606256742
2023,경북대학교,인문사회,8801.0,294.0,3.3405294852857628
2023,경북대학교,자연과학,3823.0,139.0,3.635888046037144
2023,경상국립대학교,공학,8729.0,496.0,5.682208729522282
2023,경상국립대학교,예체능,55.0,2.0,3.6363636363636362
2023,경상국립대학교,의학,691.0,15.0,2.170767004341534
2023,경상국립대학교,인문사회,7599.0,373.0,4.908540597447033
2023,경상국립대학교,자연과학,2222.0,123.0,5.535553555355536
2023,경성대학교,공학,3665.0,215.0,5.866302864938609
2023,경성대학교,예체능,2384.0,174.0,7.298657718120806
2023,경성대학교,인문사회,7109.0,454.0,6.386270924180616
2023,경성대학교,자연과학,1298.0,42.0,3.2357473035439135
2023,경운대학교,공학,2126.0,286.0,13.452492944496708
2023,경운대학교,예체능,11.0,11.0,100.0
2023,경운대학교,인문사회,750.0,138.0,18.4
2023,경운대학교,자연과학,1692.0,64.0,3.7825059101654848
2023,경인교육대학교,인문사회,1283.0,86.0,6.703039750584567
2023,경인교육대학교 _제2캠퍼스,인문사회,1293.0,16.0,1.237432327919567
2023,경일대학교,공학,2693.0,198.0,7.352395098403268
2023,경일대학교,예체능,2433.0,190.0,7.809288943690916
2023,경일대학교,인문사회,1034.0,75.0,7.253384912959381
2023,경일대학교,자연과학,798.0,14.0,1.7543859649122806
2023,경희대학교,공학,8822.0,338.0,3.8313307639990932
2023,경희대학교,예체능,3220.0,79.0,2.453416149068323
2023,경희대학교,의학,1529.0,7.0,0.45781556572923476
2023,경희대학교,인문사회,13046.0,408.0,3.1273953702284225
2023,경희대학교,자연과학,3211.0,118.0,3.674867642478979
2023,계명대학교,공학,6381.0,295.0,4.623099827613227
2023,계명대학교,예체능,3330.0,173.0,5.195195195195195
2023,계명대학교,의학,325.0,0.0,0.0
2023,계명대학교,인문사회,12500.0,597.0,4.776
2023,계명대학교,자연과학,2407.0,80.0,3.3236393851267136
2023,고려대학교,공학,7811.0,386.0,4.941748815772629
2023,고려대학교,예체능,329.0,7.0,2.127659574468085
2023,고려대학교,의학,437.0,0.0,0.0
2023,고려대학교,인문사회,13000.0,264.0,2.0307692307692307
2023,고려대학교,자연과학,3048.0,140.0,4.593175853018373
2023,고려대학교(세종) _분교,공학,3019.0,177.0,5.862868499503147
2023,고려대학교(세종) _분교,인문사회,3729.0,195.0,5.229283990345937
2023,고려대학교(세종) _분교,자연과학,673.0,43.0,6.389301634472511
2023,고신대학교,공학,234.0,30.0,12.82051282051282
2023,고신대학교,예체능,280.0,57.0,20.357142857142858
2023,고신대학교,의학,306.0,0.0,0.0
2023,고신대학교,인문사회,1879.0,229.0,12.187333688131986
2023,고신대학교,자연과학,997.0,52.0,5.2156469408224675
2023,공주교육대학교,인문사회,1419.0,57.0,4.0169133192389
2023,광신대학교,예체능,124.0,17.0,13.709677419354838
2023,광신대학교,인문사회,258.0,27.0,10.465116279069768
2023,광운대학교,공학,5495.0,208.0,3.7852593266606007
2023,광운대학교,예체능,18.0,2.0,11.11111111111111
2023,광운대학교,인문사회,4308.0,269.0,6.244196843082637
2023,광운대학교,자연과학,494.0,23.0,4.65587044534413
2023,광주가톨릭대학교,인문사회,103.0,4.0,3.8834951456310676
2023,광주과학기술원,공학,659.0,16.0,2.4279210925644916
2023,광주과학기술원,인문사회,306.0,21.0,6.862745098039216
2023,광주과학기술원,자연과학,85.0,2.0,2.3529411764705883
2023,광주교육대학교,인문사회,1335.0,47.0,3.5205992509363293
2023,광주대학교,공학,1455.0,168.0,11.54639175257732
2023,광주대학교,예체능,706.0,75.0,10.623229461756374
2023,광주대학교,인문사회,3207.0,366.0,11.412535079513564
2023,광주대학교,자연과학,1046.0,28.0,2.676864244741874
2023,광주여자대학교,공학,593.0,50.0,8.431703204047219
2023,광주여자대학교,예체능,514.0,79.0,15.369649805447471
2023,광주여자대학교,인문사회,1040.0,136.0,13.076923076923078
2023,광주여자대학교,자연과학,1058.0,36.0,3.402646502835539
2023,국립강릉원주대학교,공학,2861.0,173.0,6.046836770360014
2023,국립강릉원주대학교,예체능,704.0,37.0,5.255681818181818
2023,국립강릉원주대학교,의학,156.0,1.0,0.641025641025641
2023,국립강릉원주대학교,인문사회,2415.0,159.0,6.583850931677018
2023,국립강릉원주대학교,자연과학,451.0,27.0,5.986696230598669
2023,국립강릉원주대학교 _제2캠퍼스,공학,1684.0,101.0,5.997624703087886
2023,국립강릉원주대학교 _제2캠퍼스,인문사회,764.0,33.0,4.319371727748691
2023,국립강릉원주대학교 _제2캠퍼스,자연과학,396.0,13.0,3.2828282828282833
2023,국립경국대학교,공학,2331.0,166.0,7.121407121407121
2023,국립경국대학교,예체능,366.0,33.0,9.01639344262295
2023,국립경국대학교,의학,139.0,5.0,3.597122302158273
2023,국립경국대학교,인문사회,2524.0,182.0,7.210776545166403
2023,국립경국대학교,자연과학,1011.0,59.0,5.835806132542038
2023,국립공주대학교,공학,5805.0,317.0,5.460809646856159
2023,국립공주대학교,예체능,1023.0,45.0,4.398826979472141
2023,국립공주대학교,인문사회,5810.0,215.0,3.7005163511187606
2023,국립공주대학교,자연과학,1249.0,75.0,6.00480384307446
2023,국립군산대학교,공학,4872.0,398.0,8.169129720853858
2023,국립군산대학교,예체능,511.0,28.0,5.47945205479452
2023,국립군산대학교,인문사회,2001.0,178.0,8.895552223888057
2023,국립군산대학교,자연과학,541.0,27.0,4.990757855822551
2023,국립금오공과대학교,공학,6081.0,294.0,4.834731129748397
2023,국립금오공과대학교,예체능,260.0,10.0,3.8461538461538463
2023,국립금오공과대학교,인문사회,370.0,24.0,6.486486486486487
2023,국립목포대학교,공학,3333.0,249.0,7.470747074707471
2023,국립목포대학교,예체능,413.0,33.0,7.990314769975787
2023,국립목포대학교,인문사회,2737.0,210.0,7.672634271099745
2023,국립목포대학교,자연과학,926.0,50.0,5.399568034557236
2023,국립목포해양대학교,공학,1761.0,176.0,9.994321408290743
2023,국립목포해양대학교,인문사회,127.0,6.0,4.724409448818897
2023,국립부경대학교,공학,10277.0,428.0,4.1646394862313905
2023,국립부경대학교,예체능,466.0,21.0,4.506437768240343
2023,국립부경대학교,인문사회,6143.0,262.0,4.265017092625753
2023,국립부경대학교,자연과학,946.0,40.0,4.2283298097251585
2023,국립순천대학교,공학,2621.0,208.0,7.93590232735597
2023,국립순천대학교,예체능,587.0,42.0,7.155025553662692
2023,국립순천대학교,의학,39.0,5.0,12.82051282051282
2023,국립순천대학교,인문사회,3118.0,216.0,6.927517639512508
2023,국립순천대학교,자연과학,1509.0,75.0,4.970178926441352
2023,국립창원대학교,공학,4091.0,205.0,5.010999755560987
2023,국립창원대학교,예체능,578.0,37.0,6.401384083044983
2023,국립창원대학교,인문사회,3714.0,221.0,5.9504577275175015
2023,국립창원대학교,자연과학,775.0,42.0,5.419354838709677
2023,국립한국교통대학교,공학,6150.0,363.0,5.902439024390244
2023,국립한국교통대학교,예체능,309.0,29.0,9.385113268608414
2023,국립한국교통대학교,의학,39.0,0.0,0.0
2023,국립한국교통대학교,인문사회,2663.0,180.0,6.759294029290275
2023,국립한국교통대학교,자연과학,553.0,18.0,3.25497287522604
2023,국립한국해양대학교,공학,3335.0,152.0,4.557721139430285
2023,국립한국해양대학교,인문사회,1945.0,101.0,5.19280205655527
2023,국립한밭대학교,공학,6169.0,371.0,6.013940671097422
2023,국립한밭대학교,예체능,372.0,10.0,2.6881720430107525
2023,국립한밭대학교,인문사회,2626.0,158.0,6.016755521706017
2023,국민대학교,공학,6933.0,217.0,3.1299581710659163
2023,국민대학교,예체능,2206.0,38.0,1.7225747960108795
2023,국민대학교,인문사회,8852.0,368.0,4.1572525982828745
2023,국민대학교,자연과학,1548.0,54.0,3.488372093023256
2023,극동대학교,공학,1117.0,91.0,8.146821844225604
2023,극동대학교,예체능,874.0,83.0,9.496567505720824
2023,극동대학교,인문사회,628.0,88.0,14.012738853503185
2023,극동대학교,자연과학,604.0,27.0,4.470198675496689
